,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
205,102,21,Azpilicueta,2,Chelsea,Chelsea,8,58,15
415,202,21,Bamford,4,Leeds,Leeds,2,66,15
530,254,21,Salah,3,Liverpool,Liverpool,14,129,15
215,104,21,Alonso,2,Chelsea,Chelsea,8,56,14
950,481,21,Pereira,3,West Brom,West Brom,35,54,13
990,506,21,Wilson,4,Newcastle,Newcastle,4,65,13
970,489,21,Eze,3,Crystal Palace,Crystal Palace,31,58,11
1010,513,21,Lewis,2,Newcastle,Newcastle,4,40,11
30,12,21,Martínez,1,Aston Villa,Aston Villa,7,53,10
120,69,21,Trossard,3,Brighton,Brighton,36,55,10
90,57,21,Groß,3,Brighton,Brighton,36,58,9
305,139,21,van Aanholt,2,Crystal Palace,Crystal Palace,31,54,9
420,203,21,Harrison,3,Leeds,Leeds,2,56,9
510,243,21,Wijnaldum,3,Liverpool,Liverpool,14,53,9
595,282,21,Jesus,4,Man City,Man City,43,91,9
985,496,21,Cash,2,Aston Villa,Aston Villa,7,50,9
25,11,21,Bellerín,2,Arsenal,Arsenal,3,50,8
40,16,21,Holding,2,Arsenal,Arsenal,3,43,8
225,106,21,Barkley,3,Aston Villa,Aston Villa,7,58,8
280,128,21,Guaita,1,Crystal Palace,Crystal Palace,31,48,8
490,235,21,Barnes,3,Leicester,Leicester,13,66,8
545,266,21,Fernandinho,2,Man City,Man City,43,54,8
670,313,21,Wan-Bissaka,2,Man Utd,Man Utd,1,58,8
1055,556,21,Dias,2,Man City,Man City,43,59,8
1115,597,21,Sánchez,1,Brighton,Brighton,36,45,8
15,8,21,Leno,1,Arsenal,Arsenal,3,50,7
75,41,21,Mings,2,Aston Villa,Aston Villa,7,54,7
265,122,21,Hudson-Odoi,3,Chelsea,Chelsea,8,57,7
370,181,21,Decordova-Reid,4,Fulham,Fulham,54,53,7
375,184,21,Mitrović,4,Fulham,Fulham,54,55,7
405,200,21,Dallas,2,Leeds,Leeds,2,55,7
520,247,21,Shaqiri,3,Liverpool,Liverpool,14,64,7
615,291,21,de Gea,1,Man Utd,Man Utd,1,53,7
695,334,21,Schär,2,Newcastle,Newcastle,4,48,7
975,490,21,Thiago Silva,2,Chelsea,Chelsea,8,56,7
1100,576,21,Dawson,2,West Ham,West Ham,21,45,7
65,37,21,Grealish,3,Aston Villa,Aston Villa,7,75,6
80,42,21,Targett,2,Aston Villa,Aston Villa,7,50,6
85,46,21,Konsa,2,Aston Villa,Aston Villa,7,46,6
100,62,21,Dunk,2,Brighton,Brighton,36,48,6
105,66,21,Webster,2,Brighton,Brighton,36,43,6
110,67,21,Veltman,2,Brighton,Brighton,36,43,6
125,74,21,White,2,Brighton,Brighton,36,45,6
235,109,21,Rüdiger,2,Chelsea,Chelsea,8,47,6
380,187,21,Cavaleiro,3,Fulham,Fulham,54,53,6
550,270,21,Walker,2,Man City,Man City,43,61,6
580,278,21,Ederson,1,Man City,Man City,43,61,6
585,280,21,Laporte,2,Man City,Man City,43,60,6
600,283,21,Zinchenko,2,Man City,Man City,43,55,6
630,300,21,Shaw,2,Man Utd,Man Utd,1,55,6
655,308,21,Lindelöf,2,Man Utd,Man Utd,1,48,6
685,325,21,Darlow,1,Newcastle,Newcastle,4,49,6
690,332,21,Manquillo,2,Newcastle,Newcastle,4,42,6
835,412,21,Bartley,2,West Brom,West Brom,35,44,6
965,486,21,Dann,2,Crystal Palace,Crystal Palace,31,42,6
1050,548,21,Mendy,1,Chelsea,Chelsea,8,53,6
1105,577,21,Clyne,2,Crystal Palace,Crystal Palace,31,45,6
5,5,21,Cédric,2,Arsenal,Arsenal,3,46,5
310,140,21,Ayew,4,Crystal Palace,Crystal Palace,31,56,5
475,231,21,Maddison,3,Leicester,Leicester,13,72,5
620,298,21,Maguire,2,Man Utd,Man Utd,1,55,5
680,321,21,Shelvey,3,Newcastle,Newcastle,4,53,5
1085,570,21,Raphinha,3,Leeds,Leeds,2,56,5
440,213,21,Meslier,1,Leeds,Leeds,2,48,4
525,249,21,Firmino,4,Liverpool,Liverpool,14,91,4
540,263,21,Jones,3,Liverpool,Liverpool,14,44,4
770,373,21,Reed,3,Fulham,Fulham,54,44,4
870,435,21,Cresswell,2,West Ham,West Ham,21,57,4
1130,648,21,Diagne,4,West Brom,West Brom,35,60,4
20,9,21,Xhaka,3,Arsenal,Arsenal,3,52,3
45,18,21,Pépé,3,Arsenal,Arsenal,3,77,3
55,23,21,Smith Rowe,3,Arsenal,Arsenal,3,42,3
70,38,21,McGinn,3,Aston Villa,Aston Villa,7,55,3
130,76,21,Bissouma,3,Brighton,Brighton,36,44,3
140,80,21,Mac Allister,3,Brighton,Brighton,36,53,3
190,96,21,Pope,1,Burnley,Burnley,90,55,3
220,105,21,Jorginho,3,Chelsea,Chelsea,8,47,3
230,107,21,Kovacic,3,Chelsea,Chelsea,8,53,3
260,120,21,Mount,3,Chelsea,Chelsea,8,73,3
290,133,21,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,3
300,138,21,Milivojevic,3,Crystal Palace,Crystal Palace,31,56,3
345,159,21,Iwobi,3,Everton,Everton,11,59,3
555,271,21,Gündogan,3,Man City,Man City,43,55,3
590,281,21,Bernardo Silva,3,Man City,Man City,43,74,3
605,284,21,Foden,3,Man City,Man City,43,61,3
625,299,21,Fred,3,Man Utd,Man Utd,1,53,3
640,302,21,Fernandes,3,Man Utd,Man Utd,1,113,3
650,306,21,Rashford,3,Man Utd,Man Utd,1,96,3
700,336,21,Hayden,3,Newcastle,Newcastle,4,46,3
710,339,21,Almirón,3,Newcastle,Newcastle,4,56,3
740,363,21,McCarthy,1,Southampton,Southampton,20,44,3
955,483,21,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,3
1035,540,21,Traoré,3,Aston Villa,Aston Villa,7,58,3
10,6,21,Lacazette,4,Arsenal,Arsenal,3,84,2
155,84,21,Cork,3,Burnley,Burnley,90,50,2
200,100,21,McNeil,3,Burnley,Burnley,90,57,2
245,115,21,Loftus-Cheek,3,Fulham,Fulham,54,59,2
255,117,21,Werner,4,Chelsea,Chelsea,8,92,2
355,164,21,Calvert-Lewin,4,Everton,Everton,11,75,2
365,166,21,Richarlison,4,Everton,Everton,11,77,2
385,191,21,Anguissa,3,Fulham,Fulham,54,44,2
390,195,21,Cooper,2,Leeds,Leeds,2,43,2
400,198,21,Klich,3,Leeds,Leeds,2,52,2
410,201,21,Alioski,2,Leeds,Leeds,2,44,2
435,211,21,Struijk,2,Leeds,Leeds,2,40,2
445,217,21,Schmeichel,1,Leicester,Leicester,13,54,2
465,228,21,Tielemans,3,Leicester,Leicester,13,64,2
470,229,21,Pérez,3,Leicester,Leicester,13,60,2
515,244,21,Henderson,3,Liverpool,Liverpool,14,54,2
720,345,21,Basham,2,Sheffield Utd,Sheffield Utd,49,46,2
730,355,21,Lundstram,3,Sheffield Utd,Sheffield Utd,49,48,2
735,362,21,Bertrand,2,Southampton,Southampton,20,50,2
745,364,21,Oriol Romeu,3,Southampton,Southampton,20,45,2
750,365,21,Redmond,3,Southampton,Southampton,20,64,2
755,366,21,Ings,4,Southampton,Southampton,20,84,2
760,368,21,Armstrong,3,Southampton,Southampton,20,55,2
780,383,21,Lloris,1,Spurs,Spurs,6,56,2
800,390,21,Son,3,Spurs,Spurs,6,96,2
810,395,21,Davies,2,Spurs,Spurs,6,45,2
815,396,21,Højbjerg,3,Spurs,Spurs,6,49,2
825,405,21,Ndombele,3,Spurs,Spurs,6,59,2
840,417,21,Johnstone,1,West Brom,West Brom,35,46,2
855,424,21,Burke,3,Sheffield Utd,Sheffield Utd,49,41,2
875,437,21,Antonio,4,West Ham,West Ham,21,67,2
885,445,21,Bowen,3,West Ham,West Ham,21,58,2
910,454,21,Moutinho,3,Wolves,Wolves,39,51,2
915,455,21,Patrício,1,Wolves,Wolves,39,53,2
925,464,21,Dendoncker,3,Wolves,Wolves,39,46,2
945,474,21,Neto,3,Wolves,Wolves,39,55,2
980,493,21,Lemina,3,Fulham,Fulham,54,45,2
1000,510,21,Bogle,2,Sheffield Utd,Sheffield Utd,49,43,2
1005,512,21,Doucouré,3,Everton,Everton,11,51,2
1015,514,21,Watkins,4,Aston Villa,Aston Villa,7,63,2
1030,531,21,Thiago,3,Liverpool,Liverpool,14,55,2
1040,544,21,Gallagher,3,West Brom,West Brom,35,55,2
1045,546,21,Semedo,2,Wolves,Wolves,39,51,2
1060,557,21,Lookman,3,Fulham,Fulham,54,47,2
1080,569,21,Cavani,4,Man Utd,Man Utd,1,80,2
1110,587,21,Benrahma,3,West Ham,West Ham,21,59,2
1125,642,21,Willian José,4,Wolves,Wolves,39,68,2
115,68,21,Maupay,4,Brighton,Brighton,36,58,1
145,81,21,Tarkowski,2,Burnley,Burnley,90,53,1
150,83,21,Pieters,2,Burnley,Burnley,90,43,1
160,86,21,Rodriguez,4,Burnley,Burnley,90,57,1
170,88,21,Mee,2,Burnley,Burnley,90,47,1
175,89,21,Westwood,3,Burnley,Burnley,90,53,1
180,90,21,Gudmundsson,3,Burnley,Burnley,90,54,1
185,92,21,Lowton,2,Burnley,Burnley,90,44,1
270,123,21,James,2,Chelsea,Chelsea,8,51,1
295,137,21,Townsend,3,Crystal Palace,Crystal Palace,31,55,1
315,144,21,Riedewald,3,Crystal Palace,Crystal Palace,31,44,1
320,150,21,Sigurdsson,3,Everton,Everton,11,68,1
325,152,21,Coleman,2,Everton,Everton,11,49,1
330,155,21,Digne,2,Everton,Everton,11,62,1
340,157,21,Pickford,1,Everton,Everton,11,48,1
395,197,21,Ayling,2,Leeds,Leeds,2,44,1
425,205,21,Costa,3,Leeds,Leeds,2,50,1
