,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
155,88,16,Mee,2,Burnley,Burnley,90,47,15
310,200,16,Dallas,2,Leeds,Leeds,2,55,12
314,201,16,Alioski,2,Leeds,Leeds,2,44,12
454,291,16,de Gea,1,Man Utd,Man Utd,1,53,10
49,16,16,Holding,2,Arsenal,Arsenal,3,43,9
223,128,16,Guaita,1,Crystal Palace,Crystal Palace,31,48,9
398,255,16,Robertson,2,Liverpool,Liverpool,14,73,9
499,310,16,Bailly,2,Man Utd,Man Utd,1,48,9
519,323,16,Fernández,2,Newcastle,Newcastle,4,47,9
587,363,16,McCarthy,1,Southampton,Southampton,20,44,9
595,367,16,Stephens,2,Southampton,Southampton,20,46,9
143,81,16,Tarkowski,2,Burnley,Burnley,90,53,8
147,83,16,Pieters,2,Burnley,Burnley,90,43,8
191,103,16,Giroud,4,Chelsea,Chelsea,8,67,8
318,202,16,Bamford,4,Leeds,Leeds,2,66,8
322,203,16,Harrison,3,Leeds,Leeds,2,56,8
338,219,16,Evans,2,Leicester,Leicester,13,56,8
362,235,16,Barnes,3,Leicester,Leicester,13,66,8
529,325,16,Darlow,1,Newcastle,Newcastle,4,49,8
667,431,16,Fabianski,1,West Ham,West Ham,21,50,8
766,492,16,Rodrigo,4,Leeds,Leeds,2,57,8
879,570,16,Raphinha,3,Leeds,Leeds,2,56,8
15,6,16,Lacazette,4,Arsenal,Arsenal,3,84,7
30,10,16,Marí,2,Arsenal,Arsenal,3,44,7
81,45,16,El Ghazi,3,Aston Villa,Aston Villa,7,52,7
268,141,16,Zaha,3,Crystal Palace,Crystal Palace,31,71,7
469,298,16,Maguire,2,Man Utd,Man Utd,1,55,7
489,306,16,Rashford,3,Man Utd,Man Utd,1,96,7
614,376,16,Bednarek,2,Southampton,Southampton,20,47,7
770,496,16,Cash,2,Aston Villa,Aston Villa,7,50,7
20,8,16,Leno,1,Arsenal,Arsenal,3,50,6
35,11,16,Bellerín,2,Arsenal,Arsenal,3,50,6
54,17,16,Tierney,2,Arsenal,Arsenal,3,52,6
64,24,16,Saka,3,Arsenal,Arsenal,3,51,6
171,95,16,Brady,3,Burnley,Burnley,90,50,6
175,96,16,Pope,1,Burnley,Burnley,90,55,6
302,197,16,Ayling,2,Leeds,Leeds,2,44,6
326,211,16,Struijk,2,Leeds,Leeds,2,40,6
330,213,16,Meslier,1,Leeds,Leeds,2,48,6
390,252,16,Alisson,1,Liverpool,Liverpool,14,60,6
402,259,16,Alexander-Arnold,2,Liverpool,Liverpool,14,78,6
479,302,16,Fernandes,3,Man Utd,Man Utd,1,113,6
504,313,16,Wan-Bissaka,2,Man Utd,Man Utd,1,58,6
534,334,16,Schär,2,Newcastle,Newcastle,4,48,6
539,335,16,Yedlin,2,Newcastle,Newcastle,4,43,6
671,432,16,Ogbonna,2,West Ham,West Ham,21,47,6
675,435,16,Cresswell,2,West Ham,West Ham,21,57,6
889,576,16,Dawson,2,West Ham,West Ham,21,45,6
167,92,16,Lowton,2,Burnley,Burnley,90,44,5
253,137,16,Townsend,3,Crystal Palace,Crystal Palace,31,55,5
358,232,16,Chilwell,2,Chelsea,Chelsea,8,59,5
524,324,16,Clark,2,Newcastle,Newcastle,4,45,5
583,362,16,Bertrand,2,Southampton,Southampton,20,50,5
610,375,16,Walker-Peters,2,Southampton,Southampton,20,47,5
306,198,16,Klich,3,Leeds,Leeds,2,52,4
5,4,16,Aubameyang,3,Arsenal,Arsenal,3,113,3
25,9,16,Xhaka,3,Arsenal,Arsenal,3,52,3
40,12,16,Martínez,1,Aston Villa,Aston Villa,7,53,3
59,23,16,Smith Rowe,3,Arsenal,Arsenal,3,42,3
159,89,16,Westwood,3,Burnley,Burnley,90,53,3
179,98,16,Brownhill,3,Burnley,Burnley,90,49,3
283,148,16,Walcott,3,Southampton,Southampton,20,58,3
