,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
361,19,182,Alexander-Arnold,2,10,Liverpool,14,77,24
166,19,239,Martial,3,12,Man Utd,1,85,15
147,19,417,Traoré,3,20,Wolves,39,56,13
173,19,187,Firmino,4,10,Liverpool,14,93,12
184,19,468,Ayew,4,7,Crystal Palace,31,51,12
496,19,511,Sidibé,2,8,Everton,11,50,12
472,19,409,Jiménez,4,20,Wolves,39,80,11
227,19,302,Norwood,3,15,Sheffield Utd,49,47,10
231,19,493,Webster,2,4,Brighton,36,44,10
254,19,94,Heaton,1,2,Aston Villa,7,43,10
448,19,214,Sterling,3,11,Man City,43,120,10
228,19,486,Cédric,2,1,Arsenal,3,48,9
554,19,139,Kouyaté,3,7,Crystal Palace,31,48,9
86,19,81,Gosling,3,3,Bournemouth,91,48,8
120,19,338,Kane,4,17,Spurs,6,110,8
181,19,401,Doherty,2,20,Wolves,39,65,8
187,19,446,Stacey,2,3,Bournemouth,91,43,8
253,19,28,Hourihane,3,2,Aston Villa,7,57,8
308,19,314,Obafemi,4,16,Southampton,20,49,8
318,19,234,Greenwood,4,12,Man Utd,1,48,8
321,19,307,Bednarek,2,16,Southampton,20,44,8
322,19,344,Alli,3,17,Spurs,6,83,8
359,19,320,Redmond,3,16,Southampton,20,62,8
413,19,393,Snodgrass,3,19,West Ham,21,50,8
517,19,205,Delph,2,8,Everton,11,53,8
7,19,181,Robertson,2,10,Liverpool,14,70,7
66,19,540,Matthew Longstaff,3,13,Newcastle,4,45,7
95,19,11,Aubameyang,4,1,Arsenal,3,109,7
315,19,142,Mina,2,8,Everton,11,53,7
365,19,318,McCarthy,1,16,Southampton,20,45,7
397,19,147,Calvert-Lewin,4,8,Everton,11,61,7
13,19,141,Digne,2,8,Everton,11,59,6
21,19,25,Hause,2,2,Aston Villa,7,44,6
46,19,325,Højbjerg,3,16,Southampton,20,48,6
106,19,374,Chalobah,3,18,Watford,57,44,6
107,19,411,Patrício,1,20,Wolves,39,53,6
130,19,29,Grealish,3,2,Aston Villa,7,59,6
150,19,478,Holgate,2,8,Everton,11,42,6
163,19,144,Coleman,2,8,Everton,11,53,6
218,19,309,Targett,2,2,Aston Villa,7,43,6
336,19,192,Mané,3,10,Liverpool,14,121,6
340,19,308,Stephens,2,16,Southampton,20,44,6
346,19,183,van Dijk,2,10,Liverpool,14,65,6
363,19,189,Alisson,1,10,Liverpool,14,62,6
377,19,233,Rashford,4,12,Man Utd,1,89,6
501,19,148,Pickford,1,8,Everton,11,52,6
508,19,122,Wan-Bissaka,2,12,Man Utd,1,55,6
