,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
155,68,19,Gray,4,3,Burnley,90,60,17
815,403,19,Kane,4,17,Spurs,6,119,16
190,86,19,Willian,3,4,Chelsea,8,70,15
800,398,19,Alli,3,17,Spurs,6,91,14
890,446,19,Phillips,3,19,West Brom,35,53,13
75,33,19,Daniels,2,2,Bournemouth,91,52,12
50,21,19,Iwobi,3,1,Arsenal,3,53,11
160,70,19,Barnes,4,3,Burnley,90,46,11
965,485,19,Wijnaldum,3,9,Liverpool,14,75,11
330,155,19,Snodgrass,3,20,West Ham,21,55,10
670,336,19,Crouch,4,14,Stoke,110,44,10
775,387,19,Trippier,2,17,Spurs,6,47,10
990,503,19,Pogba,3,11,Man Utd,1,82,10
1065,571,19,Robson-Kanu,4,19,West Brom,35,50,10
185,83,19,Fàbregas,3,4,Chelsea,8,70,9
530,267,19,Martial,3,11,Man Utd,1,92,9
1055,567,19,Slimani,4,8,Leicester,13,82,9
15,6,19,Bellerín,2,1,Arsenal,3,65,8
60,25,19,Giroud,4,1,Arsenal,3,81,8
65,29,19,Boruc,1,2,Bournemouth,91,45,8
85,36,19,Aké,2,4,Chelsea,8,39,8
295,134,19,Barkley,3,6,Everton,11,70,8
350,165,19,Schmeichel,1,8,Leicester,13,49,8
400,191,19,Lovren,2,9,Liverpool,14,49,8
575,284,19,Leadbitter,3,12,Middlesbrough,25,43,8
1010,536,19,Fraser,3,2,Bournemouth,91,46,8
0,2,19,Cech,1,1,Arsenal,3,54,7
70,32,19,Steve Cook,2,2,Bournemouth,91,48,7
175,78,19,Cahill,2,4,Chelsea,8,67,7
270,125,19,Baines,2,6,Everton,11,58,7
315,150,19,Dawson,2,7,Hull,88,42,7
380,177,19,Albrighton,3,8,Leicester,13,50,7
395,188,19,Mignolet,1,9,Liverpool,14,48,7
640,313,19,Long,4,13,Southampton,20,61,7
715,355,19,Defoe,4,15,Sunderland,56,74,7
5,3,19,Koscielny,2,1,Arsenal,3,61,6
10,5,19,Gabriel,2,1,Arsenal,3,48,6
30,12,19,Sánchez,3,1,Arsenal,3,117,6
95,42,19,Stanislas,3,2,Bournemouth,91,46,6
100,48,19,King,3,2,Bournemouth,91,62,6
110,52,19,Afobe,4,2,Bournemouth,91,53,6
215,97,19,Costa,4,4,Chelsea,8,104,6
290,133,19,Mirallas,3,6,Everton,11,59,6
355,167,19,Morgan,2,8,Leicester,13,46,6
405,193,19,Clyne,2,9,Liverpool,14,59,6
425,205,19,Lallana,3,9,Liverpool,14,67,6
510,254,19,Blind,2,11,Man Utd,1,52,6
680,341,19,Kaboul,2,18,Watford,57,43,6
760,383,19,Rose,2,17,Spurs,6,58,6
1045,562,19,Martins Indi,2,14,Stoke,110,49,6
20,10,19,Monreal,2,1,Arsenal,3,59,5
145,63,19,Arfield,3,3,Burnley,90,52,5
180,82,19,Hazard,3,4,Chelsea,8,105,5
365,172,19,Simpson,2,8,Leicester,13,49,5
370,173,19,Huth,2,8,Leicester,13,49,5
520,261,19,Januzaj,3,15,Sunderland,56,53,5
550,272,19,Ibrahimovic,4,11,Man Utd,1,114,5
555,274,19,Valdés,1,12,Middlesbrough,25,45,5
625,308,19,Tadic,3,13,Southampton,20,69,5
945,474,19,Klavan,2,9,Liverpool,14,44,5
955,478,19,Negredo,4,12,Middlesbrough,25,61,5
515,256,19,Mata,3,11,Man Utd,1,72,4
45,17,19,Wilshere,3,2,Bournemouth,91,58,3
55,24,19,Xhaka,3,1,Arsenal,3,52,3
90,39,19,Surman,3,2,Bournemouth,91,46,3
325,153,19,Maguire,2,7,Hull,88,44,3
375,176,19,Mahrez,3,8,Leicester,13,89,3
385,179,19,Drinkwater,3,8,Leicester,13,53,3
390,181,19,Gray,3,8,Leicester,13,48,3
410,201,19,Henderson,3,9,Liverpool,14,62,3
