,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
208,110,30,Kenedy,3,13,Newcastle,4,48,16
465,248,30,David Silva,3,11,Man City,43,82,16
0,2,30,Cech,1,1,Arsenal,3,53,15
712,390,30,Son,3,17,Spurs,6,83,15
879,518,30,Wood,4,4,Burnley,90,62,15
521,281,30,Mkhitaryan,3,1,Arsenal,3,77,13
896,532,30,Aurier,2,17,Spurs,6,59,13
13,12,30,Mustafi,2,1,Arsenal,3,54,12
261,138,30,Baines,2,7,Everton,11,57,12
529,284,30,Rashford,4,12,Man Utd,1,73,12
370,199,30,Mahrez,3,9,Leicester,13,87,11
481,258,30,Iheanacho,4,9,Leicester,13,65,11
557,296,30,Shelvey,3,13,Newcastle,4,52,11
708,388,30,Alli,3,17,Spurs,6,90,11
200,106,30,Willian,3,5,Chelsea,8,70,10
386,208,30,Iborra,3,9,Leicester,13,57,10
652,350,30,Fabianski,1,16,Swansea,80,47,9
841,469,30,Pope,1,4,Burnley,90,50,9
934,616,30,Aubameyang,4,1,Arsenal,3,108,9
457,245,30,Otamendi,2,11,Man City,43,64,8
553,295,30,Ritchie,3,13,Newcastle,4,54,8
887,521,30,Hadergjonaj,2,8,Huddersfield,38,45,8
915,592,30,Tosun,4,7,Everton,11,67,8
71,42,30,Stanislas,3,2,Bournemouth,91,57,7
116,54,30,Ryan,1,3,Brighton,36,46,7
148,79,30,Tarkowski,2,4,Burnley,90,46,7
172,93,30,Barnes,4,4,Burnley,90,53,7
212,111,30,Kanté,3,5,Chelsea,8,49,7
256,135,30,Pickford,1,7,Everton,11,49,7
315,164,30,Schindler,2,8,Huddersfield,38,46,7
320,171,30,Zanka,2,8,Huddersfield,38,45,7
429,230,30,Mané,3,10,Liverpool,14,94,7
449,240,30,Ederson,1,11,Man City,43,57,7
541,290,30,Lascelles,2,13,Newcastle,4,49,7
656,352,30,Naughton,2,16,Swansea,80,46,7
9,11,30,Holding,2,1,Arsenal,3,44,6
26,16,30,Özil,3,1,Arsenal,3,93,6
136,76,30,Lowton,2,4,Burnley,90,44,6
140,77,30,Mee,2,4,Burnley,90,49,6
144,78,30,Ward,2,4,Burnley,90,48,6
156,84,30,Gudmundsson,3,4,Burnley,90,50,6
226,124,30,van Aanholt,2,6,Crystal Palace,31,52,6
266,139,30,Coleman,2,7,Everton,11,64,6
271,140,30,Jagielka,2,7,Everton,11,47,6
276,146,30,Keane,2,7,Everton,11,53,6
281,147,30,Bolasie,3,7,Everton,11,64,6
310,163,30,Lössl,1,8,Huddersfield,38,46,6
453,244,30,Kompany,2,11,Man City,43,59,6
461,247,30,Sterling,3,11,Man City,43,91,6
537,288,30,Yedlin,2,13,Newcastle,4,45,6
545,291,30,Dummett,2,13,Newcastle,4,42,6
549,294,30,Lejeune,2,13,Newcastle,4,43,6
660,354,30,Fernández,2,16,Swansea,80,45,6
