,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
605,280,2,Agüero,4,13,Man City,43,120,20
190,88,2,Etheridge,1,5,Cardiff,97,46,16
65,27,2,Steve Cook,2,2,Bournemouth,91,43,14
240,115,2,Alonso,2,6,Chelsea,8,62,13
340,164,2,Walcott,3,8,Everton,11,59,13
40,18,2,Mkhitaryan,3,1,Arsenal,3,66,12
435,221,2,Pereira,2,11,Leicester,13,53,12
860,396,2,Deeney,4,18,Watford,57,58,12
525,254,2,Milner,3,12,Liverpool,14,56,11
770,357,2,Trippier,2,17,Spurs,6,60,11
125,59,2,Groß,3,3,Brighton,36,67,10
510,251,2,Mané,3,12,Liverpool,14,103,10
465,233,2,Maddison,3,11,Leicester,13,66,9
520,253,2,Salah,3,12,Liverpool,14,132,9
580,271,2,David Silva,3,13,Man City,43,85,9
850,393,2,Richarlison,3,8,Everton,11,64,9
210,94,2,Bennett,2,5,Cardiff,97,44,8
265,125,2,Pedro,3,6,Chelsea,8,62,8
425,219,2,Chilwell,2,11,Leicester,13,50,8
560,267,2,Mendy,2,13,Man City,43,61,8
655,302,2,Pogba,3,14,Man Utd,1,86,8
665,306,2,Lukaku,4,14,Man Utd,1,107,8
685,312,2,Lascelles,2,15,Newcastle,4,47,8
845,392,2,Hughes,3,18,Watford,57,49,8
900,417,2,Arnautovic,4,19,West Ham,21,67,8
30,15,2,Iwobi,3,1,Arsenal,3,54,7
110,49,2,Duffy,2,3,Brighton,36,47,7
145,72,2,Tarkowski,2,4,Burnley,90,47,7
500,247,2,Robertson,2,12,Liverpool,14,67,7
540,258,2,Ings,4,16,Southampton,20,54,7
610,281,2,Jesus,4,13,Man City,43,99,7
800,370,2,Lucas Moura,3,17,Spurs,6,69,7
805,372,2,Kane,4,17,Spurs,6,126,7
85,40,2,Fraser,3,2,Bournemouth,91,64,6
95,43,2,Wilson,4,2,Bournemouth,91,69,6
195,90,2,Morrison,2,5,Cardiff,97,47,6
200,91,2,Bamba,2,5,Cardiff,97,44,6
205,92,2,Ecuele Manga,2,5,Cardiff,97,44,6
280,134,2,Morata,4,6,Chelsea,8,84,6
420,213,2,Schmeichel,1,11,Leicester,13,50,6
480,242,2,Gomez,2,12,Liverpool,14,48,6
495,246,2,van Dijk,2,12,Liverpool,14,67,6
670,309,2,Dubravka,1,15,Newcastle,4,50,6
680,311,2,Clark,2,15,Newcastle,4,45,6
690,313,2,Dummett,2,15,Newcastle,4,44,6
835,390,2,Doucouré,3,18,Watford,57,58,6
855,395,2,Gray,4,18,Watford,57,59,6
995,468,2,Alisson,1,12,Liverpool,14,59,6
1010,480,2,Mitrovic,4,9,Fulham,54,63,6
115,55,2,Knockaert,3,3,Brighton,36,52,5
120,58,2,March,3,3,Brighton,36,47,5
135,62,2,Murray,4,3,Brighton,36,61,5
155,76,2,Gudmundsson,3,4,Burnley,90,55,5
365,184,2,Sessegnon,3,9,Fulham,54,60,5
415,211,2,Mounie,4,10,Huddersfield,38,58,5
430,220,2,Maguire,2,11,Leicester,13,54,5
440,222,2,Evans,2,11,Leicester,13,48,5
490,245,2,Alexander-Arnold,2,12,Liverpool,14,58,5
545,260,2,Ederson,1,13,Man City,43,57,5
795,365,2,Alli,3,17,Spurs,6,88,5
235,113,2,Azpilicueta,2,6,Chelsea,8,64,4
255,122,2,Hazard,3,6,Chelsea,8,110,4
595,275,2,Sané,3,13,Man City,43,93,4
625,286,2,Shaw,2,14,Man Utd,1,51,4
645,298,2,Fellaini,3,14,Man Utd,1,48,4
740,344,2,Lemina,3,16,Southampton,20,47,4
785,363,2,Lamela,3,17,Spurs,6,59,4
0,1,2,Cech,1,1,Arsenal,3,47,3
60,24,2,Begovic,1,2,Bournemouth,91,43,3
215,98,2,Ralls,3,5,Cardiff,97,46,3
220,99,2,Hoilett,3,5,Cardiff,97,50,3
330,154,2,Pickford,1,8,Everton,11,49,3
455,225,2,Gray,3,11,Leicester,13,54,3
460,227,2,Ndidi,3,11,Leicester,13,49,3
515,252,2,Wijnaldum,3,12,Liverpool,14,55,3
530,256,2,Keita,3,12,Liverpool,14,71,3
700,319,2,Diamé,3,15,Newcastle,4,48,3
1075,527,2,Mendy,3,11,Leicester,13,43,3
20,13,2,Özil,3,1,Arsenal,3,79,2
55,23,2,Aubameyang,4,1,Arsenal,3,108,2
70,29,2,Adam Smith,2,2,Bournemouth,91,43,2
75,31,2,Aké,2,2,Bournemouth,91,51,2
80,33,2,Arter,3,5,Cardiff,97,49,2
90,42,2,Brooks,3,2,Bournemouth,91,50,2
130,60,2,Pröpper,3,3,Brighton,36,48,2
160,78,2,Hendrick,3,4,Burnley,90,52,2
165,80,2,Westwood,3,4,Burnley,90,46,2
170,82,2,Cork,3,4,Burnley,90,46,2
175,83,2,Lennon,3,4,Burnley,90,49,2
185,87,2,Wood,4,4,Burnley,90,63,2
260,124,2,Willian,3,6,Chelsea,8,71,2
270,126,2,Kanté,3,6,Chelsea,8,49,2
285,135,2,Hennessey,1,7,Crystal Palace,31,44,2
310,147,2,McArthur,3,7,Crystal Palace,31,49,2
315,149,2,Townsend,3,7,Crystal Palace,31,56,2
320,150,2,Milivojevic,3,7,Crystal Palace,31,65,2
325,151,2,Zaha,4,7,Crystal Palace,31,70,2
335,162,2,Keane,2,8,Everton,11,48,2
345,172,2,Sigurdsson,3,8,Everton,11,74,2
355,177,2,Tosun,4,8,Everton,11,64,2
535,257,2,Firmino,4,12,Liverpool,14,93,2
565,268,2,Laporte,2,13,Man City,43,63,2
585,272,2,Fernandinho,3,13,Man City,43,53,2
590,274,2,Gündogan,3,13,Man City,43,54,2
600,276,2,Bernardo Silva,3,13,Man City,43,78,2
660,304,2,Fred,3,14,Man Utd,1,53,2
695,317,2,Ritchie,3,15,Newcastle,4,58,2
705,326,2,Pérez,4,15,Newcastle,4,61,2
710,327,2,Joselu,4,15,Newcastle,4,47,2
715,328,2,McCarthy,1,16,Southampton,20,43,2
735,343,2,Redmond,3,16,Southampton,20,55,2
750,351,2,Lloris,1,17,Spurs,6,54,2
755,353,2,Alderweireld,2,17,Spurs,6,60,2
765,355,2,Vertonghen,2,17,Spurs,6,59,2
775,361,2,Dier,3,17,Spurs,6,47,2
790,364,2,Eriksen,3,17,Spurs,6,92,2
810,376,2,Cathcart,2,18,Watford,57,45,2
815,378,2,Holebas,2,18,Watford,57,48,2
820,380,2,Kabasele,2,18,Watford,57,44,2
830,389,2,Capoue,3,18,Watford,57,48,2
840,391,2,Pereyra,3,18,Watford,57,59,2
865,400,2,Fabianski,1,19,West Ham,21,47,2
880,410,2,Masuaku,3,19,West Ham,21,42,2
930,433,2,Neves,3,20,Wolves,39,49,2
940,437,2,Jiménez,4,20,Wolves,39,69,2
945,445,2,Foster,1,18,Watford,57,46,2
965,456,2,Seri,3,9,Fulham,54,49,2
970,459,2,Jorginho,3,6,Chelsea,8,46,2
1000,475,2,Moutinho,3,20,Wolves,39,51,2
1025,490,2,Hart,1,4,Burnley,90,42,2
1040,498,2,Kepa,1,6,Chelsea,8,54,2
1055,504,2,Camarasa,3,5,Cardiff,97,44,2
5,4,2,Bellerín,2,1,Arsenal,3,53,1
10,5,2,Monreal,2,1,Arsenal,3,54,1
25,14,2,Ramsey,3,1,Arsenal,3,71,1
50,22,2,Lacazette,4,1,Arsenal,3,94,1
100,45,2,King,4,2,Bournemouth,91,64,1
105,47,2,Ryan,1,3,Brighton,36,44,1
140,70,2,Mee,2,4,Burnley,90,46,1
150,74,2,Taylor,2,4,Burnley,90,44,1
180,85,2,Barnes,4,4,Burnley,90,56,1
230,110,2,Reid,4,5,Cardiff,97,52,1
245,116,2,David Luiz,2,6,Chelsea,8,58,1
250,118,2,Rüdiger,2,6,Chelsea,8,59,1
275,133,2,Giroud,4,6,Chelsea,8,77,1
290,138,2,Tomkins,2,7,Crystal Palace,31,43,1
300,143,2,Sakho,2,7,Crystal Palace,31,49,1
350,175,2,Calvert-Lewin,4,8,Everton,11,54,1
405,202,2,Billing,3,10,Huddersfield,38,45,1
410,210,2,Depoitre,4,10,Huddersfield,38,51,1
445,223,2,Mahrez,3,13,Man City,43,82,1
450,224,2,Albrighton,3,11,Leicester,13,51,1
475,236,2,Iheanacho,4,11,Leicester,13,57,1
505,249,2,Henderson,3,12,Liverpool,14,53,1
615,282,2,de Gea,1,14,Man Utd,1,57,1
635,292,2,Lindelöf,2,14,Man Utd,1,49,1
650,300,2,Lingard,3,14,Man Utd,1,67,1
720,330,2,Bertrand,2,16,Southampton,20,48,1
745,347,2,Long,4,16,Southampton,20,47,1
780,362,2,Dembélé,3,17,Spurs,6,49,1
825,381,2,Janmaat,2,18,Watford,57,49,1
885,411,2,Noble,3,19,West Ham,21,48,1
905,423,2,Boly,2,20,Wolves,39,47,1
915,427,2,Bennett,2,20,Wolves,39,41,1
920,430,2,Coady,2,20,Wolves,39,45,1
925,432,2,Jota,3,20,Wolves,39,63,1
935,435,2,Costa,3,20,Wolves,39,46,1
950,450,2,Torreira,3,1,Arsenal,3,47,1
960,454,2,Patrício,1,20,Wolves,39,45,1
985,464,2,Balbuena,2,19,West Ham,21,42,1
990,465,2,Felipe Anderson,3,19,West Ham,21,68,1
1005,478,2,Schürrle,3,9,Fulham,54,55,1
1015,483,2,Jonny,2,20,Wolves,39,43,1
1045,499,2,Kovacic,3,6,Chelsea,8,57,1
1050,500,2,Traoré,3,20,Wolves,39,51,1
15,7,2,Mustafi,2,1,Arsenal,3,54,0
35,17,2,Xhaka,3,1,Arsenal,3,52,0
45,21,2,Welbeck,4,1,Arsenal,3,64,0
225,105,2,Ward,3,5,Cardiff,97,43,0
295,142,2,van Aanholt,2,7,Crystal Palace,31,55,0
360,178,2,Bettinelli,1,9,Fulham,54,42,0
370,191,2,Lössl,1,10,Huddersfield,38,44,0
385,195,2,Zanka,2,10,Huddersfield,38,44,0
395,199,2,Mooy,3,10,Huddersfield,38,50,0
400,200,2,van La Parra,3,10,Huddersfield,38,46,0
485,243,2,Matip,2,12,Liverpool,14,49,0
550,264,2,Otamendi,2,13,Man City,43,60,0
555,265,2,Walker,2,13,Man City,43,64,0
570,269,2,Delph,2,13,Man City,43,53,0
575,270,2,Sterling,3,13,Man City,43,117,0
620,284,2,Smalling,2,14,Man Utd,1,56,0
630,288,2,Valencia,2,14,Man Utd,1,64,0
640,295,2,Sánchez,3,14,Man Utd,1,100,0
675,310,2,Yedlin,2,15,Newcastle,4,45,0
725,332,2,Cédric,2,16,Southampton,20,42,0
730,340,2,Højbjerg,3,16,Southampton,20,44,0
760,354,2,Rose,2,17,Spurs,6,58,0
870,405,2,Zabaleta,2,19,West Ham,21,43,0
875,409,2,Diop,2,19,West Ham,21,42,0
890,413,2,Obiang,3,19,West Ham,21,42,0
895,415,2,Antonio,3,19,West Ham,21,68,0
955,453,2,Yarmolenko,3,19,West Ham,21,67,0
975,462,2,Shaqiri,3,12,Liverpool,14,68,0
980,463,2,Vestergaard,2,16,Southampton,20,46,0
1020,484,2,Digne,2,8,Everton,11,54,0
1030,492,2,Ghezzal,3,11,Leicester,13,50,0
1035,493,2,Rondón,4,15,Newcastle,4,59,0
1060,505,2,Ayew,4,7,Crystal Palace,31,57,0
1065,513,2,Vietto,4,9,Fulham,54,53,0
1070,516,2,Fernández,2,15,Newcastle,4,44,0
380,193,2,Löwe,2,10,Huddersfield,38,44,-1
390,197,2,Hadergjonaj,2,10,Huddersfield,38,43,-1
470,234,2,Vardy,4,11,Leicester,13,90,-1
910,425,2,Doherty,2,20,Wolves,39,53,-1
305,145,2,Wan-Bissaka,2,7,Crystal Palace,31,46,-2
375,192,2,Schindler,2,10,Huddersfield,38,42,-2
1011,480,3,Mitrovic,4,9,Fulham,54,63,16
