,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
609,6,205,Lallana,3,9,Liverpool,14,67,15
825,6,402,Son,3,17,Spurs,6,72,15
625,6,12,Sánchez,3,1,Arsenal,3,117,14
851,6,208,Milner,3,9,Liverpool,14,63,14
1004,6,58,Keane,2,3,Burnley,90,50,14
1064,6,203,Coutinho,3,9,Liverpool,14,87,14
871,6,355,Defoe,4,15,Sunderland,56,74,13
916,6,256,Mata,3,11,Man Utd,1,72,13
1109,6,239,Agüero,4,10,Man City,43,127,13
698,6,314,Austin,4,13,Southampton,20,63,12
848,6,114,McArthur,3,5,Crystal Palace,31,47,12
1128,6,525,Defour,3,3,Burnley,90,56,12
830,6,6,Bellerín,2,1,Arsenal,3,65,11
880,6,202,Allen,3,14,Stoke,110,49,11
921,6,42,Stanislas,3,2,Bournemouth,91,46,11
1090,6,296,Bertrand,2,13,Southampton,20,56,11
726,6,254,Blind,2,11,Man Utd,1,52,10
927,6,235,De Bruyne,3,10,Man City,43,105,10
1001,6,14,Özil,3,1,Arsenal,3,95,10
668,6,278,Gibson,2,12,Middlesbrough,25,49,9
707,6,244,Smalling,2,11,Man Utd,1,58,8
723,6,301,Cédric,2,13,Southampton,20,49,8
765,6,308,Tadic,3,13,Southampton,20,69,8
820,6,37,Arter,3,2,Bournemouth,91,50,8
869,6,560,Hendrick,3,3,Burnley,90,53,8
882,6,113,Ledley,3,5,Crystal Palace,31,43,8
1055,6,503,Pogba,3,11,Man Utd,1,82,8
1096,6,449,Rondón,4,19,West Brom,35,63,8
1130,6,32,Steve Cook,2,2,Bournemouth,91,48,8
1138,6,13,Walcott,3,1,Arsenal,3,72,8
701,6,213,Christian Benteke,4,5,Crystal Palace,31,72,7
786,6,500,Llorente,4,16,Swansea,80,63,7
1094,6,212,Mané,3,9,Liverpool,14,93,7
1148,6,54,Heaton,1,3,Burnley,90,51,7
612,6,34,Smith,2,2,Bournemouth,91,46,6
652,6,29,Boruc,1,2,Bournemouth,91,45,6
671,6,56,Mee,2,3,Burnley,90,44,6
746,6,161,Meyler,3,7,Hull,88,44,6
753,6,181,Gray,3,8,Leicester,13,48,6
792,6,294,Forster,1,13,Southampton,20,50,6
