,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
2987,9,333,Shaqiri,3,14,Stoke,110,60,15
2603,9,78,Cahill,2,4,Chelsea,8,67,14
2986,9,453,Reid,2,20,West Ham,21,49,14
2870,9,90,Pedro,3,4,Chelsea,8,68,13
2905,9,212,Mané,3,9,Liverpool,14,93,12
2915,9,63,Arfield,3,3,Burnley,90,52,12
2904,9,318,Shawcross,2,14,Stoke,110,49,11
2874,9,203,Coutinho,3,9,Liverpool,14,87,10
2975,9,274,Valdés,1,12,Middlesbrough,25,45,10
2991,9,118,Cabaye,3,5,Crystal Palace,31,56,10
2633,9,407,Gomes,1,18,Watford,57,49,9
2744,9,358,Naughton,2,16,Swansea,80,44,9
2839,9,304,Redmond,3,13,Southampton,20,59,9
2930,9,31,Francis,2,2,Bournemouth,91,45,9
2988,9,109,Bolasie,3,6,Everton,11,56,9
2422,9,187,Musa,4,8,Leicester,13,69,8
2450,9,456,Ogbonna,2,20,West Ham,21,47,8
2457,9,29,Boruc,1,2,Bournemouth,91,45,8
2508,9,168,Fuchs,2,8,Leicester,13,53,8
2572,9,82,Hazard,3,4,Chelsea,8,105,8
2602,9,436,McAuley,2,19,West Brom,35,50,8
2733,9,241,Iheanacho,4,10,Man City,43,60,8
2747,9,3,Koscielny,2,1,Arsenal,3,61,8
2779,9,561,Alonso,2,4,Chelsea,8,69,8
2830,9,95,Kanté,3,4,Chelsea,8,47,8
2942,9,32,Steve Cook,2,2,Bournemouth,91,48,8
2529,9,77,Azpilicueta,2,4,Chelsea,8,64,7
2564,9,461,Payet,3,20,West Ham,21,90,7
2637,9,6,Bellerín,2,1,Arsenal,3,65,7
2756,9,489,Sané,3,10,Man City,43,77,7
2873,9,2,Cech,1,1,Arsenal,3,54,7
2913,9,67,Vokes,4,3,Burnley,90,57,7
2951,9,73,Courtois,1,4,Chelsea,8,59,7
2416,9,34,Smith,2,2,Bournemouth,91,46,6
2420,9,450,Adrián,1,20,West Ham,21,46,6
2453,9,477,Barragán,2,12,Middlesbrough,25,43,6
2473,9,278,Gibson,2,12,Middlesbrough,25,49,6
2491,9,562,Martins Indi,2,14,Stoke,110,49,6
2504,9,33,Daniels,2,2,Bournemouth,91,52,6
2583,9,321,Pieters,2,14,Stoke,110,46,6
2609,9,276,Friend,2,12,Middlesbrough,25,42,6
2635,9,380,Lloris,1,17,Spurs,6,55,6
2721,9,411,Holebas,2,18,Watford,57,46,6
2725,9,479,Zuñiga,2,18,Watford,57,41,6
2745,9,384,Walker,2,17,Spurs,6,62,6
2750,9,574,Grant,1,14,Stoke,110,43,6
2764,9,356,Fabianski,1,16,Swansea,80,48,6
2819,9,413,Britos,2,18,Watford,57,42,6
2820,9,366,van der Hoorn,2,16,Swansea,80,43,6
2833,9,10,Monreal,2,1,Arsenal,3,59,6
2841,9,87,Matic,3,4,Chelsea,8,48,6
2919,9,409,Prödl,2,18,Watford,57,43,6
2927,9,186,Okazaki,4,8,Leicester,13,56,6
2982,9,111,Zaha,3,5,Crystal Palace,31,58,6
2992,9,341,Kaboul,2,18,Watford,57,43,6
2539,9,383,Rose,2,17,Spurs,6,58,5
2549,9,570,David Luiz,2,4,Chelsea,8,62,5
2643,9,567,Slimani,4,8,Leicester,13,82,5
2667,9,385,Vertonghen,2,17,Spurs,6,58,5
2691,9,473,Gudmundsson,3,3,Burnley,90,48,5
2876,9,323,Bardsley,2,14,Stoke,110,42,5
2891,9,209,Firmino,3,9,Liverpool,14,85,5
2896,9,143,Lukaku,4,6,Everton,11,101,5
2928,9,555,Mustafi,2,1,Arsenal,3,58,5
2625,9,571,Robson-Kanu,4,19,West Brom,35,50,4
2960,9,54,Heaton,1,3,Burnley,90,51,4
2409,9,563,Traoré,3,12,Middlesbrough,25,48,3
2410,9,283,Clayton,3,12,Middlesbrough,25,43,3
2412,9,286,Forshaw,3,12,Middlesbrough,25,45,3
2413,9,205,Lallana,3,9,Liverpool,14,67,3
2430,9,12,Sánchez,3,1,Arsenal,3,117,3
2505,9,459,Kouyaté,3,20,West Ham,21,50,3
2507,9,394,Eriksen,3,17,Spurs,6,89,3
2569,9,353,Watmore,3,15,Sunderland,56,47,3
2581,9,390,Dier,3,17,Spurs,6,50,3
2596,9,20,Coquelin,3,1,Arsenal,3,42,3
2604,9,491,Ramírez,3,12,Middlesbrough,25,52,3
2627,9,37,Arter,3,2,Bournemouth,91,50,3
2632,9,402,Son,3,17,Spurs,6,72,3
2649,9,17,Wilshere,3,2,Bournemouth,91,58,3
2715,9,48,King,3,2,Bournemouth,91,62,3
2777,9,462,Lanzini,3,20,West Ham,21,59,3
2789,9,331,Arnautovic,3,14,Stoke,110,71,3
2792,9,458,Noble,3,20,West Ham,21,62,3
2794,9,290,de Roon,3,12,Middlesbrough,25,43,3
2810,9,14,Özil,3,1,Arsenal,3,95,3
2816,9,464,Antonio,3,20,West Ham,21,67,3
2824,9,22,Elneny,3,1,Arsenal,3,45,3
2827,9,391,Dembélé,3,17,Spurs,6,54,3
2869,9,460,Obiang,3,20,West Ham,21,43,3
2892,9,539,Pereyra,3,18,Watford,57,58,3
2946,9,372,Ki Sung-yueng,3,16,Swansea,80,50,3
2950,9,13,Walcott,3,1,Arsenal,3,72,3
2966,9,420,Behrami,3,18,Watford,57,45,3
2968,9,92,Moses,3,4,Chelsea,8,55,3
2969,9,400,Wanyama,3,17,Spurs,6,48,3
2979,9,369,Routledge,3,16,Swansea,80,45,3
2421,9,158,Elmohamady,3,7,Hull,88,46,2
2441,9,262,Herrera,3,11,Man Utd,1,62,2
2446,9,120,Townsend,3,5,Crystal Palace,31,57,2
2449,9,178,King,3,8,Leicester,13,47,2
2466,9,398,Alli,3,17,Spurs,6,91,2
2472,9,430,Foster,1,19,West Brom,35,47,2
2476,9,56,Mee,2,3,Burnley,90,44,2
2494,9,49,Callum Wilson,4,2,Bournemouth,91,60,2
2503,9,314,Austin,4,13,Southampton,20,63,2
2506,9,213,Christian Benteke,4,5,Crystal Palace,31,72,2
2515,9,541,Bravo,1,10,Man City,43,50,2
2540,9,172,Simpson,2,8,Leicester,13,49,2
2542,9,43,Gosling,3,2,Bournemouth,91,47,2
2543,9,439,Fletcher,3,19,West Brom,35,44,2
2550,9,554,Marshall,1,7,Hull,88,44,2
2554,9,230,Silva,3,10,Man City,43,86,2
2556,9,64,Marney,3,3,Burnley,90,43,2
2557,9,191,Lovren,2,9,Liverpool,14,49,2
2561,9,97,Costa,4,4,Chelsea,8,104,2
2578,9,204,Can,3,9,Liverpool,14,48,2
2584,9,416,Capoue,3,18,Watford,57,45,2
2593,9,233,Fernandinho,3,10,Man City,43,53,2
2622,9,368,Sigurdsson,3,16,Swansea,80,74,2
2641,9,236,Gündogan,3,10,Man City,43,49,2
2651,9,157,Livermore,3,19,West Brom,35,47,2
2655,9,114,McArthur,3,5,Crystal Palace,31,47,2
2658,9,208,Milner,3,9,Liverpool,14,63,2
2679,9,355,Defoe,4,15,Sunderland,56,74,2
2681,9,266,Lingard,3,11,Man Utd,1,56,2
2685,9,199,Matip,2,9,Liverpool,14,54,2
2688,9,202,Allen,3,14,Stoke,110,49,2
2694,9,128,Stones,2,10,Man City,43,46,2
2705,9,340,Pickford,1,15,Sunderland,56,42,2
2714,9,297,Fonte,2,20,West Ham,21,53,2
2746,9,346,Koné,2,15,Sunderland,56,42,2
2760,9,189,Karius,1,9,Liverpool,14,43,2
2782,9,271,Rashford,4,11,Man Utd,1,64,2
2802,9,55,Lowton,2,3,Burnley,90,45,2
2813,9,58,Keane,2,3,Burnley,90,50,2
2822,9,379,Barrow,4,16,Swansea,80,50,2
2836,9,193,Clyne,2,9,Liverpool,14,59,2
2863,9,344,van Aanholt,2,5,Crystal Palace,31,49,2
2881,9,228,Sterling,3,10,Man City,43,75,2
2889,9,176,Mahrez,3,8,Leicester,13,89,2
2894,9,155,Snodgrass,3,20,West Ham,21,55,2
2898,9,134,Barkley,3,6,Everton,11,70,2
2907,9,449,Rondón,4,19,West Brom,35,63,2
2939,9,305,Davis,3,13,Southampton,20,51,2
2963,9,425,Deeney,4,18,Watford,57,66,2
2973,9,303,van Dijk,2,13,Southampton,20,56,2
2980,9,167,Morgan,2,8,Leicester,13,46,2
2981,9,240,Bony,4,14,Stoke,110,69,2
2993,9,272,Ibrahimovic,4,11,Man Utd,1,114,2
2995,9,478,Negredo,4,12,Middlesbrough,25,61,2
2428,9,220,Kolarov,2,10,Man City,43,58,1
2435,9,18,Chamberlain,3,1,Arsenal,3,58,1
2438,9,412,Nyom,2,19,West Brom,35,44,1
2460,9,359,Williams,2,6,Everton,11,52,1
2510,9,438,Brunt,2,19,West Brom,35,48,1
2522,9,433,Dawson,2,19,West Brom,35,49,1
2527,9,149,Davies,2,7,Hull,88,49,1
2560,9,559,Ndong,3,15,Sunderland,56,48,1
2566,9,217,Origi,4,9,Liverpool,14,60,1
2592,9,500,Llorente,4,16,Swansea,80,63,1
2598,9,294,Forster,1,13,Southampton,20,50,1
2611,9,485,Wijnaldum,3,9,Liverpool,14,75,1
2639,9,488,Gueye,3,6,Everton,11,50,1
2661,9,103,Tomkins,2,5,Crystal Palace,31,48,1
2665,9,184,Vardy,4,8,Leicester,13,99,1
2676,9,560,Hendrick,3,3,Burnley,90,53,1
2704,9,201,Henderson,3,9,Liverpool,14,62,1
2724,9,256,Mata,3,11,Man Utd,1,72,1
2735,9,235,De Bruyne,3,10,Man City,43,105,1
2771,9,124,Stekelenburg,1,6,Everton,11,47,1
2776,9,237,Nolito,3,10,Man City,43,84,1
2805,9,446,Phillips,3,19,West Brom,35,53,1
2812,9,150,Dawson,2,7,Hull,88,42,1
2844,9,422,Amrabat,3,18,Watford,57,50,1
2853,9,310,Oriol Romeu,3,13,Southampton,20,44,1
2862,9,249,McNair,2,15,Sunderland,56,42,1
2865,9,503,Pogba,3,11,Man Utd,1,82,1
2879,9,312,Højbjerg,3,13,Southampton,20,42,1
2910,9,156,Clucas,3,7,Hull,88,47,1
2921,9,239,Agüero,4,10,Man City,43,127,1
2944,9,282,Downing,3,12,Middlesbrough,25,48,1
2971,9,405,Janssen,4,17,Spurs,6,75,1
2411,9,30,Federici,1,2,Bournemouth,91,44,0
2458,9,70,Barnes,4,3,Burnley,90,46,0
2481,9,343,Jones,2,15,Sunderland,56,44,0
2483,9,335,Bojan,3,14,Stoke,110,55,0
2495,9,11,Chambers,2,12,Middlesbrough,25,43,0
2502,9,328,Adam,3,14,Stoke,110,46,0
2519,9,122,Wickham,4,5,Crystal Palace,31,55,0
2528,9,301,Cédric,2,13,Southampton,20,49,0
2531,9,254,Blind,2,11,Man Utd,1,52,0
2546,9,540,Janmaat,2,18,Watford,57,45,0
2547,9,242,de Gea,1,11,Man Utd,1,55,0
2559,9,470,Sakho,4,20,West Ham,21,57,0
2562,9,569,Mbokani,4,7,Hull,88,54,0
2615,9,325,Johnson,2,14,Stoke,110,47,0
2616,9,231,Yaya Touré,3,10,Man City,43,72,0
2628,9,403,Kane,4,17,Spurs,6,119,0
2630,9,513,Winks,3,17,Spurs,6,45,0
2659,9,441,Morrison,3,19,West Brom,35,43,0
2669,9,476,Denayer,2,15,Sunderland,56,47,0
2700,9,330,Walters,3,14,Stoke,110,53,0
2702,9,431,Evans,2,19,West Brom,35,44,0
2729,9,42,Stanislas,3,2,Bournemouth,91,46,0
2755,9,375,Fer,3,16,Swansea,80,48,0
2780,9,248,Rojo,2,11,Man Utd,1,52,0
2791,9,573,Henriksen,3,7,Hull,88,49,0
2801,9,251,Darmian,2,11,Man Utd,1,50,0
2837,9,36,Aké,2,4,Chelsea,8,39,0
2843,9,226,Otamendi,2,10,Man City,43,59,0
2850,9,25,Giroud,4,1,Arsenal,3,81,0
2882,9,486,Sobhi,3,14,Stoke,110,48,0
2901,9,296,Bertrand,2,13,Southampton,20,56,0
2917,9,126,Coleman,2,6,Everton,11,56,0
2967,9,575,Anichebe,4,15,Sunderland,56,43,0
2978,9,269,Rooney,4,11,Man Utd,1,86,0
241,10,236,Gündogan,3,10,Man City,43,49,18
522,10,239,Agüero,4,10,Man City,43,127,16
255,10,114,McArthur,3,5,Crystal Palace,31,47,15
172,10,82,Hazard,3,4,Chelsea,8,105,14
28,10,12,Sánchez,3,1,Arsenal,3,117,13
583,10,240,Bony,4,14,Stoke,110,69,13
451,10,25,Giroud,4,1,Arsenal,3,81,12
497,10,143,Lukaku,4,6,Everton,11,101,12
562,10,54,Heaton,1,3,Burnley,90,51,11
204,10,491,Ramírez,3,12,Middlesbrough,25,52,10
288,10,202,Allen,3,14,Stoke,110,49,10
499,10,134,Barkley,3,6,Everton,11,70,10
545,10,282,Downing,3,12,Middlesbrough,25,48,10
520,10,409,Prödl,2,18,Watford,57,43,9
573,10,405,Janssen,4,17,Spurs,6,75,9
20,10,187,Musa,4,8,Leicester,13,69,8
127,10,77,Azpilicueta,2,4,Chelsea,8,64,8
129,10,254,Blind,2,11,Man Utd,1,52,8
420,10,413,Britos,2,18,Watford,57,42,8
475,10,203,Coutinho,3,9,Liverpool,14,87,8
581,10,369,Routledge,3,16,Swansea,80,45,8
51,10,477,Barragán,2,12,Middlesbrough,25,43,7
58,10,359,Williams,2,6,Everton,11,52,7
156,10,191,Lovren,2,9,Liverpool,14,49,7
160,10,97,Costa,4,4,Chelsea,8,104,7
209,10,276,Friend,2,12,Middlesbrough,25,42,7
279,10,355,Defoe,4,15,Sunderland,56,74,7
285,10,199,Matip,2,9,Liverpool,14,54,7
294,10,128,Stones,2,10,Man City,43,46,7
304,10,201,Henderson,3,9,Liverpool,14,62,7
402,10,251,Darmian,2,11,Man Utd,1,50,7
71,10,278,Gibson,2,12,Middlesbrough,25,49,6
74,10,56,Mee,2,3,Burnley,90,44,6
113,10,541,Bravo,1,10,Man City,43,50,6
146,10,242,de Gea,1,11,Man Utd,1,55,6
148,10,570,David Luiz,2,4,Chelsea,8,62,6
178,10,204,Can,3,9,Liverpool,14,48,6
203,10,78,Cahill,2,4,Chelsea,8,67,6
233,10,407,Gomes,1,18,Watford,57,49,6
321,10,411,Holebas,2,18,Watford,57,46,6
