,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
375,23,340,Arnautovic,3,20,West Ham,21,71,16
51,23,267,Valencia,2,12,Man Utd,1,69,15
259,23,317,Ward-Prowse,3,14,Southampton,20,49,15
299,23,423,Evans,2,19,West Brom,35,49,15
119,23,424,Dawson,2,19,West Brom,35,48,14
367,23,453,Lanzini,3,20,West Ham,21,66,14
222,23,394,Kane,4,17,Spurs,6,131,13
228,23,390,Son,3,17,Spurs,6,83,13
234,23,253,Gündogan,3,11,Man City,43,54,13
27,23,19,Chamberlain,3,10,Liverpool,14,55,12
48,23,280,Martial,3,12,Man Utd,1,78,12
85,23,48,Wilson,4,2,Bournemouth,91,56,12
325,23,189,Schmeichel,1,9,Leicester,13,51,11
417,23,234,Salah,3,10,Liverpool,14,106,11
460,23,282,Pogba,3,12,Man Utd,1,79,11
7,23,414,Doucouré,3,18,Watford,57,52,9
62,23,130,Sako,3,6,Crystal Palace,31,48,9
100,23,387,Eriksen,3,17,Spurs,6,97,9
304,23,45,Ibe,3,2,Bournemouth,91,46,9
523,23,532,Aurier,2,17,Spurs,6,59,9
556,23,269,Fosu-Mensah,2,6,Crystal Palace,31,44,9
231,23,7,Bellerín,2,1,Arsenal,3,59,8
301,23,373,Jordan Ayew,4,16,Swansea,80,54,8
368,23,100,Alonso,2,5,Chelsea,8,71,8
379,23,450,Noble,3,20,West Ham,21,53,8
488,23,235,Firmino,4,10,Liverpool,14,95,8
578,23,115,Hennessey,1,6,Crystal Palace,31,44,8
16,23,468,Hegazi,2,19,West Brom,35,46,7
69,23,421,Foster,1,19,West Brom,35,43,7
122,23,97,Azpilicueta,2,5,Chelsea,8,69,7
144,23,260,De Gea,1,12,Man Utd,1,59,7
307,23,488,Joselu,4,13,Newcastle,4,55,7
350,23,255,Sané,3,11,Man City,43,87,7
413,23,356,van der Hoorn,2,16,Swansea,80,44,7
503,23,230,Mané,3,10,Liverpool,14,94,7
20,23,541,Dragovic,2,9,Leicester,13,49,6
39,23,92,Gray,4,18,Watford,57,63,6
50,23,103,Rüdiger,2,5,Chelsea,8,58,6
63,23,388,Alli,3,17,Spurs,6,90,6
68,23,381,Davies,2,17,Spurs,6,58,6
76,23,256,Bernardo Silva,3,11,Man City,43,72,6
104,23,434,Brunt,3,19,West Brom,35,50,6
106,23,263,Smalling,2,12,Man Utd,1,57,6
148,23,520,Sánchez,2,17,Spurs,6,60,6
179,23,384,Dier,3,17,Spurs,6,47,6
223,23,198,Maguire,2,9,Leicester,13,55,6
230,23,375,Lloris,1,17,Spurs,6,55,6
258,23,117,Tomkins,2,6,Crystal Palace,31,44,6
263,23,380,Vertonghen,2,17,Spurs,6,61,6
332,23,8,Gibbs,2,19,West Brom,35,50,6
360,23,265,Shaw,2,12,Man Utd,1,48,6
382,23,120,Kelly,2,6,Crystal Palace,31,41,6
457,23,124,van Aanholt,2,6,Crystal Palace,31,52,6
472,23,264,Jones,2,12,Man Utd,1,55,6
553,23,94,Courtois,1,5,Chelsea,8,53,6
573,23,102,Moses,2,5,Chelsea,8,65,6
2,23,172,Mooy,3,8,Huddersfield,38,52,5
25,23,21,Iwobi,3,1,Arsenal,3,51,5
61,23,302,Pérez,4,13,Newcastle,4,55,5
97,23,451,Kouyaté,3,20,West Ham,21,50,5
99,23,134,Benteke,4,6,Crystal Palace,31,75,5
141,23,404,Janmaat,2,18,Watford,57,48,5
270,23,437,Rodriguez,4,19,West Brom,35,54,5
496,23,285,Lukaku,4,12,Man Utd,1,115,5
501,23,47,Fraser,3,2,Bournemouth,91,51,5
524,23,257,Agüero,4,11,Man City,43,115,5
541,23,316,Davis,3,14,Southampton,20,47,5
164,23,318,Tadic,3,14,Southampton,20,62,4
567,23,417,Deeney,4,18,Watford,57,63,4
66,23,196,Chilwell,2,9,Leicester,13,44,3
127,23,204,Amartey,3,9,Leicester,13,43,3
201,23,151,Barry,3,19,West Brom,35,44,3
216,23,533,Krychowiak,3,19,West Brom,35,47,3
239,23,328,Butland,1,15,Stoke,110,50,3
252,23,127,McArthur,3,6,Crystal Palace,31,44,3
317,23,274,Mata,3,12,Man Utd,1,68,3
340,23,379,Walker,2,11,Man City,43,66,3
358,23,350,Fabianski,1,16,Swansea,80,47,3
359,23,132,Milivojevic,3,6,Crystal Palace,31,52,3
371,23,200,Albrighton,3,9,Leicester,13,55,3
396,23,432,Phillips,3,19,West Brom,35,54,3
422,23,385,Dembélé,3,17,Spurs,6,49,3
