,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
488,270,30,Sterling,3,13,Man City,43,117,21
403,234,30,Vardy,4,11,Leicester,13,90,16
570,326,30,Pérez,4,15,Newcastle,4,61,16
433,251,30,Mané,3,12,Liverpool,14,103,14
84,40,30,Fraser,3,2,Bournemouth,91,64,13
463,257,30,Firmino,4,12,Liverpool,14,93,13
40,17,30,Xhaka,3,1,Arsenal,3,52,11
94,43,30,Wilson,4,2,Bournemouth,91,69,11
189,99,30,Hoilett,3,5,Cardiff,97,50,11
747,493,30,Rondón,4,15,Newcastle,4,59,11
221,122,30,Hazard,3,6,Chelsea,8,110,10
288,150,30,Milivojevic,3,7,Crystal Palace,31,65,10
587,338,30,Ward-Prowse,3,16,Southampton,20,51,10
0,2,30,Leno,1,1,Arsenal,3,49,9
830,591,30,Tielemans,3,11,Leicester,13,60,9
48,22,30,Lacazette,4,1,Arsenal,3,94,8
198,106,30,Murphy,3,5,Cardiff,97,48,8
603,345,30,Armstrong,3,16,Southampton,20,51,8
647,372,30,Kane,4,17,Spurs,6,126,8
659,393,30,Richarlison,3,8,Everton,11,64,8
704,437,30,Jiménez,4,20,Wolves,39,69,8
762,504,30,Camarasa,3,5,Cardiff,97,44,8
52,23,30,Aubameyang,4,1,Arsenal,3,108,7
61,28,30,Daniels,2,2,Bournemouth,91,41,7
107,55,30,Knockaert,3,3,Brighton,36,52,7
110,56,30,Stephens,3,3,Brighton,36,43,7
144,76,30,Gudmundsson,3,4,Burnley,90,55,7
154,80,30,Westwood,3,4,Burnley,90,46,7
174,88,30,Etheridge,1,5,Cardiff,97,46,7
186,95,30,Peltier,2,5,Cardiff,97,39,7
296,154,30,Pickford,1,8,Everton,11,49,7
385,223,30,Mahrez,3,13,Man City,43,82,7
797,556,30,Valery,2,16,Southampton,20,41,7
4,3,30,Koscielny,2,1,Arsenal,3,54,6
8,5,30,Monreal,2,1,Arsenal,3,54,6
56,25,30,Boruc,1,2,Bournemouth,91,41,6
66,31,30,Aké,2,2,Bournemouth,91,51,6
180,92,30,Ecuele Manga,2,5,Cardiff,97,44,6
183,94,30,Bennett,2,5,Cardiff,97,44,6
326,175,30,Calvert-Lewin,4,8,Everton,11,54,6
346,186,30,Ayité,3,9,Fulham,54,42,6
398,233,30,Maddison,3,11,Leicester,13,66,6
491,271,30,David Silva,3,13,Man City,43,85,6
664,394,30,Deulofeu,3,18,Watford,57,57,6
701,432,30,Jota,3,20,Wolves,39,63,6
815,580,30,Mepham,2,2,Bournemouth,91,45,6
16,8,30,Kolasinac,2,1,Arsenal,3,49,5
24,12,30,Sokratis,2,1,Arsenal,3,51,5
104,48,30,Dunk,2,3,Brighton,36,44,5
116,62,30,Murray,4,3,Brighton,36,61,5
177,90,30,Morrison,2,5,Cardiff,97,47,5
284,149,30,Townsend,3,7,Crystal Palace,31,56,5
443,253,30,Salah,3,12,Liverpool,14,132,5
503,280,30,Agüero,4,13,Man City,43,120,5
632,365,30,Alli,3,17,Spurs,6,88,5
770,508,30,André Gomes,3,8,Everton,11,54,5
801,571,30,Barnes,3,11,Leicester,13,55,5
825,587,30,Almirón,3,15,Newcastle,4,60,5
226,124,30,Willian,3,6,Chelsea,8,71,4
670,396,30,Deeney,4,18,Watford,57,58,4
742,484,30,Digne,2,8,Everton,11,54,4
28,13,30,Özil,3,1,Arsenal,3,79,3
32,14,30,Ramsey,3,1,Arsenal,3,71,3
44,20,30,Maitland-Niles,3,1,Arsenal,3,44,3
89,42,30,Brooks,3,2,Bournemouth,91,50,3
195,102,30,Gunnarsson,3,5,Cardiff,97,44,3
644,370,30,Lucas Moura,3,17,Spurs,6,69,3
710,452,30,Gunn,1,16,Southampton,20,43,3
714,454,30,Patrício,1,20,Wolves,39,45,3
752,494,30,Lerma,3,2,Bournemouth,91,45,3
71,33,30,Arter,3,5,Cardiff,97,49,2
99,45,30,King,4,2,Bournemouth,91,64,2
113,60,30,Pröpper,3,3,Brighton,36,48,2
149,78,30,Hendrick,3,4,Burnley,90,52,2
159,82,30,Cork,3,4,Burnley,90,46,2
164,85,30,Barnes,4,4,Burnley,90,56,2
169,87,30,Wood,4,4,Burnley,90,63,2
201,113,30,Azpilicueta,2,6,Chelsea,8,64,2
206,116,30,David Luiz,2,6,Chelsea,8,58,2
216,121,30,Emerson,2,6,Chelsea,8,52,2
231,126,30,Kanté,3,6,Chelsea,8,49,2
280,147,30,McArthur,3,7,Crystal Palace,31,49,2
292,151,30,Zaha,4,7,Crystal Palace,31,70,2
316,168,30,Gueye,3,8,Everton,11,47,2
321,172,30,Sigurdsson,3,8,Everton,11,74,2
331,176,30,Niasse,4,5,Cardiff,97,50,2
338,182,30,Cairney,3,9,Fulham,54,46,2
355,208,30,Bacuna,3,10,Huddersfield,38,42,2
360,213,30,Schmeichel,1,11,Leicester,13,50,2
370,219,30,Chilwell,2,11,Leicester,13,50,2
375,221,30,Pereira,2,11,Leicester,13,53,2
380,222,30,Evans,2,11,Leicester,13,48,2
388,225,30,Gray,3,11,Leicester,13,54,2
393,227,30,Ndidi,3,11,Leicester,13,49,2
413,245,30,Alexander-Arnold,2,12,Liverpool,14,58,2
438,252,30,Wijnaldum,3,12,Liverpool,14,55,2
473,260,30,Ederson,1,13,Man City,43,57,2
476,264,30,Otamendi,2,13,Man City,43,60,2
500,276,30,Bernardo Silva,3,13,Man City,43,78,2
524,304,30,Fred,3,14,Man Utd,1,53,2
527,305,30,Rashford,4,14,Man Utd,1,73,2
560,323,30,Hayden,3,15,Newcastle,4,43,2
565,324,30,Ki Sung-yueng,3,15,Newcastle,4,47,2
575,330,30,Bertrand,2,16,Southampton,20,48,2
579,331,30,Yoshida,2,16,Southampton,20,41,2
583,335,30,Bednarek,2,16,Southampton,20,40,2
629,364,30,Eriksen,3,17,Spurs,6,92,2
653,390,30,Doucouré,3,18,Watford,57,58,2
667,395,30,Gray,4,18,Watford,57,59,2
673,400,30,Fabianski,1,19,West Ham,21,47,2
707,445,30,Foster,1,18,Watford,57,46,2
717,459,30,Jorginho,3,6,Chelsea,8,46,2
732,475,30,Moutinho,3,20,Wolves,39,51,2
735,476,30,Jahanbakhsh,3,3,Brighton,36,67,2
738,480,30,Mitrovic,4,9,Fulham,54,63,2
757,498,30,Kepa,1,6,Chelsea,8,54,2
765,507,30,Bernard,3,8,Everton,11,59,2
775,509,30,Rico,1,9,Fulham,54,44,2
792,534,30,McNeil,3,4,Burnley,90,44,2
810,579,30,Higuaín,4,6,Chelsea,8,90,2
835,592,30,Batshuayi,4,7,Crystal Palace,31,62,2
20,9,30,Chambers,2,9,Fulham,54,42,1
36,15,30,Iwobi,3,1,Arsenal,3,54,1
211,118,30,Rüdiger,2,6,Chelsea,8,59,1
241,131,30,Hudson-Odoi,3,6,Chelsea,8,42,1
246,132,30,Loftus-Cheek,3,6,Chelsea,8,52,1
256,137,30,Guaita,1,7,Crystal Palace,31,43,1
260,138,30,Tomkins,2,7,Crystal Palace,31,43,1
268,141,30,Schlupp,2,7,Crystal Palace,31,43,1
272,142,30,van Aanholt,2,7,Crystal Palace,31,55,1
276,145,30,Wan-Bissaka,2,7,Crystal Palace,31,46,1
311,162,30,Keane,2,8,Everton,11,48,1
334,180,30,Ream,2,9,Fulham,54,42,1
342,184,30,Sessegnon,3,9,Fulham,54,60,1
350,199,30,Mooy,3,10,Huddersfield,38,50,1
408,243,30,Matip,2,12,Liverpool,14,49,1
418,246,30,van Dijk,2,12,Liverpool,14,67,1
423,247,30,Robertson,2,12,Liverpool,14,67,1
428,249,30,Henderson,3,12,Liverpool,14,53,1
453,255,30,Fabinho,3,12,Liverpool,14,55,1
458,256,30,Keita,3,12,Liverpool,14,71,1
468,259,30,Solanke,4,2,Bournemouth,91,47,1
479,265,30,Walker,2,13,Man City,43,64,1
497,275,30,Sané,3,13,Man City,43,93,1
506,281,30,Jesus,4,13,Man City,43,99,1
509,282,30,de Gea,1,14,Man Utd,1,57,1
512,286,30,Shaw,2,14,Man Utd,1,51,1
515,301,30,Martial,3,14,Man Utd,1,72,1
518,302,30,Pogba,3,14,Man Utd,1,86,1
530,309,30,Dubravka,1,15,Newcastle,4,50,1
535,310,30,Yedlin,2,15,Newcastle,4,45,1
545,313,30,Dummett,2,15,Newcastle,4,44,1
550,314,30,Lejeune,2,15,Newcastle,4,44,1
591,340,30,Højbjerg,3,16,Southampton,20,44,1
595,342,30,Sims,3,16,Southampton,20,44,1
599,343,30,Redmond,3,16,Southampton,20,55,1
607,347,30,Long,4,16,Southampton,20,47,1
611,351,30,Lloris,1,17,Spurs,6,54,1
614,354,30,Rose,2,17,Spurs,6,58,1
617,355,30,Vertonghen,2,17,Spurs,6,59,1
620,356,30,Davies,2,17,Spurs,6,56,1
626,359,30,Sánchez,2,17,Spurs,6,58,1
638,367,30,Son,3,17,Spurs,6,86,1
641,369,30,Sissoko,3,17,Spurs,6,49,1
