,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
535,21,396,Deeney,4,18,Watford,57,58,15
223,21,367,Son,3,17,Spurs,6,86,13
361,21,417,Arnautovic,4,19,West Ham,21,67,13
219,21,372,Kane,4,17,Spurs,6,126,12
356,21,305,Rashford,4,14,Man Utd,1,73,12
426,21,142,van Aanholt,2,7,Crystal Palace,31,55,12
451,21,221,Pereira,2,11,Leicester,13,53,12
471,21,40,Fraser,3,2,Bournemouth,91,64,12
50,21,452,Gunn,1,16,Southampton,20,43,11
314,21,446,Sema,3,18,Watford,57,46,11
212,21,17,Xhaka,3,1,Arsenal,3,52,10
334,21,275,Sané,3,13,Man City,43,93,10
110,21,364,Eriksen,3,17,Spurs,6,92,9
129,21,56,Stephens,3,3,Brighton,36,43,9
438,21,23,Aubameyang,4,1,Arsenal,3,108,9
62,21,80,Westwood,3,4,Burnley,90,46,8
251,21,234,Vardy,4,11,Leicester,13,90,8
285,21,505,Ayew,4,7,Crystal Palace,31,57,8
353,21,115,Alonso,2,6,Chelsea,8,62,8
456,21,257,Firmino,4,12,Liverpool,14,93,8
497,21,49,Duffy,2,3,Brighton,36,47,8
514,21,211,Mounie,4,10,Huddersfield,38,58,8
61,21,85,Barnes,4,4,Burnley,90,56,7
148,21,282,de Gea,1,14,Man Utd,1,57,7
220,21,220,Maguire,2,11,Leicester,13,54,7
225,21,351,Lloris,1,17,Spurs,6,54,7
315,21,498,Kepa,1,6,Chelsea,8,54,7
345,21,150,Milivojevic,3,7,Crystal Palace,31,65,7
350,21,143,Sakho,2,7,Crystal Palace,31,49,7
409,21,31,Aké,2,2,Bournemouth,91,51,7
437,21,285,Jones,2,14,Man Utd,1,51,7
488,21,8,Kolasinac,2,1,Arsenal,3,49,7
541,21,292,Lindelöf,2,14,Man Utd,1,49,7
3,21,14,Ramsey,3,1,Arsenal,3,71,6
4,21,145,Wan-Bissaka,2,7,Crystal Palace,31,46,6
24,21,22,Lacazette,4,1,Arsenal,3,94,6
26,21,15,Iwobi,3,1,Arsenal,3,54,6
72,21,219,Chilwell,2,11,Leicester,13,50,6
98,21,43,Wilson,4,2,Bournemouth,91,69,6
126,21,332,Cédric,2,16,Southampton,20,42,6
127,21,113,Azpilicueta,2,6,Chelsea,8,64,6
136,21,354,Rose,2,17,Spurs,6,58,6
149,21,116,David Luiz,2,6,Chelsea,8,58,6
151,21,359,Sánchez,2,17,Spurs,6,58,6
248,21,138,Tomkins,2,7,Crystal Palace,31,43,6
252,21,463,Vestergaard,2,16,Southampton,20,46,6
310,21,213,Schmeichel,1,11,Leicester,13,50,6
321,21,357,Trippier,2,17,Spurs,6,60,6
494,21,280,Agüero,4,13,Man City,43,120,6
526,21,353,Alderweireld,2,17,Spurs,6,60,6
539,21,137,Guaita,1,7,Crystal Palace,31,43,6
561,21,556,Valery,2,16,Southampton,20,41,6
39,21,247,Robertson,2,12,Liverpool,14,67,5
54,21,118,Rüdiger,2,6,Chelsea,8,59,5
116,21,87,Wood,4,4,Burnley,90,63,5
166,21,534,McNeil,3,4,Burnley,90,44,5
232,21,514,Mbenza,3,10,Huddersfield,38,59,5
253,21,335,Bednarek,2,16,Southampton,20,40,5
284,21,222,Evans,2,11,Leicester,13,48,5
306,21,36,Stanislas,3,2,Bournemouth,91,60,5
347,21,286,Shaw,2,14,Man Utd,1,51,5
425,21,59,Groß,3,3,Brighton,36,67,5
445,21,270,Sterling,3,13,Man City,43,117,5
462,21,426,Saïss,2,20,Wolves,39,42,5
463,21,306,Lukaku,4,14,Man Utd,1,107,5
474,21,184,Sessegnon,3,9,Fulham,54,60,5
504,21,12,Sokratis,2,1,Arsenal,3,51,5
552,21,151,Zaha,4,7,Crystal Palace,31,70,5
25,21,295,Sánchez,3,14,Man Utd,1,100,4
75,21,445,Foster,1,18,Watford,57,46,4
82,21,276,Bernardo Silva,3,13,Man City,43,78,4
142,21,37,Gosling,3,2,Bournemouth,91,47,4
363,21,411,Noble,3,19,West Ham,21,48,4
389,21,415,Antonio,3,19,West Ham,21,68,4
36,21,299,Herrera,3,14,Man Utd,1,50,3
43,21,149,Townsend,3,7,Crystal Palace,31,56,3
52,21,301,Martial,3,14,Man Utd,1,72,3
69,21,365,Alli,3,17,Spurs,6,88,3
85,21,2,Leno,1,1,Arsenal,3,49,3
107,21,412,Kouyaté,3,7,Crystal Palace,31,47,3
167,21,122,Hazard,3,6,Chelsea,8,110,3
221,21,368,Winks,3,17,Spurs,6,55,3
244,21,147,McArthur,3,7,Crystal Palace,31,49,3
249,21,338,Ward-Prowse,3,16,Southampton,20,51,3
278,21,191,Lössl,1,10,Huddersfield,38,44,3
288,21,154,Pickford,1,8,Everton,11,49,3
290,21,459,Jorginho,3,6,Chelsea,8,46,3
400,21,369,Sissoko,3,17,Spurs,6,49,3
401,21,126,Kanté,3,6,Chelsea,8,49,3
405,21,527,Mendy,3,11,Leicester,13,43,3
410,21,343,Redmond,3,16,Southampton,20,55,3
413,21,296,Matic,3,14,Man Utd,1,50,3
429,21,302,Pogba,3,14,Man Utd,1,86,3
464,21,127,Barkley,3,6,Chelsea,8,50,3
515,21,345,Armstrong,3,16,Southampton,20,51,3
551,21,227,Ndidi,3,11,Leicester,13,49,3
21,21,480,Mitrovic,4,9,Fulham,54,63,2
46,21,478,Schürrle,3,9,Fulham,54,55,2
57,21,102,Gunnarsson,3,5,Cardiff,97,44,2
67,21,326,Pérez,4,15,Newcastle,4,61,2
86,21,110,Reid,4,5,Cardiff,97,52,2
96,21,101,Paterson,3,5,Cardiff,97,48,2
106,21,74,Taylor,2,4,Burnley,90,44,2
108,21,320,Atsu,3,15,Newcastle,4,51,2
133,21,266,Danilo,2,13,Man City,43,48,2
146,21,42,Brooks,3,2,Bournemouth,91,50,2
150,21,271,David Silva,3,13,Man City,43,85,2
153,21,60,Pröpper,3,3,Brighton,36,48,2
163,21,175,Calvert-Lewin,4,8,Everton,11,54,2
168,21,260,Ederson,1,13,Man City,43,57,2
172,21,212,Kachunga,4,10,Huddersfield,38,48,2
190,21,465,Felipe Anderson,3,19,West Ham,21,68,2
192,21,272,Fernandinho,3,13,Man City,43,53,2
194,21,197,Hadergjonaj,2,10,Huddersfield,38,43,2
209,21,394,Deulofeu,3,18,Watford,57,57,2
210,21,62,Murray,4,3,Brighton,36,61,2
216,21,172,Sigurdsson,3,8,Everton,11,74,2
229,21,168,Gueye,3,8,Everton,11,47,2
231,21,323,Hayden,3,15,Newcastle,4,43,2
236,21,82,Cork,3,4,Burnley,90,46,2
247,21,72,Tarkowski,2,4,Burnley,90,47,2
261,21,494,Lerma,3,2,Bournemouth,91,45,2
276,21,262,Stones,2,13,Man City,43,52,2
286,21,249,Henderson,3,12,Liverpool,14,53,2
294,21,45,King,4,2,Bournemouth,91,64,2
301,21,475,Moutinho,3,20,Wolves,39,51,2
307,21,65,Locadia,4,3,Brighton,36,53,2
324,21,526,Zouma,2,8,Everton,11,50,2
328,21,3,Koscielny,2,1,Arsenal,3,54,2
344,21,400,Fabianski,1,19,West Ham,21,47,2
365,21,309,Dubravka,1,15,Newcastle,4,50,2
375,21,451,Guendouzi,3,1,Arsenal,3,44,2
380,21,317,Ritchie,3,15,Newcastle,4,58,2
387,21,162,Keane,2,8,Everton,11,48,2
396,21,253,Salah,3,12,Liverpool,14,132,2
421,21,339,Oriol Romeu,3,16,Southampton,20,42,2
448,21,437,Jiménez,4,20,Wolves,39,69,2
452,21,393,Richarlison,3,8,Everton,11,64,2
457,21,391,Pereyra,3,18,Watford,57,59,2
477,21,251,Mané,3,12,Liverpool,14,103,2
478,21,493,Rondón,4,15,Newcastle,4,59,2
529,21,182,Cairney,3,9,Fulham,54,46,2
0,21,402,Cresswell,2,19,West Ham,21,50,1
16,21,382,Mariappa,2,18,Watford,57,42,1
34,21,468,Alisson,1,12,Liverpool,14,59,1
44,21,508,André Gomes,3,8,Everton,11,54,1
48,21,403,Ogbonna,2,19,West Ham,21,42,1
66,21,268,Laporte,2,13,Man City,43,63,1
78,21,70,Mee,2,4,Burnley,90,46,1
84,21,507,Bernard,3,8,Everton,11,59,1
91,21,92,Ecuele Manga,2,5,Cardiff,97,44,1
105,21,28,Daniels,2,2,Bournemouth,91,41,1
123,21,376,Cathcart,2,18,Watford,57,45,1
154,21,310,Yedlin,2,15,Newcastle,4,45,1
155,21,406,Rice,2,19,West Ham,21,44,1
157,21,225,Gray,3,11,Leicester,13,54,1
182,21,389,Capoue,3,18,Watford,57,48,1
185,21,482,Schär,2,15,Newcastle,4,45,1
186,21,255,Fabinho,3,12,Liverpool,14,55,1
191,21,371,Llorente,4,17,Spurs,6,51,1
199,21,383,Kiko Femenía,2,18,Watford,57,42,1
206,21,51,Bong,2,3,Brighton,36,44,1
230,21,274,Gündogan,3,13,Man City,43,54,1
234,21,409,Diop,2,19,West Ham,21,42,1
238,21,333,Stephens,2,16,Southampton,20,42,1
246,21,254,Milner,3,12,Liverpool,14,56,1
260,21,456,Seri,3,9,Fulham,54,49,1
263,21,78,Hendrick,3,4,Burnley,90,52,1
266,21,300,Lingard,3,14,Man Utd,1,67,1
273,21,98,Ralls,3,5,Cardiff,97,46,1
326,21,265,Walker,2,13,Man City,43,64,1
336,21,48,Dunk,2,3,Brighton,36,44,1
