,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
377,192,15,Mané,3,10,Liverpool,14,121,15
365,188,15,Origi,4,10,Liverpool,14,51,13
425,211,15,Jesus,4,11,Man City,43,99,13
470,233,15,Rashford,4,12,Man Utd,1,89,13
305,162,15,Evans,2,9,Leicester,13,53,12
520,256,15,Manquillo,2,13,Newcastle,4,43,12
931,460,15,Abraham,4,6,Chelsea,8,73,12
862,420,15,Dendoncker,3,20,Wolves,39,44,11
230,137,15,Schlupp,3,7,Crystal Palace,31,54,10
330,171,15,Maddison,3,9,Leicester,13,73,10
525,262,15,Dubravka,1,13,Newcastle,4,51,10
85,65,15,Rico,2,3,Bournemouth,91,42,9
455,219,15,David Silva,3,11,Man City,43,75,9
535,269,15,Shelvey,3,13,Newcastle,4,49,9
640,313,15,Ings,4,16,Southampton,20,76,9
710,344,15,Alli,3,17,Spurs,6,83,9
892,443,15,Rodrigo,3,11,Man City,43,53,9
1021,502,15,Maupay,4,4,Brighton,36,57,9
215,131,15,Guaita,1,7,Crystal Palace,31,49,8
397,199,15,Wijnaldum,3,10,Liverpool,14,54,8
560,278,15,Pukki,4,14,Norwich,45,64,8
625,305,15,Bertrand,2,16,Southampton,20,48,8
852,415,15,Moutinho,3,20,Wolves,39,53,8
941,465,15,Trézéguet,3,2,Aston Villa,7,52,8
996,493,15,Webster,2,4,Brighton,36,44,8
1011,500,15,Saint-Maximin,3,13,Newcastle,4,52,8
1046,516,15,Mooy,3,4,Brighton,36,47,8
10,12,15,Lacazette,4,1,Arsenal,3,92,7
295,159,15,Pereira,2,9,Leicester,13,62,7
385,194,15,Shaqiri,3,10,Liverpool,14,63,7
450,218,15,Bernardo Silva,3,11,Man City,43,76,7
822,403,15,Coady,2,20,Wolves,39,51,7
842,411,15,Patrício,1,20,Wolves,39,53,7
35,22,15,El Mohamady,2,2,Aston Villa,7,41,6
145,98,15,Brady,3,5,Burnley,90,55,6
205,124,15,Tomkins,2,7,Crystal Palace,31,49,6
210,128,15,Kelly,2,7,Crystal Palace,31,41,6
255,143,15,Keane,2,8,Everton,11,52,6
275,150,15,Richarlison,3,8,Everton,11,82,6
325,168,15,Schmeichel,1,9,Leicester,13,55,6
445,217,15,Mahrez,3,11,Man City,43,86,6
510,254,15,Fernández,2,13,Newcastle,4,46,6
515,255,15,Dummett,2,13,Newcastle,4,43,6
812,401,15,Doherty,2,20,Wolves,39,65,6
