,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
281,138,9,Mount,3,Chelsea,Chelsea,8,77,24
486,233,9,Salah,3,Liverpool,Liverpool,14,131,24
571,265,9,Foden,3,Man City,Man City,43,79,18
943,468,9,King,4,Watford,Watford,57,56,16
1057,578,9,Cornet,3,Burnley,Burnley,90,58,15
15,21,9,Smith Rowe,3,Arsenal,Arsenal,3,57,13
296,142,9,James,2,Chelsea,Chelsea,8,65,13
506,239,9,Keita,3,Liverpool,Liverpool,14,50,13
271,135,9,Chilwell,2,Chelsea,Chelsea,8,56,12
823,411,9,Cresswell,2,West Ham,West Ham,21,54,12
913,450,9,Dennis,4,Watford,Watford,57,58,12
236,125,9,Kovacic,3,Chelsea,Chelsea,8,49,11
286,140,9,Hudson-Odoi,3,Chelsea,Chelsea,8,53,11
511,240,9,Jota,3,Liverpool,Liverpool,14,83,11
35,30,9,Martínez,1,Aston Villa,Aston Villa,7,55,10
441,210,9,Tielemans,3,Leicester,Leicester,13,64,10
501,237,9,Alexander-Arnold,2,Liverpool,Liverpool,14,84,10
526,250,9,Gündogan,3,Man City,Man City,43,71,10
241,127,9,Rüdiger,2,Chelsea,Chelsea,8,61,9
813,408,9,Fabianski,1,West Ham,West Ham,21,50,9
1003,491,9,Livramento,2,Southampton,Southampton,20,42,9
10,15,9,Partey,3,Arsenal,Arsenal,3,50,8
391,187,9,Rodrigo,4,Leeds,Leeds,2,63,8
446,212,9,Maddison,3,Leicester,Leicester,13,69,8
1032,518,9,Broja,4,Southampton,Southampton,20,53,8
1071,583,9,Hwang,4,Wolves,Wolves,39,54,8
175,86,9,Jensen,3,Brentford,Brentford,94,49,7
336,162,9,Mitchell,2,Crystal Palace,Crystal Palace,31,45,7
371,176,9,Davies,3,Everton,Everton,11,48,7
481,231,9,Alisson,1,Liverpool,Liverpool,14,61,7
828,413,9,Antonio,4,West Ham,West Ham,21,73,7
0,4,9,Aubameyang,4,Arsenal,Arsenal,3,96,6
40,33,9,Grealish,3,Man City,Man City,43,75,6
80,51,9,Ramsey,3,Aston Villa,Aston Villa,7,47,6
135,74,9,Mac Allister,3,Brighton,Brighton,36,51,6
226,121,9,Thiago Silva,2,Chelsea,Chelsea,8,56,6
231,123,9,Jorginho,3,Chelsea,Chelsea,8,57,6
246,128,9,Zouma,2,West Ham,West Ham,21,54,6
301,143,9,Mendy,1,Chelsea,Chelsea,8,61,6
456,222,9,Henderson,3,Liverpool,Liverpool,14,49,6
471,229,9,van Dijk,2,Liverpool,Liverpool,14,68,6
491,234,9,Robertson,2,Liverpool,Liverpool,14,73,6
516,243,9,Konaté,2,Liverpool,Liverpool,14,51,6
536,254,9,Mahrez,3,Man City,Man City,43,86,6
661,303,9,Krafth,2,Newcastle,Newcastle,4,43,6
863,425,9,Johnson,2,West Ham,West Ham,21,39,6
948,470,9,Ait Nouri,2,Wolves,Wolves,39,41,6
1042,527,9,Chalobah,2,Chelsea,Chelsea,8,47,6
1100,594,9,Zanka,2,Brentford,Brentford,94,45,6
316,148,9,McArthur,3,Crystal Palace,Crystal Palace,31,43,5
321,149,9,Benteke,4,Crystal Palace,Crystal Palace,31,59,5
556,261,9,Bernardo,3,Man City,Man City,43,70,5
566,263,9,Jesus,4,Man City,Man City,43,86,5
651,296,9,Wilson,4,Newcastle,Newcastle,4,71,5
721,336,9,Redmond,3,Southampton,Southampton,20,59,5
746,349,9,Diallo,3,Southampton,Southampton,20,45,5
818,409,9,Ogbonna,2,West Ham,West Ham,21,49,5
878,430,9,Jiménez,4,Wolves,Wolves,39,75,5
953,472,9,Cucho,4,Watford,Watford,57,49,5
988,484,9,Gray,3,Everton,Everton,11,54,5
125,69,9,Sánchez,1,Brighton,Brighton,36,45,4
198,107,9,Westwood,3,Burnley,Burnley,90,52,4
206,110,9,Lowton,2,Burnley,Burnley,90,44,4
261,132,9,Loftus-Cheek,3,Chelsea,Chelsea,8,54,4
351,169,9,Keane,2,Everton,Everton,11,46,4
381,180,9,Richarlison,4,Everton,Everton,11,76,4
798,379,9,Cathcart,2,Watford,Watford,57,42,4
808,404,9,João Pedro,4,Watford,Watford,57,54,4
928,462,9,Mwepu,3,Brighton,Brighton,36,59,4
1008,492,9,Bailey,3,Aston Villa,Aston Villa,7,63,4
150,77,9,Nørgaard,3,Brentford,Brentford,94,50,3
291,141,9,Havertz,3,Chelsea,Chelsea,8,79,3
396,188,9,Dallas,3,Leeds,Leeds,2,49,3
421,199,9,Meslier,1,Leeds,Leeds,2,48,3
426,200,9,Schmeichel,1,Leicester,Leicester,13,50,3
756,353,9,Lloris,1,Spurs,Spurs,6,55,3
838,419,9,Benrahma,3,West Ham,West Ham,21,59,3
843,420,9,Bowen,3,West Ham,West Ham,21,69,3
848,421,9,Rice,3,West Ham,West Ham,21,50,3
858,423,9,Fornals,3,West Ham,West Ham,21,59,3
