,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
277,11,297,Lundstram,2,15,Sheffield Utd,49,46,21
325,11,203,Walker,2,11,Man City,43,57,14
555,11,164,Söyüncü,2,9,Leicester,13,49,14
348,11,70,Mousset,4,15,Sheffield Utd,49,43,13
11,11,63,Adam Smith,2,3,Bournemouth,91,43,12
367,11,38,Montoya,2,4,Brighton,36,43,12
482,11,192,Mané,3,10,Liverpool,14,121,12
512,11,460,Abraham,4,6,Chelsea,8,73,12
328,11,421,Trossard,3,4,Brighton,36,58,11
4,11,494,Ramsdale,1,3,Bournemouth,91,44,9
34,11,181,Robertson,2,10,Liverpool,14,70,9
63,11,344,Alli,3,17,Spurs,6,83,9
106,11,431,Pulisic,3,6,Chelsea,8,74,9
248,11,171,Maddison,3,9,Leicester,13,73,9
254,11,321,Ward-Prowse,3,16,Southampton,20,57,9
276,11,301,Fleck,3,15,Sheffield Utd,49,47,9
284,11,269,Shelvey,3,13,Newcastle,4,49,9
453,11,409,Jiménez,4,20,Wolves,39,80,9
466,11,393,Snodgrass,3,19,West Ham,21,50,9
492,11,336,Aurier,2,17,Spurs,6,51,9
269,11,498,Willems,2,13,Newcastle,4,43,8
308,11,168,Schmeichel,1,9,Leicester,13,55,8
445,11,11,Aubameyang,4,1,Arsenal,3,109,8
112,11,259,Clark,2,13,Newcastle,4,43,7
183,11,382,Balbuena,2,19,West Ham,21,43,7
202,11,363,Deulofeu,4,18,Watford,57,61,7
294,11,68,King,4,3,Bournemouth,91,61,7
335,11,42,Dunk,2,4,Brighton,36,48,7
350,11,465,Trézéguet,3,2,Aston Villa,7,52,7
495,11,37,Duffy,2,4,Brighton,36,48,7
525,11,182,Alexander-Arnold,2,10,Liverpool,14,77,7
65,11,161,Chilwell,2,9,Leicester,13,54,6
132,11,475,Burn,2,4,Brighton,36,45,6
146,11,471,Henderson,1,15,Sheffield Utd,49,52,6
152,11,65,Rico,2,3,Bournemouth,91,42,6
170,11,291,Stevens,2,15,Sheffield Utd,49,52,6
184,11,254,Fernández,2,13,Newcastle,4,46,6
194,11,458,Guilbert,2,2,Aston Villa,7,43,6
200,11,294,Baldock,2,15,Sheffield Utd,49,50,6
235,11,293,O'Connell,2,15,Sheffield Utd,49,45,6
255,11,166,Vardy,4,9,Leicester,13,97,6
275,11,295,Egan,2,15,Sheffield Utd,49,47,6
299,11,440,Angeliño,2,11,Man City,43,46,6
301,11,415,Moutinho,3,20,Wolves,39,53,6
339,11,141,Digne,2,8,Everton,11,59,6
374,11,47,Ryan,1,4,Brighton,36,47,6
412,11,59,Aké,2,3,Bournemouth,91,48,6
457,11,159,Pereira,2,9,Leicester,13,62,6
493,11,210,Agüero,4,11,Man City,43,116,6
95,11,146,Tosun,4,8,Everton,11,57,5
108,11,423,Basham,2,15,Sheffield Utd,49,46,5
227,11,271,Hayden,3,13,Newcastle,4,44,5
270,11,466,Joelinton,4,13,Newcastle,4,55,5
278,11,31,McGinn,3,2,Aston Villa,7,52,5
285,11,162,Evans,2,9,Leicester,13,53,5
507,11,58,Steve Cook,2,3,Bournemouth,91,50,5
508,11,323,Armstrong,3,16,Southampton,20,52,5
510,11,457,Haller,4,19,West Ham,21,68,5
23,11,12,Lacazette,4,1,Arsenal,3,92,4
79,11,14,Leno,1,1,Arsenal,3,48,4
149,11,175,Gray,3,9,Leicester,13,50,4
290,11,118,Jorginho,3,6,Chelsea,8,49,4
61,11,265,Pérez,3,9,Leicester,13,60,3
68,11,366,Foster,1,18,Watford,57,49,3
