,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
692,340,32,Arnautovic,3,20,West Ham,21,71,16
372,189,32,Schmeichel,1,9,Leicester,13,51,15
770,388,32,Alli,3,17,Spurs,6,90,15
25,14,32,Sánchez,3,12,Man Utd,1,114,14
1024,616,32,Aubameyang,4,1,Arsenal,3,108,13
380,196,32,Chilwell,2,9,Leicester,13,44,11
494,248,32,David Silva,3,11,Man City,43,82,11
887,446,32,Masuaku,2,20,West Ham,21,42,10
1010,608,32,João Mário,3,20,West Ham,21,60,10
100,51,32,King,4,2,Bournemouth,91,70,9
284,132,32,Milivojevic,3,6,Crystal Palace,31,52,9
401,208,32,Iborra,3,9,Leicester,13,57,9
578,288,32,Yedlin,2,13,Newcastle,4,45,9
593,294,32,Lejeune,2,13,Newcastle,4,43,9
766,387,32,Eriksen,3,17,Spurs,6,97,9
965,518,32,Wood,4,4,Burnley,90,62,9
20,12,32,Mustafi,2,1,Arsenal,3,54,8
514,255,32,Sané,3,11,Man City,43,87,8
524,259,32,Jesus,4,11,Man City,43,104,8
574,285,32,Lukaku,4,12,Man Utd,1,115,8
802,407,32,Kiko Femenía,2,18,Watford,57,43,8
817,415,32,Pereyra,3,18,Watford,57,58,8
867,435,32,Rondón,4,19,West Brom,35,60,8
931,475,32,Robertson,2,10,Liverpool,14,50,8
319,147,32,Bolasie,3,7,Everton,11,64,7
459,234,32,Salah,3,10,Liverpool,14,106,7
489,247,32,Sterling,3,11,Man City,43,91,7
541,267,32,Valencia,2,12,Man Utd,1,69,7
618,302,32,Pérez,4,13,Newcastle,4,55,7
758,384,32,Dier,3,17,Spurs,6,47,7
822,416,32,Hughes,3,18,Watford,57,46,7
0,1,32,Ospina,1,1,Arsenal,3,48,6
5,7,32,Bellerín,2,1,Arsenal,3,59,6
15,10,32,Monreal,2,1,Arsenal,3,57,6
104,52,32,Defoe,4,2,Bournemouth,91,76,6
184,93,32,Barnes,4,4,Burnley,90,53,6
235,110,32,Kenedy,3,13,Newcastle,4,48,6
405,209,32,Vardy,4,9,Leicester,13,88,6
434,222,32,Milner,2,10,Liverpool,14,60,6
449,230,32,Mané,3,10,Liverpool,14,94,6
529,260,32,De Gea,1,12,Man Utd,1,59,6
533,263,32,Smalling,2,12,Man Utd,1,57,6
545,273,32,Lindelöf,2,12,Man Utd,1,49,6
561,279,32,Lingard,3,12,Man Utd,1,60,6
588,291,32,Dummett,2,13,Newcastle,4,42,6
877,443,32,Cresswell,2,20,West Ham,21,49,6
882,444,32,Ogbonna,2,20,West Ham,21,42,6
902,451,32,Kouyaté,3,20,West Ham,21,50,6
927,472,32,Morata,4,5,Chelsea,8,104,6
936,479,32,Hart,1,20,West Ham,21,42,6
941,480,32,Chambers,2,1,Arsenal,3,47,6
956,510,32,Rice,2,20,West Ham,21,44,6
1034,621,32,Dubravka,1,13,Newcastle,4,45,6
63,28,32,Lacazette,4,1,Arsenal,3,103,5
264,126,32,Zaha,3,6,Crystal Palace,31,71,5
324,153,32,Lennon,3,4,Burnley,90,54,5
384,198,32,Maguire,2,9,Leicester,13,55,5
504,252,32,De Bruyne,3,11,Man City,43,103,5
583,290,32,Lascelles,2,13,Newcastle,4,49,5
774,390,32,Son,3,17,Spurs,6,83,5
206,102,32,Moses,2,5,Chelsea,8,65,4
397,203,32,Gray,3,9,Leicester,13,53,4
750,381,32,Davies,2,17,Spurs,6,58,4
34,18,32,Ramsey,3,1,Arsenal,3,68,3
226,107,32,Matic,3,12,Man Utd,1,47,3
388,199,32,Mahrez,3,9,Leicester,13,87,3
553,277,32,Young,3,12,Man Utd,1,48,3
570,282,32,Pogba,3,12,Man Utd,1,79,3
598,295,32,Ritchie,3,13,Newcastle,4,54,3
603,296,32,Shelvey,3,13,Newcastle,4,52,3
608,298,32,Diamé,3,13,Newcastle,4,46,3
672,328,32,Butland,1,15,Stoke,110,50,3
742,375,32,Lloris,1,17,Spurs,6,55,3
787,401,32,Holebas,2,18,Watford,57,48,3
897,450,32,Noble,3,20,West Ham,21,53,3
907,456,32,Fernandes,3,20,West Ham,21,43,3
29,15,32,Walcott,3,7,Everton,11,66,2
58,26,32,Welbeck,4,1,Arsenal,3,73,2
68,29,32,Begovic,1,2,Bournemouth,91,45,2
80,43,32,Gosling,3,2,Bournemouth,91,48,2
84,46,32,Lewis Cook,3,2,Bournemouth,91,43,2
88,47,32,Fraser,3,2,Bournemouth,91,51,2
92,48,32,Wilson,4,2,Bournemouth,91,56,2
136,70,32,Groß,3,3,Brighton,36,59,2
144,76,32,Lowton,2,4,Burnley,90,44,2
149,78,32,Ward,2,4,Burnley,90,48,2
154,79,32,Tarkowski,2,4,Burnley,90,46,2
169,88,32,Westwood,3,4,Burnley,90,43,2
214,104,32,Hazard,3,5,Chelsea,8,105,2
218,105,32,Fàbregas,3,5,Chelsea,8,68,2
222,106,32,Willian,3,5,Chelsea,8,70,2
240,111,32,Kanté,3,5,Chelsea,8,49,2
244,115,32,Hennessey,1,6,Crystal Palace,31,44,2
274,129,32,Cabaye,3,6,Crystal Palace,31,53,2
279,131,32,Townsend,3,6,Crystal Palace,31,56,2
329,154,32,Schneiderlin,3,7,Everton,11,47,2
344,163,32,Lössl,1,8,Huddersfield,38,46,2
352,171,32,Zanka,2,8,Huddersfield,38,45,2
360,173,32,van La Parra,3,8,Huddersfield,38,44,2
392,201,32,King,3,16,Swansea,80,42,2
