,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
221,4,37,Grealish,3,Aston Villa,Aston Villa,7,75,24
431,4,514,Watkins,4,Aston Villa,Aston Villa,7,63,19
57,4,232,Chilwell,2,Chelsea,Chelsea,8,59,18
209,4,390,Son,3,Spurs,Spurs,6,96,18
241,4,508,Rodríguez,3,Everton,Everton,11,77,18
83,4,506,Wilson,4,Newcastle,Newcastle,4,65,16
202,4,388,Kane,4,Spurs,Spurs,6,119,16
1,4,435,Cresswell,2,West Ham,West Ham,21,57,15
288,4,105,Jorginho,3,Chelsea,Chelsea,8,47,15
324,4,110,Zouma,2,Chelsea,Chelsea,8,53,13
399,4,254,Salah,3,Liverpool,Liverpool,14,129,13
29,4,338,Saint-Maximin,3,Newcastle,Newcastle,4,52,12
435,4,450,Fornals,3,West Ham,West Ham,21,58,12
495,4,389,Aurier,2,Spurs,Spurs,6,52,12
211,4,11,Bellerín,2,Arsenal,Arsenal,3,50,11
433,4,364,Oriol Romeu,3,Southampton,Southampton,20,45,11
274,4,38,McGinn,3,Aston Villa,Aston Villa,7,55,10
23,4,363,McCarthy,1,Southampton,Southampton,20,44,9
386,4,470,Kilman,2,Wolves,Wolves,39,38,9
452,4,276,Sterling,3,Man City,Man City,43,109,9
557,4,76,Bissouma,3,Brighton,Brighton,36,44,9
50,4,89,Westwood,3,Burnley,Burnley,90,53,8
80,4,24,Saka,3,Arsenal,Arsenal,3,51,8
130,4,344,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,8
251,4,445,Bowen,3,West Ham,West Ham,21,58,8
395,4,437,Antonio,4,West Ham,West Ham,21,67,8
445,4,474,Neto,3,Wolves,Wolves,39,55,8
468,4,492,Rodrigo,4,Leeds,Leeds,2,57,8
471,4,461,Saïss,2,Wolves,Wolves,39,49,8
550,4,458,Boly,2,Wolves,Wolves,39,54,8
554,4,162,Mina,2,Everton,Everton,11,55,8
247,4,369,Vestergaard,2,Southampton,Southampton,20,47,7
472,4,106,Barkley,3,Aston Villa,Aston Villa,7,58,7
515,4,405,Ndombele,3,Spurs,Spurs,6,59,7
39,4,432,Ogbonna,2,West Ham,West Ham,21,47,6
48,4,442,Masuaku,2,West Ham,West Ham,21,43,6
79,4,302,Fernandes,3,Man Utd,Man Utd,1,113,6
106,4,459,Coady,2,Wolves,Wolves,39,49,6
142,4,164,Calvert-Lewin,4,Everton,Everton,11,75,6
149,4,548,Mendy,1,Chelsea,Chelsea,8,53,6
169,4,443,Balbuena,2,West Ham,West Ham,21,41,6
248,4,376,Bednarek,2,Southampton,Southampton,20,47,6
304,4,500,Havertz,3,Chelsea,Chelsea,8,83,6
329,4,464,Dendoncker,3,Wolves,Wolves,39,46,6
339,4,431,Fabianski,1,West Ham,West Ham,21,50,6
412,4,68,Maupay,4,Brighton,Brighton,36,58,6
418,4,18,Pépé,3,Arsenal,Arsenal,3,77,6
421,4,546,Semedo,2,Wolves,Wolves,39,51,6
474,4,455,Patrício,1,Wolves,Wolves,39,53,6
476,4,362,Bertrand,2,Southampton,Southampton,20,50,6
509,4,368,Armstrong,3,Southampton,Southampton,20,55,6
520,4,490,Thiago Silva,2,Chelsea,Chelsea,8,56,6
5,4,512,Doucouré,3,Everton,Everton,11,51,5
22,4,159,Iwobi,3,Everton,Everton,11,59,5
113,4,102,Azpilicueta,2,Chelsea,Chelsea,8,58,5
175,4,287,Torres,3,Man City,Man City,43,70,5
197,4,150,Sigurdsson,3,Everton,Everton,11,68,5
327,4,375,Walker-Peters,2,Southampton,Southampton,20,47,5
330,4,69,Trossard,3,Brighton,Brighton,36,55,5
348,4,40,Trézéguet,3,Aston Villa,Aston Villa,7,52,5
403,4,382,Djenepo,3,Southampton,Southampton,20,54,5
451,4,396,Højbjerg,3,Spurs,Spurs,6,49,5
462,4,249,Firmino,4,Liverpool,Liverpool,14,91,5
505,4,65,March,3,Brighton,Brighton,36,49,5
514,4,118,Abraham,4,Chelsea,Chelsea,8,71,5
539,4,558,Coufal,2,West Ham,West Ham,21,48,5
59,4,395,Davies,2,Spurs,Spurs,6,45,4
148,4,278,Ederson,1,Man City,Man City,43,61,4
191,4,351,Baldock,2,Sheffield Utd,Sheffield Utd,49,49,4
477,4,507,Fraser,3,Newcastle,Newcastle,4,56,4
30,4,516,Areola,1,Fulham,Fulham,54,45,3
116,4,469,Podence,3,Wolves,Wolves,39,53,3
