,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
301,1,254,Salah,3,Liverpool,Liverpool,14,129,20
135,1,494,Gabriel,2,Arsenal,Arsenal,3,49,15
354,1,461,Saïss,2,Wolves,Wolves,39,49,15
196,1,485,Hendrick,3,Newcastle,Newcastle,4,45,14
340,1,123,James,2,Chelsea,Chelsea,8,51,14
394,1,498,Castagne,2,Leicester,Leicester,13,58,14
414,1,478,Willian,3,Arsenal,Arsenal,3,75,14
183,1,224,Vardy,4,Leicester,Leicester,13,102,13
217,1,105,Jorginho,3,Chelsea,Chelsea,8,47,12
252,1,155,Digne,2,Everton,Everton,11,62,12
404,1,128,Guaita,1,Crystal Palace,Crystal Palace,31,48,10
174,1,239,Justin,2,Leicester,Leicester,13,48,9
277,1,198,Klich,3,Leeds,Leeds,2,52,9
30,1,137,Townsend,3,Crystal Palace,Crystal Palace,31,55,8
60,1,506,Wilson,4,Newcastle,Newcastle,4,65,8
76,1,459,Coady,2,Wolves,Wolves,39,49,8
106,1,164,Calvert-Lewin,4,Everton,Everton,11,75,8
215,1,157,Pickford,1,Everton,Everton,11,48,8
242,1,110,Zouma,2,Chelsea,Chelsea,8,53,8
247,1,69,Trossard,3,Brighton,Brighton,36,55,8
339,1,460,Jiménez,4,Wolves,Wolves,39,81,8
411,1,141,Zaha,3,Crystal Palace,Crystal Palace,31,71,8
16,1,6,Lacazette,4,Arsenal,Arsenal,3,84,7
51,1,8,Leno,1,Arsenal,Arsenal,3,50,7
163,1,203,Harrison,3,Leeds,Leeds,2,56,7
173,1,513,Lewis,2,Newcastle,Newcastle,4,40,7
231,1,325,Darlow,1,Newcastle,Newcastle,4,49,7
331,1,202,Bamford,4,Leeds,Leeds,2,66,7
337,1,4,Aubameyang,3,Arsenal,Arsenal,3,113,7
405,1,250,van Dijk,2,Liverpool,Liverpool,14,62,7
13,1,15,Maitland-Niles,2,Arsenal,West Brom,35,46,6
84,1,469,Podence,3,Wolves,Wolves,39,53,6
103,1,225,Praet,3,Leicester,Leicester,13,52,6
125,1,323,Fernández,2,Newcastle,Newcastle,4,47,6
172,1,328,Lascelles,2,Newcastle,Newcastle,4,42,6
199,1,134,Ward,2,Crystal Palace,Crystal Palace,31,43,6
232,1,217,Schmeichel,1,Leicester,Leicester,13,54,6
240,1,17,Tierney,2,Arsenal,Arsenal,3,52,6
295,1,156,Keane,2,Everton,Everton,11,50,6
335,1,474,Neto,3,Wolves,Wolves,39,55,6
350,1,16,Holding,2,Arsenal,Arsenal,3,43,6
357,1,455,Patrício,1,Wolves,Wolves,39,53,6
372,1,152,Coleman,2,Everton,Everton,11,49,6
403,1,146,Mitchell,2,Crystal Palace,Crystal Palace,31,38,6
415,1,458,Boly,2,Wolves,Wolves,39,54,6
419,1,162,Mina,2,Everton,Everton,11,55,6
424,1,238,Söyüncü,2,Leicester,Leicester,13,53,6
156,1,11,Bellerín,2,Arsenal,Arsenal,3,50,5
157,1,205,Costa,3,Leeds,Leeds,2,50,5
190,1,332,Manquillo,2,Newcastle,Newcastle,4,42,5
228,1,204,Phillips,3,Leeds,Leeds,2,49,5
395,1,117,Werner,4,Chelsea,Chelsea,8,92,5
28,1,255,Robertson,2,Liverpool,Liverpool,14,73,4
121,1,253,Fabinho,3,Liverpool,Liverpool,14,54,4
299,1,339,Almirón,3,Newcastle,Newcastle,4,56,4
4,1,512,Doucouré,3,Everton,Everton,11,51,3
6,1,465,Traoré,3,Wolves,Wolves,39,60,3
24,1,502,Allan,3,Everton,Everton,11,52,3
25,1,338,Saint-Maximin,3,Newcastle,Newcastle,4,52,3
31,1,158,André Gomes,3,Everton,Everton,11,53,3
41,1,229,Pérez,3,Leicester,Leicester,13,60,3
66,1,133,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,3
143,1,9,Xhaka,3,Arsenal,Arsenal,3,52,3
152,1,235,Barnes,3,Leicester,Leicester,13,66,3
155,1,383,Lloris,1,Spurs,Spurs,6,56,3
176,1,130,McArthur,3,Crystal Palace,Crystal Palace,31,52,3
179,1,508,Rodríguez,3,Everton,Everton,11,77,3
210,1,321,Shelvey,3,Newcastle,Newcastle,4,53,3
223,1,454,Moutinho,3,Wolves,Wolves,39,51,3
246,1,464,Dendoncker,3,Wolves,Wolves,39,46,3
309,1,518,Mendy,3,Leicester,Leicester,13,42,3
386,1,200,Dallas,2,Leeds,Leeds,2,55,3
391,1,77,Lamptey,2,Brighton,Brighton,36,46,3
421,1,228,Tielemans,3,Leicester,Leicester,13,64,3
19,1,363,McCarthy,1,Southampton,Southampton,20,44,2
45,1,395,Davies,2,Spurs,Spurs,6,45,2
53,1,343,Sharp,4,Sheffield Utd,Sheffield Utd,49,55,2
67,1,377,Adams,4,Southampton,Southampton,20,57,2
86,1,366,Ings,4,Southampton,Southampton,20,84,2
91,1,422,Furlong,2,West Brom,West Brom,35,45,2
100,1,448,Rice,3,West Ham,West Ham,21,47,2
139,1,243,Wijnaldum,3,Liverpool,Liverpool,14,53,2
142,1,446,Diangana,3,West Brom,West Brom,35,50,2
149,1,388,Kane,4,Spurs,Spurs,6,119,2
154,1,390,Son,3,Spurs,Spurs,6,96,2
160,1,336,Hayden,3,Newcastle,Newcastle,4,46,2
162,1,187,Cavaleiro,3,Fulham,Fulham,54,53,2
170,1,409,Livermore,3,West Brom,West Brom,35,47,2
177,1,131,McCarthy,3,Crystal Palace,Crystal Palace,31,43,2
181,1,370,Ward-Prowse,3,Southampton,Southampton,20,59,2
188,1,445,Bowen,3,West Ham,West Ham,21,58,2
195,1,142,Schlupp,3,Crystal Palace,Crystal Palace,31,53,2
212,1,140,Ayew,4,Crystal Palace,Crystal Palace,31,56,2
227,1,500,Havertz,3,Chelsea,Chelsea,8,83,2
253,1,392,Lucas Moura,3,Spurs,Spurs,6,64,2
275,1,120,Mount,3,Chelsea,Chelsea,8,73,2
278,1,481,Pereira,3,West Brom,West Brom,35,54,2
297,1,437,Antonio,4,West Ham,West Ham,21,67,2
307,1,113,Kanté,3,Chelsea,Chelsea,8,49,2
313,1,68,Maupay,4,Brighton,Brighton,36,58,2
324,1,364,Oriol Romeu,3,Southampton,Southampton,20,45,2
326,1,450,Fornals,3,West Ham,West Ham,21,58,2
345,1,166,Richarlison,4,Everton,Everton,11,77,2
353,1,413,Sawyers,3,West Brom,West Brom,35,46,2
359,1,362,Bertrand,2,Southampton,Southampton,20,50,2
365,1,251,Mané,3,Liverpool,Liverpool,14,118,2
367,1,417,Johnstone,1,West Brom,West Brom,35,46,2
381,1,65,March,3,Brighton,Brighton,36,49,2
383,1,79,Alzate,3,Brighton,Brighton,36,41,2
398,1,449,Soucek,3,West Ham,West Ham,21,52,2
422,1,76,Bissouma,3,Brighton,Brighton,36,44,2
0,1,78,Connolly,4,Brighton,Brighton,36,52,1
1,1,435,Cresswell,2,West Ham,West Ham,21,57,1
3,1,483,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,1
9,1,66,Webster,2,Brighton,Brighton,36,43,1
15,1,184,Mitrović,4,Fulham,Fulham,54,55,1
23,1,252,Alisson,1,Liverpool,Liverpool,14,60,1
32,1,191,Anguissa,3,Fulham,Fulham,54,44,1
34,1,432,Ogbonna,2,West Ham,West Ham,21,47,1
48,1,74,White,2,Brighton,Brighton,36,45,1
54,1,181,Decordova-Reid,4,Fulham,Fulham,54,53,1
58,1,122,Hudson-Odoi,3,Chelsea,Chelsea,8,57,1
59,1,358,Callum Robinson,4,West Brom,West Brom,35,52,1
73,1,345,Basham,2,Sheffield Utd,Sheffield Utd,49,46,1
81,1,102,Azpilicueta,2,Chelsea,Chelsea,8,58,1
85,1,501,Ceballos,3,Arsenal,Arsenal,3,47,1
96,1,344,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,1
109,1,22,Nketiah,4,Arsenal,Arsenal,3,53,1
114,1,347,Stevens,2,Sheffield Utd,Sheffield Utd,49,50,1
138,1,351,Baldock,2,Sheffield Utd,Sheffield Utd,49,49,1
144,1,150,Sigurdsson,3,Everton,Everton,11,68,1
159,1,213,Meslier,1,Leeds,Leeds,2,48,1
175,1,231,Maddison,3,Leicester,Leicester,13,72,1
184,1,369,Vestergaard,2,Southampton,Southampton,20,47,1
185,1,376,Bednarek,2,Southampton,Southampton,20,47,1
243,1,412,Bartley,2,West Brom,West Brom,35,44,1
245,1,375,Walker-Peters,2,Southampton,Southampton,20,47,1
255,1,431,Fabianski,1,West Ham,West Ham,21,50,1
279,1,70,Ryan,1,Brighton,Arsenal,3,41,1
305,1,382,Djenepo,3,Southampton,Southampton,20,54,1
316,1,18,Pépé,3,Arsenal,Arsenal,3,77,1
338,1,396,Højbjerg,3,Spurs,Spurs,6,49,1
346,1,249,Firmino,4,Liverpool,Liverpool,14,91,1
351,1,492,Rodrigo,4,Leeds,Leeds,2,57,1
355,1,106,Barkley,3,Chelsea,Aston Villa,7,58,1
363,1,466,Neves,3,Wolves,Wolves,39,51,1
369,1,360,Berge,3,Sheffield Utd,Sheffield Utd,49,49,1
387,1,441,Haller,4,West Ham,West Ham,21,61,1
390,1,405,Ndombele,3,Spurs,Spurs,6,59,1
401,1,259,Alexander-Arnold,2,Liverpool,Liverpool,14,78,1
