,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
830,417,8,Traoré,3,20,Wolves,39,56,16
195,106,8,David Luiz,2,1,Arsenal,3,57,15
850,428,8,Wesley,4,2,Aston Villa,7,54,14
405,200,8,Milner,3,10,Liverpool,14,53,13
1035,534,8,Connolly,4,4,Brighton,36,42,13
380,192,8,Mané,3,10,Liverpool,14,121,12
995,498,8,Willems,2,13,Newcastle,4,43,12
40,28,8,Hourihane,3,2,Aston Villa,7,57,11
70,42,8,Dunk,2,4,Brighton,36,48,10
175,100,8,Hendrick,3,5,Burnley,90,54,10
730,366,8,Foster,1,18,Watford,57,49,10
810,409,8,Jiménez,4,20,Wolves,39,80,10
1045,540,8,Matthew Longstaff,3,13,Newcastle,4,45,10
50,30,8,El Ghazi,3,2,Aston Villa,7,52,9
135,84,8,Tarkowski,2,5,Burnley,90,55,9
225,123,8,van Aanholt,2,7,Crystal Palace,31,56,9
565,281,8,McGovern,1,14,Norwich,45,41,9
715,359,8,Janmaat,2,18,Watford,57,40,9
940,468,8,Ayew,4,7,Crystal Palace,31,51,9
205,113,8,Willian,3,6,Chelsea,8,73,8
525,262,8,Dubravka,1,13,Newcastle,4,51,8
910,460,8,Abraham,4,6,Chelsea,8,73,8
935,467,8,Chambers,2,1,Arsenal,3,43,8
0,3,8,Kolasinac,2,1,Arsenal,3,52,7
45,29,8,Grealish,3,2,Aston Villa,7,59,7
75,47,8,Ryan,1,4,Brighton,36,47,7
155,93,8,Pope,1,5,Burnley,90,52,7
220,119,8,Kanté,3,6,Chelsea,8,50,7
335,171,8,Maddison,3,9,Leicester,13,73,7
600,293,8,O'Connell,2,15,Sheffield Utd,49,45,7
640,313,8,Ings,4,16,Southampton,20,76,7
705,354,8,Kabasele,2,18,Watford,57,43,7
800,405,8,Boly,2,20,Wolves,39,49,7
920,463,8,Mount,3,6,Chelsea,8,60,7
1005,502,8,Maupay,4,4,Brighton,36,57,7
5,5,8,Sokratis,2,1,Arsenal,3,48,6
20,14,8,Leno,1,1,Arsenal,3,48,6
