,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
87,44,28,Cash,2,Aston Villa,Aston Villa,7,53,29
245,141,28,Havertz,3,Chelsea,Chelsea,8,79,26
965,681,28,Coutinho,3,Aston Villa,Aston Villa,7,71,23
15,10,28,Chambers,2,Aston Villa,Aston Villa,7,42,20
599,337,28,Ings,4,Aston Villa,Aston Villa,7,77,20
249,142,28,James,2,Chelsea,Chelsea,8,65,18
485,251,28,De Bruyne,3,Man City,Man City,43,121,18
158,78,28,Toney,4,Brentford,Brentford,94,69,17
898,527,28,Chalobah,2,Chelsea,Chelsea,8,47,17
241,138,28,Mount,3,Chelsea,Chelsea,8,77,16
559,298,28,Fraser,3,Newcastle,Newcastle,4,51,15
583,315,28,Pukki,4,Norwich,Norwich,45,61,15
68,38,28,Mings,2,Aston Villa,Aston Villa,7,50,14
493,254,28,Mahrez,3,Man City,Man City,43,86,14
639,360,28,Doherty,2,Spurs,Spurs,6,45,14
237,137,28,Pulisic,3,Chelsea,Chelsea,8,79,13
629,357,28,Kane,4,Spurs,Spurs,6,125,13
771,436,28,Neves,3,Wolves,Wolves,39,52,13
39,22,28,Saka,3,Arsenal,Arsenal,3,67,12
54,30,28,Martínez,1,Aston Villa,Aston Villa,7,55,12
461,237,28,Alexander-Arnold,2,Liverpool,Liverpool,14,84,12
571,305,28,Schär,2,Newcastle,Newcastle,4,41,12
829,472,28,Cucho,4,Watford,Watford,57,49,11
974,697,28,Bruno Guimarães,3,Newcastle,Newcastle,4,50,11
92,50,28,Douglas Luiz,3,Aston Villa,Aston Villa,7,43,10
201,109,28,Wood,4,Newcastle,Newcastle,4,63,10
375,200,28,Schmeichel,1,Leicester,Leicester,13,50,10
410,215,28,Barnes,3,Leicester,Leicester,13,65,10
604,339,28,S.Armstrong,3,Southampton,Southampton,20,58,10
776,438,28,Podence,3,Wolves,Wolves,39,55,10
987,701,28,Kulusevski,3,Spurs,Spurs,6,63,10
281,159,28,Mateta,4,Crystal Palace,Crystal Palace,31,53,9
445,231,28,Alisson,1,Liverpool,Liverpool,14,61,9
625,354,28,Sissoko,3,Watford,Watford,57,43,9
751,430,28,Jiménez,4,Wolves,Wolves,39,75,9
820,470,28,Ait Nouri,2,Wolves,Wolves,39,41,9
833,475,28,Sá,1,Wolves,Wolves,39,52,9
846,483,28,Ajer,2,Brentford,Brentford,94,44,9
5,6,28,Lacazette,4,Arsenal,Arsenal,3,81,8
209,121,28,Thiago Silva,2,Chelsea,Chelsea,8,56,8
261,146,28,Guaita,1,Crystal Palace,Crystal Palace,31,46,8
273,154,28,Zaha,3,Crystal Palace,Crystal Palace,31,69,8
