,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
458,2,280,Agüero,4,13,Man City,43,120,20
383,2,88,Etheridge,1,5,Cardiff,97,46,16
477,2,27,Steve Cook,2,2,Bournemouth,91,43,14
326,2,115,Alonso,2,6,Chelsea,8,62,13
484,2,164,Walcott,3,8,Everton,11,59,13
203,2,18,Mkhitaryan,3,1,Arsenal,3,66,12
419,2,221,Pereira,2,11,Leicester,13,53,12
498,2,396,Deeney,4,18,Watford,57,58,12
227,2,254,Milner,3,12,Liverpool,14,56,11
294,2,357,Trippier,2,17,Spurs,6,60,11
395,2,59,Groß,3,3,Brighton,36,67,10
443,2,251,Mané,3,12,Liverpool,14,103,10
138,2,271,David Silva,3,13,Man City,43,85,9
224,2,233,Maddison,3,11,Leicester,13,66,9
367,2,253,Salah,3,12,Liverpool,14,132,9
420,2,393,Richarlison,3,8,Everton,11,64,9
66,2,219,Chilwell,2,11,Leicester,13,50,8
67,2,267,Mendy,2,13,Man City,43,61,8
223,2,312,Lascelles,2,15,Newcastle,4,47,8
249,2,94,Bennett,2,5,Cardiff,97,44,8
334,2,417,Arnautovic,4,19,West Ham,21,67,8
398,2,302,Pogba,3,14,Man Utd,1,86,8
400,2,125,Pedro,3,6,Chelsea,8,62,8
431,2,306,Lukaku,4,14,Man Utd,1,107,8
516,2,392,Hughes,3,18,Watford,57,49,8
23,2,15,Iwobi,3,1,Arsenal,3,54,7
35,2,247,Robertson,2,12,Liverpool,14,67,7
123,2,258,Ings,4,16,Southampton,20,54,7
185,2,281,Jesus,4,13,Man City,43,99,7
200,2,372,Kane,4,17,Spurs,6,126,7
228,2,72,Tarkowski,2,4,Burnley,90,47,7
314,2,370,Lucas Moura,3,17,Spurs,6,69,7
461,2,49,Duffy,2,3,Brighton,36,47,7
6,2,390,Doucouré,3,18,Watford,57,58,6
19,2,480,Mitrovic,4,9,Fulham,54,63,6
30,2,468,Alisson,1,12,Liverpool,14,59,6
37,2,395,Gray,4,18,Watford,57,59,6
82,2,92,Ecuele Manga,2,5,Cardiff,97,44,6
87,2,43,Wilson,4,2,Bournemouth,91,69,6
106,2,311,Clark,2,15,Newcastle,4,45,6
271,2,242,Gomez,2,12,Liverpool,14,48,6
285,2,213,Schmeichel,1,11,Leicester,13,50,6
338,2,309,Dubravka,1,15,Newcastle,4,50,6
397,2,313,Dummett,2,15,Newcastle,4,44,6
438,2,40,Fraser,3,2,Bournemouth,91,64,6
455,2,90,Morrison,2,5,Cardiff,97,47,6
470,2,91,Bamba,2,5,Cardiff,97,44,6
506,2,246,van Dijk,2,12,Liverpool,14,67,6
526,2,134,Morata,4,6,Chelsea,8,84,6
46,2,55,Knockaert,3,3,Brighton,36,52,5
63,2,365,Alli,3,17,Spurs,6,88,5
154,2,260,Ederson,1,13,Man City,43,57,5
192,2,62,Murray,4,3,Brighton,36,61,5
201,2,220,Maguire,2,11,Leicester,13,54,5
253,2,76,Gudmundsson,3,4,Burnley,90,55,5
263,2,222,Evans,2,11,Leicester,13,48,5
440,2,184,Sessegnon,3,9,Fulham,54,60,5
469,2,58,March,3,3,Brighton,36,47,5
478,2,211,Mounie,4,10,Huddersfield,38,58,5
497,2,245,Alexander-Arnold,2,12,Liverpool,14,58,5
115,2,113,Azpilicueta,2,6,Chelsea,8,64,4
153,2,122,Hazard,3,6,Chelsea,8,110,4
163,2,363,Lamela,3,17,Spurs,6,59,4
307,2,275,Sané,3,13,Man City,43,93,4
320,2,286,Shaw,2,14,Man Utd,1,51,4
333,2,344,Lemina,3,16,Southampton,20,47,4
337,2,298,Fellaini,3,14,Man Utd,1,48,4
59,2,24,Begovic,1,2,Bournemouth,91,43,3
132,2,99,Hoilett,3,5,Cardiff,97,50,3
145,2,225,Gray,3,11,Leicester,13,54,3
190,2,252,Wijnaldum,3,12,Liverpool,14,55,3
252,2,98,Ralls,3,5,Cardiff,97,46,3
267,2,154,Pickford,1,8,Everton,11,49,3
364,2,319,Diamé,3,15,Newcastle,4,48,3
373,2,256,Keita,3,12,Liverpool,14,71,3
376,2,527,Mendy,3,11,Leicester,13,43,3
401,2,1,Cech,1,1,Arsenal,3,47,3
511,2,227,Ndidi,3,11,Leicester,13,49,3
1,2,83,Lennon,3,4,Burnley,90,49,2
12,2,29,Adam Smith,2,2,Bournemouth,91,43,2
24,2,328,McCarthy,1,16,Southampton,20,43,2
39,2,149,Townsend,3,7,Crystal Palace,31,56,2
52,2,410,Masuaku,3,19,West Ham,21,42,2
56,2,80,Westwood,3,4,Burnley,90,46,2
60,2,268,Laporte,2,13,Man City,43,63,2
61,2,326,Pérez,4,15,Newcastle,4,61,2
69,2,445,Foster,1,18,Watford,57,46,2
74,2,276,Bernardo Silva,3,13,Man City,43,78,2
90,2,177,Tosun,4,8,Everton,11,64,2
99,2,364,Eriksen,3,17,Spurs,6,92,2
101,2,380,Kabasele,2,18,Watford,57,44,2
105,2,87,Wood,4,4,Burnley,90,63,2
111,2,376,Cathcart,2,18,Watford,57,45,2
134,2,42,Brooks,3,2,Bournemouth,91,50,2
141,2,60,Pröpper,3,3,Brighton,36,48,2
161,2,361,Dier,3,17,Spurs,6,47,2
165,2,389,Capoue,3,18,Watford,57,48,2
175,2,272,Fernandinho,3,13,Man City,43,53,2
184,2,304,Fred,3,14,Man Utd,1,53,2
197,2,172,Sigurdsson,3,8,Everton,11,74,2
199,2,33,Arter,3,5,Cardiff,97,49,2
206,2,351,Lloris,1,17,Spurs,6,54,2
211,2,274,Gündogan,3,13,Man City,43,54,2
217,2,82,Cork,3,4,Burnley,90,46,2
225,2,147,McArthur,3,7,Crystal Palace,31,49,2
234,2,355,Vertonghen,2,17,Spurs,6,59,2
240,2,456,Seri,3,9,Fulham,54,49,2
243,2,78,Hendrick,3,4,Burnley,90,52,2
251,2,490,Hart,1,4,Burnley,90,42,2
269,2,459,Jorginho,3,6,Chelsea,8,46,2
270,2,327,Joselu,4,15,Newcastle,4,47,2
277,2,378,Holebas,2,18,Watford,57,48,2
278,2,475,Moutinho,3,20,Wolves,39,51,2
289,2,498,Kepa,1,6,Chelsea,8,54,2
317,2,400,Fabianski,1,19,West Ham,21,47,2
318,2,150,Milivojevic,3,7,Crystal Palace,31,65,2
353,2,317,Ritchie,3,15,Newcastle,4,58,2
358,2,13,Özil,3,1,Arsenal,3,79,2
359,2,162,Keane,2,8,Everton,11,48,2
372,2,126,Kanté,3,6,Chelsea,8,49,2
380,2,31,Aké,2,2,Bournemouth,91,51,2
381,2,343,Redmond,3,16,Southampton,20,55,2
407,2,23,Aubameyang,4,1,Arsenal,3,108,2
416,2,437,Jiménez,4,20,Wolves,39,69,2
424,2,257,Firmino,4,12,Liverpool,14,93,2
425,2,391,Pereyra,3,18,Watford,57,59,2
441,2,433,Neves,3,20,Wolves,39,49,2
489,2,353,Alderweireld,2,17,Spurs,6,60,2
507,2,504,Camarasa,3,5,Cardiff,97,44,2
508,2,135,Hennessey,1,7,Crystal Palace,31,44,2
512,2,151,Zaha,4,7,Crystal Palace,31,70,2
513,2,124,Willian,3,6,Chelsea,8,71,2
3,2,14,Ramsey,3,1,Arsenal,3,71,1
9,2,500,Traoré,3,20,Wolves,39,51,1
21,2,22,Lacazette,4,1,Arsenal,3,94,1
42,2,478,Schürrle,3,9,Fulham,54,55,1
49,2,118,Rüdiger,2,6,Chelsea,8,59,1
55,2,85,Barnes,4,4,Burnley,90,56,1
72,2,70,Mee,2,4,Burnley,90,46,1
78,2,110,Reid,4,5,Cardiff,97,52,1
95,2,74,Taylor,2,4,Burnley,90,44,1
110,2,430,Coady,2,20,Wolves,39,45,1
131,2,381,Janmaat,2,18,Watford,57,49,1
136,2,282,de Gea,1,14,Man Utd,1,57,1
137,2,116,David Luiz,2,6,Chelsea,8,58,1
148,2,432,Jota,3,20,Wolves,39,63,1
150,2,175,Calvert-Lewin,4,8,Everton,11,54,1
170,2,464,Balbuena,2,19,West Ham,21,42,1
173,2,465,Felipe Anderson,3,19,West Ham,21,68,1
207,2,4,Bellerín,2,1,Arsenal,3,53,1
