,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
52,40,239,Martial,3,12,Man Utd,1,85,21
442,40,143,Keane,2,8,Everton,11,52,15
200,40,197,Fabinho,3,10,Liverpool,14,54,14
350,40,168,Schmeichel,1,9,Leicester,13,55,14
607,40,182,Alexander-Arnold,2,10,Liverpool,14,77,14
160,40,333,Sánchez,2,17,Spurs,6,53,12
5,40,122,Wan-Bissaka,2,12,Man Utd,1,55,11
384,40,141,Digne,2,8,Everton,11,59,11
453,40,191,Salah,3,10,Liverpool,14,125,11
476,40,93,Pope,1,5,Burnley,90,52,10
629,40,113,Willian,3,6,Chelsea,8,73,10
36,40,181,Robertson,2,10,Liverpool,14,70,9
362,40,515,Tierney,2,1,Arsenal,3,53,9
405,40,233,Rashford,4,12,Man Utd,1,89,9
521,40,409,Jiménez,4,20,Wolves,39,80,9
554,40,192,Mané,3,10,Liverpool,14,121,9
620,40,183,van Dijk,2,10,Liverpool,14,65,9
18,40,22,El Mohamady,2,2,Aston Villa,7,41,8
71,40,161,Chilwell,2,9,Leicester,13,54,8
78,40,83,Mee,2,5,Burnley,90,49,8
178,40,554,Gayle,4,13,Newcastle,4,50,8
186,40,427,Martínez,1,1,Arsenal,3,44,8
318,40,402,Jonny,2,20,Wolves,39,55,8
359,40,215,De Bruyne,3,11,Man City,43,106,8
433,40,251,Ritchie,2,13,Newcastle,4,53,8
538,40,10,Holding,2,1,Arsenal,3,44,8
642,40,164,Söyüncü,2,9,Leicester,13,49,8
73,40,329,Davies,2,17,Spurs,6,53,7
118,40,431,Pulisic,3,6,Chelsea,8,74,7
246,40,340,Lloris,1,17,Spurs,6,53,7
419,40,478,Holgate,2,8,Everton,11,42,7
630,40,405,Boly,2,20,Wolves,39,49,7
8,40,417,Traoré,3,20,Wolves,39,56,6
32,40,189,Alisson,1,10,Liverpool,14,62,6
110,40,87,Taylor,2,5,Burnley,90,43,6
129,40,403,Coady,2,20,Wolves,39,51,6
148,40,475,Burn,2,4,Brighton,36,45,6
155,40,235,de Gea,1,12,Man Utd,1,53,6
236,40,160,Maguire,2,12,Man Utd,1,53,6
244,40,342,Son,3,17,Spurs,6,97,6
247,40,2,Bellerín,2,1,Arsenal,3,52,6
283,40,84,Tarkowski,2,5,Burnley,90,55,6
295,40,451,Rodriguez,4,5,Burnley,90,57,6
321,40,162,Evans,2,9,Leicester,13,53,6
324,40,148,Pickford,1,8,Everton,11,52,6
329,40,184,Gomez,2,10,Liverpool,14,53,6
330,40,490,Willock,3,1,Arsenal,3,47,6
379,40,42,Dunk,2,4,Brighton,36,48,6
423,40,47,Ryan,1,4,Brighton,36,47,6
431,40,401,Doherty,2,20,Wolves,39,65,6
530,40,217,Mahrez,3,11,Man City,43,86,6
541,40,407,Saïss,2,20,Wolves,39,47,6
545,40,411,Patrício,1,20,Wolves,39,53,6
564,40,144,Coleman,2,8,Everton,11,53,6
567,40,336,Aurier,2,17,Spurs,6,51,6
591,40,586,Lamptey,2,4,Brighton,36,41,6
617,40,225,Lindelöf,2,12,Man Utd,1,53,6
130,40,28,Hourihane,3,2,Aston Villa,7,57,5
179,40,97,McNeil,3,5,Burnley,90,60,5
234,40,338,Kane,4,17,Spurs,6,110,5
278,40,433,Justin,2,9,Leicester,13,47,5
395,40,226,Shaw,2,12,Man Utd,1,54,5
572,40,1,Mustafi,2,1,Arsenal,3,51,5
24,40,12,Lacazette,4,1,Arsenal,3,92,4
589,40,460,Abraham,4,6,Chelsea,8,73,4
3,40,516,Mooy,3,4,Brighton,36,47,3
27,40,17,Iwobi,3,8,Everton,11,56,3
61,40,101,Westwood,3,5,Burnley,90,55,3
74,40,366,Foster,1,18,Watford,57,49,3
97,40,618,Fernandes,3,12,Man Utd,1,90,3
139,40,469,Ceballos,3,1,Arsenal,3,52,3
164,40,395,Rice,3,19,West Ham,21,47,3
166,40,175,Gray,3,9,Leicester,13,50,3
190,40,350,Dier,3,17,Spurs,6,48,3
197,40,452,Konsa,2,2,Aston Villa,7,43,3
223,40,199,Wijnaldum,3,10,Liverpool,14,54,3
225,40,523,Lo Celso,3,17,Spurs,6,73,3
230,40,18,Xhaka,3,1,Arsenal,3,51,3
320,40,269,Shelvey,3,13,Newcastle,4,49,3
323,40,198,Henderson,3,10,Liverpool,14,52,3
332,40,620,Brownhill,3,5,Burnley,90,48,3
