,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
475,17,215,De Bruyne,3,11,Man City,43,106,19
449,17,191,Salah,3,10,Liverpool,14,125,16
193,17,301,Fleck,3,15,Sheffield Utd,49,47,15
266,17,297,Lundstram,2,15,Sheffield Utd,49,46,11
99,17,330,Vertonghen,2,17,Spurs,6,52,10
305,17,214,Sterling,3,11,Man City,43,120,10
395,17,494,Ramsdale,1,3,Bournemouth,91,44,10
553,17,417,Traoré,3,20,Wolves,39,56,10
127,17,278,Pukki,4,14,Norwich,45,64,9
209,17,457,Haller,4,19,West Ham,21,68,9
212,17,91,Wood,4,5,Burnley,90,62,9
110,17,184,Gomez,2,10,Liverpool,14,53,8
168,17,82,Lerma,3,3,Bournemouth,91,48,8
182,17,447,Pieters,2,5,Burnley,90,43,8
202,17,49,Groß,3,4,Brighton,36,62,8
233,17,101,Westwood,3,5,Burnley,90,55,8
347,17,234,Greenwood,4,12,Man Utd,1,48,8
348,17,208,Otamendi,2,11,Man City,43,48,8
363,17,131,Guaita,1,7,Crystal Palace,31,49,8
472,17,345,Lucas Moura,3,17,Spurs,6,70,8
540,17,382,Balbuena,2,19,West Ham,21,43,8
571,17,133,Zaha,3,7,Crystal Palace,31,66,8
19,17,62,Francis,2,3,Bournemouth,91,43,7
256,17,183,van Dijk,2,10,Liverpool,14,65,7
301,17,423,Basham,2,15,Sheffield Utd,49,46,7
561,17,81,Gosling,3,3,Bournemouth,91,48,7
30,17,377,Ogbonna,2,19,West Ham,21,45,6
43,17,84,Tarkowski,2,5,Burnley,90,55,6
44,17,502,Maupay,4,4,Brighton,36,57,6
82,17,182,Alexander-Arnold,2,10,Liverpool,14,77,6
190,17,203,Walker,2,11,Man City,43,57,6
216,17,189,Alisson,1,10,Liverpool,14,62,6
232,17,295,Egan,2,15,Sheffield Utd,49,47,6
238,17,380,Fredericks,2,19,West Ham,21,44,6
259,17,294,Baldock,2,15,Sheffield Utd,49,50,6
317,17,93,Pope,1,5,Burnley,90,52,6
321,17,446,Stacey,2,3,Bournemouth,91,43,6
343,17,399,Fornals,3,19,West Ham,21,60,6
349,17,83,Mee,2,5,Burnley,90,49,6
427,17,291,Stevens,2,15,Sheffield Utd,49,52,6
435,17,376,Cresswell,2,19,West Ham,21,45,6
461,17,293,O'Connell,2,15,Sheffield Utd,49,45,6
473,17,61,Mepham,2,3,Bournemouth,91,43,6
488,17,471,Henderson,1,15,Sheffield Utd,49,52,6
489,17,86,Bardsley,2,5,Burnley,90,44,6
549,17,192,Mané,3,10,Liverpool,14,121,6
148,17,166,Vardy,4,9,Leicester,13,97,5
163,17,283,Buendía,3,14,Norwich,45,60,5
165,17,243,James,3,12,Man Utd,1,57,5
169,17,148,Pickford,1,8,Everton,11,52,5
419,17,409,Jiménez,4,20,Wolves,39,80,5
468,17,303,McGoldrick,4,15,Sheffield Utd,49,54,5
484,17,211,Jesus,4,11,Man City,43,99,5
503,17,124,Tomkins,2,7,Crystal Palace,31,49,5
515,17,204,Mendy,2,11,Man City,43,55,5
134,17,176,Ndidi,3,9,Leicester,13,50,4
151,17,343,Eriksen,3,17,Spurs,6,86,4
204,17,220,Foden,3,11,Man City,43,55,4
447,17,122,Wan-Bissaka,2,12,Man Utd,1,55,4
24,17,318,McCarthy,1,16,Southampton,20,45,3
94,17,164,Söyüncü,2,9,Leicester,13,49,3
121,17,396,Noble,3,19,West Ham,21,49,3
143,17,75,Fraser,3,3,Bournemouth,91,68,3
157,17,47,Ryan,1,4,Brighton,36,47,3
242,17,235,de Gea,1,12,Man Utd,1,53,3
254,17,113,Willian,3,6,Chelsea,8,73,3
278,17,262,Dubravka,1,13,Newcastle,4,51,3
378,17,389,Antonio,3,19,West Ham,21,71,3
388,17,395,Rice,3,19,West Ham,21,47,3
391,17,97,McNeil,3,5,Burnley,90,60,3
456,17,476,Billing,3,3,Bournemouth,91,49,3
505,17,118,Jorginho,3,6,Chelsea,8,49,3
539,17,341,Gazzaniga,1,17,Spurs,6,41,3
563,17,102,Cork,3,5,Burnley,90,49,3
2,17,19,Torreira,3,1,Arsenal,3,47,2
3,17,313,Ings,4,16,Southampton,20,76,2
11,17,233,Rashford,4,12,Man Utd,1,89,2
13,17,139,Kouyaté,3,7,Crystal Palace,31,48,2
27,17,105,Azpilicueta,2,6,Chelsea,8,61,2
28,17,411,Patrício,1,20,Wolves,39,53,2
50,17,159,Pereira,2,9,Leicester,13,62,2
58,17,363,Deulofeu,4,18,Watford,57,61,2
59,17,307,Bednarek,2,16,Southampton,20,44,2
85,17,302,Norwood,3,15,Sheffield Utd,49,47,2
109,17,459,Zouma,2,6,Chelsea,8,47,2
115,17,373,Capoue,3,18,Watford,57,48,2
125,17,321,Ward-Prowse,3,16,Southampton,20,57,2
126,17,305,Bertrand,2,16,Southampton,20,48,2
131,17,187,Firmino,4,10,Liverpool,14,93,2
135,17,414,Neves,3,20,Wolves,39,52,2
140,17,200,Milner,3,10,Liverpool,14,53,2
146,17,468,Ayew,4,7,Crystal Palace,31,51,2
155,17,460,Abraham,4,6,Chelsea,8,73,2
199,17,254,Fernández,2,13,Newcastle,4,46,2
205,17,11,Aubameyang,4,1,Arsenal,3,109,2
221,17,244,Fred,3,12,Man Utd,1,51,2
226,17,410,Jota,4,20,Wolves,39,60,2
229,17,171,Maddison,3,9,Leicester,13,73,2
231,17,255,Dummett,2,13,Newcastle,4,43,2
249,17,271,Hayden,3,13,Newcastle,4,44,2
260,17,368,Doucouré,3,18,Watford,57,54,2
263,17,486,Cédric,2,1,Arsenal,3,48,2
270,17,443,Rodrigo,3,11,Man City,43,53,2
275,17,488,Pépé,3,1,Arsenal,3,89,2
288,17,42,Dunk,2,4,Brighton,36,48,2
292,17,308,Stephens,2,16,Southampton,20,44,2
297,17,222,Gündogan,3,11,Man City,43,51,2
304,17,144,Coleman,2,8,Everton,11,53,2
323,17,336,Aurier,2,17,Spurs,6,51,2
327,17,344,Alli,3,17,Spurs,6,83,2
330,17,239,Martial,3,12,Man Utd,1,85,2
344,17,252,Schär,2,13,Newcastle,4,50,2
364,17,366,Foster,1,18,Watford,57,49,2
369,17,493,Webster,2,4,Brighton,36,44,2
379,17,286,McLean,3,14,Norwich,45,48,2
380,17,421,Trossard,3,4,Brighton,36,58,2
397,17,161,Chilwell,2,9,Leicester,13,54,2
398,17,38,Montoya,2,4,Brighton,36,43,2
401,17,221,Fernandinho,3,11,Man City,43,51,2
411,17,428,Wesley,4,2,Aston Villa,7,54,2
420,17,111,Kepa,1,6,Chelsea,8,54,2
423,17,162,Evans,2,9,Leicester,13,53,2
425,17,68,King,4,3,Bournemouth,91,61,2
430,17,362,Deeney,4,18,Watford,57,62,2
433,17,142,Mina,2,8,Everton,11,53,2
446,17,70,Mousset,4,15,Sheffield Utd,49,43,2
451,17,393,Snodgrass,3,19,West Ham,21,50,2
452,17,315,Long,4,16,Southampton,20,46,2
454,17,134,Milivojevic,3,7,Crystal Palace,31,67,2
470,17,478,Holgate,2,8,Everton,11,42,2
477,17,448,Tielemans,3,9,Leicester,13,61,2
478,17,168,Schmeichel,1,9,Leicester,13,55,2
490,17,198,Henderson,3,10,Liverpool,14,52,2
504,17,160,Maguire,2,12,Man Utd,1,53,2
509,17,463,Mount,3,6,Chelsea,8,60,2
518,17,525,Sarr,3,18,Watford,57,59,2
521,17,147,Calvert-Lewin,4,8,Everton,11,61,2
525,17,256,Manquillo,2,13,Newcastle,4,43,2
530,17,104,Rüdiger,2,6,Chelsea,8,59,2
534,17,475,Burn,2,4,Brighton,36,45,2
538,17,119,Kanté,3,6,Chelsea,8,50,2
543,17,274,Aarons,2,14,Norwich,45,42,2
547,17,14,Leno,1,1,Arsenal,3,48,2
548,17,128,Kelly,2,7,Crystal Palace,31,41,2
570,17,138,McArthur,3,7,Crystal Palace,31,52,2
574,17,516,Mooy,3,4,Brighton,36,47,2
31,17,357,Kiko Femenía,2,18,Watford,57,42,1
46,17,94,Heaton,1,2,Aston Villa,7,43,1
56,17,470,Douglas Luiz,3,2,Aston Villa,7,43,1
60,17,4,Maitland-Niles,2,1,Arsenal,3,45,1
63,17,217,Mahrez,3,11,Man City,43,86,1
69,17,320,Redmond,3,16,Southampton,20,62,1
74,17,338,Kane,4,17,Spurs,6,110,1
106,17,451,Rodriguez,4,5,Burnley,90,57,1
141,17,54,Pröpper,3,4,Brighton,36,48,1
154,17,150,Richarlison,3,8,Everton,11,82,1
158,17,420,Dendoncker,3,20,Wolves,39,44,1
166,17,358,Cathcart,2,18,Watford,57,41,1
179,17,415,Moutinho,3,20,Wolves,39,53,1
197,17,15,Özil,3,1,Arsenal,3,69,1
222,17,282,Vrancic,3,14,Norwich,45,62,1
246,17,323,Armstrong,3,16,Southampton,20,52,1
279,17,287,Cantwell,3,14,Norwich,45,45,1
291,17,206,Zinchenko,2,11,Man City,43,52,1
302,17,325,Højbjerg,3,16,Southampton,20,48,1
307,17,466,Joelinton,4,13,Newcastle,4,55,1
312,17,467,Chambers,2,1,Arsenal,3,43,1
345,17,167,Iheanacho,4,9,Leicester,13,57,1
373,17,157,McCarthy,3,7,Crystal Palace,31,42,1
382,17,175,Gray,3,9,Leicester,13,50,1
404,17,465,Trézéguet,3,2,Aston Villa,7,52,1
410,17,39,Bernardo,2,4,Brighton,36,43,1
439,17,37,Duffy,2,4,Brighton,36,48,1
462,17,181,Robertson,2,10,Liverpool,14,70,1
482,17,172,Barnes,3,9,Leicester,13,58,1
497,17,141,Digne,2,8,Everton,11,59,1
502,17,354,Kabasele,2,18,Watford,57,43,1
508,17,501,McBurnie,4,15,Sheffield Utd,49,55,1
511,17,401,Doherty,2,20,Wolves,39,65,1
546,17,520,Carroll,4,13,Newcastle,4,54,1
551,17,199,Wijnaldum,3,10,Liverpool,14,54,1
21,17,18,Xhaka,3,1,Arsenal,3,51,0
41,17,544,Garcia,2,11,Man City,43,45,0
47,17,528,Neto,3,20,Wolves,39,49,0
67,17,489,Nelson,3,1,Arsenal,3,53,0
116,17,388,Fabianski,1,19,West Ham,21,49,0
136,17,180,Choudhury,3,9,Leicester,13,42,0
147,17,374,Chalobah,3,18,Watford,57,44,0
