,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
230,102,24,Moses,2,5,Chelsea,8,65,17
490,257,24,Agüero,4,11,Man City,43,115,17
10,10,24,Monreal,2,1,Arsenal,3,57,16
240,104,24,Hazard,3,5,Chelsea,8,105,16
705,357,24,Mawson,2,16,Swansea,80,51,15
245,106,24,Willian,3,5,Chelsea,8,70,12
665,337,24,Allen,3,15,Stoke,110,51,11
695,354,24,Fernández,2,16,Swansea,80,45,11
5,4,24,Koscielny,2,1,Arsenal,3,60,10
535,280,24,Martial,3,12,Man Utd,1,78,10
115,47,24,Fraser,3,2,Bournemouth,91,51,9
360,189,24,Schmeichel,1,9,Leicester,13,51,9
390,209,24,Vardy,4,9,Leicester,13,88,9
510,264,24,Jones,2,12,Man Utd,1,55,9
650,328,24,Butland,1,15,Stoke,110,50,9
865,437,24,Rodriguez,4,19,West Brom,35,54,9
940,478,24,Murphy,3,13,Newcastle,4,50,9
60,28,24,Lacazette,4,1,Arsenal,3,103,8
370,198,24,Maguire,2,9,Leicester,13,55,8
375,199,24,Mahrez,3,9,Leicester,13,87,8
685,350,24,Fabianski,1,16,Swansea,80,47,8
755,381,24,Davies,2,17,Spurs,6,58,8
800,394,24,Kane,4,17,Spurs,6,131,8
950,487,24,Chicharito,4,20,West Ham,21,67,8
45,21,24,Iwobi,3,1,Arsenal,3,51,7
290,132,24,Milivojevic,3,6,Crystal Palace,31,52,7
505,263,24,Smalling,2,12,Man Utd,1,57,7
680,348,24,Diouf,4,15,Stoke,110,52,7
1020,548,24,Niasse,4,7,Everton,11,46,7
30,16,24,Özil,3,1,Arsenal,3,93,6
215,97,24,Azpilicueta,2,5,Chelsea,8,69,6
220,99,24,Zouma,2,15,Stoke,110,54,6
225,100,24,Alonso,2,5,Chelsea,8,71,6
235,103,24,Rüdiger,2,5,Chelsea,8,58,6
365,196,24,Chilwell,2,9,Leicester,13,44,6
475,252,24,De Bruyne,3,11,Man City,43,103,6
500,260,24,De Gea,1,12,Man Utd,1,59,6
655,330,24,Shawcross,2,15,Stoke,110,48,6
660,332,24,Pieters,2,15,Stoke,110,47,6
675,342,24,Shaqiri,3,15,Stoke,110,61,6
690,352,24,Naughton,2,16,Swansea,80,46,6
700,356,24,van der Hoorn,2,16,Swansea,80,44,6
710,358,24,Olsson,2,16,Swansea,80,50,6
960,497,24,Choupo-Moting,3,15,Stoke,110,52,6
1000,533,24,Krychowiak,3,19,West Brom,35,47,6
1010,541,24,Dragovic,2,9,Leicester,13,49,6
50,23,24,Xhaka,3,1,Arsenal,3,51,5
295,134,24,Benteke,4,6,Crystal Palace,31,75,5
