,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
515,25,393,Snodgrass,3,19,West Ham,21,50,18
52,25,104,Rüdiger,2,6,Chelsea,8,59,16
435,25,191,Salah,3,10,Liverpool,14,125,16
239,25,340,Lloris,1,17,Spurs,6,53,15
613,25,142,Mina,2,8,Everton,11,53,15
312,25,198,Henderson,3,10,Liverpool,14,52,13
511,25,187,Firmino,4,10,Liverpool,14,93,11
158,25,471,Henderson,1,15,Sheffield Utd,49,52,10
405,25,463,Mount,3,6,Chelsea,8,60,10
485,25,476,Billing,3,3,Bournemouth,91,49,10
559,25,615,Bergwijn,3,17,Spurs,6,69,10
575,25,280,Krul,1,14,Norwich,45,46,10
5,25,122,Wan-Bissaka,2,12,Man Utd,1,55,9
124,25,403,Coady,2,20,Wolves,39,51,9
151,25,106,David Luiz,2,1,Arsenal,3,57,9
197,25,254,Fernández,2,13,Newcastle,4,46,9
450,25,59,Aké,2,3,Bournemouth,91,48,9
475,25,49,Groß,3,4,Brighton,36,62,9
615,25,448,Tielemans,3,9,Leicester,13,61,9
28,25,193,Chamberlain,3,10,Liverpool,14,61,8
31,25,189,Alisson,1,10,Liverpool,14,62,8
237,25,342,Son,3,17,Spurs,6,97,8
240,25,2,Bellerín,2,1,Arsenal,3,52,8
422,25,613,Samatta,4,2,Aston Villa,7,51,8
463,25,302,Norwood,3,15,Sheffield Utd,49,47,8
523,25,411,Patrício,1,20,Wolves,39,53,8
572,25,153,Walcott,3,8,Everton,11,62,8
69,25,161,Chilwell,2,9,Leicester,13,54,7
84,25,14,Leno,1,1,Arsenal,3,48,7
106,25,87,Taylor,2,5,Burnley,90,43,7
117,25,423,Basham,2,15,Sheffield Utd,49,46,7
150,25,235,de Gea,1,12,Man Utd,1,53,7
155,25,333,Sánchez,2,17,Spurs,6,53,7
225,25,277,Hanley,2,14,Norwich,45,40,7
226,25,151,Sigurdsson,3,8,Everton,11,73,7
233,25,172,Barnes,3,9,Leicester,13,58,7
250,25,381,Diop,2,19,West Ham,21,43,7
255,25,293,O'Connell,2,15,Sheffield Utd,49,45,7
399,25,262,Dubravka,1,13,Newcastle,4,51,7
513,25,369,Pereyra,3,18,Watford,57,56,7
11,25,355,Masina,2,18,Watford,57,43,6
35,25,181,Robertson,2,10,Liverpool,14,70,6
76,25,83,Mee,2,5,Burnley,90,49,6
116,25,275,Zimmermann,2,14,Norwich,45,44,6
156,25,54,Pröpper,3,4,Brighton,36,48,6
183,25,291,Stevens,2,15,Sheffield Utd,49,52,6
221,25,44,Murray,4,4,Brighton,36,54,6
230,25,160,Maguire,2,12,Man Utd,1,53,6
265,25,258,Lascelles,2,13,Newcastle,4,42,6
282,25,583,Tanganga,2,17,Spurs,6,39,6
300,25,295,Egan,2,15,Sheffield Utd,49,47,6
307,25,402,Jonny,2,20,Wolves,39,55,6
318,25,184,Gomez,2,10,Liverpool,14,53,6
371,25,345,Lucas Moura,3,17,Spurs,6,70,6
415,25,401,Doherty,2,20,Wolves,39,65,6
416,25,251,Ritchie,2,13,Newcastle,4,53,6
418,25,274,Aarons,2,14,Norwich,45,42,6
457,25,93,Pope,1,5,Burnley,90,52,6
519,25,407,Saïss,2,20,Wolves,39,47,6
545,25,336,Aurier,2,17,Spurs,6,51,6
550,25,1,Mustafi,2,1,Arsenal,3,51,6
583,25,182,Alexander-Arnold,2,10,Liverpool,14,77,6
596,25,183,van Dijk,2,10,Liverpool,14,65,6
606,25,405,Boly,2,20,Wolves,39,49,6
144,25,81,Gosling,3,3,Bournemouth,91,48,5
216,25,294,Baldock,2,15,Sheffield Utd,49,50,5
