,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
270,15,184,Vardy,4,8,Leicester,13,99,17
596,15,111,Zaha,3,5,Crystal Palace,31,58,16
197,15,500,Llorente,4,16,Swansea,80,63,13
227,15,368,Sigurdsson,3,16,Swansea,80,74,13
546,15,552,Okaka,4,18,Watford,57,51,13
507,15,143,Lukaku,4,6,Everton,11,101,12
26,15,220,Kolarov,2,10,Man City,43,58,11
106,15,33,Daniels,2,2,Bournemouth,91,52,10
419,15,14,Özil,3,1,Arsenal,3,95,10
505,15,155,Snodgrass,3,20,West Ham,21,55,10
41,15,262,Herrera,3,11,Man Utd,1,62,9
104,15,328,Adam,3,14,Stoke,110,46,9
131,15,77,Azpilicueta,2,4,Chelsea,8,64,9
167,15,461,Payet,3,20,West Ham,21,90,9
169,15,217,Origi,4,9,Liverpool,14,60,9
256,15,157,Livermore,3,19,West Brom,35,47,9
587,15,303,van Dijk,2,13,Southampton,20,56,9
50,15,178,King,3,8,Leicester,13,47,8
128,15,302,Martina,2,13,Southampton,20,43,8
150,15,242,de Gea,1,11,Man Utd,1,55,8
164,15,97,Costa,4,4,Chelsea,8,104,8
248,15,567,Slimani,4,8,Leicester,13,82,8
281,15,560,Hendrick,3,3,Burnley,90,53,8
489,15,245,Jones,2,11,Man Utd,1,45,8
517,15,212,Mané,3,9,Liverpool,14,93,8
544,15,551,Boufal,3,13,Southampton,20,67,8
11,15,205,Lallana,3,9,Liverpool,14,67,7
70,15,52,Afobe,4,2,Bournemouth,91,53,7
208,15,78,Cahill,2,4,Chelsea,8,67,7
236,15,268,Mkhitaryan,3,11,Man Utd,1,87,7
327,15,411,Holebas,2,18,Watford,57,46,7
386,15,248,Rojo,2,11,Man Utd,1,52,7
426,15,464,Antonio,3,20,West Ham,21,67,7
531,15,409,Prödl,2,18,Watford,57,43,7
549,15,57,Ward,2,3,Burnley,90,45,7
563,15,13,Walcott,3,1,Arsenal,3,72,7
6,15,164,Diomande,4,7,Hull,88,43,6
31,15,21,Iwobi,3,1,Arsenal,3,53,6
37,15,558,Mawson,2,16,Swansea,80,46,6
52,15,361,Rangel,2,16,Swansea,80,41,6
108,15,213,Christian Benteke,4,5,Crystal Palace,31,72,6
152,15,570,David Luiz,2,4,Chelsea,8,62,6
203,15,294,Forster,1,13,Southampton,20,50,6
213,15,62,Boyd,3,3,Burnley,90,51,6
242,15,6,Bellerín,2,1,Arsenal,3,65,6
267,15,306,Ward-Prowse,3,13,Southampton,20,50,6
312,15,362,Amat,2,16,Swansea,80,38,6
370,15,356,Fabianski,1,16,Swansea,80,48,6
382,15,237,Nolito,3,10,Man City,43,84,6
385,15,561,Alonso,2,4,Chelsea,8,69,6
409,15,251,Darmian,2,11,Man Utd,1,50,6
450,15,360,Taylor,2,16,Swansea,80,41,6
542,15,31,Francis,2,2,Bournemouth,91,45,6
565,15,73,Courtois,1,4,Chelsea,8,59,6
593,15,369,Routledge,3,16,Swansea,80,45,6
28,15,12,Sánchez,3,1,Arsenal,3,117,5
33,15,18,Chamberlain,3,1,Arsenal,3,58,5
55,15,250,Valencia,2,11,Man Utd,1,58,5
157,15,230,Silva,3,10,Man City,43,86,5
200,15,121,Campbell,4,5,Crystal Palace,31,44,5
206,15,137,Barry,3,6,Everton,11,43,5
293,15,202,Allen,3,14,Stoke,110,49,5
319,15,297,Fonte,2,20,West Ham,21,53,5
454,15,422,Amrabat,3,18,Watford,57,50,5
480,15,460,Obiang,3,20,West Ham,21,43,5
1,15,142,Lennon,3,6,Everton,11,55,4
46,15,68,Gray,4,3,Burnley,90,60,4
77,15,56,Mee,2,3,Burnley,90,44,4
103,15,83,Fàbregas,3,4,Chelsea,8,70,4
234,15,153,Maguire,2,7,Hull,88,44,4
279,15,373,Montero,3,16,Swansea,80,50,4
392,15,38,Pugh,3,2,Bournemouth,91,46,4
411,15,55,Lowton,2,3,Burnley,90,45,4
500,15,176,Mahrez,3,8,Leicester,13,89,4
53,15,267,Martial,3,11,Man Utd,1,92,3
177,15,82,Hazard,3,4,Chelsea,8,105,3
240,15,380,Lloris,1,17,Spurs,6,55,3
277,15,371,Fulton,3,16,Swansea,80,44,3
278,15,311,Rodriguez,3,13,Southampton,20,59,3
360,15,370,Britton,3,16,Swansea,80,44,3
420,15,259,Carrick,3,11,Man Utd,1,42,3
481,15,90,Pedro,3,4,Chelsea,8,68,3
484,15,2,Cech,1,1,Arsenal,3,54,3
582,15,92,Moses,3,4,Chelsea,8,55,3
38,15,412,Nyom,2,19,West Brom,35,44,2
48,15,374,Ayew,3,20,West Ham,21,71,2
58,15,29,Boruc,1,2,Bournemouth,91,45,2
67,15,398,Alli,3,17,Spurs,6,91,2
73,15,430,Foster,1,19,West Brom,35,47,2
74,15,278,Gibson,2,12,Middlesbrough,25,49,2
97,15,11,Chambers,2,12,Middlesbrough,25,43,2
109,15,394,Eriksen,3,17,Spurs,6,89,2
135,15,182,Amartey,3,8,Leicester,13,43,2
146,15,439,Fletcher,3,19,West Brom,35,44,2
153,15,554,Marshall,1,7,Hull,88,44,2
159,15,64,Marney,3,3,Burnley,90,43,2
189,15,416,Capoue,3,18,Watford,57,45,2
193,15,527,Fabio,2,12,Middlesbrough,25,42,2
201,15,20,Coquelin,3,1,Arsenal,3,42,2
205,15,5,Gabriel,2,1,Arsenal,3,48,2
216,15,485,Wijnaldum,3,9,Liverpool,14,75,2
218,15,334,Imbula,3,14,Stoke,110,45,2
222,15,24,Xhaka,3,1,Arsenal,3,52,2
233,15,403,Kane,4,17,Spurs,6,119,2
241,15,465,Nordtveit,3,20,West Ham,21,47,2
244,15,488,Gueye,3,6,Everton,11,50,2
263,15,208,Milner,3,9,Liverpool,14,63,2
272,15,385,Vertonghen,2,17,Spurs,6,58,2
284,15,355,Defoe,4,15,Sunderland,56,74,2
309,15,201,Henderson,3,9,Liverpool,14,62,2
341,15,235,De Bruyne,3,10,Man City,43,105,2
343,15,133,Mirallas,3,6,Everton,11,59,2
353,15,3,Koscielny,2,1,Arsenal,3,61,2
356,15,574,Grant,1,14,Stoke,110,43,2
377,15,124,Stekelenburg,1,6,Everton,11,47,2
381,15,337,Diouf,4,14,Stoke,110,57,2
390,15,177,Albrighton,3,8,Leicester,13,50,2
399,15,458,Noble,3,20,West Ham,21,62,2
401,15,290,de Roon,3,12,Middlesbrough,25,43,2
414,15,446,Phillips,3,19,West Brom,35,53,2
440,15,95,Kanté,3,4,Chelsea,8,47,2
443,15,10,Monreal,2,1,Arsenal,3,59,2
451,15,87,Matic,3,4,Chelsea,8,48,2
464,15,310,Oriol Romeu,3,13,Southampton,20,44,2
476,15,503,Pogba,3,11,Man Utd,1,82,2
514,15,536,Fraser,3,2,Bournemouth,91,46,2
519,15,449,Rondón,4,19,West Brom,35,63,2
522,15,156,Clucas,3,7,Hull,88,47,2
568,15,382,Alderweireld,2,17,Spurs,6,64,2
575,15,160,Huddlestone,3,7,Hull,88,45,2
577,15,425,Deeney,4,18,Watford,57,66,2
589,15,274,Valdés,1,12,Middlesbrough,25,45,2
591,15,100,Hennessey,1,5,Crystal Palace,31,43,2
607,15,272,Ibrahimovic,4,11,Man Utd,1,114,2
0,15,454,Cresswell,2,20,West Ham,21,51,1
7,15,563,Traoré,3,12,Middlesbrough,25,48,1
8,15,283,Clayton,3,12,Middlesbrough,25,43,1
10,15,286,Forshaw,3,12,Middlesbrough,25,45,1
14,15,34,Smith,2,2,Bournemouth,91,46,1
16,15,261,Januzaj,3,15,Sunderland,56,53,1
19,15,158,Elmohamady,3,7,Hull,88,46,1
47,15,120,Townsend,3,5,Crystal Palace,31,57,1
49,15,468,Carroll,4,20,West Ham,21,59,1
51,15,456,Ogbonna,2,20,West Ham,21,47,1
54,15,477,Barragán,2,12,Middlesbrough,25,43,1
59,15,70,Barnes,4,3,Burnley,90,46,1
61,15,359,Williams,2,6,Everton,11,52,1
93,15,562,Martins Indi,2,14,Stoke,110,49,1
110,15,168,Fuchs,2,8,Leicester,13,53,1
112,15,438,Brunt,2,19,West Brom,35,48,1
118,15,442,Yacob,3,19,West Brom,35,43,1
142,15,383,Rose,2,17,Spurs,6,58,1
147,15,451,Randolph,1,20,West Ham,21,44,1
161,15,181,Gray,3,8,Leicester,13,48,1
188,15,321,Pieters,2,14,Stoke,110,46,1
207,15,436,McAuley,2,19,West Brom,35,50,1
221,15,231,Yaya Touré,3,10,Man City,43,72,1
230,15,571,Robson-Kanu,4,19,West Brom,35,50,1
232,15,37,Arter,3,2,Bournemouth,91,50,1
237,15,402,Son,3,17,Spurs,6,72,1
238,15,407,Gomes,1,18,Watford,57,49,1
254,15,17,Wilshere,3,2,Bournemouth,91,58,1
260,15,114,McArthur,3,5,Crystal Palace,31,47,1
310,15,340,Pickford,1,15,Sunderland,56,42,1
320,15,48,King,3,2,Bournemouth,91,62,1
339,15,241,Iheanacho,4,10,Man City,43,60,1
351,15,384,Walker,2,17,Spurs,6,62,1
352,15,346,Koné,2,15,Sunderland,56,42,1
421,15,150,Dawson,2,7,Hull,88,42,1
422,15,58,Keane,2,3,Burnley,90,50,1
438,15,572,Sissoko,3,17,Spurs,6,66,1
442,15,392,Chadli,3,19,West Brom,35,58,1
446,15,193,Clyne,2,9,Liverpool,14,59,1
447,15,36,Aké,2,4,Chelsea,8,39,1
460,15,25,Giroud,4,1,Arsenal,3,81,1
471,15,499,Djilobodji,2,15,Sunderland,56,42,1
474,15,344,van Aanholt,2,5,Crystal Palace,31,49,1
483,15,336,Crouch,4,14,Stoke,110,44,1
491,15,474,Klavan,2,9,Liverpool,14,44,1
492,15,228,Sterling,3,10,Man City,43,75,1
494,15,132,Funes Mori,2,6,Everton,11,45,1
502,15,209,Firmino,3,9,Liverpool,14,85,1
504,15,173,Huth,2,8,Leicester,13,49,1
509,15,134,Barkley,3,6,Everton,11,70,1
525,15,67,Vokes,4,3,Burnley,90,57,1
527,15,63,Arfield,3,3,Burnley,90,52,1
529,15,126,Coleman,2,6,Everton,11,56,1
535,15,313,Long,4,13,Southampton,20,61,1
551,15,305,Davis,3,13,Southampton,20,51,1
554,15,32,Steve Cook,2,2,Bournemouth,91,48,1
574,15,54,Heaton,1,3,Burnley,90,51,1
583,15,400,Wanyama,3,17,Spurs,6,48,1
594,15,167,Morgan,2,8,Leicester,13,46,1
597,15,86,Willian,3,4,Chelsea,8,70,1
600,15,453,Reid,2,20,West Ham,21,49,1
64,15,224,Sagna,2,10,Man City,43,53,0
