,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
68,20,398,Alli,3,17,Spurs,6,91,15
367,20,125,Baines,2,6,Everton,11,58,15
473,20,25,Giroud,4,1,Arsenal,3,81,15
530,20,318,Shawcross,2,14,Stoke,110,49,15
292,20,355,Defoe,4,15,Sunderland,56,74,13
528,20,536,Fraser,3,2,Bournemouth,91,46,13
38,20,558,Mawson,2,16,Swansea,80,46,11
107,20,328,Adam,3,14,Stoke,110,46,11
109,20,33,Daniels,2,2,Bournemouth,91,52,11
113,20,394,Eriksen,3,17,Spurs,6,89,11
217,20,223,Clichy,2,10,Man City,43,52,11
521,20,143,Lukaku,4,6,Everton,11,101,11
519,20,155,Snodgrass,3,20,West Ham,21,55,10
190,20,469,Valencia,4,6,Everton,11,52,9
200,20,527,Fabio,2,12,Middlesbrough,25,42,9
340,20,256,Mata,3,11,Man Utd,1,72,9
424,20,446,Phillips,3,19,West Brom,35,53,9
610,20,111,Zaha,3,5,Crystal Palace,31,58,9
39,20,412,Nyom,2,19,West Brom,35,44,8
88,20,490,Guzan,1,12,Middlesbrough,25,42,8
99,20,11,Chambers,2,12,Middlesbrough,25,43,8
116,20,438,Brunt,2,19,West Brom,35,48,8
214,20,436,McAuley,2,19,West Brom,35,50,8
621,20,272,Ibrahimovic,4,11,Man Utd,1,114,8
29,20,12,Sánchez,3,1,Arsenal,3,117,7
42,20,262,Herrera,3,11,Man Utd,1,62,7
53,20,361,Rangel,2,16,Swansea,80,41,7
78,20,56,Mee,2,3,Burnley,90,44,7
194,20,321,Pieters,2,14,Stoke,110,46,7
234,20,368,Sigurdsson,3,16,Swansea,80,74,7
272,20,441,Morrison,3,19,West Brom,35,43,7
280,20,385,Vertonghen,2,17,Spurs,6,58,7
299,20,123,Robles,1,6,Everton,11,47,7
396,20,248,Rojo,2,11,Man Utd,1,52,7
547,20,239,Agüero,4,10,Man City,43,127,7
602,20,339,Mannone,1,15,Sunderland,56,40,7
62,20,359,Williams,2,6,Everton,11,52,6
95,20,562,Martins Indi,2,14,Stoke,110,49,6
98,20,49,Callum Wilson,4,2,Bournemouth,91,60,6
114,20,168,Fuchs,2,8,Leicester,13,53,6
144,20,214,Sturridge,4,9,Liverpool,14,97,6
147,20,172,Simpson,2,8,Leicester,13,49,6
154,20,242,de Gea,1,11,Man Utd,1,55,6
168,20,559,Ndong,3,15,Sunderland,56,48,6
227,20,325,Johnson,2,14,Stoke,110,47,6
248,20,380,Lloris,1,17,Spurs,6,55,6
348,20,165,Schmeichel,1,8,Leicester,13,49,6
361,20,384,Walker,2,17,Spurs,6,62,6
366,20,574,Grant,1,14,Stoke,110,43,6
496,20,336,Crouch,4,14,Stoke,110,44,6
502,20,245,Jones,2,11,Man Utd,1,45,6
507,20,132,Funes Mori,2,6,Everton,11,45,6
518,20,173,Huth,2,8,Leicester,13,49,6
531,20,212,Mané,3,9,Liverpool,14,93,6
543,20,126,Coleman,2,6,Everton,11,56,6
582,20,382,Alderweireld,2,17,Spurs,6,64,6
587,20,512,Davies,3,6,Everton,11,44,6
608,20,167,Morgan,2,8,Leicester,13,46,6
56,20,250,Valencia,2,11,Man Utd,1,58,5
75,20,278,Gibson,2,12,Middlesbrough,25,49,5
146,20,383,Rose,2,17,Spurs,6,58,5
345,20,42,Stanislas,3,2,Bournemouth,91,46,5
505,20,228,Sterling,3,10,Man City,43,75,5
533,20,449,Rondón,4,19,West Brom,35,63,5
165,20,191,Lovren,2,9,Liverpool,14,49,4
371,20,375,Fer,3,16,Swansea,80,48,4
399,20,271,Rashford,4,11,Man Utd,1,64,4
539,20,67,Vokes,4,3,Burnley,90,57,4
544,20,349,Larsson,3,15,Sunderland,56,47,4
8,20,563,Traoré,3,12,Middlesbrough,25,48,3
11,20,286,Forshaw,3,12,Middlesbrough,25,45,3
74,20,430,Foster,1,19,West Brom,35,47,3
181,20,308,Tadic,3,13,Southampton,20,69,3
192,20,390,Dier,3,17,Spurs,6,50,3
244,20,268,Mkhitaryan,3,11,Man Utd,1,87,3
301,20,202,Allen,3,14,Stoke,110,49,3
329,20,48,King,3,2,Bournemouth,91,62,3
353,20,133,Mirallas,3,6,Everton,11,59,3
406,20,331,Arnautovic,3,14,Stoke,110,71,3
411,20,290,de Roon,3,12,Middlesbrough,25,43,3
449,20,391,Dembélé,3,17,Spurs,6,54,3
465,20,226,Otamendi,2,10,Man City,43,59,3
489,20,503,Pogba,3,11,Man Utd,1,82,3
523,20,134,Barkley,3,6,Everton,11,70,3
607,20,369,Routledge,3,16,Swansea,80,45,3
9,20,283,Clayton,3,12,Middlesbrough,25,43,2
17,20,261,Januzaj,3,15,Sunderland,56,53,2
32,20,21,Iwobi,3,1,Arsenal,3,53,2
34,20,18,Chamberlain,3,1,Arsenal,3,58,2
60,20,70,Barnes,4,3,Burnley,90,46,2
122,20,442,Yacob,3,19,West Brom,35,43,2
128,20,433,Dawson,2,19,West Brom,35,49,2
150,20,439,Fletcher,3,19,West Brom,35,44,2
151,20,451,Randolph,1,20,West Ham,21,44,2
169,20,97,Costa,4,4,Chelsea,8,104,2
182,20,82,Hazard,3,4,Chelsea,8,105,2
189,20,204,Can,3,9,Liverpool,14,48,2
196,20,416,Capoue,3,18,Watford,57,45,2
210,20,294,Forster,1,13,Southampton,20,50,2
220,20,62,Boyd,3,3,Burnley,90,51,2
223,20,485,Wijnaldum,3,9,Liverpool,14,75,2
240,20,403,Kane,4,17,Spurs,6,119,2
246,20,407,Gomes,1,18,Watford,57,49,2
283,20,110,Puncheon,3,5,Crystal Palace,31,51,2
286,20,311,Rodriguez,3,13,Southampton,20,59,2
351,20,235,De Bruyne,3,10,Man City,43,105,2
380,20,356,Fabianski,1,16,Swansea,80,48,2
393,20,462,Lanzini,3,20,West Ham,21,59,2
438,20,464,Antonio,3,20,West Ham,21,67,2
452,20,95,Kanté,3,4,Chelsea,8,47,2
454,20,392,Chadli,3,19,West Brom,35,58,2
461,20,304,Redmond,3,13,Southampton,20,59,2
463,20,87,Matic,3,4,Chelsea,8,48,2
477,20,310,Oriol Romeu,3,13,Southampton,20,44,2
493,20,460,Obiang,3,20,West Ham,21,43,2
497,20,2,Cech,1,1,Arsenal,3,54,2
516,20,209,Firmino,3,9,Liverpool,14,85,2
536,20,156,Clucas,3,7,Hull,88,47,2
557,20,188,Mignolet,1,9,Liverpool,14,48,2
589,20,160,Huddlestone,3,7,Hull,88,45,2
591,20,425,Deeney,4,18,Watford,57,66,2
596,20,92,Moses,3,4,Chelsea,8,55,2
597,20,400,Wanyama,3,17,Spurs,6,48,2
619,20,118,Cabaye,3,5,Crystal Palace,31,56,2
623,20,478,Negredo,4,12,Middlesbrough,25,61,2
0,20,454,Cresswell,2,20,West Ham,21,51,1
4,20,482,Doucouré,3,18,Watford,57,46,1
12,20,205,Lallana,3,9,Liverpool,14,67,1
27,20,220,Kolarov,2,10,Man City,43,58,1
46,20,39,Surman,3,2,Bournemouth,91,46,1
47,20,68,Gray,4,3,Burnley,90,60,1
48,20,120,Townsend,3,5,Crystal Palace,31,57,1
50,20,468,Carroll,4,20,West Ham,21,59,1
106,20,83,Fàbregas,3,4,Chelsea,8,70,1
112,20,213,Christian Benteke,4,5,Crystal Palace,31,72,1
118,20,244,Smalling,2,11,Man Utd,1,58,1
134,20,301,Cédric,2,13,Southampton,20,49,1
135,20,77,Azpilicueta,2,4,Chelsea,8,64,1
138,20,107,Delaney,2,5,Crystal Palace,31,48,1
156,20,570,David Luiz,2,4,Chelsea,8,62,1
166,20,181,Gray,3,8,Leicester,13,48,1
204,20,500,Llorente,4,16,Swansea,80,63,1
212,20,5,Gabriel,2,1,Arsenal,3,48,1
221,20,276,Friend,2,12,Middlesbrough,25,42,1
226,20,329,Whelan,3,14,Stoke,110,42,1
228,20,231,Yaya Touré,3,10,Man City,43,72,1
239,20,37,Arter,3,2,Bournemouth,91,50,1
242,20,153,Maguire,2,7,Hull,88,44,1
245,20,402,Son,3,17,Spurs,6,72,1
259,20,350,Rodwell,3,15,Sunderland,56,43,1
275,20,306,Ward-Prowse,3,13,Southampton,20,50,1
306,20,342,O'Shea,2,15,Sunderland,56,44,1
307,20,128,Stones,2,10,Man City,43,46,1
337,20,411,Holebas,2,18,Watford,57,46,1
363,20,3,Koscielny,2,1,Arsenal,3,61,1
395,20,561,Alonso,2,4,Chelsea,8,69,1
421,20,55,Lowton,2,3,Burnley,90,45,1
427,20,298,Yoshida,2,13,Southampton,20,45,1
431,20,150,Dawson,2,7,Hull,88,42,1
441,20,413,Britos,2,18,Watford,57,42,1
455,20,10,Monreal,2,1,Arsenal,3,59,1
487,20,344,van Aanholt,2,5,Crystal Palace,31,49,1
494,20,90,Pedro,3,4,Chelsea,8,68,1
545,20,409,Prödl,2,18,Watford,57,43,1
549,20,313,Long,4,13,Southampton,20,61,1
563,20,57,Ward,2,3,Burnley,90,45,1
579,20,73,Courtois,1,4,Chelsea,8,59,1
588,20,54,Heaton,1,3,Burnley,90,51,1
594,20,420,Behrami,3,18,Watford,57,45,1
605,20,100,Hennessey,1,5,Crystal Palace,31,43,1
611,20,86,Willian,3,4,Chelsea,8,70,1
614,20,453,Reid,2,20,West Ham,21,49,1
620,20,341,Kaboul,2,18,Watford,57,43,1
6,20,163,Hernández,4,7,Hull,88,59,0
45,20,152,Robertson,2,7,Hull,88,44,0
71,20,52,Afobe,4,2,Bournemouth,91,53,0
73,20,386,Davies,2,17,Spurs,6,50,0
82,20,280,Bernardo,2,12,Middlesbrough,25,42,0
84,20,343,Jones,2,15,Sunderland,56,44,0
115,20,414,Kabasele,2,18,Watford,57,48,0
130,20,293,Stuani,4,12,Middlesbrough,25,46,0
137,20,254,Blind,2,11,Man Utd,1,52,0
161,20,230,Silva,3,10,Man City,43,86,0
184,20,147,Jakupovic,1,7,Hull,88,41,0
215,20,78,Cahill,2,4,Chelsea,8,67,0
262,20,17,Wilshere,3,2,Bournemouth,91,58,0
267,20,452,Collins,2,20,West Ham,21,42,0
268,20,114,McArthur,3,5,Crystal Palace,31,47,0
269,20,136,McCarthy,3,6,Everton,11,47,0
271,20,208,Milner,3,9,Liverpool,14,63,0
274,20,103,Tomkins,2,5,Crystal Palace,31,48,0
278,20,184,Vardy,4,8,Leicester,13,99,0
282,20,476,Denayer,2,15,Sunderland,56,47,0
362,20,346,Koné,2,15,Sunderland,56,42,0
372,20,489,Sané,3,10,Man City,43,77,0
409,20,458,Noble,3,20,West Ham,21,62,0
414,20,495,Holgate,2,6,Everton,11,41,0
429,20,14,Özil,3,1,Arsenal,3,95,0
433,20,58,Keane,2,3,Burnley,90,50,0
479,20,145,Niasse,4,7,Hull,88,55,0
527,20,296,Bertrand,2,13,Southampton,20,56,0
542,20,104,Dann,2,5,Crystal Palace,31,51,0
554,20,555,Mustafi,2,1,Arsenal,3,58,0
585,20,397,Carroll,3,16,Swansea,80,41,0
586,20,135,Cleverley,3,18,Watford,57,51,0
603,20,274,Valdés,1,12,Middlesbrough,25,45,0
