,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
695,342,5,Son,3,17,Spurs,6,97,16
390,192,5,Mané,3,10,Liverpool,14,121,15
680,336,5,Aurier,2,17,Spurs,6,51,14
955,460,5,Abraham,4,6,Chelsea,8,73,14
10,11,5,Aubameyang,4,1,Arsenal,3,109,13
100,67,5,Callum Wilson,4,3,Bournemouth,91,74,13
545,278,5,Pukki,4,14,Norwich,45,64,12
560,283,5,Buendía,3,14,Norwich,45,60,11
890,438,5,Djenepo,3,16,Southampton,20,52,11
105,68,5,King,4,3,Bournemouth,91,61,10
670,331,5,Alderweireld,2,17,Spurs,6,53,10
780,388,5,Fabianski,1,19,West Ham,21,49,10
75,55,5,March,3,4,Brighton,36,46,9
385,191,5,Salah,3,10,Liverpool,14,125,9
480,233,5,Rashford,4,12,Man Utd,1,89,9
485,235,5,de Gea,1,12,Man Utd,1,53,9
640,319,5,Gunn,1,16,Southampton,20,42,9
755,371,5,Cleverley,3,18,Watford,57,48,9
965,463,5,Mount,3,6,Chelsea,8,60,9
1090,529,5,Tomori,2,6,Chelsea,8,42,9
380,187,5,Firmino,4,10,Liverpool,14,93,8
475,225,5,Lindelöf,2,12,Man Utd,1,53,8
690,340,5,Lloris,1,17,Spurs,6,53,8
705,346,5,Lamela,3,17,Spurs,6,57,8
770,380,5,Fredericks,2,19,West Ham,21,44,8
900,443,5,Rodrigo,3,11,Man City,43,53,8
1045,502,5,Maupay,4,4,Brighton,36,57,8
120,75,5,Fraser,3,3,Bournemouth,91,68,7
160,100,5,Hendrick,3,5,Burnley,90,54,7
630,310,5,Yoshida,2,16,Southampton,20,41,7
735,363,5,Deulofeu,4,18,Watford,57,61,7
935,455,5,Engels,2,2,Aston Villa,7,43,7
1035,498,5,Willems,2,13,Newcastle,4,43,7
150,94,5,Heaton,1,2,Aston Villa,7,43,6
210,122,5,Wan-Bissaka,2,12,Man Utd,1,55,6
280,147,5,Calvert-Lewin,4,8,Everton,11,61,6
315,160,5,Maguire,2,12,Man Utd,1,53,6
425,210,5,Agüero,4,11,Man City,43,116,6
470,224,5,Young,2,12,Man Utd,1,54,6
565,286,5,McLean,3,14,Norwich,45,48,6
570,287,5,Cantwell,3,14,Norwich,45,45,6
620,307,5,Bednarek,2,16,Southampton,20,44,6
750,369,5,Pereyra,3,18,Watford,57,56,6
765,377,5,Ogbonna,2,19,West Ham,21,45,6
775,381,5,Diop,2,19,West Ham,21,43,6
945,458,5,Guilbert,2,2,Aston Villa,7,43,6
1065,508,5,Boufal,3,16,Southampton,20,55,6
95,65,5,Rico,2,3,Bournemouth,91,42,5
200,118,5,Jorginho,3,6,Chelsea,8,49,5
360,181,5,Robertson,2,10,Liverpool,14,70,5
535,267,5,Atsu,3,13,Newcastle,4,53,5
615,304,5,Vestergaard,2,16,Southampton,20,45,5
665,330,5,Vertonghen,2,17,Spurs,6,52,5
675,332,5,Rose,2,13,Newcastle,4,53,5
685,338,5,Kane,4,17,Spurs,6,110,5
905,445,5,Mings,2,2,Aston Villa,7,44,5
1010,487,5,Cutrone,4,20,Wolves,39,54,5
170,103,5,Alonso,2,6,Chelsea,8,61,4
290,150,5,Richarlison,3,8,Everton,11,82,4
430,211,5,Jesus,4,11,Man City,43,99,4
455,218,5,Bernardo Silva,3,11,Man City,43,76,4
815,401,5,Doherty,2,20,Wolves,39,65,4
960,461,5,Batshuayi,4,6,Chelsea,8,66,4
995,471,5,Henderson,1,15,Sheffield Utd,49,52,4
0,3,5,Kolasinac,2,1,Arsenal,3,52,3
45,30,5,El Ghazi,3,2,Aston Villa,7,52,3
50,31,5,McGinn,3,2,Aston Villa,7,52,3
145,93,5,Pope,1,5,Burnley,90,52,3
340,168,5,Schmeichel,1,9,Leicester,13,55,3
495,246,5,Pereira,3,12,Man Utd,1,47,3
500,248,5,McTominay,3,12,Man Utd,1,48,3
550,280,5,Krul,1,14,Norwich,45,46,3
650,321,5,Ward-Prowse,3,16,Southampton,20,57,3
655,325,5,Højbjerg,3,16,Southampton,20,48,3
660,328,5,Oriol Romeu,3,16,Southampton,20,43,3
