,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
424,12,231,Maddison,3,Leicester,Leicester,13,72,16
48,12,224,Vardy,4,Leicester,Leicester,13,102,13
264,12,376,Bednarek,2,Southampton,Southampton,20,47,12
70,12,150,Sigurdsson,3,Everton,Everton,11,68,11
114,12,432,Ogbonna,2,West Ham,West Ham,21,47,11
131,12,239,Justin,2,Leicester,Leicester,13,48,11
331,12,96,Pope,1,Burnley,Burnley,90,55,11
422,12,12,Martínez,1,Aston Villa,Aston Villa,7,53,11
86,12,142,Schlupp,3,Crystal Palace,Crystal Palace,31,53,9
272,12,181,Decordova-Reid,4,Fulham,Fulham,54,53,9
295,12,339,Almirón,3,Newcastle,Newcastle,4,56,9
297,12,388,Kane,4,Spurs,Spurs,6,119,9
349,12,300,Shaw,2,Man Utd,Man Utd,1,55,9
399,12,157,Pickford,1,Everton,Everton,11,48,9
570,12,449,Soucek,3,West Ham,West Ham,21,52,9
83,12,273,Stones,2,Man City,Man City,43,51,8
152,12,254,Salah,3,Liverpool,Liverpool,14,129,8
170,12,377,Adams,4,Southampton,Southampton,20,57,8
213,12,198,Klich,3,Leeds,Leeds,2,52,8
271,12,41,Mings,2,Aston Villa,Aston Villa,7,54,8
515,12,92,Lowton,2,Burnley,Burnley,90,44,8
557,12,368,Armstrong,3,Southampton,Southampton,20,55,8
598,12,329,Gayle,4,Newcastle,Newcastle,4,59,8
116,12,422,Furlong,2,West Brom,West Brom,35,45,7
186,12,270,Walker,2,Man City,Man City,43,61,7
239,12,88,Mee,2,Burnley,Burnley,90,47,7
395,12,217,Schmeichel,1,Leicester,Leicester,13,54,7
461,12,489,Eze,3,Crystal Palace,Crystal Palace,31,58,7
500,12,45,El Ghazi,3,Aston Villa,Aston Villa,7,52,7
532,12,364,Oriol Romeu,3,Southampton,Southampton,20,45,7
536,12,369,Vestergaard,2,Southampton,Southampton,20,47,7
565,12,566,Godfrey,2,Everton,Everton,11,51,7
64,12,375,Walker-Peters,2,Southampton,Southampton,20,47,6
118,12,308,Lindelöf,2,Man Utd,Man Utd,1,48,6
121,12,162,Mina,2,Everton,Everton,11,55,6
146,12,243,Wijnaldum,3,Liverpool,Liverpool,14,53,6
231,12,89,Westwood,3,Burnley,Burnley,90,53,6
308,12,278,Ederson,1,Man City,Man City,43,61,6
336,12,411,Phillips,3,West Brom,West Brom,35,51,6
357,12,165,Holgate,2,Everton,Everton,11,48,6
362,12,97,Taylor,2,Burnley,Burnley,90,44,6
366,12,291,de Gea,1,Man Utd,Man Utd,1,53,6
378,12,277,Cancelo,2,Man City,Man City,43,58,6
405,12,81,Tarkowski,2,Burnley,Burnley,90,53,6
436,12,365,Redmond,3,Southampton,Southampton,20,64,6
443,12,313,Wan-Bissaka,2,Man Utd,Man Utd,1,58,6
462,12,363,McCarthy,1,Southampton,Southampton,20,44,6
478,12,556,Dias,2,Man City,Man City,43,59,6
479,12,561,Fofana,2,Leicester,Leicester,13,50,6
575,12,156,Keane,2,Everton,Everton,11,50,6
582,12,362,Bertrand,2,Southampton,Southampton,20,50,6
174,12,445,Bowen,3,West Ham,West Ham,21,58,5
263,12,390,Son,3,Spurs,Spurs,6,96,5
265,12,366,Ings,4,Southampton,Southampton,20,84,5
299,12,38,McGinn,3,Aston Villa,Aston Villa,7,55,5
328,12,42,Targett,2,Aston Villa,Aston Villa,7,50,5
384,12,164,Calvert-Lewin,4,Everton,Everton,11,75,5
393,12,496,Cash,2,Aston Villa,Aston Villa,7,50,5
420,12,46,Konsa,2,Aston Villa,Aston Villa,7,46,5
438,12,340,Joelinton,4,Newcastle,Newcastle,4,57,5
447,12,298,Maguire,2,Man Utd,Man Utd,1,55,5
451,12,202,Bamford,4,Leeds,Leeds,2,66,5
581,12,435,Cresswell,2,West Ham,West Ham,21,57,5
604,12,219,Evans,2,Leicester,Leicester,13,56,5
196,12,497,Murphy,3,Newcastle,Newcastle,4,49,4
283,12,557,Lookman,3,Fulham,Fulham,54,47,4
435,12,253,Fabinho,3,Liverpool,Liverpool,14,54,4
2,12,276,Sterling,3,Man City,Man City,43,109,3
56,12,228,Tielemans,3,Leicester,Leicester,13,64,3
58,12,302,Fernandes,3,Man Utd,Man Utd,1,113,3
59,12,213,Meslier,1,Leeds,Leeds,2,48,3
69,12,272,De Bruyne,3,Man City,Man City,43,118,3
94,12,548,Mendy,1,Chelsea,Chelsea,8,53,3
120,12,516,Areola,1,Fulham,Fulham,54,45,3
135,12,540,Traoré,3,Aston Villa,Aston Villa,7,58,3
162,12,405,Ndombele,3,Spurs,Spurs,6,59,3
167,12,252,Alisson,1,Liverpool,Liverpool,14,60,3
227,12,236,Ndidi,3,Leicester,Leicester,13,48,3
244,12,296,Pogba,3,Man Utd,Man Utd,1,76,3
260,12,115,Loftus-Cheek,3,Fulham,Fulham,54,59,3
280,12,159,Iwobi,3,Everton,Everton,11,59,3
317,12,286,Rodrigo,3,Man City,Man City,43,53,3
348,12,128,Guaita,1,Crystal Palace,Crystal Palace,31,48,3
355,12,385,Sissoko,3,Spurs,Spurs,6,47,3
369,12,100,McNeil,3,Burnley,Burnley,90,57,3
442,12,315,Greenwood,3,Man Utd,Man Utd,1,73,3
453,12,431,Fabianski,1,West Ham,West Ham,21,50,3
471,12,383,Lloris,1,Spurs,Spurs,6,56,3
481,12,98,Brownhill,3,Burnley,Burnley,90,49,3
490,12,306,Rashford,3,Man Utd,Man Utd,1,96,3
491,12,148,Walcott,3,Southampton,Southampton,20,58,3
514,12,309,McTominay,3,Man Utd,Man Utd,1,49,3
554,12,370,Ward-Prowse,3,Southampton,Southampton,20,59,3
8,12,141,Zaha,3,Crystal Palace,Crystal Palace,31,71,2
17,12,17,Tierney,2,Arsenal,Arsenal,3,52,2
24,12,68,Maupay,4,Brighton,Brighton,36,58,2
31,12,244,Henderson,3,Liverpool,Liverpool,14,54,2
38,12,325,Darlow,1,Newcastle,Newcastle,4,49,2
42,12,8,Leno,1,Arsenal,Arsenal,3,50,2
43,12,187,Cavaleiro,3,Fulham,Fulham,54,53,2
46,12,95,Brady,3,Burnley,Burnley,90,50,2
65,12,417,Johnstone,1,West Brom,West Brom,35,46,2
78,12,259,Alexander-Arnold,2,Liverpool,Liverpool,14,78,2
90,12,588,Welbeck,4,Brighton,Brighton,36,55,2
93,12,117,Werner,4,Chelsea,Chelsea,8,92,2
98,12,514,Watkins,4,Aston Villa,Aston Villa,7,63,2
101,12,249,Firmino,4,Liverpool,Liverpool,14,91,2
110,12,65,March,3,Brighton,Brighton,36,49,2
125,12,251,Mané,3,Liverpool,Liverpool,14,118,2
151,12,24,Saka,3,Arsenal,Arsenal,3,51,2
154,12,459,Coady,2,Wolves,Wolves,39,49,2
165,12,542,Reguilón,2,Spurs,Spurs,6,55,2
183,12,132,Benteke,4,Crystal Palace,Crystal Palace,31,55,2
188,12,448,Rice,3,West Ham,West Ham,21,47,2
191,12,512,Doucouré,3,Everton,Everton,11,51,2
194,12,484,Robinson,2,Fulham,Fulham,54,44,2
202,12,450,Fornals,3,West Ham,West Ham,21,58,2
211,12,336,Hayden,3,Newcastle,Newcastle,4,46,2
222,12,346,Fleck,3,Sheffield Utd,Sheffield Utd,49,56,2
248,12,558,Coufal,2,West Ham,West Ham,21,48,2
284,12,570,Raphinha,3,Leeds,Leeds,2,56,2
304,12,133,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,2
306,12,120,Mount,3,Chelsea,Chelsea,8,73,2
309,12,130,McArthur,3,Crystal Palace,Crystal Palace,31,52,2
323,12,504,Fabio Silva,4,Wolves,Wolves,39,52,2
330,12,91,Wood,4,Burnley,Burnley,90,66,2
332,12,469,Podence,3,Wolves,Wolves,39,53,2
356,12,110,Zouma,2,Chelsea,Chelsea,8,53,2
368,12,544,Gallagher,3,West Brom,West Brom,35,55,2
370,12,204,Phillips,3,Leeds,Leeds,2,49,2
375,12,474,Neto,3,Wolves,Wolves,39,55,2
388,12,483,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,2
437,12,191,Anguissa,3,Fulham,Fulham,54,44,2
474,12,324,Clark,2,Newcastle,Newcastle,4,45,2
475,12,232,Chilwell,2,Chelsea,Chelsea,8,59,2
486,12,413,Sawyers,3,West Brom,West Brom,35,46,2
510,12,103,Giroud,4,Chelsea,Chelsea,8,67,2
527,12,37,Grealish,3,Aston Villa,Aston Villa,7,75,2
534,12,572,Adarabioyo,2,Fulham,Fulham,54,45,2
543,12,441,Haller,4,West Ham,West Ham,21,61,2
549,12,492,Rodrigo,4,Leeds,Leeds,2,57,2
556,12,255,Robertson,2,Liverpool,Liverpool,14,73,2
566,12,76,Bissouma,3,Brighton,Brighton,36,44,2
585,12,461,Saïss,2,Wolves,Wolves,39,49,2
587,12,455,Patrício,1,Wolves,Wolves,39,53,2
590,12,16,Holding,2,Arsenal,Arsenal,3,43,2
606,12,562,Aina,2,Fulham,Fulham,54,43,2
32,12,263,Jones,3,Liverpool,Liverpool,14,44,1
44,12,197,Ayling,2,Leeds,Leeds,2,44,1
53,12,509,Ampadu,2,Sheffield Utd,Sheffield Utd,49,43,1
67,12,246,Matip,2,Liverpool,Liverpool,14,54,1
88,12,166,Richarlison,4,Everton,Everton,11,77,1
91,12,22,Nketiah,4,Arsenal,Arsenal,3,53,1
207,12,258,Minamino,3,Liverpool,Southampton,20,60,1
220,12,526,Elneny,3,Arsenal,Arsenal,3,42,1
226,12,87,Barnes,4,Burnley,Burnley,90,60,1
232,12,74,White,2,Brighton,Brighton,36,45,1
237,12,466,Neves,3,Wolves,Wolves,39,51,1
273,12,490,Thiago Silva,2,Chelsea,Chelsea,8,56,1
312,12,452,Johnson,2,West Ham,West Ham,21,39,1
327,12,571,Andersen,2,Fulham,Fulham,54,45,1
338,12,15,Maitland-Niles,2,Arsenal,West Brom,35,46,1
341,12,200,Dallas,2,Leeds,Leeds,2,55,1
346,12,335,Yedlin,2,Newcastle,Newcastle,4,43,1
360,12,395,Davies,2,Spurs,Spurs,6,45,1
394,12,344,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,1
413,12,303,Martial,4,Man Utd,Man Utd,1,86,1
414,12,62,Dunk,2,Brighton,Brighton,36,48,1
452,12,582,Grant,4,West Brom,West Brom,35,56,1
488,12,235,Barnes,3,Leicester,Leicester,13,66,1
494,12,506,Wilson,4,Newcastle,Newcastle,4,65,1
506,12,137,Townsend,3,Crystal Palace,Crystal Palace,31,55,1
508,12,113,Kanté,3,Chelsea,Chelsea,8,49,1
516,12,287,Torres,3,Man City,Man City,43,70,1
522,12,11,Bellerín,2,Arsenal,Arsenal,3,50,1
563,12,6,Lacazette,4,Arsenal,Arsenal,3,84,1
569,12,118,Abraham,4,Chelsea,Chelsea,8,71,1
578,12,203,Harrison,3,Leeds,Leeds,2,56,1
34,12,211,Struijk,2,Leeds,Leeds,2,40,0
122,12,279,Aké,2,Man City,Man City,43,54,0
134,12,18,Pépé,3,Arsenal,Arsenal,3,77,0
150,12,193,Hernández,3,Leeds,Leeds,2,57,0
178,12,10,Marí,2,Arsenal,Arsenal,3,44,0
189,12,23,Smith Rowe,3,Arsenal,Arsenal,3,42,0
203,12,66,Webster,2,Brighton,Brighton,36,43,0
218,12,419,Ajayi,2,West Brom,West Brom,35,48,0
224,12,83,Pieters,2,Burnley,Burnley,90,43,0
310,12,69,Trossard,3,Brighton,Brighton,36,55,0
326,12,102,Azpilicueta,2,Chelsea,Chelsea,8,58,0
373,12,446,Diangana,3,West Brom,West Brom,35,50,0
391,12,367,Stephens,2,Southampton,Southampton,20,46,0
402,12,323,Fernández,2,Newcastle,Newcastle,4,47,0
403,12,597,Sánchez,1,Brighton,Brighton,36,45,0
415,12,29,El Mohamady,2,Aston Villa,Aston Villa,7,42,0
449,12,271,Gündogan,3,Man City,Man City,43,55,0
450,12,310,Bailly,2,Man Utd,Man Utd,1,48,0
459,12,201,Alioski,2,Leeds,Leeds,2,44,0
467,12,119,Pulisic,3,Chelsea,Chelsea,8,83,0
511,12,39,Hause,2,Aston Villa,Aston Villa,7,44,0
525,12,4,Aubameyang,3,Arsenal,Arsenal,3,113,0
529,12,52,Douglas Luiz,3,Aston Villa,Aston Villa,7,48,0
141,12,9,Xhaka,3,Arsenal,Arsenal,3,52,-2
964,13,165,Holgate,2,Everton,Everton,11,48,14
1097,13,306,Rashford,3,Man Utd,Man Utd,1,96,14
1001,13,344,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,13
1156,13,492,Rodrigo,4,Leeds,Leeds,2,57,12
1185,13,203,Harrison,3,Leeds,Leeds,2,56,12
938,13,96,Pope,1,Burnley,Burnley,90,55,11
1020,13,303,Martial,4,Man Utd,Man Utd,1,86,10
1056,13,271,Gündogan,3,Man City,Man City,43,55,10
1132,13,4,Aubameyang,3,Arsenal,Arsenal,3,113,10
708,13,249,Firmino,4,Liverpool,Liverpool,14,91,9
727,13,516,Areola,1,Fulham,Fulham,54,45,9
870,13,390,Son,3,Spurs,Spurs,6,96,9
939,13,469,Podence,3,Wolves,Wolves,39,53,9
982,13,474,Neto,3,Wolves,Wolves,39,55,9
1010,13,597,Sánchez,1,Brighton,Brighton,36,45,9
1098,13,148,Walcott,3,Southampton,Southampton,20,58,9
1141,13,572,Adarabioyo,2,Fulham,Fulham,54,45,9
695,13,166,Richarlison,4,Everton,Everton,11,77,8
855,13,558,Coufal,2,West Ham,West Ham,21,48,8
934,13,571,Andersen,2,Fulham,Fulham,54,45,8
1022,13,29,El Mohamady,2,Aston Villa,Aston Villa,7,42,8
1029,13,12,Martínez,1,Aston Villa,Aston Villa,7,53,8
1066,13,201,Alioski,2,Leeds,Leeds,2,44,8
609,13,276,Sterling,3,Man City,Man City,43,109,7
757,13,193,Hernández,3,Leeds,Leeds,2,57,7
759,13,254,Salah,3,Liverpool,Liverpool,14,129,7
948,13,200,Dallas,2,Leeds,Leeds,2,55,7
1150,13,441,Haller,4,West Ham,West Ham,21,61,7
698,13,22,Nketiah,4,Arsenal,Arsenal,3,53,6
728,13,162,Mina,2,Everton,Everton,11,55,6
810,13,66,Webster,2,Brighton,Brighton,36,43,6
839,13,74,White,2,Brighton,Brighton,36,45,6
846,13,88,Mee,2,Burnley,Burnley,90,47,6
878,13,41,Mings,2,Aston Villa,Aston Villa,7,54,6
887,13,159,Iwobi,3,Everton,Everton,11,59,6
935,13,42,Targett,2,Aston Villa,Aston Villa,7,50,6
969,13,97,Taylor,2,Burnley,Burnley,90,44,6
1012,13,81,Tarkowski,2,Burnley,Burnley,90,53,6
1021,13,62,Dunk,2,Brighton,Brighton,36,48,6
1058,13,202,Bamford,4,Leeds,Leeds,2,66,6
1081,13,324,Clark,2,Newcastle,Newcastle,4,45,6
1117,13,103,Giroud,4,Chelsea,Chelsea,8,67,6
1118,13,39,Hause,2,Aston Villa,Aston Villa,7,44,6
1122,13,92,Lowton,2,Burnley,Burnley,90,44,6
1182,13,156,Keane,2,Everton,Everton,11,50,6
1213,13,562,Aina,2,Fulham,Fulham,54,43,6
777,13,377,Adams,4,Southampton,Southampton,20,57,5
801,13,484,Robinson,2,Fulham,Fulham,54,44,5
825,13,419,Ajayi,2,West Brom,West Brom,35,48,5
829,13,346,Fleck,3,Sheffield Utd,Sheffield Utd,49,56,5
991,13,164,Calvert-Lewin,4,Everton,Everton,11,75,5
1078,13,383,Lloris,1,Spurs,Spurs,6,56,5
1082,13,232,Chilwell,2,Chelsea,Chelsea,8,59,5
1101,13,506,Wilson,4,Newcastle,Newcastle,4,65,5
1163,13,255,Robertson,2,Liverpool,Liverpool,14,73,5
