,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
83,23,284,Foden,3,Man City,Man City,43,61,16
327,23,339,Almirón,3,Newcastle,Newcastle,4,56,15
493,23,271,Gündogan,3,Man City,Man City,43,55,13
376,23,200,Dallas,2,Leeds,Leeds,2,55,12
425,23,164,Calvert-Lewin,4,Everton,Everton,11,75,12
65,23,213,Meslier,1,Leeds,Leeds,2,48,10
101,23,117,Werner,4,Chelsea,Chelsea,8,92,10
211,23,512,Doucouré,3,Everton,Everton,11,51,10
279,23,105,Jorginho,3,Chelsea,Chelsea,8,47,10
292,23,390,Son,3,Spurs,Spurs,6,96,10
106,23,514,Watkins,4,Aston Villa,Aston Villa,7,63,9
144,23,239,Justin,2,Leicester,Leicester,13,48,9
220,23,517,Tete,2,Fulham,Fulham,54,43,9
457,23,62,Dunk,2,Brighton,Brighton,36,48,9
465,23,12,Martínez,1,Aston Villa,Aston Villa,7,53,9
570,23,396,Højbjerg,3,Spurs,Spurs,6,49,9
609,23,370,Ward-Prowse,3,Southampton,Southampton,20,59,9
628,23,20,Willock,3,Newcastle,Newcastle,4,49,9
634,23,203,Harrison,3,Leeds,Leeds,2,56,9
639,23,435,Cresswell,2,West Ham,West Ham,21,57,9
2,23,276,Sterling,3,Man City,Man City,43,109,8
156,23,470,Kilman,2,Wolves,Wolves,39,38,8
174,23,90,Gudmundsson,3,Burnley,Burnley,90,54,8
248,23,83,Pieters,2,Burnley,Burnley,90,43,8
322,23,338,Saint-Maximin,3,Newcastle,Newcastle,4,52,8
330,23,388,Kane,4,Spurs,Spurs,6,119,8
336,23,569,Cavani,4,Man Utd,Man Utd,1,80,8
339,23,120,Mount,3,Chelsea,Chelsea,8,73,8
563,23,309,McTominay,3,Man Utd,Man Utd,1,49,8
646,23,455,Patrício,1,Wolves,Wolves,39,53,8
64,23,302,Fernandes,3,Man Utd,Man Utd,1,113,7
97,23,508,Rodríguez,3,Everton,Everton,11,77,7
165,23,254,Salah,3,Liverpool,Liverpool,14,129,7
229,23,258,Minamino,3,Southampton,Southampton,20,60,7
253,23,546,Semedo,2,Wolves,Wolves,39,51,7
362,23,42,Targett,2,Aston Villa,Aston Villa,7,50,7
556,23,195,Cooper,2,Leeds,Leeds,2,43,7
37,23,211,Struijk,2,Leeds,Leeds,2,40,6
42,23,386,Alderweireld,2,Spurs,Spurs,6,54,6
50,23,197,Ayling,2,Leeds,Leeds,2,44,6
68,23,576,Dawson,2,West Ham,West Ham,21,45,6
108,23,398,Sánchez,2,Spurs,Spurs,6,52,6
132,23,516,Areola,1,Fulham,Fulham,54,45,6
148,23,540,Traoré,3,Aston Villa,Aston Villa,7,58,6
167,23,459,Coady,2,Wolves,Wolves,39,49,6
214,23,484,Robinson,2,Fulham,Fulham,54,44,6
256,23,389,Aurier,2,Spurs,Spurs,6,52,6
276,23,558,Coufal,2,West Ham,West Ham,21,48,6
301,23,41,Mings,2,Aston Villa,Aston Villa,7,54,6
316,23,570,Raphinha,3,Leeds,Leeds,2,56,6
325,23,392,Lucas Moura,3,Spurs,Spurs,6,64,6
361,23,571,Andersen,2,Fulham,Fulham,54,45,6
398,23,395,Davies,2,Spurs,Spurs,6,45,6
430,23,226,Pereira,2,Leicester,Leicester,13,59,6
434,23,496,Cash,2,Aston Villa,Aston Villa,7,50,6
436,23,217,Schmeichel,1,Leicester,Leicester,13,54,6
495,23,202,Bamford,4,Leeds,Leeds,2,66,6
497,23,431,Fabianski,1,West Ham,West Ham,21,50,6
503,23,201,Alioski,2,Leeds,Leeds,2,44,6
517,23,383,Lloris,1,Spurs,Spurs,6,56,6
586,23,572,Adarabioyo,2,Fulham,Fulham,54,45,6
664,23,219,Evans,2,Leicester,Leicester,13,56,6
33,23,281,Bernardo Silva,3,Man City,Man City,43,74,5
60,23,238,Söyüncü,2,Leicester,Leicester,13,53,5
187,23,377,Adams,4,Southampton,Southampton,20,57,5
414,23,57,Groß,3,Brighton,Brighton,36,58,5
444,23,597,Sánchez,1,Brighton,Brighton,36,45,5
463,23,46,Konsa,2,Aston Villa,Aston Villa,7,46,5
536,23,306,Rashford,3,Man Utd,Man Utd,1,96,5
74,23,282,Jesus,4,Man City,Man City,43,91,4
487,23,313,Wan-Bissaka,2,Man Utd,Man Utd,1,58,4
640,23,362,Bertrand,2,Southampton,Southampton,20,50,4
49,23,187,Cavaleiro,3,Fulham,Fulham,54,53,3
51,23,301,Lingard,3,West Ham,West Ham,21,66,3
62,23,228,Tielemans,3,Leicester,Leicester,13,64,3
90,23,373,Reed,3,Fulham,Fulham,54,44,3
102,23,548,Mendy,1,Chelsea,Chelsea,8,53,3
176,23,405,Ndombele,3,Spurs,Spurs,6,59,3
207,23,448,Rice,3,West Ham,West Ham,21,47,3
235,23,198,Klich,3,Leeds,Leeds,2,52,3
270,23,106,Barkley,3,Aston Villa,Aston Villa,7,58,3
288,23,115,Loftus-Cheek,3,Fulham,Fulham,54,59,3
291,23,493,Lemina,3,Fulham,Fulham,54,45,3
315,23,557,Lookman,3,Fulham,Fulham,54,47,3
332,23,38,McGinn,3,Aston Villa,Aston Villa,7,55,3
385,23,300,Shaw,2,Man Utd,Man Utd,1,55,3
415,23,474,Neto,3,Wolves,Wolves,39,55,3
426,23,465,Traoré,3,Wolves,Wolves,39,60,3
437,23,234,Choudhury,3,Leicester,Leicester,13,46,3
515,23,454,Moutinho,3,Wolves,Wolves,39,51,3
523,23,464,Dendoncker,3,Wolves,Wolves,39,46,3
534,23,235,Barnes,3,Leicester,Leicester,13,66,3
631,23,156,Keane,2,Everton,Everton,11,50,3
5,23,349,Norwood,3,Sheffield Utd,Sheffield Utd,49,45,2
19,23,641,Mateta,4,Crystal Palace,Crystal Palace,31,53,2
27,23,68,Maupay,4,Brighton,Brighton,36,58,2
35,23,263,Jones,3,Liverpool,Liverpool,14,44,2
