,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
370,199,22,Mahrez,3,9,Leicester,13,87,14
375,200,22,Albrighton,3,9,Leicester,13,55,13
475,252,22,De Bruyne,3,11,Man City,43,103,12
555,282,22,Pogba,3,12,Man Utd,1,79,12
805,390,22,Son,3,17,Spurs,6,83,12
920,457,22,Carroll,4,20,West Ham,21,57,12
415,220,22,Klavan,2,10,Liverpool,14,41,11
545,280,22,Martial,3,12,Man Utd,1,78,11
910,452,22,Obiang,3,20,West Ham,21,42,11
235,104,22,Hazard,3,5,Chelsea,8,105,10
300,132,22,Milivojevic,3,6,Crystal Palace,31,52,10
795,388,22,Alli,3,17,Spurs,6,90,10
85,33,22,Steve Cook,2,2,Bournemouth,91,46,9
285,127,22,McArthur,3,6,Crystal Palace,31,44,9
465,247,22,Sterling,3,11,Man City,43,91,9
520,266,22,Rojo,2,12,Man Utd,1,54,9
565,287,22,Darlow,1,13,Newcastle,4,43,9
605,302,22,Pérez,4,13,Newcastle,4,55,9
740,371,22,Llorente,4,17,Spurs,6,73,9
760,380,22,Vertonghen,2,17,Spurs,6,61,9
770,382,22,Trippier,2,17,Spurs,6,52,9
10,7,22,Bellerín,2,1,Arsenal,3,59,8
65,24,22,Wilshere,3,1,Arsenal,3,50,8
165,71,22,Murray,4,3,Brighton,36,59,8
175,84,22,Gudmundsson,3,4,Burnley,90,50,8
430,230,22,Mané,3,10,Liverpool,14,94,8
540,279,22,Lingard,3,12,Man Utd,1,60,8
580,290,22,Lascelles,2,13,Newcastle,4,49,8
750,375,22,Lloris,1,17,Spurs,6,55,8
765,381,22,Davies,2,17,Spurs,6,58,8
790,387,22,Eriksen,3,17,Spurs,6,97,8
860,430,22,McClean,3,19,West Brom,35,47,8
1000,517,22,Izquierdo,3,3,Brighton,36,59,8
145,62,22,Knockaert,3,3,Brighton,36,55,7
195,92,22,Gray,4,18,Watford,57,63,7
220,100,22,Alonso,2,5,Chelsea,8,71,7
400,215,22,Lovren,2,10,Liverpool,14,53,7
885,443,22,Cresswell,2,20,West Ham,21,49,7
95,35,22,Adam Smith,2,2,Bournemouth,91,48,6
125,48,22,Wilson,4,2,Bournemouth,91,56,6
350,189,22,Schmeichel,1,9,Leicester,13,51,6
355,192,22,Fuchs,2,9,Leicester,13,47,6
365,198,22,Maguire,2,9,Leicester,13,55,6
455,242,22,Stones,2,11,Man City,43,53,6
495,257,22,Agüero,4,11,Man City,43,115,6
500,260,22,De Gea,1,12,Man Utd,1,59,6
510,264,22,Jones,2,12,Man Utd,1,55,6
515,265,22,Shaw,2,12,Man Utd,1,48,6
570,288,22,Yedlin,2,13,Newcastle,4,45,6
575,289,22,Clark,2,13,Newcastle,4,43,6
645,325,22,Long,4,14,Southampton,20,56,6
660,332,22,Pieters,2,15,Stoke,110,47,6
785,386,22,Lamela,3,17,Spurs,6,63,6
880,438,22,Adrián,1,20,West Ham,21,40,6
915,453,22,Lanzini,3,20,West Ham,21,66,6
955,478,22,Murphy,3,13,Newcastle,4,50,6
1040,541,22,Dragovic,2,9,Leicester,13,49,6
110,45,22,Ibe,3,2,Bournemouth,91,46,5
295,131,22,Townsend,3,6,Crystal Palace,31,56,5
305,134,22,Benteke,4,6,Crystal Palace,31,75,5
485,255,22,Sané,3,11,Man City,43,87,5
670,340,22,Arnautovic,3,20,West Ham,21,71,5
775,384,22,Dier,3,17,Spurs,6,47,5
870,435,22,Rondón,4,19,West Brom,35,60,5
1020,527,22,Carrillo,3,18,Watford,57,54,5
190,91,22,Vokes,4,4,Burnley,90,57,4
890,444,22,Ogbonna,2,20,West Ham,21,42,4
895,447,22,Zabaleta,2,20,West Ham,21,49,4
905,451,22,Kouyaté,3,20,West Ham,21,50,4
140,54,22,Ryan,1,3,Brighton,36,46,3
245,107,22,Matic,3,12,Man Utd,1,47,3
380,204,22,Amartey,3,9,Leicester,13,43,3
385,206,22,Ndidi,3,9,Leicester,13,49,3
450,240,22,Ederson,1,11,Man City,43,57,3
470,250,22,Fernandinho,3,11,Man City,43,50,3
535,274,22,Mata,3,12,Man Utd,1,68,3
585,295,22,Ritchie,3,13,Newcastle,4,54,3
590,296,22,Shelvey,3,13,Newcastle,4,52,3
595,298,22,Diamé,3,13,Newcastle,4,46,3
600,300,22,Atsu,3,13,Newcastle,4,48,3
650,328,22,Butland,1,15,Stoke,110,50,3
810,394,22,Kane,4,17,Spurs,6,131,3
945,474,22,James,3,9,Leicester,13,44,3
965,487,22,Chicharito,4,20,West Ham,21,67,3
995,510,22,Rice,2,20,West Ham,21,44,3
1025,532,22,Aurier,2,17,Spurs,6,59,3
0,2,22,Cech,1,1,Arsenal,3,53,2
30,14,22,Sánchez,3,12,Man Utd,1,114,2
50,19,22,Chamberlain,3,10,Liverpool,14,55,2
60,23,22,Xhaka,3,1,Arsenal,3,51,2
70,28,22,Lacazette,4,1,Arsenal,3,103,2
75,29,22,Begovic,1,2,Bournemouth,91,45,2
115,46,22,Lewis Cook,3,2,Bournemouth,91,43,2
150,63,22,Stephens,3,3,Brighton,36,45,2
160,70,22,Groß,3,3,Brighton,36,59,2
180,86,22,Hendrick,3,4,Burnley,90,54,2
185,90,22,Cork,3,4,Burnley,90,45,2
200,93,22,Barnes,4,4,Burnley,90,53,2
215,99,22,Zouma,2,15,Stoke,110,54,2
255,111,22,Kanté,3,5,Chelsea,8,49,2
260,115,22,Hennessey,1,6,Crystal Palace,31,44,2
265,117,22,Tomkins,2,6,Crystal Palace,31,44,2
270,120,22,Kelly,2,6,Crystal Palace,31,41,2
280,126,22,Zaha,3,6,Crystal Palace,31,71,2
310,135,22,Pickford,1,7,Everton,11,49,2
330,172,22,Mooy,3,8,Huddersfield,38,52,2
335,173,22,van La Parra,3,8,Huddersfield,38,44,2
405,218,22,Gomez,2,10,Liverpool,14,45,2
425,227,22,Can,3,10,Liverpool,14,49,2
435,232,22,Wijnaldum,3,10,Liverpool,14,66,2
460,245,22,Otamendi,2,11,Man City,43,64,2
625,317,22,Ward-Prowse,3,14,Southampton,20,49,2
630,318,22,Tadic,3,14,Southampton,20,62,2
635,321,22,Højbjerg,3,14,Southampton,20,43,2
640,322,22,Boufal,3,14,Southampton,20,57,2
685,347,22,Crouch,4,15,Stoke,110,48,2
695,350,22,Fabianski,1,16,Swansea,80,47,2
735,366,22,Dyer,3,16,Swansea,80,44,2
745,373,22,Jordan Ayew,4,16,Swansea,80,54,2
755,379,22,Walker,2,11,Man City,43,66,2
800,389,22,Wanyama,3,17,Spurs,6,48,2
830,414,22,Doucouré,3,18,Watford,57,52,2
845,421,22,Foster,1,19,West Brom,35,43,2
875,437,22,Rodriguez,4,19,West Brom,35,54,2
900,450,22,Noble,3,20,West Ham,21,53,2
925,463,22,Bakayoko,3,5,Chelsea,8,49,2
940,469,22,Pope,1,4,Burnley,90,50,2
990,501,22,Richarlison,3,18,Watford,57,58,2
1005,519,22,Clucas,3,16,Swansea,80,47,2
1010,520,22,Sánchez,2,17,Spurs,6,60,2
1045,548,22,Niasse,4,7,Everton,11,46,2
15,8,22,Gibbs,2,19,West Brom,35,50,1
25,12,22,Mustafi,2,1,Arsenal,3,54,1
35,15,22,Walcott,3,7,Everton,11,66,1
40,16,22,Özil,3,1,Arsenal,3,93,1
90,34,22,Daniels,2,2,Bournemouth,91,47,1
100,38,22,Aké,2,2,Bournemouth,91,50,1
130,50,22,Mousset,4,2,Bournemouth,91,49,1
