,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
219,251,17,De Bruyne,3,Man City,Man City,43,117,16
428,431,17,Saïss,2,Wolves,Wolves,39,51,15
229,254,17,Mahrez,3,Man City,Man City,43,87,13
43,40,17,Watkins,4,Aston Villa,Aston Villa,7,75,12
224,252,17,Stones,2,Man City,Man City,43,52,12
279,265,17,Foden,3,Man City,Man City,43,78,12
483,518,17,Broja,4,Southampton,Southampton,20,55,12
206,237,17,Alexander-Arnold,2,Liverpool,Liverpool,14,85,11
382,408,17,Fabianski,1,West Ham,West Ham,21,50,11
52,51,17,Ramsey,3,Aston Villa,Aston Villa,7,48,10
301,291,17,Shelvey,3,Newcastle,Newcastle,4,53,10
322,341,17,Ward-Prowse,3,Southampton,Southampton,20,65,9
495,544,17,Branthwaite,2,Everton,Everton,11,40,9
35,33,17,Grealish,3,Man City,Man City,43,75,8
147,142,17,James,2,Chelsea,Chelsea,8,62,8
177,170,17,Pickford,1,Everton,Everton,11,49,8
198,233,17,Salah,3,Liverpool,Liverpool,14,133,8
425,429,17,Coady,2,Wolves,Wolves,39,49,8
437,437,17,Semedo,2,Wolves,Wolves,39,48,8
521,586,17,Edouard,4,Crystal Palace,Crystal Palace,31,62,8
531,590,17,Tomiyasu,2,Arsenal,Arsenal,3,46,8
12,16,17,Tierney,2,Arsenal,Arsenal,3,51,7
28,26,17,Martinelli,3,Arsenal,Arsenal,3,53,7
32,30,17,Martínez,1,Aston Villa,Aston Villa,7,55,7
137,138,17,Mount,3,Chelsea,Chelsea,8,75,7
161,153,17,Ayew,4,Crystal Palace,Crystal Palace,31,58,7
210,240,17,Jota,3,Liverpool,Liverpool,14,83,7
214,250,17,Gündogan,3,Man City,Man City,43,71,7
244,257,17,Ederson,1,Man City,Man City,43,61,7
249,258,17,Aké,2,Man City,Man City,43,47,7
16,21,17,Smith Rowe,3,Arsenal,Arsenal,3,57,6
20,22,17,Saka,3,Arsenal,Arsenal,3,67,6
24,23,17,Gabriel,2,Arsenal,Arsenal,3,53,6
40,39,17,Targett,2,Aston Villa,Newcastle,4,47,6
49,44,17,Cash,2,Aston Villa,Aston Villa,7,53,6
71,67,17,White,2,Arsenal,Arsenal,3,45,6
107,122,17,Alonso,2,Chelsea,Chelsea,8,55,6
254,259,17,Laporte,2,Man City,Man City,43,58,6
274,264,17,Zinchenko,2,Man City,Man City,43,53,6
431,432,17,Marçal,2,Wolves,Wolves,39,42,6
434,436,17,Neves,3,Wolves,Wolves,39,53,6
443,439,17,Kilman,2,Wolves,Wolves,39,46,6
465,475,17,Sá,1,Wolves,Wolves,39,53,6
194,230,17,Mané,3,Liverpool,Liverpool,14,117,5
264,262,17,Dias,2,Man City,Man City,43,62,5
475,503,17,Gordon,3,Everton,Everton,11,45,5
501,559,17,Ramsdale,1,Arsenal,Arsenal,3,51,5
284,266,17,Rodrigo,3,Man City,Man City,43,55,4
326,342,17,Walker-Peters,2,Southampton,Southampton,20,48,4
0,6,17,Lacazette,4,Arsenal,Arsenal,3,84,3
4,7,17,Xhaka,3,Arsenal,Arsenal,3,48,3
8,15,17,Partey,3,Arsenal,Arsenal,3,50,3
46,43,17,Buendía,3,Aston Villa,Aston Villa,7,62,3
75,69,17,Sánchez,1,Brighton,Brighton,36,46,3
422,426,17,Moutinho,3,Wolves,Wolves,39,49,3
440,438,17,Podence,3,Wolves,Wolves,39,55,3
497,558,17,Ødegaard,3,Arsenal,Arsenal,3,55,3
67,64,17,Trossard,3,Brighton,Brighton,36,59,2
79,71,17,Lamptey,2,Brighton,Brighton,36,45,2
87,75,17,Moder,3,Brighton,Brighton,36,45,2
97,119,17,Azpilicueta,2,Chelsea,Chelsea,8,56,2
102,121,17,Thiago Silva,2,Chelsea,Chelsea,8,57,2
122,127,17,Rüdiger,2,Chelsea,Chelsea,8,61,2
132,137,17,Pulisic,3,Chelsea,Chelsea,8,79,2
152,143,17,Mendy,1,Chelsea,Chelsea,8,61,2
182,188,17,Dallas,3,Leeds,Leeds,2,49,2
185,196,17,Raphinha,3,Leeds,Leeds,2,65,2
202,234,17,Robertson,2,Liverpool,Liverpool,14,72,2
289,267,17,Harrison,3,Leeds,Leeds,2,55,2
304,307,17,Saint-Maximin,4,Newcastle,Newcastle,4,68,2
307,318,17,McLean,3,Norwich,Norwich,45,49,2
315,335,17,Romeu,3,Southampton,Southampton,20,45,2
374,386,17,Hughes,3,Crystal Palace,Crystal Palace,31,47,2
386,413,17,Antonio,4,West Ham,West Ham,21,75,2
394,416,17,Lanzini,3,West Ham,West Ham,21,57,2
406,420,17,Bowen,3,West Ham,West Ham,21,68,2
410,421,17,Rice,3,West Ham,West Ham,21,50,2
414,422,17,Soucek,3,West Ham,West Ham,21,57,2
453,462,17,Mwepu,3,Brighton,Brighton,36,59,2
517,584,17,Cucurella,2,Brighton,Brighton,36,50,2
55,53,17,Lallana,3,Brighton,Brighton,36,53,1
59,58,17,Burn,2,Brighton,Newcastle,4,44,1
83,74,17,Mac Allister,3,Brighton,Brighton,36,52,1
112,123,17,Jorginho,3,Chelsea,Chelsea,8,58,1
157,150,17,Kouyaté,2,Crystal Palace,Crystal Palace,31,45,1
173,162,17,Mitchell,2,Crystal Palace,Crystal Palace,31,45,1
179,186,17,Klich,3,Leeds,Leeds,2,52,1
259,261,17,Bernardo,3,Man City,Man City,43,71,1
319,337,17,Ings,4,Aston Villa,Aston Villa,7,77,1
390,414,17,Dawson,2,West Ham,West Ham,21,49,1
402,419,17,Benrahma,3,West Ham,West Ham,21,59,1
418,424,17,Diop,2,West Ham,West Ham,21,42,1
448,453,17,Fernandinho,3,Man City,Man City,43,47,1
457,464,17,Olise,3,Crystal Palace,Crystal Palace,31,54,1
461,474,17,Ward,2,Crystal Palace,Crystal Palace,31,45,1
471,488,17,Andersen,2,Crystal Palace,Crystal Palace,31,45,1
507,577,17,Gelhardt,4,Leeds,Leeds,2,46,1
63,63,17,Maupay,4,Brighton,Brighton,36,65,0
117,125,17,Kovacic,3,Chelsea,Chelsea,8,50,0
127,130,17,Kanté,3,Chelsea,Chelsea,8,49,0
142,140,17,Hudson-Odoi,3,Chelsea,Chelsea,8,53,0
165,155,17,Schlupp,3,Crystal Palace,Crystal Palace,31,54,0
169,159,17,Mateta,4,Crystal Palace,Crystal Palace,31,52,0
234,255,17,Sterling,3,Man City,Man City,43,105,0
239,256,17,Cancelo,2,Man City,Man City,43,69,0
269,263,17,Jesus,4,Man City,Man City,43,84,0
311,333,17,Forster,1,Southampton,Southampton,20,44,0
330,343,17,Bednarek,2,Southampton,Southampton,20,44,0
334,349,17,Diallo,3,Southampton,Southampton,20,45,0
378,406,17,Noble,3,West Ham,West Ham,21,44,0
479,517,17,Elyounoussi,3,Southampton,Southampton,20,54,0
490,529,17,Lukaku,4,Chelsea,Chelsea,8,114,0
513,582,17,Vlasic,3,West Ham,West Ham,21,56,0
398,418,17,Coufal,2,West Ham,West Ham,21,47,-2
240,256,18,Cancelo,2,Man City,Man City,43,69,18
29,26,18,Martinelli,3,Arsenal,Arsenal,3,53,15
230,254,18,Mahrez,3,Man City,Man City,43,87,12
265,262,18,Dias,2,Man City,Man City,43,62,12
275,264,18,Zinchenko,2,Man City,Man City,43,53,11
108,122,18,Alonso,2,Chelsea,Chelsea,8,55,9
203,234,18,Robertson,2,Liverpool,Liverpool,14,72,9
103,121,18,Thiago Silva,2,Chelsea,Chelsea,8,57,8
235,255,18,Sterling,3,Man City,Man City,43,105,8
21,22,18,Saka,3,Arsenal,Arsenal,3,67,7
186,196,18,Raphinha,3,Leeds,Leeds,2,65,7
207,237,18,Alexander-Arnold,2,Liverpool,Liverpool,14,85,7
211,240,18,Jota,3,Liverpool,Liverpool,14,83,7
346,359,18,Son,3,Spurs,Spurs,6,109,7
426,429,18,Coady,2,Wolves,Wolves,39,49,7
429,431,18,Saïss,2,Wolves,Wolves,39,51,7
498,558,18,Ødegaard,3,Arsenal,Arsenal,3,55,7
17,21,18,Smith Rowe,3,Arsenal,Arsenal,3,57,6
98,119,18,Azpilicueta,2,Chelsea,Chelsea,8,56,6
148,142,18,James,2,Chelsea,Chelsea,8,62,6
153,143,18,Mendy,1,Chelsea,Chelsea,8,61,6
245,257,18,Ederson,1,Man City,Man City,43,61,6
255,259,18,Laporte,2,Man City,Man City,43,58,6
342,357,18,Kane,4,Spurs,Spurs,6,125,6
432,432,18,Marçal,2,Wolves,Wolves,39,42,6
444,439,18,Kilman,2,Wolves,Wolves,39,46,6
466,475,18,Sá,1,Wolves,Wolves,39,53,6
532,590,18,Tomiyasu,2,Arsenal,Arsenal,3,46,6
1,6,18,Lacazette,4,Arsenal,Arsenal,3,84,5
123,127,18,Rüdiger,2,Chelsea,Chelsea,8,61,5
270,263,18,Jesus,4,Man City,Man City,43,84,5
5,7,18,Xhaka,3,Arsenal,Arsenal,3,48,4
508,577,18,Gelhardt,4,Leeds,Leeds,2,46,4
128,130,18,Kanté,3,Chelsea,Chelsea,8,49,3
133,137,18,Pulisic,3,Chelsea,Chelsea,8,79,3
138,138,18,Mount,3,Chelsea,Chelsea,8,75,3
220,251,18,De Bruyne,3,Man City,Man City,43,117,3
423,426,18,Moutinho,3,Wolves,Wolves,39,49,3
435,436,18,Neves,3,Wolves,Wolves,39,53,3
441,438,18,Podence,3,Wolves,Wolves,39,55,3
9,15,18,Partey,3,Arsenal,Arsenal,3,50,2
13,16,18,Tierney,2,Arsenal,Arsenal,3,51,2
25,23,18,Gabriel,2,Arsenal,Arsenal,3,53,2
72,67,18,White,2,Arsenal,Arsenal,3,45,2
180,186,18,Klich,3,Leeds,Leeds,2,52,2
195,230,18,Mané,3,Liverpool,Liverpool,14,117,2
199,233,18,Salah,3,Liverpool,Liverpool,14,133,2
260,261,18,Bernardo,3,Man City,Man City,43,71,2
285,266,18,Rodrigo,3,Man City,Man City,43,55,2
338,353,18,Lloris,1,Spurs,Spurs,6,54,2
502,559,18,Ramsdale,1,Arsenal,Arsenal,3,51,2
118,125,18,Kovacic,3,Chelsea,Chelsea,8,50,1
183,188,18,Dallas,3,Leeds,Leeds,2,49,1
