,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
417,1,203,Coutinho,3,9,Liverpool,14,87,15
10,1,205,Lallana,3,9,Liverpool,14,67,11
44,1,267,Martial,3,11,Man Utd,1,92,11
315,1,375,Fer,3,16,Swansea,80,48,11
63,1,430,Foster,1,19,West Brom,35,47,10
152,1,82,Hazard,3,4,Chelsea,8,105,10
163,1,416,Capoue,3,18,Watford,57,45,10
388,1,304,Redmond,3,13,Southampton,20,59,10
434,1,155,Snodgrass,3,20,West Ham,21,55,10
438,1,134,Barkley,3,6,Everton,11,70,10
161,1,393,Lamela,3,17,Spurs,6,66,9
459,1,239,Agüero,4,10,Man City,43,127,9
516,1,333,Shaqiri,3,14,Stoke,110,60,9
522,1,272,Ibrahimovic,4,11,Man Utd,1,114,9
523,1,478,Negredo,4,12,Middlesbrough,25,61,9
6,1,164,Diomande,4,7,Hull,88,43,8
224,1,452,Collins,2,20,West Ham,21,42,8
245,1,355,Defoe,4,15,Sunderland,56,74,8
322,1,356,Fabianski,1,16,Swansea,80,48,8
430,1,176,Mahrez,3,8,Leicester,13,89,8
446,1,449,Rondón,4,19,West Brom,35,63,8
470,1,365,Kingsley,2,16,Swansea,80,39,8
13,1,34,Smith,2,2,Bournemouth,91,46,7
179,1,436,McAuley,2,19,West Brom,35,50,7
287,1,256,Mata,3,11,Man Utd,1,72,7
444,1,212,Mané,3,9,Liverpool,14,93,7
452,1,15,Cazorla,3,1,Arsenal,3,70,7
467,1,188,Mignolet,1,9,Liverpool,14,48,7
508,1,269,Rooney,4,11,Man Utd,1,86,7
28,1,18,Chamberlain,3,1,Arsenal,3,58,6
218,1,350,Rodwell,3,15,Sunderland,56,43,6
305,1,358,Naughton,2,16,Swansea,80,44,6
306,1,384,Walker,2,17,Spurs,6,62,6
5,1,163,Hernández,4,7,Hull,88,59,5
108,1,433,Dawson,2,19,West Brom,35,49,5
115,1,77,Azpilicueta,2,4,Chelsea,8,64,5
143,1,97,Costa,4,4,Chelsea,8,104,5
158,1,469,Valencia,4,6,Everton,11,52,5
167,1,363,Fernández,2,16,Swansea,80,42,5
169,1,500,Llorente,4,16,Swansea,80,63,5
186,1,485,Wijnaldum,3,9,Liverpool,14,75,5
266,1,431,Evans,2,19,West Brom,35,44,5
271,1,362,Amat,2,16,Swansea,80,38,5
298,1,133,Mirallas,3,6,Everton,11,59,5
424,1,228,Sterling,3,10,Man City,43,75,5
482,1,13,Walcott,3,1,Arsenal,3,72,5
494,1,425,Deeney,4,18,Watford,57,66,5
181,1,491,Ramírez,3,12,Middlesbrough,25,52,4
207,1,407,Gomes,1,18,Watford,57,49,4
227,1,444,McClean,3,19,West Brom,35,48,4
369,1,96,Batshuayi,4,4,Chelsea,8,84,4
385,1,193,Clyne,2,9,Liverpool,14,59,4
491,1,54,Heaton,1,3,Burnley,90,51,4
26,1,21,Iwobi,3,1,Arsenal,3,53,3
101,1,117,Lee Chung-yong,3,5,Crystal Palace,31,42,3
102,1,442,Yacob,3,19,West Brom,35,43,3
109,1,440,Gardner,3,19,West Brom,35,51,3
129,1,439,Fletcher,3,19,West Brom,35,44,3
137,1,230,Silva,3,10,Man City,43,86,3
153,1,147,Jakupovic,1,7,Hull,88,41,3
188,1,334,Imbula,3,14,Stoke,110,45,3
189,1,329,Whelan,3,14,Stoke,110,42,3
217,1,367,Cork,3,16,Swansea,80,46,3
327,1,124,Stekelenburg,1,6,Everton,11,47,3
357,1,446,Phillips,3,19,West Brom,35,53,3
453,1,63,Arfield,3,3,Burnley,90,52,3
7,1,283,Clayton,3,12,Middlesbrough,25,43,2
16,1,450,Adrián,1,20,West Ham,21,46,2
17,1,158,Elmohamady,3,7,Hull,88,46,2
23,1,12,Sánchez,3,1,Arsenal,3,117,2
35,1,152,Robertson,2,7,Hull,88,44,2
36,1,39,Surman,3,2,Bournemouth,91,46,2
37,1,68,Gray,4,3,Burnley,90,60,2
38,1,120,Townsend,3,5,Crystal Palace,31,57,2
45,1,477,Barragán,2,12,Middlesbrough,25,43,2
46,1,250,Valencia,2,11,Man Utd,1,58,2
49,1,29,Boruc,1,2,Bournemouth,91,45,2
54,1,224,Sagna,2,10,Man City,43,53,2
57,1,398,Alli,3,17,Spurs,6,91,2
64,1,278,Gibson,2,12,Middlesbrough,25,49,2
65,1,56,Mee,2,3,Burnley,90,44,2
71,1,335,Bojan,3,14,Stoke,110,55,2
75,1,76,Ivanovic,2,4,Chelsea,8,56,2
81,1,49,Callum Wilson,4,2,Bournemouth,91,60,2
92,1,459,Kouyaté,3,20,West Ham,21,50,2
94,1,394,Eriksen,3,17,Spurs,6,89,2
114,1,301,Cédric,2,13,Southampton,20,49,2
117,1,254,Blind,2,11,Man Utd,1,52,2
118,1,107,Delaney,2,5,Crystal Palace,31,48,2
121,1,179,Drinkwater,3,8,Leicester,13,53,2
125,1,383,Rose,2,17,Spurs,6,58,2
132,1,242,de Gea,1,11,Man Utd,1,55,2
134,1,161,Meyler,3,7,Hull,88,44,2
139,1,64,Marney,3,3,Burnley,90,43,2
149,1,353,Watmore,3,15,Sunderland,56,47,2
151,1,308,Tadic,3,13,Southampton,20,69,2
156,1,279,Nsue,2,12,Middlesbrough,25,41,2
159,1,255,Bailly,2,11,Man Utd,1,55,2
170,1,233,Fernandinho,3,10,Man City,43,53,2
175,1,294,Forster,1,13,Southampton,20,50,2
178,1,137,Barry,3,6,Everton,11,43,2
180,1,78,Cahill,2,4,Chelsea,8,67,2
182,1,223,Clichy,2,10,Man City,43,52,2
184,1,62,Boyd,3,3,Burnley,90,51,2
185,1,276,Friend,2,12,Middlesbrough,25,42,2
201,1,37,Arter,3,2,Bournemouth,91,50,2
202,1,403,Kane,4,17,Spurs,6,119,2
208,1,380,Lloris,1,17,Spurs,6,55,2
212,1,488,Gueye,3,6,Everton,11,50,2
234,1,184,Vardy,4,8,Leicester,13,99,2
236,1,385,Vertonghen,2,17,Spurs,6,58,2
239,1,110,Puncheon,3,5,Crystal Palace,31,51,2
253,1,105,Ward,2,5,Crystal Palace,31,48,2
261,1,75,Terry,2,4,Chelsea,8,52,2
268,1,201,Henderson,3,9,Liverpool,14,62,2
272,1,46,Ibe,3,2,Bournemouth,91,49,2
279,1,48,King,3,2,Bournemouth,91,62,2
284,1,411,Holebas,2,18,Watford,57,46,2
294,1,165,Schmeichel,1,8,Leicester,13,49,2
297,1,235,De Bruyne,3,10,Man City,43,105,2
311,1,125,Baines,2,6,Everton,11,58,2
324,1,247,Shaw,2,11,Man Utd,1,52,2
345,1,458,Noble,3,20,West Ham,21,62,2
346,1,257,Fellaini,3,11,Man Utd,1,58,2
350,1,495,Holgate,2,6,Everton,11,41,2
365,1,58,Keane,2,3,Burnley,90,50,2
373,1,379,Barrow,4,16,Swansea,80,50,2
393,1,422,Amrabat,3,18,Watford,57,50,2
394,1,426,Ighalo,4,18,Watford,57,68,2
400,1,310,Oriol Romeu,3,13,Southampton,20,44,2
401,1,84,Oscar,3,4,Chelsea,8,71,2
420,1,127,Jagielka,2,6,Everton,11,49,2
432,1,209,Firmino,3,9,Liverpool,14,85,2
451,1,67,Vokes,4,3,Burnley,90,57,2
454,1,104,Dann,2,5,Crystal Palace,31,51,2
473,1,305,Davis,3,13,Southampton,20,51,2
483,1,73,Courtois,1,4,Chelsea,8,59,2
485,1,382,Alderweireld,2,17,Spurs,6,64,2
