,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
536,273,19,Stones,2,Man City,Man City,43,51,27
936,481,19,Pereira,3,West Brom,West Brom,35,54,24
80,42,19,Targett,2,Aston Villa,Aston Villa,7,50,18
526,271,19,Gündogan,3,Man City,Man City,43,55,18
866,437,19,Antonio,4,West Ham,West Ham,21,67,18
1044,556,19,Dias,2,Man City,Man City,43,59,18
396,217,19,Schmeichel,1,Leicester,Leicester,13,54,17
426,231,19,Maddison,3,Leicester,Leicester,13,72,17
5,4,19,Aubameyang,3,Arsenal,Arsenal,3,113,15
416,228,19,Tielemans,3,Leicester,Leicester,13,64,15
441,235,19,Barnes,3,Leicester,Leicester,13,66,15
401,219,19,Evans,2,Leicester,Leicester,13,56,14
446,236,19,Ndidi,3,Leicester,Leicester,13,48,14
456,239,19,Justin,2,Leicester,Leicester,13,48,14
200,96,19,Pope,1,Burnley,Burnley,90,55,13
260,120,19,Mount,3,Chelsea,Chelsea,8,73,13
486,252,19,Alisson,1,Liverpool,Liverpool,14,60,13
556,278,19,Ederson,1,Man City,Man City,43,61,13
10,5,19,Cédric,2,Arsenal,Arsenal,3,46,12
576,283,19,Zinchenko,2,Man City,Man City,43,55,12
601,296,19,Pogba,3,Man Utd,Man Utd,1,76,12
901,458,19,Boly,2,Wolves,Wolves,39,54,12
971,498,19,Castagne,2,Leicester,Leicester,13,58,12
1054,558,19,Coufal,2,West Ham,West Ham,21,48,12
546,276,19,Sterling,3,Man City,Man City,43,109,11
726,358,19,Callum Robinson,4,West Brom,West Brom,35,52,11
1029,540,19,Traoré,3,Aston Villa,Aston Villa,7,58,11
566,281,19,Bernardo Silva,3,Man City,Man City,43,74,10
596,291,19,de Gea,1,Man Utd,Man Utd,1,53,10
616,300,19,Shaw,2,Man Utd,Man Utd,1,55,10
861,435,19,Cresswell,2,West Ham,West Ham,21,57,10
871,445,19,Bowen,3,West Ham,West Ham,21,58,10
35,12,19,Martínez,1,Aston Villa,Aston Villa,7,53,9
60,24,19,Saka,3,Arsenal,Arsenal,3,51,9
85,46,19,Konsa,2,Aston Villa,Aston Villa,7,46,9
