,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
392,240,28,Ederson,1,11,Man City,43,57,15
372,227,28,Can,3,10,Liverpool,14,49,13
416,255,28,Sané,3,11,Man City,43,87,13
500,301,28,Gayle,4,13,Newcastle,4,61,13
109,71,28,Murray,4,3,Brighton,36,59,12
468,285,28,Lukaku,4,12,Man Utd,1,115,12
273,173,28,van La Parra,3,8,Huddersfield,38,44,10
382,234,28,Salah,3,10,Liverpool,14,106,10
593,379,28,Walker,2,11,Man City,43,66,10
59,43,28,Gosling,3,2,Bournemouth,91,48,9
101,62,28,Knockaert,3,3,Brighton,36,55,9
158,106,28,Willian,3,5,Chelsea,8,70,9
179,117,28,Tomkins,2,6,Crystal Palace,31,44,9
556,342,28,Shaqiri,3,15,Stoke,110,61,9
674,417,28,Deeney,4,18,Watford,57,63,9
288,188,28,Mounie,4,8,Huddersfield,38,55,8
387,235,28,Firmino,4,10,Liverpool,14,95,8
408,248,28,David Silva,3,11,Man City,43,82,8
420,256,28,Bernardo Silva,3,11,Man City,43,72,8
533,327,28,Gabbiadini,4,14,Southampton,20,62,8
644,405,28,Mariappa,2,18,Watford,57,41,8
794,520,28,Sánchez,2,17,Spurs,6,60,8
44,35,28,Adam Smith,2,2,Bournemouth,91,48,7
377,230,28,Mané,3,10,Liverpool,14,94,7
589,375,28,Lloris,1,17,Spurs,6,55,7
601,381,28,Davies,2,17,Spurs,6,58,7
634,401,28,Holebas,2,18,Watford,57,48,7
689,424,28,Dawson,2,19,West Brom,35,48,7
816,536,28,Karnezis,1,18,Watford,57,45,7
841,604,28,Locadia,4,3,Brighton,36,60,7
25,19,28,Chamberlain,3,10,Liverpool,14,55,6
141,93,28,Barnes,4,4,Burnley,90,53,6
150,104,28,Hazard,3,5,Chelsea,8,105,6
396,244,28,Kompany,2,11,Man City,43,59,6
452,279,28,Lingard,3,12,Man Utd,1,60,6
537,328,28,Butland,1,15,Stoke,110,50,6
613,387,28,Eriksen,3,17,Spurs,6,97,6
625,394,28,Kane,4,17,Spurs,6,131,6
629,400,28,Prödl,2,18,Watford,57,43,6
734,454,28,Antonio,3,20,West Ham,21,74,6
751,475,28,Robertson,2,10,Liverpool,14,50,6
760,483,28,Danilo,2,11,Man City,43,50,6
782,517,28,Izquierdo,3,3,Brighton,36,59,6
812,532,28,Aurier,2,17,Spurs,6,59,6
831,593,28,Pritchard,3,8,Huddersfield,38,54,6
69,46,28,Lewis Cook,3,2,Bournemouth,91,43,5
105,70,28,Groß,3,3,Brighton,36,59,5
133,86,28,Hendrick,3,4,Burnley,90,54,5
283,186,28,Quaner,4,8,Huddersfield,38,45,5
317,200,28,Albrighton,3,9,Leicester,13,55,5
400,245,28,Otamendi,2,11,Man City,43,64,5
639,404,28,Janmaat,2,18,Watford,57,48,5
699,434,28,Brunt,3,19,West Brom,35,50,5
845,607,28,Carrillo,4,14,Southampton,20,59,5
49,38,28,Aké,2,2,Bournemouth,91,50,4
432,260,28,De Gea,1,12,Man Utd,1,59,4
504,302,28,Pérez,4,13,Newcastle,4,55,4
547,337,28,Allen,3,15,Stoke,110,51,4
730,451,28,Kouyaté,3,20,West Ham,21,50,4
773,500,28,Lemina,3,14,Southampton,20,48,4
166,110,28,Kenedy,3,13,Newcastle,4,48,3
174,115,28,Hennessey,1,6,Crystal Palace,31,44,3
199,131,28,Townsend,3,6,Crystal Palace,31,56,3
214,135,28,Pickford,1,7,Everton,11,49,3
337,214,28,Karius,1,10,Liverpool,14,49,3
412,252,28,De Bruyne,3,11,Man City,43,103,3
605,384,28,Dier,3,17,Spurs,6,47,3
617,388,28,Alli,3,17,Spurs,6,90,3
659,414,28,Doucouré,3,18,Watford,57,52,3
743,469,28,Pope,1,4,Burnley,90,50,3
12,14,28,Sánchez,3,12,Man Utd,1,114,2
16,15,28,Walcott,3,7,Everton,11,66,2
21,16,28,Özil,3,1,Arsenal,3,93,2
30,23,28,Xhaka,3,1,Arsenal,3,51,2
54,42,28,Stanislas,3,2,Bournemouth,91,57,2
74,48,28,Wilson,4,2,Bournemouth,91,56,2
79,51,28,King,4,2,Bournemouth,91,70,2
89,54,28,Ryan,1,3,Brighton,36,46,2
97,56,28,Duffy,2,3,Brighton,36,46,2
113,76,28,Lowton,2,4,Burnley,90,44,2
117,77,28,Mee,2,4,Burnley,90,49,2
121,78,28,Ward,2,4,Burnley,90,48,2
129,84,28,Gudmundsson,3,4,Burnley,90,50,2
137,90,28,Cork,3,4,Burnley,90,45,2
145,99,28,Zouma,2,15,Stoke,110,54,2
184,124,28,van Aanholt,2,6,Crystal Palace,31,52,2
194,127,28,McArthur,3,6,Crystal Palace,31,44,2
204,132,28,Milivojevic,3,6,Crystal Palace,31,52,2
209,134,28,Benteke,4,6,Crystal Palace,31,75,2
234,146,28,Keane,2,7,Everton,11,53,2
244,153,28,Lennon,3,4,Burnley,90,54,2
248,156,28,Davies,3,7,Everton,11,51,2
258,163,28,Lössl,1,8,Huddersfield,38,46,2
263,164,28,Schindler,2,8,Huddersfield,38,46,2
268,171,28,Zanka,2,8,Huddersfield,38,45,2
278,174,28,Hogg,3,8,Huddersfield,38,44,2
293,189,28,Schmeichel,1,9,Leicester,13,51,2
297,191,28,Morgan,2,9,Leicester,13,44,2
301,193,28,Simpson,2,9,Leicester,13,43,2
305,196,28,Chilwell,2,9,Leicester,13,44,2
309,198,28,Maguire,2,9,Leicester,13,55,2
313,199,28,Mahrez,3,9,Leicester,13,87,2
325,203,28,Gray,3,9,Leicester,13,53,2
333,209,28,Vardy,4,9,Leicester,13,88,2
347,219,28,Matip,2,10,Liverpool,14,54,2
357,222,28,Milner,2,10,Liverpool,14,60,2
