,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
47,19,68,Gray,4,3,Burnley,90,60,17
240,19,403,Kane,4,17,Spurs,6,119,16
609,19,86,Willian,3,4,Chelsea,8,70,15
68,19,398,Alli,3,17,Spurs,6,91,14
423,19,446,Phillips,3,19,West Brom,35,53,13
109,19,33,Daniels,2,2,Bournemouth,91,52,12
32,19,21,Iwobi,3,1,Arsenal,3,53,11
60,19,70,Barnes,4,3,Burnley,90,46,11
223,19,485,Wijnaldum,3,9,Liverpool,14,75,11
237,19,571,Robson-Kanu,4,19,West Brom,35,50,10
356,19,387,Trippier,2,17,Spurs,6,47,10
487,19,503,Pogba,3,11,Man Utd,1,82,10
494,19,336,Crouch,4,14,Stoke,110,44,10
517,19,155,Snodgrass,3,20,West Ham,21,55,10
54,19,267,Martial,3,11,Man Utd,1,92,9
106,19,83,Fàbregas,3,4,Chelsea,8,70,9
255,19,567,Slimani,4,8,Leicester,13,82,9
59,19,29,Boruc,1,2,Bournemouth,91,45,8
165,19,191,Lovren,2,9,Liverpool,14,49,8
230,19,284,Leadbitter,3,12,Middlesbrough,25,43,8
249,19,6,Bellerín,2,1,Arsenal,3,65,8
347,19,165,Schmeichel,1,8,Leicester,13,49,8
457,19,36,Aké,2,4,Chelsea,8,39,8
471,19,25,Giroud,4,1,Arsenal,3,81,8
521,19,134,Barkley,3,6,Everton,11,70,8
526,19,536,Fraser,3,2,Bournemouth,91,46,8
215,19,78,Cahill,2,4,Chelsea,8,67,7
291,19,355,Defoe,4,15,Sunderland,56,74,7
366,19,125,Baines,2,6,Everton,11,58,7
399,19,177,Albrighton,3,8,Leicester,13,50,7
430,19,150,Dawson,2,7,Hull,88,42,7
495,19,2,Cech,1,1,Arsenal,3,54,7
547,19,313,Long,4,13,Southampton,20,61,7
555,19,188,Mignolet,1,9,Liverpool,14,48,7
566,19,32,Steve Cook,2,2,Bournemouth,91,48,7
12,19,205,Lallana,3,9,Liverpool,14,67,6
29,19,12,Sánchez,3,1,Arsenal,3,117,6
71,19,52,Afobe,4,2,Bournemouth,91,53,6
95,19,562,Martins Indi,2,14,Stoke,110,49,6
137,19,254,Blind,2,11,Man Utd,1,52,6
146,19,383,Rose,2,17,Spurs,6,58,6
169,19,97,Costa,4,4,Chelsea,8,104,6
212,19,5,Gabriel,2,1,Arsenal,3,48,6
328,19,48,King,3,2,Bournemouth,91,62,6
