,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
25,12,14,Sánchez,3,1,Arsenal,3,117,23
830,394,14,Eriksen,3,17,Spurs,6,89,18
1060,536,14,Fraser,3,2,Bournemouth,91,46,15
675,322,14,Muniesa,2,14,Stoke,110,40,14
905,438,14,Brunt,2,19,West Brom,35,48,14
235,103,14,Tomkins,2,5,Crystal Palace,31,48,13
850,403,14,Kane,4,17,Spurs,6,119,13
45,18,14,Chamberlain,3,1,Arsenal,3,58,12
225,97,14,Costa,4,4,Chelsea,8,104,12
460,213,14,Christian Benteke,4,5,Crystal Palace,31,72,12
35,14,14,Özil,3,1,Arsenal,3,95,11
300,125,14,Baines,2,6,Everton,11,58,11
435,204,14,Can,3,9,Liverpool,14,48,11
455,212,14,Mané,3,9,Liverpool,14,93,11
845,402,14,Son,3,17,Spurs,6,72,11
1030,491,14,Ramírez,3,12,Middlesbrough,25,52,11
695,330,14,Walters,3,14,Stoke,110,53,10
190,82,14,Hazard,3,4,Chelsea,8,105,9
735,355,14,Defoe,4,15,Sunderland,56,74,9
835,398,14,Alli,3,17,Spurs,6,91,9
900,431,14,Evans,2,19,West Brom,35,44,9
925,446,14,Phillips,3,19,West Brom,35,53,9
595,278,14,Gibson,2,12,Middlesbrough,25,49,8
875,414,14,Kabasele,2,18,Watford,57,48,8
1020,488,14,Gueye,3,6,Everton,11,50,8
1120,574,14,Grant,1,14,Stoke,110,43,8
20,11,14,Chambers,2,12,Middlesbrough,25,43,7
80,32,14,Steve Cook,2,2,Bournemouth,91,48,7
95,36,14,Aké,2,4,Chelsea,8,39,7
230,100,14,Hennessey,1,5,Crystal Palace,31,43,7
250,107,14,Delaney,2,5,Crystal Palace,31,48,7
405,186,14,Okazaki,4,8,Leicester,13,56,7
585,272,14,Ibrahimovic,4,11,Man Utd,1,114,7
680,325,14,Johnson,2,14,Stoke,110,47,7
805,384,14,Walker,2,17,Spurs,6,62,7
1005,477,14,Barragán,2,12,Middlesbrough,25,43,7
115,49,14,Callum Wilson,4,2,Bournemouth,91,60,6
200,86,14,Willian,3,4,Chelsea,8,70,6
240,104,14,Dann,2,5,Crystal Palace,31,51,6
245,105,14,Ward,2,5,Crystal Palace,31,48,6
255,110,14,Puncheon,3,5,Crystal Palace,31,51,6
265,113,14,Ledley,3,5,Crystal Palace,31,43,6
470,217,14,Origi,4,9,Liverpool,14,60,6
575,267,14,Martial,3,11,Man Utd,1,92,6
590,274,14,Valdés,1,12,Middlesbrough,25,45,6
610,289,14,Fischer,3,12,Middlesbrough,25,49,6
670,321,14,Pieters,2,14,Stoke,110,46,6
790,380,14,Lloris,1,17,Spurs,6,55,6
800,383,14,Rose,2,17,Spurs,6,58,6
810,385,14,Vertonghen,2,17,Spurs,6,58,6
1095,561,14,Alonso,2,4,Chelsea,8,69,6
1100,562,14,Martins Indi,2,14,Stoke,110,49,6
910,439,14,Fletcher,3,19,West Brom,35,44,5
915,441,14,Morrison,3,19,West Brom,35,43,5
970,461,14,Payet,3,20,West Ham,21,90,5
990,468,14,Carroll,4,20,West Ham,21,59,5
1055,527,14,Fabio,2,12,Middlesbrough,25,42,5
120,52,14,Afobe,4,2,Bournemouth,91,53,4
195,83,14,Fàbregas,3,4,Chelsea,8,70,4
385,181,14,Gray,3,8,Leicester,13,48,4
425,201,14,Henderson,3,9,Liverpool,14,62,4
710,337,14,Diouf,4,14,Stoke,110,57,4
890,425,14,Deeney,4,18,Watford,57,66,4
1115,572,14,Sissoko,3,17,Spurs,6,66,4
30,13,14,Walcott,3,1,Arsenal,3,72,3
175,73,14,Courtois,1,4,Chelsea,8,59,3
260,111,14,Zaha,3,5,Crystal Palace,31,58,3
280,120,14,Townsend,3,5,Crystal Palace,31,57,3
580,268,14,Mkhitaryan,3,11,Man Utd,1,87,3
600,283,14,Clayton,3,12,Middlesbrough,25,43,3
605,286,14,Forshaw,3,12,Middlesbrough,25,45,3
615,290,14,de Roon,3,12,Middlesbrough,25,43,3
685,328,14,Adam,3,14,Stoke,110,46,3
715,340,14,Pickford,1,15,Sunderland,56,42,3
815,390,14,Dier,3,17,Spurs,6,50,3
820,391,14,Dembélé,3,17,Spurs,6,54,3
840,400,14,Wanyama,3,17,Spurs,6,48,3
895,430,14,Foster,1,19,West Brom,35,47,3
1080,554,14,Marshall,1,7,Hull,88,44,3
0,2,14,Cech,1,1,Arsenal,3,54,2
10,5,14,Gabriel,2,1,Arsenal,3,48,2
60,24,14,Xhaka,3,1,Arsenal,3,52,2
100,37,14,Arter,3,2,Bournemouth,91,50,2
145,62,14,Boyd,3,3,Burnley,90,51,2
150,63,14,Arfield,3,3,Burnley,90,52,2
155,64,14,Marney,3,3,Burnley,90,43,2
165,68,14,Gray,4,3,Burnley,90,60,2
180,77,14,Azpilicueta,2,4,Chelsea,8,64,2
215,92,14,Moses,3,4,Chelsea,8,55,2
270,114,14,McArthur,3,5,Crystal Palace,31,47,2
295,124,14,Stekelenburg,1,6,Everton,11,47,2
305,126,14,Coleman,2,6,Everton,11,56,2
310,132,14,Funes Mori,2,6,Everton,11,45,2
315,133,14,Mirallas,3,6,Everton,11,59,2
340,155,14,Snodgrass,3,20,West Ham,21,55,2
345,156,14,Clucas,3,7,Hull,88,47,2
355,158,14,Elmohamady,3,7,Hull,88,46,2
365,164,14,Diomande,4,7,Hull,88,43,2
370,176,14,Mahrez,3,8,Leicester,13,89,2
375,177,14,Albrighton,3,8,Leicester,13,50,2
380,178,14,King,3,8,Leicester,13,47,2
390,182,14,Amartey,3,8,Leicester,13,43,2
395,184,14,Vardy,4,8,Leicester,13,99,2
445,208,14,Milner,3,9,Liverpool,14,63,2
450,209,14,Firmino,3,9,Liverpool,14,85,2
505,230,14,Silva,3,10,Man City,43,86,2
515,235,14,De Bruyne,3,10,Man City,43,105,2
530,242,14,de Gea,1,11,Man Utd,1,55,2
535,245,14,Jones,2,11,Man Utd,1,45,2
