,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
461,26,543,Bale,3,Spurs,Spurs,6,92,19
850,26,412,Bartley,2,West Brom,West Brom,35,44,15
129,26,282,Jesus,4,Man City,Man City,43,91,13
149,26,275,Mahrez,3,Man City,Man City,43,81,12
260,26,18,Pépé,3,Arsenal,Arsenal,3,77,12
316,26,478,Willian,3,Arsenal,Arsenal,3,75,11
450,26,351,Baldock,2,Sheffield Utd,Sheffield Utd,49,49,11
502,26,390,Son,3,Spurs,Spurs,6,96,11
582,26,120,Mount,3,Chelsea,Chelsea,8,73,11
949,26,45,El Ghazi,3,Aston Villa,Aston Villa,7,52,11
122,26,417,Johnstone,1,West Brom,West Brom,35,46,10
159,26,273,Stones,2,Man City,Man City,43,51,10
178,26,548,Mendy,1,Chelsea,Chelsea,8,53,10
201,26,328,Lascelles,2,Newcastle,Newcastle,4,42,10
317,26,542,Reguilón,2,Spurs,Spurs,6,55,10
455,26,466,Neves,3,Wolves,Wolves,39,51,10
658,26,128,Guaita,1,Crystal Palace,Crystal Palace,31,48,10
743,26,483,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,10
809,26,12,Martínez,1,Aston Villa,Aston Villa,7,53,10
911,26,556,Dias,2,Man City,Man City,43,59,10
71,26,134,Ward,2,Crystal Palace,Crystal Palace,31,43,9
116,26,233,Iheanacho,4,Leicester,Leicester,13,62,9
150,26,259,Alexander-Arnold,2,Liverpool,Liverpool,14,78,9
169,26,166,Richarlison,4,Everton,Everton,11,77,9
191,26,398,Sánchez,2,Spurs,Spurs,6,52,9
607,26,116,Christensen,2,Chelsea,Chelsea,8,47,9
699,26,291,de Gea,1,Man Utd,Man Utd,1,53,9
899,26,383,Lloris,1,Spurs,Spurs,6,56,9
1061,26,245,Adrián,1,Liverpool,Liverpool,14,42,9
1087,26,156,Keane,2,Everton,Everton,11,50,9
63,26,263,Jones,3,Liverpool,Liverpool,14,44,8
68,26,125,Cahill,2,Crystal Palace,Crystal Palace,31,45,8
69,26,125,Cahill,2,Crystal Palace,Crystal Palace,31,45,8
130,26,272,De Bruyne,3,Man City,Man City,43,118,8
168,26,166,Richarlison,4,Everton,Everton,11,77,8
200,26,139,van Aanholt,2,Crystal Palace,Crystal Palace,31,54,8
556,26,392,Lucas Moura,3,Spurs,Spurs,6,64,8
608,26,116,Christensen,2,Chelsea,Chelsea,8,47,8
854,26,298,Maguire,2,Man Utd,Man Utd,1,55,8
859,26,310,Bailly,2,Man Utd,Man Utd,1,48,8
940,26,3,David Luiz,2,Arsenal,Arsenal,3,54,8
1012,26,572,Adarabioyo,2,Fulham,Fulham,54,45,8
1051,26,155,Digne,2,Everton,Everton,11,62,8
1068,26,6,Lacazette,4,Arsenal,Arsenal,3,84,8
1088,26,156,Keane,2,Everton,Everton,11,50,8
132,26,150,Sigurdsson,3,Everton,Everton,11,68,7
231,26,425,O'Shea,2,West Brom,West Brom,35,42,7
296,26,459,Coady,2,Wolves,Wolves,39,49,7
435,26,236,Ndidi,3,Leicester,Leicester,13,48,7
516,26,41,Mings,2,Aston Villa,Aston Villa,7,54,7
620,26,102,Azpilicueta,2,Chelsea,Chelsea,8,58,7
764,26,157,Pickford,1,Everton,Everton,11,48,7
805,26,46,Konsa,2,Aston Villa,Aston Villa,7,46,7
898,26,383,Lloris,1,Spurs,Spurs,6,56,7
1033,26,93,Vydra,4,Burnley,Burnley,90,48,7
1055,26,255,Robertson,2,Liverpool,Liverpool,14,73,7
1130,26,457,Doherty,2,Spurs,Spurs,6,56,7
70,26,134,Ward,2,Crystal Palace,Crystal Palace,31,43,6
73,26,386,Alderweireld,2,Spurs,Spurs,6,54,6
74,26,386,Alderweireld,2,Spurs,Spurs,6,54,6
107,26,228,Tielemans,3,Leicester,Leicester,13,64,6
179,26,548,Mendy,1,Chelsea,Chelsea,8,53,6
185,26,123,James,2,Chelsea,Chelsea,8,51,6
188,26,652,Kabak,2,Liverpool,Liverpool,14,50,6
190,26,398,Sánchez,2,Spurs,Spurs,6,52,6
199,26,139,van Aanholt,2,Crystal Palace,Crystal Palace,31,54,6
225,26,422,Furlong,2,West Brom,West Brom,35,45,6
229,26,308,Lindelöf,2,Man Utd,Man Utd,1,48,6
233,26,516,Areola,1,Fulham,Fulham,54,45,6
241,26,589,Phillips,2,Liverpool,Liverpool,14,42,6
256,26,109,Rüdiger,2,Chelsea,Chelsea,8,47,6
257,26,109,Rüdiger,2,Chelsea,Chelsea,8,47,6
382,26,517,Tete,2,Fulham,Fulham,54,43,6
488,26,333,Krafth,2,Newcastle,Newcastle,4,42,6
499,26,305,Henderson,1,Man Utd,Man Utd,1,52,6
564,26,388,Kane,4,Spurs,Spurs,6,119,6
619,26,102,Azpilicueta,2,Chelsea,Chelsea,8,58,6
621,26,571,Andersen,2,Fulham,Fulham,54,45,6
641,26,15,Maitland-Niles,2,West Brom,West Brom,35,46,6
659,26,128,Guaita,1,Crystal Palace,Crystal Palace,31,48,6
660,26,300,Shaw,2,Man Utd,Man Utd,1,55,6
661,26,300,Shaw,2,Man Utd,Man Utd,1,55,6
679,26,165,Holgate,2,Everton,Everton,11,48,6
703,26,544,Gallagher,3,West Brom,West Brom,35,55,6
763,26,157,Pickford,1,Everton,Everton,11,48,6
831,26,347,Stevens,2,Sheffield Utd,Sheffield Utd,49,50,6
841,26,418,Townsend,2,West Brom,West Brom,35,44,6
846,26,313,Wan-Bissaka,2,Man Utd,Man Utd,1,58,6
847,26,313,Wan-Bissaka,2,Man Utd,Man Utd,1,58,6
894,26,454,Moutinho,3,Wolves,Wolves,39,51,6
906,26,232,Chilwell,2,Chelsea,Chelsea,8,59,6
936,26,437,Antonio,4,West Ham,West Ham,21,67,6
964,26,113,Kanté,3,Chelsea,Chelsea,8,49,6
1050,26,155,Digne,2,Everton,Everton,11,62,6
1071,26,566,Godfrey,2,Everton,Everton,11,51,6
1072,26,566,Godfrey,2,Everton,Everton,11,51,6
1123,26,394,Alli,3,Spurs,Spurs,6,74,6
85,26,301,Lingard,3,West Ham,West Ham,21,66,5
148,26,275,Mahrez,3,Man City,Man City,43,81,5
186,26,514,Watkins,4,Aston Villa,Aston Villa,7,63,5
193,26,249,Firmino,4,Liverpool,Liverpool,14,91,5
623,26,42,Targett,2,Aston Villa,Aston Villa,7,50,5
680,26,165,Holgate,2,Everton,Everton,11,48,5
716,26,474,Neto,3,Wolves,Wolves,39,55,5
754,26,344,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,5
796,26,29,El Mohamady,2,Aston Villa,Aston Villa,7,42,5
853,26,298,Maguire,2,Man Utd,Man Utd,1,55,5
905,26,232,Chilwell,2,Chelsea,Chelsea,8,59,5
16,26,507,Fraser,3,Newcastle,Newcastle,4,56,4
133,26,150,Sigurdsson,3,Everton,Everton,11,68,4
736,26,465,Traoré,3,Wolves,Wolves,39,60,4
756,26,217,Schmeichel,1,Leicester,Leicester,13,54,4
857,26,271,Gündogan,3,Man City,Man City,43,55,4
8,26,349,Norwood,3,Sheffield Utd,Sheffield Utd,49,45,3
111,26,302,Fernandes,3,Man Utd,Man Utd,1,113,3
112,26,302,Fernandes,3,Man Utd,Man Utd,1,113,3
113,26,213,Meslier,1,Leeds,Leeds,2,48,3
157,26,373,Reed,3,Fulham,Fulham,54,44,3
228,26,138,Milivojevic,3,Crystal Palace,Crystal Palace,31,56,3
244,26,251,Mané,3,Liverpool,Liverpool,14,118,3
261,26,540,Traoré,3,Aston Villa,Aston Villa,7,58,3
277,26,554,Ramsey,3,Aston Villa,Aston Villa,7,45,3
281,26,243,Wijnaldum,3,Liverpool,Liverpool,14,53,3
291,26,254,Salah,3,Liverpool,Liverpool,14,129,3
310,26,405,Ndombele,3,Spurs,Spurs,6,59,3
311,26,405,Ndombele,3,Spurs,Spurs,6,59,3
324,26,252,Alisson,1,Liverpool,Liverpool,14,60,3
392,26,107,Kovacic,3,Chelsea,Chelsea,8,53,3
419,26,355,Lundstram,3,Sheffield Utd,Sheffield Utd,49,48,3
424,26,346,Fleck,3,Sheffield Utd,Sheffield Utd,49,56,3
436,26,326,Dubravka,1,Newcastle,Newcastle,4,48,3
480,26,105,Jorginho,3,Chelsea,Chelsea,8,47,3
495,26,115,Loftus-Cheek,3,Fulham,Fulham,54,59,3
503,26,390,Son,3,Spurs,Spurs,6,96,3
541,26,557,Lookman,3,Fulham,Fulham,54,47,3
544,26,502,Allan,3,Everton,Everton,11,52,3
568,26,38,McGinn,3,Aston Villa,Aston Villa,7,55,3
577,26,133,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,3
578,26,133,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,3
581,26,120,Mount,3,Chelsea,Chelsea,8,73,3
630,26,96,Pope,1,Burnley,Burnley,90,55,3
637,26,411,Phillips,3,West Brom,West Brom,35,51,3
687,26,311,James,3,Man Utd,Man Utd,1,62,3
718,26,531,Thiago,3,Liverpool,Liverpool,14,55,3
742,26,483,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,3
780,26,654,Yokuslu,3,West Brom,West Brom,35,45,3
782,26,481,Pereira,3,West Brom,West Brom,35,54,3
837,26,191,Anguissa,3,Fulham,Fulham,54,44,3
844,26,315,Greenwood,3,Man Utd,Man Utd,1,73,3
845,26,315,Greenwood,3,Man Utd,Man Utd,1,73,3
875,26,489,Eze,3,Crystal Palace,Crystal Palace,31,58,3
876,26,489,Eze,3,Crystal Palace,Crystal Palace,31,58,3
888,26,158,André Gomes,3,Everton,Everton,11,53,3
889,26,158,André Gomes,3,Everton,Everton,11,53,3
932,26,306,Rashford,3,Man Utd,Man Utd,1,96,3
933,26,306,Rashford,3,Man Utd,Man Utd,1,96,3
960,26,137,Townsend,3,Crystal Palace,Crystal Palace,31,55,3
961,26,137,Townsend,3,Crystal Palace,Crystal Palace,31,55,3
963,26,113,Kanté,3,Chelsea,Chelsea,8,49,3
976,26,309,McTominay,3,Man Utd,Man Utd,1,49,3
988,26,396,Højbjerg,3,Spurs,Spurs,6,49,3
989,26,396,Højbjerg,3,Spurs,Spurs,6,49,3
1003,26,299,Fred,3,Man Utd,Man Utd,1,53,3
1116,26,455,Patrício,1,Wolves,Wolves,39,53,3
1127,26,144,Riedewald,3,Crystal Palace,Crystal Palace,31,44,3
1147,26,114,Ziyech,3,Chelsea,Chelsea,8,79,3
1148,26,114,Ziyech,3,Chelsea,Chelsea,8,79,3
3,26,276,Sterling,3,Man City,Man City,43,109,2
7,26,349,Norwood,3,Sheffield Utd,Sheffield Utd,49,45,2
49,26,68,Maupay,4,Brighton,Brighton,36,58,2
53,26,280,Laporte,2,Man City,Man City,43,60,2
64,26,263,Jones,3,Liverpool,Liverpool,14,44,2
81,26,8,Leno,1,Arsenal,Arsenal,3,50,2
83,26,187,Cavaleiro,3,Fulham,Fulham,54,53,2
84,26,197,Ayling,2,Leeds,Leeds,2,44,2
92,26,224,Vardy,4,Leicester,Leicester,13,102,2
93,26,224,Vardy,4,Leicester,Leicester,13,102,2
104,26,238,Söyüncü,2,Leicester,Leicester,13,53,2
108,26,228,Tielemans,3,Leicester,Leicester,13,64,2
115,26,233,Iheanacho,4,Leicester,Leicester,13,62,2
123,26,417,Johnstone,1,West Brom,West Brom,35,46,2
131,26,272,De Bruyne,3,Man City,Man City,43,118,2
151,26,259,Alexander-Arnold,2,Liverpool,Liverpool,14,78,2
161,26,462,Jonny,2,Wolves,Wolves,39,54,2
177,26,117,Werner,4,Chelsea,Chelsea,8,92,2
187,26,514,Watkins,4,Aston Villa,Aston Villa,7,63,2
