,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
76,10,275,Mahrez,3,Man City,Man City,43,81,21
300,10,569,Cavani,4,Man Utd,Man Utd,1,80,15
299,10,274,Mendy,2,Man City,Man City,43,59,14
172,10,445,Bowen,3,West Ham,West Ham,21,58,13
372,10,474,Neto,3,Wolves,Wolves,39,55,13
491,10,506,Wilson,4,Newcastle,Newcastle,4,65,12
58,10,213,Meslier,1,Leeds,Leeds,2,48,11
64,10,417,Johnstone,1,West Brom,West Brom,35,46,11
435,10,340,Joelinton,4,Newcastle,Newcastle,4,57,11
551,10,370,Ward-Prowse,3,Southampton,Southampton,20,59,11
42,10,187,Cavaleiro,3,Fulham,Fulham,54,53,10
57,10,302,Fernandes,3,Man Utd,Man Utd,1,113,10
68,10,272,De Bruyne,3,Man City,Man City,43,118,10
365,10,544,Gallagher,3,West Brom,West Brom,35,55,10
371,10,57,Groß,3,Brighton,Brighton,36,58,10
468,10,383,Lloris,1,Spurs,Spurs,6,56,10
524,10,37,Grealish,3,Aston Villa,Aston Villa,7,75,10
112,10,432,Ogbonna,2,West Ham,West Ham,21,47,9
184,10,270,Walker,2,Man City,Man City,43,61,9
280,10,557,Lookman,3,Fulham,Fulham,54,47,9
281,10,570,Raphinha,3,Leeds,Leeds,2,56,9
308,10,468,Jota,3,Liverpool,Liverpool,14,69,9
329,10,469,Podence,3,Wolves,Wolves,39,53,9
37,10,325,Darlow,1,Newcastle,Newcastle,4,49,8
261,10,376,Bednarek,2,Southampton,Southampton,20,47,8
338,10,200,Dallas,2,Leeds,Leeds,2,55,8
429,10,494,Gabriel,2,Arsenal,Arsenal,3,49,8
472,10,232,Chilwell,2,Chelsea,Chelsea,8,59,8
513,10,287,Torres,3,Man City,Man City,43,70,8
216,10,419,Ajayi,2,West Brom,West Brom,35,48,7
434,10,191,Anguissa,3,Fulham,Fulham,54,44,7
73,10,391,Dier,2,Spurs,Spurs,6,46,6
82,10,273,Stones,2,Man City,Man City,43,51,6
92,10,548,Mendy,1,Chelsea,Chelsea,8,53,6
95,10,123,James,2,Chelsea,Chelsea,8,51,6
114,10,422,Furlong,2,West Brom,West Brom,35,45,6
150,10,254,Salah,3,Liverpool,Liverpool,14,129,6
228,10,389,Aurier,2,Spurs,Spurs,6,52,6
270,10,490,Thiago Silva,2,Chelsea,Chelsea,8,56,6
305,10,278,Ederson,1,Man City,Man City,43,61,6
456,10,201,Alioski,2,Leeds,Leeds,2,44,6
471,10,324,Clark,2,Newcastle,Newcastle,4,45,6
475,10,556,Dias,2,Man City,Man City,43,59,6
485,10,235,Barnes,3,Leicester,Leicester,13,66,6
574,10,203,Harrison,3,Leeds,Leeds,2,56,6
47,10,224,Vardy,4,Leicester,Leicester,13,102,5
67,10,282,Jesus,4,Man City,Man City,43,91,5
88,10,588,Welbeck,4,Brighton,Brighton,36,55,5
162,10,478,Willian,3,Arsenal,Arsenal,3,75,5
163,10,542,Reguilón,2,Spurs,Spurs,6,55,5
269,10,181,Decordova-Reid,4,Fulham,Fulham,54,53,5
353,10,110,Zouma,2,Chelsea,Chelsea,8,53,5
474,10,464,Dendoncker,3,Wolves,Wolves,39,46,5
487,10,306,Rashford,3,Man Utd,Man Utd,1,96,5
506,10,195,Cooper,2,Leeds,Leeds,2,43,5
414,10,587,Benrahma,3,West Ham,West Ham,21,59,4
50,10,485,Hendrick,3,Newcastle,Newcastle,4,45,3
204,10,107,Kovacic,3,Chelsea,Chelsea,8,53,3
211,10,198,Klich,3,Leeds,Leeds,2,52,3
257,10,115,Loftus-Cheek,3,Fulham,Fulham,54,59,3
260,10,390,Son,3,Spurs,Spurs,6,96,3
277,10,159,Iwobi,3,Everton,Everton,11,59,3
292,10,339,Almirón,3,Newcastle,Newcastle,4,56,3
306,10,130,McArthur,3,Crystal Palace,Crystal Palace,31,52,3
352,10,385,Sissoko,3,Spurs,Spurs,6,47,3
367,10,204,Phillips,3,Leeds,Leeds,2,49,3
385,10,483,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,3
390,10,496,Cash,2,Aston Villa,Aston Villa,7,50,3
396,10,157,Pickford,1,Everton,Everton,11,48,3
411,10,62,Dunk,2,Brighton,Brighton,36,48,3
446,10,271,Gündogan,3,Man City,Man City,43,55,3
450,10,431,Fabianski,1,West Ham,West Ham,21,50,3
483,10,413,Sawyers,3,West Brom,West Brom,35,46,3
503,10,137,Townsend,3,Crystal Palace,Crystal Palace,31,55,3
505,10,113,Kanté,3,Chelsea,Chelsea,8,49,3
518,10,396,Højbjerg,3,Spurs,Spurs,6,49,3
41,10,8,Leno,1,Arsenal,Arsenal,3,50,2
55,10,228,Tielemans,3,Leicester,Leicester,13,64,2
56,10,424,Burke,3,Sheffield Utd,Sheffield Utd,49,41,2
86,10,166,Richarlison,4,Everton,Everton,11,77,2
91,10,117,Werner,4,Chelsea,Chelsea,8,92,2
99,10,249,Firmino,4,Liverpool,Liverpool,14,91,2
108,10,65,March,3,Brighton,Brighton,36,49,2
118,10,516,Areola,1,Fulham,Fulham,54,45,2
144,10,243,Wijnaldum,3,Liverpool,Liverpool,14,53,2
149,10,24,Saka,3,Arsenal,Arsenal,3,51,2
168,10,377,Adams,4,Southampton,Southampton,20,57,2
186,10,448,Rice,3,West Ham,West Ham,21,47,2
189,10,512,Doucouré,3,Everton,Everton,11,51,2
192,10,484,Robinson,2,Fulham,Fulham,54,44,2
201,10,66,Webster,2,Brighton,Brighton,36,43,2
205,10,258,Minamino,3,Liverpool,Southampton,20,60,2
220,10,346,Fleck,3,Sheffield Utd,Sheffield Utd,49,56,2
224,10,87,Barnes,4,Burnley,Burnley,90,60,2
229,10,89,Westwood,3,Burnley,Burnley,90,53,2
245,10,558,Coufal,2,West Ham,West Ham,21,48,2
274,10,480,Sean Longstaff,3,Newcastle,Newcastle,4,46,2
294,10,388,Kane,4,Spurs,Spurs,6,119,2
296,10,38,McGinn,3,Aston Villa,Aston Villa,7,55,2
301,10,133,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,2
303,10,120,Mount,3,Chelsea,Chelsea,8,73,2
307,10,69,Trossard,3,Brighton,Brighton,36,55,2
317,10,400,Bergwijn,3,Spurs,Spurs,6,70,2
324,10,571,Andersen,2,Fulham,Fulham,54,45,2
327,10,91,Wood,4,Burnley,Burnley,90,66,2
345,10,128,Guaita,1,Crystal Palace,Crystal Palace,31,48,2
354,10,165,Holgate,2,Everton,Everton,11,48,2
366,10,100,McNeil,3,Burnley,Burnley,90,57,2
381,10,164,Calvert-Lewin,4,Everton,Everton,11,75,2
392,10,217,Schmeichel,1,Leicester,Leicester,13,54,2
421,10,231,Maddison,3,Leicester,Leicester,13,72,2
432,10,253,Fabinho,3,Liverpool,Liverpool,14,54,2
448,10,202,Bamford,4,Leeds,Leeds,2,66,2
449,10,582,Grant,4,West Brom,West Brom,35,56,2
458,10,489,Eze,3,Crystal Palace,Crystal Palace,31,58,2
459,10,363,McCarthy,1,Southampton,Southampton,20,44,2
460,10,357,McBurnie,4,Sheffield Utd,Sheffield Utd,49,56,2
488,10,148,Walcott,3,Southampton,Southampton,20,58,2
522,10,4,Aubameyang,3,Arsenal,Arsenal,3,113,2
529,10,364,Oriol Romeu,3,Southampton,Southampton,20,45,2
553,10,255,Robertson,2,Liverpool,Liverpool,14,73,2
554,10,368,Armstrong,3,Southampton,Southampton,20,55,2
562,10,566,Godfrey,2,Everton,Everton,11,51,2
563,10,76,Bissouma,3,Brighton,Brighton,36,44,2
566,10,118,Abraham,4,Chelsea,Chelsea,8,71,2
567,10,449,Soucek,3,West Ham,West Ham,21,52,2
572,10,156,Keane,2,Everton,Everton,11,50,2
577,10,435,Cresswell,2,West Ham,West Ham,21,57,2
583,10,455,Patrício,1,Wolves,Wolves,39,53,2
602,10,562,Aina,2,Fulham,Fulham,54,43,2
30,10,244,Henderson,3,Liverpool,Liverpool,14,54,1
31,10,263,Jones,3,Liverpool,Liverpool,14,44,1
63,10,375,Walker-Peters,2,Southampton,Southampton,20,47,1
85,10,142,Schlupp,3,Crystal Palace,Crystal Palace,31,53,1
103,10,139,van Aanholt,2,Crystal Palace,Crystal Palace,31,54,1
116,10,308,Lindelöf,2,Man Utd,Man Utd,1,48,1
123,10,251,Mané,3,Liverpool,Liverpool,14,118,1
129,10,239,Justin,2,Leicester,Leicester,13,48,1
133,10,540,Traoré,3,Aston Villa,Aston Villa,7,58,1
165,10,252,Alisson,1,Liverpool,Liverpool,14,60,1
181,10,132,Benteke,4,Crystal Palace,Crystal Palace,31,55,1
200,10,450,Fornals,3,West Ham,West Ham,21,58,1
210,10,568,Telles,2,Man Utd,Man Utd,1,53,1
230,10,74,White,2,Brighton,Brighton,36,45,1
235,10,466,Neves,3,Wolves,Wolves,39,51,1
268,10,41,Mings,2,Aston Villa,Aston Villa,7,54,1
314,10,286,Rodrigo,3,Man City,Man City,43,53,1
320,10,504,Fabio Silva,4,Wolves,Wolves,39,52,1
325,10,42,Targett,2,Aston Villa,Aston Villa,7,50,1
333,10,411,Phillips,3,West Brom,West Brom,35,51,1
412,10,29,El Mohamady,2,Aston Villa,Aston Villa,7,42,1
419,10,12,Martínez,1,Aston Villa,Aston Villa,7,53,1
439,10,315,Greenwood,3,Man Utd,Man Utd,1,73,1
440,10,313,Wan-Bissaka,2,Man Utd,Man Utd,1,58,1
444,10,298,Maguire,2,Man Utd,Man Utd,1,55,1
