,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
575,268,3,Torres,3,Man City,Man City,43,67,18
295,144,3,Gallagher,3,Crystal Palace,Crystal Palace,31,61,15
440,205,3,Vardy,4,Leicester,Leicester,13,103,12
560,263,3,Jesus,4,Man City,Man City,43,84,12
1020,555,3,Varane,2,Man Utd,Man Utd,1,55,12
820,413,3,Antonio,4,West Ham,West Ham,21,75,11
65,43,3,Buendía,3,Aston Villa,Aston Villa,7,62,10
340,165,3,Coleman,2,Everton,Everton,11,49,10
495,233,3,Salah,3,Liverpool,Liverpool,14,133,10
765,359,3,Son,3,Spurs,Spurs,6,109,10
200,109,3,Wood,4,Burnley,Newcastle,4,67,9
375,177,3,Calvert-Lewin,4,Everton,Everton,11,77,9
525,250,3,Gündogan,3,Man City,Man City,43,71,9
640,296,3,Wilson,4,Newcastle,Newcastle,4,72,9
785,370,3,Reguilón,2,Spurs,Spurs,6,52,9
360,171,3,Allan,3,Everton,Everton,11,43,8
400,189,3,Bamford,4,Leeds,Leeds,2,77,8
625,288,3,Wan-Bissaka,2,Man Utd,Man Utd,1,51,8
630,289,3,Greenwood,3,Man Utd,Man Utd,1,71,8
730,341,3,Ward-Prowse,3,Southampton,Southampton,20,65,8
970,484,3,Gray,3,Everton,Everton,11,55,8
995,517,3,Elyounoussi,3,Southampton,Southampton,20,54,8
135,76,3,Jansson,2,Brentford,Brentford,94,45,7
285,141,3,Havertz,3,Chelsea,Chelsea,8,79,7
435,202,3,Albrighton,3,Leicester,Leicester,13,52,7
570,266,3,Rodrigo,3,Man City,Man City,43,55,7
580,270,3,de Gea,1,Man Utd,Man Utd,1,51,7
590,273,3,Maguire,2,Man Utd,Man Utd,1,54,7
685,315,3,Pukki,4,Norwich,Norwich,45,58,7
770,361,3,Dier,2,Spurs,Spurs,6,46,7
855,423,3,Fornals,3,West Ham,West Ham,21,60,7
40,33,3,Grealish,3,Man City,Man City,43,75,6
145,78,3,Toney,4,Brentford,Brentford,94,67,6
205,110,3,Lowton,2,Burnley,Burnley,90,44,6
305,148,3,McArthur,3,Crystal Palace,Crystal Palace,31,43,6
345,168,3,Digne,2,Everton,Aston Villa,7,51,6
350,169,3,Keane,2,Everton,Everton,11,47,6
355,170,3,Pickford,1,Everton,Everton,11,49,6
535,256,3,Cancelo,2,Man City,Man City,43,69,6
540,257,3,Ederson,1,Man City,Man City,43,61,6
545,259,3,Laporte,2,Man City,Man City,43,58,6
555,262,3,Dias,2,Man City,Man City,43,62,6
595,275,3,Shaw,2,Man Utd,Man Utd,1,50,6
660,307,3,Saint-Maximin,4,Newcastle,Newcastle,4,68,6
750,353,3,Lloris,1,Spurs,Spurs,6,54,6
780,367,3,Sánchez,2,Spurs,Spurs,6,44,6
310,149,3,Benteke,4,Crystal Palace,Crystal Palace,31,60,5
480,230,3,Mané,3,Liverpool,Liverpool,14,117,5
650,304,3,Murphy,3,Newcastle,Newcastle,4,47,5
815,411,3,Cresswell,2,West Ham,West Ham,21,54,5
1005,525,3,A.Armstrong,4,Southampton,Southampton,20,57,5
420,197,3,Shackleton,3,Leeds,Leeds,2,44,4
505,237,3,Alexander-Arnold,2,Liverpool,Liverpool,14,85,4
550,261,3,Bernardo,3,Man City,Man City,43,71,4
720,337,3,Ings,4,Aston Villa,Aston Villa,7,77,4
940,471,3,Lees-Melou,3,Norwich,Norwich,45,48,4
150,80,3,Raya,1,Brentford,Brentford,94,43,3
195,108,3,Gudmundsson,3,Burnley,Burnley,90,54,3
230,118,3,McNeil,3,Burnley,Burnley,90,56,3
290,143,3,Mendy,1,Chelsea,Chelsea,8,61,3
365,173,3,Doucouré,3,Everton,Everton,11,53,3
430,200,3,Schmeichel,1,Leicester,Leicester,13,48,3
700,326,3,Aarons,2,Norwich,Norwich,45,43,3
775,365,3,Højbjerg,3,Spurs,Spurs,6,49,3
920,461,3,Trincão,3,Wolves,Wolves,39,56,3
960,482,3,Townsend,3,Everton,Everton,11,52,3
15,19,3,Willock,3,Newcastle,Newcastle,4,57,2
20,21,3,Smith Rowe,3,Arsenal,Arsenal,3,57,2
35,30,3,Martínez,1,Aston Villa,Aston Villa,7,55,2
55,39,3,Targett,2,Aston Villa,Newcastle,4,47,2
75,45,3,Konsa,2,Aston Villa,Aston Villa,7,49,2
80,50,3,Douglas Luiz,3,Aston Villa,Aston Villa,7,44,2
110,63,3,Maupay,4,Brighton,Brighton,36,65,2
115,64,3,Trossard,3,Brighton,Brighton,36,59,2
125,69,3,Sánchez,1,Brighton,Brighton,36,46,2
130,75,3,Moder,3,Brighton,Brighton,36,45,2
155,81,3,Canós,3,Brentford,Brentford,94,55,2
160,83,3,Henry,2,Brentford,Brentford,94,45,2
170,91,3,Pinnock,2,Brentford,Brentford,94,45,2
175,96,3,Mbeumo,3,Brentford,Brentford,94,52,2
180,98,3,Tarkowski,2,Burnley,Burnley,90,49,2
190,107,3,Westwood,3,Burnley,Burnley,90,52,2
215,112,3,Pope,1,Burnley,Burnley,90,54,2
220,113,3,Taylor,2,Burnley,Burnley,90,44,2
235,119,3,Azpilicueta,2,Chelsea,Chelsea,8,56,2
245,122,3,Alonso,2,Chelsea,Chelsea,8,55,2
250,123,3,Jorginho,3,Chelsea,Chelsea,8,58,2
270,133,3,Christensen,2,Chelsea,Chelsea,8,46,2
320,153,3,Ayew,4,Crystal Palace,Crystal Palace,31,58,2
325,154,3,Zaha,3,Crystal Palace,Crystal Palace,31,68,2
385,184,3,Cooper,2,Leeds,Leeds,2,44,2
395,188,3,Dallas,3,Leeds,Leeds,2,49,2
405,190,3,Llorente,2,Leeds,Leeds,2,45,2
415,196,3,Raphinha,3,Leeds,Leeds,2,65,2
425,199,3,Meslier,1,Leeds,Leeds,2,48,2
445,210,3,Tielemans,3,Leicester,Leicester,13,64,2
455,215,3,Barnes,3,Leicester,Leicester,13,66,2
460,222,3,Henderson,3,Liverpool,Liverpool,14,50,2
465,224,3,Matip,2,Liverpool,Liverpool,14,49,2
475,229,3,van Dijk,2,Liverpool,Liverpool,14,68,2
485,231,3,Alisson,1,Liverpool,Liverpool,14,60,2
490,232,3,Fabinho,3,Liverpool,Liverpool,14,54,2
500,234,3,Robertson,2,Liverpool,Liverpool,14,72,2
585,272,3,Pogba,3,Man Utd,Man Utd,1,74,2
605,277,3,Fernandes,3,Man Utd,Man Utd,1,116,2
615,283,3,Tuanzebe,2,Aston Villa,Man Utd,1,44,2
665,308,3,Almirón,3,Newcastle,Newcastle,4,50,2
670,309,3,S.Longstaff,3,Newcastle,Newcastle,4,44,2
690,318,3,McLean,3,Norwich,Norwich,45,49,2
710,335,3,Romeu,3,Southampton,Southampton,20,45,2
795,387,3,Troost-Ekong,2,Watford,Watford,57,43,2
800,399,3,Sarr,3,Watford,Watford,57,57,2
835,419,3,Benrahma,3,West Ham,West Ham,21,59,2
840,420,3,Bowen,3,West Ham,West Ham,21,68,2
850,422,3,Soucek,3,West Ham,West Ham,21,57,2
860,426,3,Moutinho,3,Wolves,Wolves,39,49,2
865,429,3,Coady,2,Wolves,Wolves,39,49,2
870,430,3,Jiménez,4,Wolves,Wolves,39,77,2
880,432,3,Marçal,2,Wolves,Wolves,39,42,2
885,435,3,Traoré,3,Wolves,Wolves,39,56,2
895,437,3,Semedo,2,Wolves,Wolves,39,48,2
900,439,3,Kilman,2,Wolves,Wolves,39,46,2
935,468,3,King,4,Watford,Watford,57,57,2
950,475,3,Sá,1,Wolves,Wolves,39,53,2
965,483,3,Ajer,2,Brentford,Brentford,94,44,2
990,495,3,Kucka,3,Watford,Watford,57,55,2
1015,529,3,Lukaku,4,Chelsea,Chelsea,8,114,2
1025,558,3,Ødegaard,3,Arsenal,Arsenal,3,55,2
0,4,3,Aubameyang,4,Arsenal,Arsenal,3,96,1
25,22,3,Saka,3,Arsenal,Arsenal,3,67,1
45,36,3,Hause,2,Aston Villa,Aston Villa,7,44,1
60,40,3,Watkins,4,Aston Villa,Aston Villa,7,75,1
70,44,3,Cash,2,Aston Villa,Aston Villa,7,53,1
85,53,3,Lallana,3,Brighton,Brighton,36,53,1
90,56,3,Duffy,2,Brighton,Brighton,36,41,1
100,59,3,Dunk,2,Brighton,Brighton,36,48,1
105,62,3,Veltman,2,Brighton,Brighton,36,42,1
140,77,3,Nørgaard,3,Brentford,Brentford,94,50,1
165,84,3,Janelt,3,Brentford,Brentford,94,49,1
185,106,3,Mee,2,Burnley,Burnley,90,47,1
210,111,3,Vydra,4,Burnley,Burnley,90,52,1
225,115,3,Brownhill,3,Burnley,Burnley,90,43,1
240,121,3,Thiago Silva,2,Chelsea,Chelsea,8,57,1
255,125,3,Kovacic,3,Chelsea,Chelsea,8,50,1
260,127,3,Rüdiger,2,Chelsea,Chelsea,8,61,1
265,130,3,Kanté,3,Chelsea,Chelsea,8,49,1
300,146,3,Guaita,1,Crystal Palace,Crystal Palace,31,46,1
315,150,3,Kouyaté,2,Crystal Palace,Crystal Palace,31,45,1
330,155,3,Schlupp,3,Crystal Palace,Crystal Palace,31,54,1
335,162,3,Mitchell,2,Crystal Palace,Crystal Palace,31,45,1
410,191,3,Phillips,3,Leeds,Leeds,2,47,1
450,213,3,Iheanacho,4,Leicester,Leicester,13,70,1
470,225,3,Thiago,3,Liverpool,Liverpool,14,53,1
510,240,3,Jota,3,Liverpool,Liverpool,14,83,1
520,249,3,Walker,2,Man City,Man City,43,54,1
610,278,3,Martial,4,Man Utd,Man Utd,1,76,1
620,287,3,James,3,Man Utd,Leeds,2,60,1
675,310,3,Joelinton,4,Newcastle,Newcastle,4,58,1
680,314,3,Krul,1,Norwich,Norwich,45,45,1
695,319,3,Hanley,2,Norwich,Norwich,45,44,1
705,334,3,McCarthy,1,Southampton,Southampton,20,43,1
715,336,3,Redmond,3,Southampton,Southampton,20,59,1
745,351,3,Salisu,2,Southampton,Southampton,20,45,1
755,354,3,Sissoko,3,Watford,Watford,57,44,1
760,357,3,Kane,4,Spurs,Spurs,6,125,1
805,408,3,Fabianski,1,West Ham,West Ham,21,50,1
810,409,3,Ogbonna,2,West Ham,West Ham,21,49,1
825,414,3,Dawson,2,West Ham,West Ham,21,49,1
830,418,3,Coufal,2,West Ham,West Ham,21,47,1
845,421,3,Rice,3,West Ham,West Ham,21,50,1
875,431,3,Saïss,2,Wolves,Wolves,39,51,1
890,436,3,Neves,3,Wolves,Wolves,39,53,1
905,447,3,Welbeck,4,Brighton,Brighton,36,59,1
910,450,3,Dennis,4,Watford,Watford,57,60,1
915,456,3,Gibson,2,Norwich,Norwich,45,44,1
945,474,3,Ward,2,Crystal Palace,Crystal Palace,31,45,1
955,477,3,Guéhi,2,Crystal Palace,Crystal Palace,31,45,1
975,488,3,Andersen,2,Crystal Palace,Crystal Palace,31,45,1
980,491,3,Livramento,2,Southampton,Southampton,20,44,1
1000,524,3,Wissa,3,Brentford,Brentford,94,57,1
1010,527,3,Chalobah,2,Chelsea,Chelsea,8,47,1
5,16,3,Tierney,2,Arsenal,Arsenal,3,51,0
10,17,3,Pépé,3,Arsenal,Arsenal,3,69,0
30,23,3,Gabriel,2,Arsenal,Arsenal,3,53,0
50,38,3,Mings,2,Aston Villa,Aston Villa,7,50,0
95,58,3,Burn,2,Brighton,Newcastle,4,44,0
120,67,3,White,2,Arsenal,Arsenal,3,45,0
275,134,3,Werner,4,Chelsea,Chelsea,8,86,0
