,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
21,4,22,Lacazette,4,1,Arsenal,3,94,12
116,4,332,Cédric,2,16,Southampton,20,42,12
195,4,62,Murray,4,3,Brighton,36,61,12
438,4,306,Lukaku,4,14,Man Utd,1,107,12
113,4,376,Cathcart,2,18,Watford,57,45,11
156,4,122,Hazard,3,6,Chelsea,8,110,11
255,4,490,Hart,1,4,Burnley,90,42,10
281,4,378,Holebas,2,18,Watford,57,48,10
305,4,265,Walker,2,13,Man City,43,64,10
420,4,270,Sterling,3,13,Man City,43,117,10
451,4,251,Mané,3,12,Liverpool,14,103,10
262,4,483,Jonny,2,20,Wolves,39,43,9
332,4,115,Alonso,2,6,Chelsea,8,62,9
409,4,202,Billing,3,10,Huddersfield,38,45,9
415,4,340,Højbjerg,3,16,Southampton,20,44,9
9,4,500,Traoré,3,20,Wolves,39,51,8
24,4,328,McCarthy,1,16,Southampton,20,43,8
112,4,430,Coady,2,20,Wolves,39,45,8
125,4,258,Ings,4,16,Southampton,20,54,8
139,4,116,David Luiz,2,6,Chelsea,8,58,8
414,4,23,Aubameyang,4,1,Arsenal,3,108,8
417,4,492,Ghezzal,3,11,Leicester,13,50,8
473,4,7,Mustafi,2,1,Arsenal,3,54,8
518,4,135,Hennessey,1,7,Crystal Palace,31,44,8
524,4,423,Boly,2,20,Wolves,39,47,8
42,4,478,Schürrle,3,9,Fulham,54,55,7
50,4,288,Valencia,2,14,Man Utd,1,64,7
106,4,284,Smalling,2,14,Man Utd,1,56,7
128,4,105,Ward,3,5,Cardiff,97,43,7
144,4,310,Yedlin,2,15,Newcastle,4,45,7
152,4,175,Calvert-Lewin,4,8,Everton,11,54,7
244,4,456,Seri,3,9,Fulham,54,49,7
318,4,484,Digne,2,8,Everton,11,54,7
334,4,178,Bettinelli,1,9,Fulham,54,42,7
431,4,257,Firmino,4,12,Liverpool,14,93,7
442,4,454,Patrício,1,20,Wolves,39,45,7
507,4,396,Deeney,4,18,Watford,57,58,7
46,4,55,Knockaert,3,3,Brighton,36,52,6
49,4,118,Rüdiger,2,6,Chelsea,8,59,6
105,4,193,Löwe,2,10,Huddersfield,38,44,6
117,4,113,Azpilicueta,2,6,Chelsea,8,64,6
138,4,282,de Gea,1,14,Man Utd,1,57,6
294,4,498,Kepa,1,6,Chelsea,8,54,6
358,4,425,Doherty,2,20,Wolves,39,53,6
407,4,125,Pedro,3,6,Chelsea,8,62,6
444,4,330,Bertrand,2,16,Southampton,20,48,6
467,4,280,Agüero,4,13,Man City,43,120,6
512,4,292,Lindelöf,2,14,Man Utd,1,49,6
517,4,504,Camarasa,3,5,Cardiff,97,44,6
519,4,336,Hoedt,2,16,Southampton,20,42,6
19,4,480,Mitrovic,4,9,Fulham,54,63,5
22,4,295,Sánchez,3,14,Man Utd,1,100,5
35,4,247,Robertson,2,12,Liverpool,14,67,5
68,4,267,Mendy,2,13,Man City,43,61,5
227,4,233,Maddison,3,11,Leicester,13,66,5
236,4,463,Vestergaard,2,16,Southampton,20,46,5
