,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
275,19,362,Lucas Moura,3,Spurs,Spurs,6,61,17
83,19,22,Saka,3,Arsenal,Arsenal,3,67,16
18,19,123,Jorginho,3,Chelsea,Chelsea,8,58,15
284,19,213,Iheanacho,4,Leicester,Leicester,13,70,15
115,19,255,Sterling,3,Man City,Man City,43,105,14
2,19,341,Ward-Prowse,3,Southampton,Southampton,20,65,13
285,19,16,Tierney,2,Arsenal,Arsenal,3,51,13
113,19,6,Lacazette,4,Arsenal,Arsenal,3,84,11
192,19,588,Emerson Royal,2,Spurs,Spurs,6,46,11
94,19,259,Laporte,2,Man City,Man City,43,58,10
255,19,254,Mahrez,3,Man City,Man City,43,87,10
301,19,212,Maddison,3,Leicester,Leicester,13,68,10
327,19,529,Lukaku,4,Chelsea,Chelsea,8,114,10
119,19,69,Sánchez,1,Brighton,Brighton,36,46,9
244,19,307,Saint-Maximin,4,Newcastle,Newcastle,4,68,9
277,19,140,Hudson-Odoi,3,Chelsea,Chelsea,8,53,9
295,19,584,Cucurella,2,Brighton,Brighton,36,50,9
410,19,558,Ødegaard,3,Arsenal,Arsenal,3,55,9
89,19,343,Bednarek,2,Southampton,Southampton,20,44,8
104,19,517,Elyounoussi,3,Southampton,Southampton,20,54,8
357,19,359,Son,3,Spurs,Spurs,6,109,8
19,19,250,Gündogan,3,Man City,Man City,43,71,7
114,19,251,De Bruyne,3,Man City,Man City,43,117,7
157,19,419,Benrahma,3,West Ham,West Ham,21,59,7
215,19,587,Lookman,3,Leicester,Leicester,13,60,7
368,19,370,Reguilón,2,Spurs,Spurs,6,52,7
419,19,58,Burn,2,Brighton,Newcastle,4,44,7
58,19,64,Trossard,3,Brighton,Brighton,36,59,6
67,19,75,Moder,3,Brighton,Brighton,36,45,6
70,19,462,Mwepu,3,Brighton,Brighton,36,59,6
88,19,361,Dier,2,Spurs,Spurs,6,46,6
108,19,559,Ramsdale,1,Arsenal,Arsenal,3,51,6
249,19,21,Smith Rowe,3,Arsenal,Arsenal,3,57,6
315,19,71,Lamptey,2,Brighton,Brighton,36,45,6
341,19,353,Lloris,1,Spurs,Spurs,6,54,6
344,19,23,Gabriel,2,Arsenal,Arsenal,3,53,6
365,19,14,Holding,2,Arsenal,Arsenal,3,41,6
