,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
490,251,1,Mané,3,12,Liverpool,14,103,16
815,391,1,Pereyra,3,18,Watford,57,59,16
540,267,1,Mendy,2,13,Man City,43,61,15
825,393,1,Richarlison,3,8,Everton,11,64,14
790,378,1,Holebas,2,18,Watford,57,48,13
305,145,1,Wan-Bissaka,2,7,Crystal Palace,31,46,12
885,433,1,Neves,3,20,Wolves,39,49,12
90,40,1,Fraser,3,2,Bournemouth,91,64,11
235,115,1,Alonso,2,6,Chelsea,8,62,11
290,141,1,Schlupp,2,7,Crystal Palace,31,43,11
295,142,1,van Aanholt,2,7,Crystal Palace,31,55,11
485,247,1,Robertson,2,12,Liverpool,14,67,11
605,286,1,Shaw,2,14,Man Utd,1,51,11
690,328,1,McCarthy,1,16,Southampton,20,43,11
740,355,1,Vertonghen,2,17,Spurs,6,59,11
635,302,1,Pogba,3,14,Man Utd,1,86,10
245,118,1,Rüdiger,2,6,Chelsea,8,59,9
260,125,1,Pedro,3,6,Chelsea,8,62,9
280,135,1,Hennessey,1,7,Crystal Palace,31,44,9
770,365,1,Alli,3,17,Spurs,6,88,9
925,459,1,Jorginho,3,6,Chelsea,8,46,9
80,31,1,Aké,2,2,Bournemouth,91,51,8
100,43,1,Wilson,4,2,Bournemouth,91,69,8
145,70,1,Mee,2,4,Burnley,90,46,8
265,126,1,Kanté,3,6,Chelsea,8,49,8
500,253,1,Salah,3,12,Liverpool,14,132,8
525,260,1,Ederson,1,13,Man City,43,57,8
530,262,1,Stones,2,13,Man City,43,52,8
580,276,1,Bernardo Silva,3,13,Man City,43,78,8
150,72,1,Tarkowski,2,4,Burnley,90,47,7
300,143,1,Sakho,2,7,Crystal Palace,31,49,7
535,265,1,Walker,2,13,Man City,43,64,7
555,270,1,Sterling,3,13,Man City,43,117,7
800,381,1,Janmaat,2,18,Watford,57,49,7
940,468,1,Alisson,1,12,Liverpool,14,59,7
980,490,1,Hart,1,4,Burnley,90,42,7
60,24,1,Begovic,1,2,Bournemouth,91,43,6
65,27,1,Steve Cook,2,2,Bournemouth,91,43,6
75,29,1,Adam Smith,2,2,Bournemouth,91,43,6
185,88,1,Etheridge,1,5,Cardiff,97,46,6
230,113,1,Azpilicueta,2,6,Chelsea,8,64,6
255,124,1,Willian,3,6,Chelsea,8,71,6
285,138,1,Tomkins,2,7,Crystal Palace,31,43,6
470,242,1,Gomez,2,12,Liverpool,14,48,6
480,246,1,van Dijk,2,12,Liverpool,14,67,6
505,254,1,Milner,3,12,Liverpool,14,56,6
545,268,1,Laporte,2,13,Man City,43,63,6
695,330,1,Bertrand,2,16,Southampton,20,48,6
705,336,1,Hoedt,2,16,Southampton,20,42,6
785,376,1,Cathcart,2,18,Watford,57,45,6
795,380,1,Kabasele,2,18,Watford,57,44,6
895,437,1,Jiménez,4,20,Wolves,39,69,6
900,445,1,Foster,1,18,Watford,57,46,6
930,463,1,Vestergaard,2,16,Southampton,20,46,6
995,498,1,Kepa,1,6,Chelsea,8,54,6
70,28,1,Daniels,2,2,Bournemouth,91,41,5
240,116,1,David Luiz,2,6,Chelsea,8,58,5
325,151,1,Zaha,4,7,Crystal Palace,31,70,5
340,162,1,Keane,2,8,Everton,11,48,5
365,177,1,Tosun,4,8,Everton,11,64,5
475,245,1,Alexander-Arnold,2,12,Liverpool,14,58,5
