,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
540,237,2,Nolito,3,10,Man City,43,84,13
545,239,2,Agüero,4,10,Man City,43,127,13
600,272,2,Ibrahimovic,4,11,Man Utd,1,114,13
635,293,2,Stuani,4,12,Middlesbrough,25,46,13
335,149,2,Davies,2,7,Hull,88,49,12
365,162,2,Maloney,3,7,Hull,88,43,11
565,247,2,Shaw,2,11,Man Utd,1,52,11
835,400,2,Wanyama,3,17,Spurs,6,48,11
955,464,2,Antonio,3,20,West Ham,21,67,11
105,54,2,Heaton,1,3,Burnley,90,51,10
145,68,2,Gray,4,3,Burnley,90,60,10
320,137,2,Barry,3,6,Everton,11,43,10
975,478,2,Negredo,4,12,Middlesbrough,25,61,10
10,6,2,Bellerín,2,1,Arsenal,3,65,9
15,10,2,Monreal,2,1,Arsenal,3,59,9
140,67,2,Vokes,4,3,Burnley,90,57,9
730,344,2,van Aanholt,2,5,Crystal Palace,31,49,9
860,416,2,Capoue,3,18,Watford,57,45,9
930,450,2,Adrián,1,20,West Ham,21,46,9
310,133,2,Mirallas,3,6,Everton,11,59,8
380,165,2,Schmeichel,1,8,Leicester,13,49,8
575,254,2,Blind,2,11,Man Utd,1,52,8
5,3,2,Koscielny,2,1,Arsenal,3,61,7
110,55,2,Lowton,2,3,Burnley,90,45,7
330,147,2,Jakupovic,1,7,Hull,88,41,7
340,152,2,Robertson,2,7,Hull,88,44,7
795,384,2,Walker,2,17,Spurs,6,62,7
900,436,2,McAuley,2,19,West Brom,35,50,7
1000,495,2,Holgate,2,6,Everton,11,41,7
1015,505,2,Masuaku,2,20,West Ham,21,47,7
0,2,2,Cech,1,1,Arsenal,3,54,6
115,56,2,Mee,2,3,Burnley,90,44,6
120,57,2,Ward,2,3,Burnley,90,45,6
125,58,2,Keane,2,3,Burnley,90,50,6
210,96,2,Batshuayi,4,4,Chelsea,8,84,6
245,107,2,Delaney,2,5,Crystal Palace,31,48,6
370,163,2,Hernández,4,7,Hull,88,59,6
390,167,2,Morgan,2,8,Leicester,13,46,6
395,168,2,Fuchs,2,8,Leicester,13,53,6
400,172,2,Simpson,2,8,Leicester,13,49,6
405,173,2,Huth,2,8,Leicester,13,49,6
510,226,2,Otamendi,2,10,Man City,43,59,6
555,242,2,de Gea,1,11,Man Utd,1,55,6
570,250,2,Valencia,2,11,Man Utd,1,58,6
580,255,2,Bailly,2,11,Man Utd,1,55,6
720,335,2,Bojan,3,14,Stoke,110,55,6
780,381,2,Vorm,1,17,Spurs,6,48,6
785,382,2,Alderweireld,2,17,Spurs,6,64,6
790,383,2,Rose,2,17,Spurs,6,58,6
800,385,2,Vertonghen,2,17,Spurs,6,58,6
960,467,2,Töre,3,20,West Ham,21,53,6
215,97,2,Costa,4,4,Chelsea,8,104,5
315,134,2,Barkley,3,6,Everton,11,70,5
590,269,2,Rooney,4,11,Man Utd,1,86,5
735,353,2,Watmore,3,15,Sunderland,56,47,5
845,403,2,Kane,4,17,Spurs,6,119,5
870,422,2,Amrabat,3,18,Watford,57,50,5
175,82,2,Hazard,3,4,Chelsea,8,105,4
515,228,2,Sterling,3,10,Man City,43,75,4
530,235,2,De Bruyne,3,10,Man City,43,105,4
