,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
292,12,549,Foyth,2,17,Spurs,6,50,15
36,12,247,Robertson,2,12,Liverpool,14,67,12
90,12,101,Paterson,3,5,Cardiff,97,48,12
464,12,493,Rondón,4,15,Newcastle,4,59,12
227,12,434,Cavaleiro,3,20,Wolves,39,52,11
518,12,245,Alexander-Arnold,2,12,Liverpool,14,58,11
77,12,276,Bernardo Silva,3,13,Man City,43,78,10
263,12,490,Hart,1,4,Burnley,90,42,10
491,12,91,Bamba,2,5,Cardiff,97,44,10
142,12,116,David Luiz,2,6,Chelsea,8,58,9
143,12,271,David Silva,3,13,Man City,43,85,9
183,12,465,Felipe Anderson,3,19,West Ham,21,68,9
217,12,351,Lloris,1,17,Spurs,6,54,9
325,12,48,Dunk,2,3,Brighton,36,44,9
340,12,349,Gabbiadini,4,16,Southampton,20,56,9
438,12,221,Pereira,2,11,Leicester,13,53,9
26,12,206,Pritchard,3,10,Huddersfield,38,48,8
214,12,18,Mkhitaryan,3,1,Arsenal,3,66,8
253,12,494,Lerma,3,2,Bournemouth,91,45,8
272,12,201,Hogg,3,10,Huddersfield,38,44,8
290,12,378,Holebas,2,18,Watford,57,48,8
342,12,115,Alonso,2,6,Chelsea,8,62,8
384,12,253,Salah,3,12,Liverpool,14,132,8
542,12,462,Shaqiri,3,12,Liverpool,14,68,8
31,12,468,Alisson,1,12,Liverpool,14,59,7
48,12,301,Martial,3,14,Man Utd,1,72,7
99,12,74,Taylor,2,4,Burnley,90,44,7
280,12,154,Pickford,1,8,Everton,11,49,7
328,12,484,Digne,2,8,Everton,11,54,7
375,12,162,Keane,2,8,Everton,11,48,7
479,12,280,Agüero,4,13,Man City,43,120,7
510,12,353,Alderweireld,2,17,Spurs,6,60,7
529,12,246,van Dijk,2,12,Liverpool,14,67,7
68,12,219,Chilwell,2,11,Leicester,13,50,6
70,12,356,Davies,2,17,Spurs,6,56,6
74,12,70,Mee,2,4,Burnley,90,46,6
120,12,113,Azpilicueta,2,6,Chelsea,8,64,6
222,12,274,Gündogan,3,13,Man City,43,54,6
276,12,222,Evans,2,11,Leicester,13,48,6
300,12,213,Schmeichel,1,11,Leicester,13,50,6
304,12,498,Kepa,1,6,Chelsea,8,54,6
306,12,73,Long,2,4,Burnley,90,41,6
366,12,69,Lowton,2,4,Burnley,90,46,6
435,12,437,Jiménez,4,20,Wolves,39,69,6
442,12,458,Kenedy,3,15,Newcastle,4,47,6
457,12,40,Fraser,3,2,Bournemouth,91,64,6
474,12,157,Coleman,2,8,Everton,11,52,6
478,12,360,Aurier,2,17,Spurs,6,57,6
24,12,328,McCarthy,1,16,Southampton,20,43,5
50,12,118,Rüdiger,2,6,Chelsea,8,59,5
211,12,372,Kane,4,17,Spurs,6,126,5
284,12,242,Gomez,2,12,Liverpool,14,48,5
298,12,535,Harris,3,5,Cardiff,97,45,5
333,12,400,Fabianski,1,19,West Ham,21,47,5
440,12,223,Mahrez,3,13,Man City,43,82,5
533,12,215,Morgan,2,11,Leicester,13,45,5
544,12,506,Mina,2,8,Everton,11,54,5
3,12,14,Ramsey,3,1,Arsenal,3,71,4
80,12,2,Leno,1,1,Arsenal,3,49,4
