,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
237,4,166,Vardy,4,9,Leicester,13,97,16
472,4,210,Agüero,4,11,Man City,43,116,16
438,4,150,Richarlison,3,8,Everton,11,82,15
298,4,215,De Bruyne,3,11,Man City,43,106,13
489,4,460,Abraham,4,6,Chelsea,8,73,13
48,4,378,Masuaku,2,19,West Ham,21,41,12
442,4,187,Firmino,4,10,Liverpool,14,93,12
528,4,448,Tielemans,3,9,Leicester,13,61,12
78,4,453,Callum Robinson,3,15,Sheffield Utd,49,49,11
238,4,304,Vestergaard,2,16,Southampton,20,45,11
501,4,182,Alexander-Arnold,2,10,Liverpool,14,77,11
131,4,219,David Silva,3,11,Man City,43,75,10
521,4,370,Hughes,3,18,Watford,57,53,10
22,4,17,Iwobi,3,8,Everton,11,56,9
268,4,468,Ayew,4,7,Crystal Palace,31,51,9
424,4,11,Aubameyang,4,1,Arsenal,3,109,9
34,4,392,Yarmolenko,3,19,West Ham,21,52,8
93,4,343,Eriksen,3,17,Spurs,6,86,8
115,4,243,James,3,12,Man Utd,1,57,8
166,4,252,Schär,2,13,Newcastle,4,50,8
213,4,381,Diop,2,19,West Ham,21,43,8
254,4,126,Ward,2,7,Crystal Palace,31,43,8
461,4,192,Mané,3,10,Liverpool,14,121,8
466,4,248,McTominay,3,12,Man Utd,1,48,8
487,4,457,Haller,4,19,West Ham,21,68,8
182,4,503,Cahill,2,7,Crystal Palace,31,43,7
272,4,118,Jorginho,3,6,Chelsea,8,49,7
323,4,388,Fabianski,1,19,West Ham,21,49,7
357,4,21,Guendouzi,3,1,Arsenal,3,41,7
510,4,183,van Dijk,2,10,Liverpool,14,65,7
14,4,526,Adrián,1,10,Liverpool,14,40,6
30,4,181,Robertson,2,10,Liverpool,14,70,6
40,4,377,Ogbonna,2,19,West Ham,21,45,6
69,4,218,Bernardo Silva,3,11,Man City,43,76,6
150,4,212,Ederson,1,11,Man City,43,61,6
195,4,338,Kane,4,17,Spurs,6,110,6
210,4,271,Hayden,3,13,Newcastle,4,44,6
253,4,185,Matip,2,10,Liverpool,14,52,6
307,4,203,Walker,2,11,Man City,43,57,6
347,4,128,Kelly,2,7,Crystal Palace,31,41,6
378,4,191,Salah,3,10,Liverpool,14,125,6
398,4,208,Otamendi,2,11,Man City,43,48,6
399,4,206,Zinchenko,2,11,Man City,43,52,6
411,4,123,van Aanholt,2,7,Crystal Palace,31,56,6
449,4,407,Saïss,2,20,Wolves,39,47,6
456,4,75,Fraser,3,3,Bournemouth,91,68,6
506,4,131,Guaita,1,7,Crystal Palace,31,49,6
