,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
470,26,270,Sterling,3,13,Man City,43,117,18
523,26,280,Agüero,4,13,Man City,43,120,17
453,26,302,Pogba,3,14,Man Utd,1,86,16
115,26,364,Eriksen,3,17,Spurs,6,92,13
122,26,87,Wood,4,4,Burnley,90,63,13
53,26,301,Martial,3,14,Man Utd,1,72,12
236,26,351,Lloris,1,17,Spurs,6,54,12
63,26,85,Barnes,4,4,Burnley,90,56,11
217,26,252,Wijnaldum,3,12,Liverpool,14,55,11
462,26,285,Jones,2,14,Man Utd,1,51,11
583,26,423,Boly,2,20,Wolves,39,47,11
77,26,445,Foster,1,18,Watford,57,46,10
243,26,323,Hayden,3,15,Newcastle,4,43,10
250,26,333,Stephens,2,16,Southampton,20,42,10
441,26,279,Zinchenko,3,13,Man City,43,47,10
24,26,22,Lacazette,4,1,Arsenal,3,94,9
40,26,247,Robertson,2,12,Liverpool,14,67,9
384,26,411,Noble,3,19,West Ham,21,48,9
581,26,151,Zaha,4,7,Crystal Palace,31,70,9
26,26,15,Iwobi,3,1,Arsenal,3,54,8
159,26,359,Sánchez,2,17,Spurs,6,58,8
420,26,253,Salah,3,12,Liverpool,14,132,8
504,26,251,Mané,3,12,Liverpool,14,103,8
42,26,395,Gray,4,18,Watford,57,59,7
177,26,260,Ederson,1,13,Man City,43,57,7
242,26,274,Gündogan,3,13,Man City,43,54,7
280,26,243,Matip,2,12,Liverpool,14,49,7
315,26,378,Holebas,2,18,Watford,57,48,7
411,26,415,Antonio,3,19,West Ham,21,68,7
526,26,49,Duffy,2,3,Brighton,36,47,7
535,26,91,Bamba,2,5,Cardiff,97,44,7
16,26,382,Mariappa,2,18,Watford,57,42,6
19,26,20,Maitland-Niles,3,1,Arsenal,3,44,6
35,26,468,Alisson,1,12,Liverpool,14,59,6
121,26,284,Smalling,2,14,Man Utd,1,56,6
129,26,376,Cathcart,2,18,Watford,57,45,6
151,26,381,Janmaat,2,18,Watford,57,49,6
156,26,282,de Gea,1,14,Man Utd,1,57,6
175,26,534,McNeil,3,4,Burnley,90,44,6
234,26,367,Son,3,17,Spurs,6,86,6
258,26,254,Milner,3,12,Liverpool,14,56,6
313,26,294,Dalot,2,14,Man Utd,1,53,6
330,26,107,Zohore,4,5,Cardiff,97,46,6
344,26,265,Walker,2,13,Man City,43,64,6
368,26,286,Shaw,2,14,Man Utd,1,51,6
424,26,369,Sissoko,3,17,Spurs,6,49,6
575,26,246,van Dijk,2,12,Liverpool,14,67,6
585,26,392,Hughes,3,18,Watford,57,49,6
98,26,101,Paterson,3,5,Cardiff,97,48,5
436,26,88,Etheridge,1,5,Cardiff,97,46,5
482,26,257,Firmino,4,12,Liverpool,14,93,5
11,26,500,Traoré,3,20,Wolves,39,51,4
52,26,55,Knockaert,3,3,Brighton,36,52,4
109,26,348,Austin,4,16,Southampton,20,55,4
194,26,482,Schär,2,15,Newcastle,4,45,4
256,26,147,McArthur,3,7,Crystal Palace,31,49,4
386,26,309,Dubravka,1,15,Newcastle,4,50,4
477,26,221,Pereira,2,11,Leicester,13,53,4
576,26,504,Camarasa,3,5,Cardiff,97,44,4
7,26,390,Doucouré,3,18,Watford,57,58,3
45,26,508,André Gomes,3,8,Everton,11,54,3
61,26,25,Boruc,1,2,Bournemouth,91,41,3
84,26,276,Bernardo Silva,3,13,Man City,43,78,3
87,26,2,Leno,1,1,Arsenal,3,49,3
191,26,389,Capoue,3,18,Watford,57,48,3
195,26,255,Fabinho,3,12,Liverpool,14,55,3
218,26,394,Deulofeu,3,18,Watford,57,57,3
233,26,18,Mkhitaryan,3,1,Arsenal,3,66,3
263,26,234,Vardy,4,11,Leicester,13,90,3
346,26,3,Koscielny,2,1,Arsenal,3,54,3
365,26,400,Fabianski,1,19,West Ham,21,47,3
450,26,142,van Aanholt,2,7,Crystal Palace,31,55,3
561,26,67,Heaton,1,4,Burnley,90,48,3
568,26,137,Guaita,1,7,Crystal Palace,31,43,3
41,26,35,Surman,3,2,Bournemouth,91,46,2
44,26,149,Townsend,3,7,Crystal Palace,31,56,2
49,26,403,Ogbonna,2,19,West Ham,21,42,2
59,26,102,Gunnarsson,3,5,Cardiff,97,44,2
69,26,326,Pérez,4,15,Newcastle,4,61,2
93,26,92,Ecuele Manga,2,5,Cardiff,97,44,2
127,26,430,Coady,2,20,Wolves,39,45,2
136,26,56,Stephens,3,3,Brighton,36,43,2
150,26,37,Gosling,3,2,Bournemouth,91,47,2
161,26,60,Pröpper,3,3,Brighton,36,48,2
162,26,310,Yedlin,2,15,Newcastle,4,45,2
163,26,406,Rice,2,19,West Ham,21,44,2
176,26,122,Hazard,3,6,Chelsea,8,110,2
199,26,465,Felipe Anderson,3,19,West Ham,21,68,2
204,26,314,Lejeune,2,15,Newcastle,4,44,2
219,26,62,Murray,4,3,Brighton,36,61,2
220,26,579,Higuaín,4,6,Chelsea,8,90,2
226,26,172,Sigurdsson,3,8,Everton,11,74,2
232,26,571,Barnes,3,11,Leicester,13,55,2
241,26,168,Gueye,3,8,Everton,11,47,2
246,26,409,Diop,2,19,West Ham,21,42,2
248,26,82,Cork,3,4,Burnley,90,46,2
255,26,233,Maddison,3,11,Leicester,13,66,2
264,26,463,Vestergaard,2,16,Southampton,20,46,2
270,26,419,Chicharito,4,19,West Ham,21,61,2
274,26,141,Schlupp,2,7,Crystal Palace,31,43,2
275,26,78,Hendrick,3,4,Burnley,90,52,2
282,26,94,Bennett,2,5,Cardiff,97,44,2
293,26,483,Jonny,2,20,Wolves,39,43,2
302,26,154,Pickford,1,8,Everton,11,49,2
308,26,45,King,4,2,Bournemouth,91,64,2
316,26,475,Moutinho,3,20,Wolves,39,51,2
320,26,208,Bacuna,3,10,Huddersfield,38,42,2
348,26,519,Dendoncker,3,20,Wolves,39,43,2
351,26,95,Peltier,2,5,Cardiff,97,39,2
359,26,484,Digne,2,8,Everton,11,54,2
400,26,425,Doherty,2,20,Wolves,39,53,2
409,26,162,Keane,2,8,Everton,11,48,2
425,26,126,Kanté,3,6,Chelsea,8,49,2
427,26,5,Monreal,2,1,Arsenal,3,54,2
446,26,176,Niasse,4,5,Cardiff,97,50,2
455,26,125,Pedro,3,6,Chelsea,8,62,2
464,26,340,Højbjerg,3,16,Southampton,20,44,2
473,26,437,Jiménez,4,20,Wolves,39,69,2
478,26,393,Richarlison,3,8,Everton,11,64,2
485,26,489,Snodgrass,3,19,West Ham,21,50,2
489,26,306,Lukaku,4,14,Man Utd,1,107,2
493,26,454,Patrício,1,20,Wolves,39,45,2
495,26,575,Babel,3,9,Fulham,54,56,2
496,26,427,Bennett,2,20,Wolves,39,41,2
498,26,40,Fraser,3,2,Bournemouth,91,64,2
499,26,408,Fredericks,2,19,West Ham,21,45,2
505,26,493,Rondón,4,15,Newcastle,4,59,2
517,26,8,Kolasinac,2,1,Arsenal,3,49,2
519,26,531,Longstaff,3,15,Newcastle,4,45,2
524,26,509,Rico,1,9,Fulham,54,44,2
529,26,7,Mustafi,2,1,Arsenal,3,54,2
580,26,227,Ndidi,3,11,Leicester,13,49,2
590,26,556,Valery,2,16,Southampton,20,41,2
21,26,480,Mitrovic,4,9,Fulham,54,63,1
64,26,80,Westwood,3,4,Burnley,90,46,1
120,26,580,Mepham,2,2,Bournemouth,91,45,1
143,26,354,Rose,2,17,Spurs,6,58,1
158,26,271,David Silva,3,13,Man City,43,85,1
165,26,225,Gray,3,11,Leicester,13,54,1
169,26,432,Jota,3,20,Wolves,39,63,1
170,26,543,Origi,4,12,Liverpool,14,50,1
172,26,175,Calvert-Lewin,4,8,Everton,11,54,1
188,26,461,Durm,2,10,Huddersfield,38,44,1
254,26,312,Lascelles,2,15,Newcastle,4,47,1
261,26,338,Ward-Prowse,3,16,Southampton,20,51,1
265,26,335,Bednarek,2,16,Southampton,20,40,1
271,26,315,Manquillo,2,15,Newcastle,4,43,1
298,26,222,Evans,2,11,Leicester,13,48,1
304,26,459,Jorginho,3,6,Chelsea,8,46,1
324,26,585,Grant,4,10,Huddersfield,38,50,1
356,26,48,Dunk,2,3,Brighton,36,44,1
366,26,150,Milivojevic,3,7,Crystal Palace,31,65,1
369,26,44,Mousset,4,2,Bournemouth,91,49,1
388,26,503,Montoya,2,3,Brighton,36,43,1
401,26,317,Ritchie,3,15,Newcastle,4,58,1
413,26,592,Batshuayi,4,7,Crystal Palace,31,62,1
414,26,587,Almirón,3,15,Newcastle,4,60,1
433,26,31,Aké,2,2,Bournemouth,91,51,1
434,26,343,Redmond,3,16,Southampton,20,55,1
445,26,339,Oriol Romeu,3,16,Southampton,20,42,1
479,26,223,Mahrez,3,13,Man City,43,82,1
497,26,330,Bertrand,2,16,Southampton,20,48,1
501,26,184,Sessegnon,3,9,Fulham,54,60,1
516,26,303,McTominay,3,14,Man Utd,1,42,1
558,26,182,Cairney,3,9,Fulham,54,46,1
563,26,245,Alexander-Arnold,2,12,Liverpool,14,58,1
564,26,396,Deeney,4,18,Watford,57,58,1
595,26,591,Tielemans,3,11,Leicester,13,60,1
3,26,14,Ramsey,3,1,Arsenal,3,71,0
29,26,206,Pritchard,3,10,Huddersfield,38,48,0
39,26,481,Pereira,3,14,Man Utd,1,45,0
51,26,452,Gunn,1,16,Southampton,20,43,0
66,26,293,Young,2,14,Man Utd,1,57,0
101,26,43,Wilson,4,2,Bournemouth,91,69,0
102,26,9,Chambers,2,9,Fulham,54,42,0
110,26,28,Daniels,2,2,Bournemouth,91,41,0
118,26,192,Schindler,2,10,Huddersfield,38,42,0
140,26,266,Danilo,2,13,Man City,43,48,0
152,26,99,Hoilett,3,5,Cardiff,97,50,0
211,26,304,Fred,3,14,Man Utd,1,53,0
222,26,17,Xhaka,3,1,Arsenal,3,52,0
229,26,372,Kane,4,17,Spurs,6,126,0
281,26,441,Ward,2,7,Crystal Palace,31,43,0
288,26,76,Gudmundsson,3,4,Burnley,90,55,0
291,26,522,Stankovic,2,10,Huddersfield,38,39,0
292,26,191,Lössl,1,10,Huddersfield,38,44,0
300,26,249,Henderson,3,12,Liverpool,14,53,0
312,26,106,Murphy,3,5,Cardiff,97,48,0
393,26,47,Ryan,1,3,Brighton,36,44,0
