,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
209,5,388,Kane,4,Spurs,Spurs,6,119,16
542,5,117,Werner,4,Chelsea,Chelsea,8,92,16
365,5,306,Rashford,3,Man Utd,Man Utd,1,96,15
216,5,390,Son,3,Spurs,Spurs,6,96,13
397,5,470,Kilman,2,Wolves,Wolves,39,38,12
82,5,302,Fernandes,3,Man Utd,Man Utd,1,113,11
97,5,377,Adams,4,Southampton,Southampton,20,57,11
430,5,96,Pope,1,Burnley,Burnley,90,55,11
466,5,276,Sterling,3,Man City,Man City,43,109,11
489,5,106,Barkley,3,Aston Villa,Aston Villa,7,58,11
11,5,557,Lookman,3,Fulham,Fulham,54,47,10
22,5,80,Mac Allister,3,Brighton,Brighton,36,53,9
160,5,12,Martínez,1,Aston Villa,Aston Villa,7,53,9
504,5,417,Johnstone,1,West Brom,West Brom,35,46,9
566,5,141,Zaha,3,Crystal Palace,Crystal Palace,31,71,9
4,5,313,Wan-Bissaka,2,Man Utd,Man Utd,1,58,8
210,5,298,Maguire,2,Man Utd,Man Utd,1,55,8
309,5,277,Cancelo,2,Man City,Man City,43,58,8
319,5,325,Darlow,1,Newcastle,Newcastle,4,49,8
404,5,156,Keane,2,Everton,Everton,11,50,8
469,5,460,Jiménez,4,Wolves,Wolves,39,81,8
113,5,418,Townsend,2,West Brom,West Brom,35,44,7
124,5,366,Ings,4,Southampton,Southampton,20,84,7
129,5,422,Furlong,2,West Brom,West Brom,35,45,7
153,5,278,Ederson,1,Man City,Man City,43,61,7
175,5,443,Balbuena,2,West Ham,West Ham,21,41,7
256,5,369,Vestergaard,2,Southampton,Southampton,20,47,7
314,5,500,Havertz,3,Chelsea,Chelsea,8,83,7
328,5,85,Long,2,Burnley,Burnley,90,43,7
339,5,270,Walker,2,Man City,Man City,43,61,7
347,5,155,Digne,2,Everton,Everton,11,62,7
411,5,254,Salah,3,Liverpool,Liverpool,14,129,7
488,5,461,Saïss,2,Wolves,Wolves,39,49,7
554,5,41,Mings,2,Aston Villa,Aston Villa,7,54,7
35,5,255,Robertson,2,Liverpool,Liverpool,14,73,6
80,5,530,Ivanovic,2,West Brom,West Brom,35,44,6
110,5,459,Coady,2,Wolves,Wolves,39,49,6
147,5,164,Calvert-Lewin,4,Everton,Everton,11,75,6
170,5,46,Konsa,2,Aston Villa,Aston Villa,7,46,6
251,5,81,Tarkowski,2,Burnley,Burnley,90,53,6
386,5,496,Cash,2,Aston Villa,Aston Villa,7,50,6
395,5,42,Targett,2,Aston Villa,Aston Villa,7,50,6
434,5,546,Semedo,2,Wolves,Wolves,39,51,6
461,5,284,Foden,3,Man City,Man City,43,61,6
491,5,455,Patrício,1,Wolves,Wolves,39,53,6
502,5,251,Mané,3,Liverpool,Liverpool,14,118,6
570,5,458,Boly,2,Wolves,Wolves,39,54,6
1,5,435,Cresswell,2,West Ham,West Ham,21,57,5
95,5,97,Taylor,2,Burnley,Burnley,90,44,5
284,5,38,McGinn,3,Aston Villa,Aston Villa,7,55,5
298,5,105,Jorginho,3,Chelsea,Chelsea,8,47,5
313,5,290,Mata,3,Man Utd,Man Utd,1,58,5
361,5,439,Lanzini,3,West Ham,West Ham,21,64,5
408,5,108,Batshuayi,4,Crystal Palace,Crystal Palace,31,57,5
500,5,556,Dias,2,Man City,Man City,43,59,5
536,5,148,Walcott,3,Southampton,Southampton,20,58,5
103,5,345,Basham,2,Sheffield Utd,Sheffield Utd,49,46,4
250,5,508,Rodríguez,3,Everton,Everton,11,77,4
514,5,542,Reguilón,2,Spurs,Spurs,6,55,4
559,5,558,Coufal,2,West Ham,West Ham,21,48,4
3,5,483,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,3
31,5,516,Areola,1,Fulham,Fulham,54,45,3
59,5,232,Chilwell,2,Chelsea,Chelsea,8,59,3
68,5,281,Bernardo Silva,3,Man City,Man City,43,74,3
71,5,8,Leno,1,Arsenal,Arsenal,3,50,3
111,5,544,Gallagher,3,West Brom,West Brom,35,55,3
121,5,469,Podence,3,Wolves,Wolves,39,53,3
132,5,291,de Gea,1,Man Utd,Man Utd,1,53,3
143,5,225,Praet,3,Leicester,Leicester,13,52,3
151,5,100,McNeil,3,Burnley,Burnley,90,57,3
185,5,555,Krovinovic,3,West Brom,West Brom,35,49,3
202,5,446,Diangana,3,West Brom,West Brom,35,50,3
230,5,37,Grealish,3,Aston Villa,Aston Villa,7,75,3
270,5,142,Schlupp,3,Crystal Palace,Crystal Palace,31,53,3
280,5,90,Gudmundsson,3,Burnley,Burnley,90,54,3
296,5,157,Pickford,1,Everton,Everton,11,48,3
302,5,98,Brownhill,3,Burnley,Burnley,90,49,3
320,5,217,Schmeichel,1,Leicester,Leicester,13,54,3
340,5,464,Dendoncker,3,Wolves,Wolves,39,46,3
359,5,40,Trézéguet,3,Aston Villa,Aston Villa,7,52,3
382,5,481,Pereira,3,West Brom,West Brom,35,54,3
419,5,518,Mendy,3,Leicester,Leicester,13,42,3
459,5,474,Neto,3,Wolves,Wolves,39,55,3
476,5,275,Mahrez,3,Man City,Man City,43,81,3
490,5,115,Loftus-Cheek,3,Fulham,Fulham,54,59,3
522,5,65,March,3,Brighton,Brighton,36,49,3
533,5,405,Ndombele,3,Spurs,Spurs,6,59,3
5,5,512,Doucouré,3,Everton,Everton,11,51,2
9,5,54,Lallana,3,Brighton,Brighton,36,62,2
10,5,66,Webster,2,Brighton,Brighton,36,43,2
30,5,338,Saint-Maximin,3,Newcastle,Newcastle,4,52,2
37,5,137,Townsend,3,Crystal Palace,Crystal Palace,31,55,2
47,5,484,Robinson,2,Fulham,Fulham,54,44,2
51,5,87,Barnes,4,Burnley,Burnley,90,60,2
52,5,89,Westwood,3,Burnley,Burnley,90,53,2
67,5,74,White,2,Brighton,Brighton,36,45,2
83,5,24,Saka,3,Arsenal,Arsenal,3,51,2
86,5,506,Wilson,4,Newcastle,Newcastle,4,65,2
96,5,133,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,2
105,5,91,Wood,4,Burnley,Burnley,90,66,2
122,5,501,Ceballos,3,Arsenal,Arsenal,3,47,2
127,5,61,Burn,2,Brighton,Brighton,36,42,2
135,5,344,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,2
140,5,448,Rice,3,West Ham,West Ham,21,47,2
149,5,52,Douglas Luiz,3,Aston Villa,Aston Villa,7,48,2
190,5,299,Fred,3,Man Utd,Man Utd,1,53,2
194,5,494,Gabriel,2,Arsenal,Arsenal,3,49,2
213,5,235,Barnes,3,Leicester,Leicester,13,66,2
218,5,11,Bellerín,2,Arsenal,Arsenal,3,50,2
219,5,205,Costa,3,Leeds,Leeds,2,50,2
223,5,213,Meslier,1,Leeds,Leeds,2,48,2
231,5,203,Harrison,3,Leeds,Leeds,2,56,2
238,5,144,Riedewald,3,Crystal Palace,Crystal Palace,31,44,2
245,5,239,Justin,2,Leicester,Leicester,13,48,2
253,5,370,Ward-Prowse,3,Southampton,Southampton,20,59,2
260,5,445,Bowen,3,West Ham,West Ham,21,58,2
271,5,485,Hendrick,3,Newcastle,Newcastle,4,45,2
294,5,244,Henderson,3,Liverpool,Liverpool,14,54,2
318,5,582,Grant,4,West Brom,West Brom,35,56,2
332,5,17,Tierney,2,Arsenal,Arsenal,3,52,2
350,5,431,Fabianski,1,West Ham,West Ham,21,50,2
377,5,120,Mount,3,Chelsea,Chelsea,8,73,2
381,5,198,Klich,3,Leeds,Leeds,2,52,2
416,5,385,Sissoko,3,Spurs,Spurs,6,47,2
417,5,113,Kanté,3,Chelsea,Chelsea,8,49,2
425,5,68,Maupay,4,Brighton,Brighton,36,58,2
436,5,562,Aina,2,Fulham,Fulham,54,43,2
440,5,357,McBurnie,4,Sheffield Utd,Sheffield Utd,49,56,2
444,5,514,Watkins,4,Aston Villa,Aston Villa,7,63,2
449,5,450,Fornals,3,West Ham,West Ham,21,58,2
454,5,202,Bamford,4,Leeds,Leeds,2,66,2
