,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
318,165,13,Holgate,2,Everton,Everton,11,48,14
551,306,13,Rashford,3,Man Utd,Man Utd,1,96,14
616,344,13,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,13
356,203,13,Harrison,3,Leeds,Leeds,2,56,12
816,492,13,Rodrigo,4,Leeds,Leeds,2,57,12
177,96,13,Pope,1,Burnley,Burnley,90,55,11
0,4,13,Aubameyang,3,Arsenal,Arsenal,3,113,10
490,271,13,Gündogan,3,Man City,Man City,43,55,10
546,303,13,Martial,4,Man Utd,Man Utd,1,86,10
289,148,13,Walcott,3,Southampton,Southampton,20,58,9
441,249,13,Firmino,4,Liverpool,Liverpool,14,91,9
683,390,13,Son,3,Spurs,Spurs,6,96,9
788,469,13,Podence,3,Wolves,Wolves,39,53,9
793,474,13,Neto,3,Wolves,Wolves,39,55,9
865,516,13,Areola,1,Fulham,Fulham,54,45,9
924,572,13,Adarabioyo,2,Fulham,Fulham,54,45,9
937,597,13,Sánchez,1,Brighton,Brighton,36,45,9
30,12,13,Martínez,1,Aston Villa,Aston Villa,7,53,8
70,29,13,El Mohamady,2,Aston Villa,Aston Villa,7,42,8
322,166,13,Richarlison,4,Everton,Everton,11,77,8
346,201,13,Alioski,2,Leeds,Leeds,2,44,8
899,558,13,Coufal,2,West Ham,West Ham,21,48,8
921,571,13,Andersen,2,Fulham,Fulham,54,45,8
326,193,13,Hernández,3,Leeds,Leeds,2,57,7
341,200,13,Dallas,2,Leeds,Leeds,2,55,7
461,254,13,Salah,3,Liverpool,Liverpool,14,129,7
502,276,13,Sterling,3,Man City,Man City,43,109,7
738,441,13,Haller,4,West Ham,West Ham,21,61,7
55,22,13,Nketiah,4,Arsenal,Arsenal,3,53,6
85,39,13,Hause,2,Aston Villa,Aston Villa,7,44,6
90,41,13,Mings,2,Aston Villa,Aston Villa,7,54,6
95,42,13,Targett,2,Aston Villa,Aston Villa,7,50,6
110,62,13,Dunk,2,Brighton,Brighton,36,48,6
120,66,13,Webster,2,Brighton,Brighton,36,43,6
135,74,13,White,2,Brighton,Brighton,36,45,6
145,81,13,Tarkowski,2,Burnley,Burnley,90,53,6
157,88,13,Mee,2,Burnley,Burnley,90,47,6
169,92,13,Lowton,2,Burnley,Burnley,90,44,6
181,97,13,Taylor,2,Burnley,Burnley,90,44,6
194,103,13,Giroud,4,Chelsea,Chelsea,8,67,6
259,134,13,Ward,2,Crystal Palace,Crystal Palace,31,43,6
298,156,13,Keane,2,Everton,Everton,11,50,6
306,159,13,Iwobi,3,Everton,Everton,11,59,6
310,162,13,Mina,2,Everton,Everton,11,55,6
351,202,13,Bamford,4,Leeds,Leeds,2,66,6
591,324,13,Clark,2,Newcastle,Newcastle,4,45,6
909,562,13,Aina,2,Fulham,Fulham,54,43,6
314,164,13,Calvert-Lewin,4,Everton,Everton,11,75,5
406,232,13,Chilwell,2,Chelsea,Chelsea,8,59,5
466,255,13,Robertson,2,Liverpool,Liverpool,14,73,5
621,346,13,Fleck,3,Sheffield Utd,Sheffield Utd,49,56,5
666,377,13,Adams,4,Southampton,Southampton,20,57,5
671,383,13,Lloris,1,Spurs,Spurs,6,56,5
718,419,13,Ajayi,2,West Brom,West Brom,35,48,5
803,484,13,Robinson,2,Fulham,Fulham,54,44,5
841,506,13,Wilson,4,Newcastle,Newcastle,4,65,5
912,566,13,Godfrey,2,Everton,Everton,11,51,5
264,137,13,Townsend,3,Crystal Palace,Crystal Palace,31,55,4
336,198,13,Klich,3,Leeds,Leeds,2,52,4
494,272,13,De Bruyne,3,Man City,Man City,43,118,4
531,296,13,Pogba,3,Man Utd,Man Utd,1,76,4
556,308,13,Lindelöf,2,Man Utd,Man Utd,1,48,4
713,417,13,Johnstone,1,West Brom,West Brom,35,46,4
860,515,13,Vitinha,3,Wolves,Wolves,39,47,4
75,37,13,Grealish,3,Aston Villa,Aston Villa,7,75,3
80,38,13,McGinn,3,Aston Villa,Aston Villa,7,55,3
