,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
455,215,20,De Bruyne,3,11,Man City,43,106,14
245,147,20,Calvert-Lewin,4,8,Everton,11,61,12
770,362,20,Deeney,4,18,Watford,57,62,12
385,192,20,Mané,3,10,Liverpool,14,121,11
1040,516,20,Mooy,3,4,Brighton,36,47,11
195,124,20,Tomkins,2,7,Crystal Palace,31,49,10
555,265,20,Pérez,3,9,Leicester,13,60,10
860,399,20,Fornals,3,19,West Ham,21,60,10
20,11,20,Aubameyang,4,1,Arsenal,3,109,9
485,233,20,Rashford,4,12,Man Utd,1,89,9
670,313,20,Ings,4,16,Southampton,20,76,9
735,343,20,Eriksen,3,17,Spurs,6,86,9
70,42,20,Dunk,2,4,Brighton,36,48,8
80,50,20,Jahanbakhsh,3,4,Brighton,36,58,8
290,160,20,Maguire,2,12,Man Utd,1,53,8
350,182,20,Alexander-Arnold,2,10,Liverpool,14,77,8
360,184,20,Gomez,2,10,Liverpool,14,53,8
430,210,20,Agüero,4,11,Man City,43,116,8
500,239,20,Martial,3,12,Man Utd,1,85,8
720,338,20,Kane,4,17,Spurs,6,110,8
765,358,20,Cathcart,2,18,Watford,57,41,8
830,388,20,Fabianski,1,19,West Ham,21,49,8
175,113,20,Willian,3,6,Chelsea,8,73,7
260,151,20,Sigurdsson,3,8,Everton,11,73,7
420,206,20,Zinchenko,2,11,Man City,43,52,7
480,225,20,Lindelöf,2,12,Man Utd,1,53,7
530,252,20,Schär,2,13,Newcastle,4,50,7
590,282,20,Vrancic,3,14,Norwich,45,62,7
895,421,20,Trossard,3,4,Brighton,36,58,7
950,460,20,Abraham,4,6,Chelsea,8,73,7
1060,525,20,Sarr,3,18,Watford,57,59,7
60,38,20,Montoya,2,4,Brighton,36,43,6
75,47,20,Ryan,1,4,Brighton,36,47,6
255,150,20,Richarlison,3,8,Everton,11,82,6
315,167,20,Iheanacho,4,9,Leicester,13,57,6
345,181,20,Robertson,2,10,Liverpool,14,70,6
355,183,20,van Dijk,2,10,Liverpool,14,65,6
