,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
2,18,172,Mooy,3,8,Huddersfield,38,52,15
356,18,453,Lanzini,3,20,West Ham,21,66,15
357,18,100,Alonso,2,5,Chelsea,8,71,14
148,18,215,Lovren,2,10,Liverpool,14,53,13
225,18,253,Gündogan,3,11,Man City,43,54,13
331,18,187,Depoitre,4,8,Huddersfield,38,50,13
452,18,226,Coutinho,3,10,Liverpool,14,91,13
561,18,161,Rooney,4,7,Everton,11,71,13
460,18,247,Sterling,3,11,Man City,43,91,12
472,18,235,Firmino,4,10,Liverpool,14,95,12
95,18,134,Benteke,4,6,Crystal Palace,31,75,11
376,18,54,Ryan,1,3,Brighton,36,46,11
391,18,16,Özil,3,1,Arsenal,3,93,11
268,18,279,Lingard,3,12,Man Utd,1,60,10
318,18,252,De Bruyne,3,11,Man City,43,103,10
339,18,255,Sané,3,11,Man City,43,87,10
35,18,475,Robertson,2,10,Liverpool,14,50,9
208,18,359,Sigurdsson,3,7,Everton,11,80,9
347,18,350,Fabianski,1,16,Swansea,80,47,9
364,18,340,Arnautovic,3,20,West Ham,21,71,9
0,18,443,Cresswell,2,20,West Ham,21,49,8
33,18,470,Christensen,2,5,Chelsea,8,53,8
38,18,131,Townsend,3,6,Crystal Palace,31,56,8
332,18,4,Koscielny,2,1,Arsenal,3,60,8
342,18,55,Dunk,2,3,Brighton,36,45,8
404,18,234,Salah,3,10,Liverpool,14,106,8
480,18,285,Lukaku,4,12,Man Utd,1,115,8
567,18,126,Zaha,3,6,Crystal Palace,31,71,8
7,18,414,Doucouré,3,18,Watford,57,52,7
81,18,58,Bruno,2,3,Brighton,36,45,7
96,18,387,Eriksen,3,17,Spurs,6,97,7
116,18,97,Azpilicueta,2,5,Chelsea,8,69,7
195,18,98,Cahill,2,5,Chelsea,8,62,7
222,18,7,Bellerín,2,1,Arsenal,3,59,7
371,18,120,Kelly,2,6,Crystal Palace,31,41,7
555,18,102,Moses,2,5,Chelsea,8,65,7
14,18,438,Adrián,1,20,West Ham,21,40,6
26,18,19,Chamberlain,3,10,Liverpool,14,55,6
43,18,444,Ogbonna,2,20,West Ham,21,42,6
60,18,130,Sako,3,6,Crystal Palace,31,48,6
70,18,77,Mee,2,4,Burnley,90,49,6
155,18,159,Calvert-Lewin,4,7,Everton,11,49,6
159,18,104,Hazard,3,5,Chelsea,8,105,6
193,18,151,Barry,3,19,West Brom,35,44,6
