,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
225,27,388,Kane,4,Spurs,Spurs,6,119,19
527,27,275,Mahrez,3,Man City,Man City,43,81,18
165,27,272,De Bruyne,3,Man City,Man City,43,118,14
449,27,543,Bale,3,Spurs,Spurs,6,92,14
454,27,300,Shaw,2,Man Utd,Man Utd,1,55,14
479,27,576,Dawson,2,West Ham,West Ham,21,45,13
157,27,435,Cresswell,2,West Ham,West Ham,21,57,12
509,27,370,Ward-Prowse,3,Southampton,Southampton,20,59,11
672,27,284,Foden,3,Man City,Man City,43,61,11
45,27,105,Jorginho,3,Chelsea,Chelsea,8,47,10
222,27,227,Amartey,2,Leicester,Leicester,13,39,10
560,27,493,Lemina,3,Fulham,Fulham,54,45,10
715,27,302,Fernandes,3,Man Utd,Man Utd,1,113,10
53,27,572,Adarabioyo,2,Fulham,Fulham,54,45,9
85,27,418,Townsend,2,West Brom,West Brom,35,44,9
108,27,213,Meslier,1,Leeds,Leeds,2,48,9
139,27,233,Iheanacho,4,Leicester,Leicester,13,62,9
277,27,91,Wood,4,Burnley,Burnley,90,66,9
430,27,54,Lallana,3,Brighton,Brighton,36,62,9
459,27,500,Havertz,3,Chelsea,Chelsea,8,83,9
586,27,102,Azpilicueta,2,Chelsea,Chelsea,8,58,9
701,27,459,Coady,2,Wolves,Wolves,39,49,9
2,27,324,Clark,2,Newcastle,Newcastle,4,45,8
15,27,123,James,2,Chelsea,Chelsea,8,51,8
22,27,417,Johnstone,1,West Brom,West Brom,35,46,8
240,27,516,Areola,1,Fulham,Fulham,54,45,8
285,27,104,Alonso,2,Chelsea,Chelsea,8,56,8
345,27,305,Henderson,1,Man Utd,Man Utd,1,52,8
396,27,4,Aubameyang,3,Arsenal,Arsenal,3,113,8
606,27,362,Bertrand,2,Southampton,Southampton,20,50,8
614,27,271,Gündogan,3,Man City,Man City,43,55,8
735,27,29,El Mohamady,2,Aston Villa,Aston Villa,7,42,8
63,27,132,Benteke,4,Crystal Palace,Crystal Palace,31,55,7
71,27,12,Martínez,1,Aston Villa,Aston Villa,7,53,7
185,27,41,Mings,2,Aston Villa,Aston Villa,7,54,7
234,27,326,Dubravka,1,Newcastle,Newcastle,4,48,7
408,27,571,Andersen,2,Fulham,Fulham,54,45,7
510,27,370,Ward-Prowse,3,Southampton,Southampton,20,59,7
590,27,462,Jonny,2,Wolves,Wolves,39,54,7
654,27,375,Walker-Peters,2,Southampton,Southampton,20,47,7
9,27,425,O'Shea,2,West Brom,West Brom,35,42,6
59,27,306,Rashford,3,Man Utd,Man Utd,1,96,6
61,27,478,Willian,3,Arsenal,Arsenal,3,75,6
78,27,558,Coufal,2,West Ham,West Ham,21,48,6
79,27,376,Bednarek,2,Southampton,Southampton,20,47,6
132,27,328,Lascelles,2,Newcastle,Newcastle,4,42,6
