,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
8,172,29,Barnes,3,9,Leicester,13,58,19
2,113,29,Willian,3,6,Chelsea,8,73,13
11,192,29,Mané,3,10,Liverpool,14,121,13
3,114,29,Pedro,3,6,Chelsea,8,68,12
4,117,29,Barkley,3,6,Chelsea,8,56,12
16,297,29,Lundstram,2,15,Sheffield Utd,49,46,12
18,318,29,McCarthy,1,16,Southampton,20,45,12
0,14,29,Leno,1,1,Arsenal,3,48,11
7,166,29,Vardy,4,9,Leicester,13,97,11
6,131,29,Guaita,1,7,Crystal Palace,31,49,10
9,174,29,Albrighton,3,9,Leicester,13,51,10
21,500,29,Saint-Maximin,3,13,Newcastle,4,52,10
1,91,29,Wood,4,5,Burnley,90,62,9
10,191,29,Salah,3,10,Liverpool,14,125,9
12,225,29,Lindelöf,2,12,Man Utd,1,53,9
13,235,29,de Gea,1,12,Man Utd,1,53,9
17,298,29,Sharp,4,15,Sheffield Utd,49,52,9
5,127,29,Dann,2,7,Crystal Palace,31,43,8
14,239,29,Martial,3,12,Man Utd,1,85,8
15,262,29,Dubravka,1,13,Newcastle,4,51,8
19,405,29,Boly,2,20,Wolves,39,49,8
20,407,29,Saïss,2,20,Wolves,39,47,8
