,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
77,39,15,Hause,2,Aston Villa,Aston Villa,7,44,15
64,24,15,Saka,3,Arsenal,Arsenal,3,51,13
474,302,15,Fernandes,3,Man Utd,Man Utd,1,113,12
265,150,15,Sigurdsson,3,Everton,Everton,11,68,11
317,213,15,Meslier,1,Leeds,Leeds,2,48,11
405,271,15,Gündogan,3,Man City,Man City,43,55,11
644,405,15,Ndombele,3,Spurs,Spurs,6,59,11
784,514,15,Watkins,4,Aston Villa,Aston Villa,7,63,11
40,12,15,Martínez,1,Aston Villa,Aston Villa,7,53,10
688,449,15,Soucek,3,West Ham,West Ham,21,52,10
706,461,15,Saïss,2,Wolves,Wolves,39,49,10
85,45,15,El Ghazi,3,Aston Villa,Aston Villa,7,52,9
102,62,15,Dunk,2,Brighton,Brighton,36,48,9
377,251,15,Mané,3,Liverpool,Liverpool,14,118,9
604,376,15,Bednarek,2,Southampton,Southampton,20,47,9
652,419,15,Ajayi,2,West Brom,West Brom,35,48,9
15,6,15,Lacazette,4,Arsenal,Arsenal,3,84,8
20,8,15,Leno,1,Arsenal,Arsenal,3,50,8
25,9,15,Xhaka,3,Arsenal,Arsenal,3,52,8
268,156,15,Keane,2,Everton,Everton,11,50,8
305,202,15,Bamford,4,Leeds,Leeds,2,66,8
445,287,15,Torres,3,Man City,Man City,43,70,8
600,375,15,Walker-Peters,2,Southampton,Southampton,20,47,8
788,516,15,Areola,1,Fulham,Fulham,54,45,8
122,68,15,Maupay,4,Brighton,Brighton,36,58,7
277,162,15,Mina,2,Everton,Everton,11,55,7
280,165,15,Holgate,2,Everton,Everton,11,48,7
313,211,15,Struijk,2,Leeds,Leeds,2,40,7
349,235,15,Barnes,3,Leicester,Leicester,13,66,7
369,246,15,Matip,2,Liverpool,Liverpool,14,54,7
421,277,15,Cancelo,2,Man City,Man City,43,58,7
484,306,15,Rashford,3,Man Utd,Man Utd,1,96,7
791,540,15,Traoré,3,Aston Villa,Aston Villa,7,58,7
59,23,15,Smith Rowe,3,Arsenal,Arsenal,3,42,6
81,42,15,Targett,2,Aston Villa,Aston Villa,7,50,6
190,118,15,Abraham,4,Chelsea,Chelsea,8,71,6
289,197,15,Ayling,2,Leeds,Leeds,2,44,6
297,200,15,Dallas,2,Leeds,Leeds,2,55,6
301,201,15,Alioski,2,Leeds,Leeds,2,44,6
413,273,15,Stones,2,Man City,Man City,43,51,6
417,276,15,Sterling,3,Man City,Man City,43,109,6
425,278,15,Ederson,1,Man City,Man City,43,61,6
573,362,15,Bertrand,2,Southampton,Southampton,20,50,6
577,363,15,McCarthy,1,Southampton,Southampton,20,44,6
585,367,15,Stephens,2,Southampton,Southampton,20,46,6
632,395,15,Davies,2,Spurs,Spurs,6,45,6
721,474,15,Neto,3,Wolves,Wolves,39,55,6
753,496,15,Cash,2,Aston Villa,Aston Villa,7,50,6
781,512,15,Doucouré,3,Everton,Everton,11,51,6
795,542,15,Reguilón,2,Spurs,Spurs,6,55,6
803,556,15,Dias,2,Man City,Man City,43,59,6
818,562,15,Aina,2,Fulham,Fulham,54,43,6
838,571,15,Andersen,2,Fulham,Fulham,54,45,6
841,572,15,Adarabioyo,2,Fulham,Fulham,54,45,6
107,65,15,March,3,Brighton,Brighton,36,49,5
271,157,15,Pickford,1,Everton,Everton,11,48,5
333,224,15,Vardy,4,Leicester,Leicester,13,102,5
826,566,15,Godfrey,2,Everton,Everton,11,51,5
54,17,15,Tierney,2,Arsenal,Arsenal,3,52,4
202,122,15,Hudson-Odoi,3,Chelsea,Chelsea,8,57,4
341,231,15,Maddison,3,Leicester,Leicester,13,72,4
664,435,15,Cresswell,2,West Ham,West Ham,21,57,4
676,439,15,Lanzini,3,West Ham,West Ham,21,64,4
726,481,15,Pereira,3,West Brom,West Brom,35,54,4
829,569,15,Cavani,4,Man Utd,Man Utd,1,80,4
73,38,15,McGinn,3,Aston Villa,Aston Villa,7,55,3
93,52,15,Douglas Luiz,3,Aston Villa,Aston Villa,7,48,3
174,96,15,Pope,1,Burnley,Burnley,90,55,3
206,128,15,Guaita,1,Crystal Palace,Crystal Palace,31,48,3
261,148,15,Walcott,3,Southampton,Southampton,20,58,3
274,159,15,Iwobi,3,Everton,Everton,11,59,3
283,187,15,Cavaleiro,3,Fulham,Fulham,54,53,3
293,198,15,Klich,3,Leeds,Leeds,2,52,3
309,203,15,Harrison,3,Leeds,Leeds,2,56,3
337,228,15,Tielemans,3,Leicester,Leicester,13,64,3
409,272,15,De Bruyne,3,Man City,Man City,43,118,3
429,281,15,Bernardo Silva,3,Man City,Man City,43,74,3
469,300,15,Shaw,2,Man Utd,Man Utd,1,55,3
589,368,15,Armstrong,3,Southampton,Southampton,20,55,3
593,370,15,Ward-Prowse,3,Southampton,Southampton,20,59,3
597,373,15,Reed,3,Fulham,Fulham,54,44,3
608,383,15,Lloris,1,Spurs,Spurs,6,56,3
624,390,15,Son,3,Spurs,Spurs,6,96,3
807,557,15,Lookman,3,Fulham,Fulham,54,47,3
834,570,15,Raphinha,3,Leeds,Leeds,2,56,3
35,11,15,Bellerín,2,Arsenal,Arsenal,3,50,2
49,16,15,Holding,2,Arsenal,Arsenal,3,43,2
69,37,15,Grealish,3,Aston Villa,Aston Villa,7,75,2
127,69,15,Trossard,3,Brighton,Brighton,36,55,2
146,83,15,Pieters,2,Burnley,Burnley,90,43,2
154,88,15,Mee,2,Burnley,Burnley,90,47,2
162,91,15,Wood,4,Burnley,Burnley,90,66,2
166,92,15,Lowton,2,Burnley,Burnley,90,44,2
178,98,15,Brownhill,3,Burnley,Burnley,90,49,2
194,119,15,Pulisic,3,Chelsea,Chelsea,8,83,2
198,120,15,Mount,3,Chelsea,Chelsea,8,73,2
216,130,15,McArthur,3,Crystal Palace,Crystal Palace,31,52,2
221,132,15,Benteke,4,Crystal Palace,Crystal Palace,31,55,2
226,133,15,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,2
251,142,15,Schlupp,3,Crystal Palace,Crystal Palace,31,53,2
286,191,15,Anguissa,3,Fulham,Fulham,54,44,2
329,221,15,Albrighton,3,Leicester,Leicester,13,52,2
361,243,15,Wijnaldum,3,Liverpool,Liverpool,14,53,2
365,244,15,Henderson,3,Liverpool,Liverpool,14,54,2
373,249,15,Firmino,4,Liverpool,Liverpool,14,91,2
381,252,15,Alisson,1,Liverpool,Liverpool,14,60,2
385,253,15,Fabinho,3,Liverpool,Liverpool,14,54,2
389,254,15,Salah,3,Liverpool,Liverpool,14,129,2
393,255,15,Robertson,2,Liverpool,Liverpool,14,73,2
397,259,15,Alexander-Arnold,2,Liverpool,Liverpool,14,78,2
464,299,15,Fred,3,Man Utd,Man Utd,1,53,2
479,303,15,Martial,4,Man Utd,Man Utd,1,86,2
489,308,15,Lindelöf,2,Man Utd,Man Utd,1,48,2
494,309,15,McTominay,3,Man Utd,Man Utd,1,49,2
524,325,15,Darlow,1,Newcastle,Newcastle,4,49,2
539,339,15,Almirón,3,Newcastle,Newcastle,4,56,2
544,340,15,Joelinton,4,Newcastle,Newcastle,4,57,2
549,344,15,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,2
559,353,15,Egan,2,Sheffield Utd,Sheffield Utd,49,47,2
564,356,15,Osborn,3,Sheffield Utd,Sheffield Utd,49,47,2
569,358,15,Callum Robinson,4,West Brom,West Brom,35,52,2
616,388,15,Kane,4,Spurs,Spurs,6,119,2
628,391,15,Dier,2,Spurs,Spurs,6,46,2
636,396,15,Højbjerg,3,Spurs,Spurs,6,49,2
648,413,15,Sawyers,3,West Brom,West Brom,35,46,2
684,448,15,Rice,3,West Ham,West Ham,21,47,2
696,454,15,Moutinho,3,Wolves,Wolves,39,51,2
711,465,15,Traoré,3,Wolves,Wolves,39,60,2
716,466,15,Neves,3,Wolves,Wolves,39,51,2
730,483,15,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,2
735,487,15,Matty Longstaff,3,Newcastle,Newcastle,4,48,2
757,497,15,Murphy,3,Newcastle,Newcastle,4,49,2
766,504,15,Fabio Silva,4,Wolves,Wolves,39,52,2
776,509,15,Ampadu,2,Sheffield Utd,Sheffield Utd,49,43,2
799,548,15,Mendy,1,Chelsea,Chelsea,8,53,2
30,10,15,Marí,2,Arsenal,Arsenal,3,44,1
89,46,15,Konsa,2,Aston Villa,Aston Villa,7,46,1
97,61,15,Burn,2,Brighton,Brighton,36,42,1
112,66,15,Webster,2,Brighton,Brighton,36,43,1
132,74,15,White,2,Brighton,Brighton,36,45,1
142,81,15,Tarkowski,2,Burnley,Burnley,90,53,1
150,87,15,Barnes,4,Burnley,Burnley,90,60,1
158,89,15,Westwood,3,Burnley,Burnley,90,53,1
236,137,15,Townsend,3,Crystal Palace,Crystal Palace,31,55,1
241,138,15,Milivojevic,3,Crystal Palace,Crystal Palace,31,56,1
246,141,15,Zaha,3,Crystal Palace,Crystal Palace,31,71,1
321,217,15,Schmeichel,1,Leicester,Leicester,13,54,1
325,219,15,Evans,2,Leicester,Leicester,13,56,1
345,232,15,Chilwell,2,Chelsea,Chelsea,8,59,1
353,236,15,Ndidi,3,Leicester,Leicester,13,48,1
357,239,15,Justin,2,Leicester,Leicester,13,48,1
401,266,15,Fernandinho,2,Man City,Man City,43,54,1
437,284,15,Foden,3,Man City,Man City,43,61,1
449,291,15,de Gea,1,Man Utd,Man Utd,1,53,1
454,296,15,Pogba,3,Man Utd,Man Utd,1,76,1
459,298,15,Maguire,2,Man Utd,Man Utd,1,55,1
499,310,15,Bailly,2,Man Utd,Man Utd,1,48,1
509,320,15,Carroll,4,Newcastle,Newcastle,4,51,1
514,323,15,Fernández,2,Newcastle,Newcastle,4,47,1
519,324,15,Clark,2,Newcastle,Newcastle,4,45,1
534,335,15,Yedlin,2,Newcastle,Newcastle,4,43,1
640,400,15,Bergwijn,3,Spurs,Spurs,6,70,1
656,431,15,Fabianski,1,West Ham,West Ham,21,50,1
660,432,15,Ogbonna,2,West Ham,West Ham,21,47,1
668,436,15,Yarmolenko,3,West Ham,West Ham,21,55,1
680,445,15,Bowen,3,West Ham,West Ham,21,58,1
740,489,15,Eze,3,Crystal Palace,Crystal Palace,31,58,1
749,492,15,Rodrigo,4,Leeds,Leeds,2,57,1
762,498,15,Castagne,2,Leicester,Leicester,13,58,1
810,558,15,Coufal,2,West Ham,West Ham,21,48,1
814,561,15,Fofana,2,Leicester,Leicester,13,50,1
821,563,15,Ait Nouri,2,Wolves,Wolves,39,50,1
852,597,15,Sánchez,1,Brighton,Brighton,36,45,1
0,3,15,David Luiz,2,Arsenal,Arsenal,3,54,0
5,4,15,Aubameyang,3,Arsenal,Arsenal,3,113,0
10,5,15,Cédric,2,Arsenal,Arsenal,3,46,0
44,15,15,Maitland-Niles,2,Arsenal,West Brom,35,46,0
117,67,15,Veltman,2,Brighton,Brighton,36,43,0
137,80,15,Mac Allister,3,Brighton,Brighton,36,53,0
170,95,15,Brady,3,Burnley,Burnley,90,50,0
182,103,15,Giroud,4,Chelsea,Chelsea,8,67,0
186,109,15,Rüdiger,2,Chelsea,Chelsea,8,47,0
211,129,15,Tomkins,2,Crystal Palace,Crystal Palace,31,44,0
231,134,15,Ward,2,Crystal Palace,Crystal Palace,31,43,0
256,146,15,Mitchell,2,Crystal Palace,Crystal Palace,31,38,0
433,283,15,Zinchenko,2,Man City,Man City,43,55,0
441,286,15,Rodrigo,3,Man City,Man City,43,53,0
504,313,15,Wan-Bissaka,2,Man Utd,Man Utd,1,58,0
529,334,15,Schär,2,Newcastle,Newcastle,4,48,0
554,346,15,Fleck,3,Sheffield Utd,Sheffield Utd,49,56,0
581,366,15,Ings,4,Southampton,Southampton,20,84,0
612,386,15,Alderweireld,2,Spurs,Spurs,6,54,0
620,389,15,Aurier,2,Spurs,Spurs,6,52,0
672,437,15,Antonio,4,West Ham,West Ham,21,67,0
692,450,15,Fornals,3,West Ham,West Ham,21,58,0
701,458,15,Boly,2,Wolves,Wolves,39,54,0
745,490,15,Thiago Silva,2,Chelsea,Chelsea,8,56,0
771,506,15,Wilson,4,Newcastle,Newcastle,4,65,0
844,576,15,Dawson,2,West Ham,West Ham,21,45,0
848,587,15,Benrahma,3,West Ham,West Ham,21,59,0
155,88,16,Mee,2,Burnley,Burnley,90,47,15
298,200,16,Dallas,2,Leeds,Leeds,2,55,12
302,201,16,Alioski,2,Leeds,Leeds,2,44,12
450,291,16,de Gea,1,Man Utd,Man Utd,1,53,10
50,16,16,Holding,2,Arsenal,Arsenal,3,43,9
207,128,16,Guaita,1,Crystal Palace,Crystal Palace,31,48,9
394,255,16,Robertson,2,Liverpool,Liverpool,14,73,9
500,310,16,Bailly,2,Man Utd,Man Utd,1,48,9
515,323,16,Fernández,2,Newcastle,Newcastle,4,47,9
578,363,16,McCarthy,1,Southampton,Southampton,20,44,9
586,367,16,Stephens,2,Southampton,Southampton,20,46,9
143,81,16,Tarkowski,2,Burnley,Burnley,90,53,8
147,83,16,Pieters,2,Burnley,Burnley,90,43,8
183,103,16,Giroud,4,Chelsea,Chelsea,8,67,8
306,202,16,Bamford,4,Leeds,Leeds,2,66,8
310,203,16,Harrison,3,Leeds,Leeds,2,56,8
326,219,16,Evans,2,Leicester,Leicester,13,56,8
350,235,16,Barnes,3,Leicester,Leicester,13,66,8
525,325,16,Darlow,1,Newcastle,Newcastle,4,49,8
657,431,16,Fabianski,1,West Ham,West Ham,21,50,8
750,492,16,Rodrigo,4,Leeds,Leeds,2,57,8
835,570,16,Raphinha,3,Leeds,Leeds,2,56,8
16,6,16,Lacazette,4,Arsenal,Arsenal,3,84,7
31,10,16,Marí,2,Arsenal,Arsenal,3,44,7
86,45,16,El Ghazi,3,Aston Villa,Aston Villa,7,52,7
247,141,16,Zaha,3,Crystal Palace,Crystal Palace,31,71,7
460,298,16,Maguire,2,Man Utd,Man Utd,1,55,7
485,306,16,Rashford,3,Man Utd,Man Utd,1,96,7
605,376,16,Bednarek,2,Southampton,Southampton,20,47,7
754,496,16,Cash,2,Aston Villa,Aston Villa,7,50,7
21,8,16,Leno,1,Arsenal,Arsenal,3,50,6
36,11,16,Bellerín,2,Arsenal,Arsenal,3,50,6
55,17,16,Tierney,2,Arsenal,Arsenal,3,52,6
65,24,16,Saka,3,Arsenal,Arsenal,3,51,6
171,95,16,Brady,3,Burnley,Burnley,90,50,6
175,96,16,Pope,1,Burnley,Burnley,90,55,6
290,197,16,Ayling,2,Leeds,Leeds,2,44,6
314,211,16,Struijk,2,Leeds,Leeds,2,40,6
318,213,16,Meslier,1,Leeds,Leeds,2,48,6
382,252,16,Alisson,1,Liverpool,Liverpool,14,60,6
398,259,16,Alexander-Arnold,2,Liverpool,Liverpool,14,78,6
475,302,16,Fernandes,3,Man Utd,Man Utd,1,113,6
505,313,16,Wan-Bissaka,2,Man Utd,Man Utd,1,58,6
530,334,16,Schär,2,Newcastle,Newcastle,4,48,6
535,335,16,Yedlin,2,Newcastle,Newcastle,4,43,6
661,432,16,Ogbonna,2,West Ham,West Ham,21,47,6
665,435,16,Cresswell,2,West Ham,West Ham,21,57,6
845,576,16,Dawson,2,West Ham,West Ham,21,45,6
167,92,16,Lowton,2,Burnley,Burnley,90,44,5
237,137,16,Townsend,3,Crystal Palace,Crystal Palace,31,55,5
346,232,16,Chilwell,2,Chelsea,Chelsea,8,59,5
520,324,16,Clark,2,Newcastle,Newcastle,4,45,5
574,362,16,Bertrand,2,Southampton,Southampton,20,50,5
601,375,16,Walker-Peters,2,Southampton,Southampton,20,47,5
294,198,16,Klich,3,Leeds,Leeds,2,52,4
6,4,16,Aubameyang,3,Arsenal,Arsenal,3,113,3
