,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
577,302,8,Fernandes,3,Man Utd,Man Utd,1,113,17
807,431,8,Fabianski,1,West Ham,West Ham,21,50,15
907,489,8,Eze,3,Crystal Palace,Crystal Palace,31,58,13
959,514,8,Watkins,4,Aston Villa,Aston Villa,7,63,13
862,457,8,Doherty,2,Spurs,Spurs,6,56,12
41,42,8,Targett,2,Aston Villa,Aston Villa,7,50,11
172,114,8,Ziyech,3,Chelsea,Chelsea,8,79,11
677,368,8,Armstrong,3,Southampton,Southampton,20,55,10
857,455,8,Patrício,1,Wolves,Wolves,39,53,10
73,67,8,Veltman,2,Brighton,Brighton,36,43,9
128,96,8,Pope,1,Burnley,Burnley,90,55,9
467,254,8,Salah,3,Liverpool,Liverpool,14,129,9
532,282,8,Jesus,4,Man City,Man City,43,91,9
697,375,8,Walker-Peters,2,Southampton,Southampton,20,47,9
732,388,8,Kane,4,Spurs,Spurs,6,119,9
847,449,8,Soucek,3,West Ham,West Ham,21,52,9
103,88,8,Mee,2,Burnley,Burnley,90,47,8
133,97,8,Taylor,2,Burnley,Burnley,90,44,8
187,118,8,Abraham,4,Chelsea,Chelsea,8,71,8
237,140,8,Ayew,4,Crystal Palace,Crystal Palace,31,56,8
262,154,8,Bernard,3,Everton,Everton,11,57,8
412,232,8,Chilwell,2,Chelsea,Chelsea,8,59,8
902,486,8,Dann,2,Crystal Palace,Crystal Palace,31,42,8
912,490,8,Thiago Silva,2,Chelsea,Chelsea,8,56,8
1002,558,8,Coufal,2,West Ham,West Ham,21,48,8
153,106,8,Barkley,3,Aston Villa,Aston Villa,7,58,7
182,117,8,Werner,4,Chelsea,Chelsea,8,92,7
347,202,8,Bamford,4,Leeds,Leeds,2,66,7
372,218,8,Fuchs,2,Leicester,Leicester,13,45,7
572,300,8,Shaw,2,Man Utd,Man Utd,1,55,7
707,377,8,Adams,4,Southampton,Southampton,20,57,7
727,386,8,Alderweireld,2,Spurs,Spurs,6,54,7
