,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
760,367,18,Son,3,17,Spurs,6,86,21
605,300,18,Lingard,3,14,Man Utd,1,67,18
80,42,18,Brooks,3,2,Bournemouth,91,50,15
460,246,18,van Dijk,2,12,Liverpool,14,67,15
780,372,18,Kane,4,17,Spurs,6,126,15
45,23,18,Aubameyang,4,1,Arsenal,3,108,13
615,302,18,Pogba,3,14,Man Utd,1,86,13
705,343,18,Redmond,3,16,Southampton,20,55,13
485,253,18,Salah,3,12,Liverpool,14,132,12
815,391,18,Pereyra,3,18,Watford,57,59,12
920,445,18,Foster,1,18,Watford,57,46,11
305,150,18,Milivojevic,3,7,Crystal Palace,31,65,10
400,213,18,Schmeichel,1,11,Leicester,13,50,10
50,24,18,Begovic,1,2,Bournemouth,91,43,9
300,149,18,Townsend,3,7,Crystal Palace,31,56,9
445,234,18,Vardy,4,11,Leicester,13,90,9
645,313,18,Dummett,2,15,Newcastle,4,44,9
825,394,18,Deulofeu,3,18,Watford,57,57,9
980,468,18,Alisson,1,12,Liverpool,14,59,9
330,164,18,Walcott,3,8,Everton,11,59,8
350,180,18,Ream,2,9,Fulham,54,42,8
385,202,18,Billing,3,10,Huddersfield,38,45,8
500,258,18,Ings,4,16,Southampton,20,54,8
540,273,18,De Bruyne,3,13,Man City,43,96,8
600,299,18,Herrera,3,14,Man Utd,1,50,8
1010,487,18,Mawson,2,9,Fulham,54,47,8
55,27,18,Steve Cook,2,2,Bournemouth,91,43,7
60,31,18,Aké,2,2,Bournemouth,91,51,7
165,85,18,Barnes,4,4,Burnley,90,56,7
275,141,18,Schlupp,2,7,Crystal Palace,31,43,7
335,172,18,Sigurdsson,3,8,Everton,11,74,7
420,221,18,Pereira,2,11,Leicester,13,53,7
545,274,18,Gündogan,3,13,Man City,43,54,7
610,301,18,Martial,3,14,Man Utd,1,72,7
1035,504,18,Camarasa,3,5,Cardiff,97,44,7
5,8,18,Kolasinac,2,1,Arsenal,3,49,6
10,9,18,Chambers,2,9,Fulham,54,42,6
25,15,18,Iwobi,3,1,Arsenal,3,54,6
355,181,18,Odoi,2,9,Fulham,54,44,6
405,215,18,Morgan,2,11,Leicester,13,45,6
410,219,18,Chilwell,2,11,Leicester,13,50,6
415,220,18,Maguire,2,11,Leicester,13,54,6
440,233,18,Maddison,3,11,Leicester,13,66,6
450,239,18,Lovren,2,12,Liverpool,14,49,6
465,247,18,Robertson,2,12,Liverpool,14,67,6
490,255,18,Fabinho,3,12,Liverpool,14,55,6
620,305,18,Rashford,4,14,Man Utd,1,73,6
630,309,18,Dubravka,1,15,Newcastle,4,50,6
640,312,18,Lascelles,2,15,Newcastle,4,47,6
750,364,18,Eriksen,3,17,Spurs,6,92,6
755,365,18,Alli,3,17,Spurs,6,88,6
785,376,18,Cathcart,2,18,Watford,57,45,6
795,383,18,Kiko Femenía,2,18,Watford,57,42,6
830,396,18,Deeney,4,18,Watford,57,58,6
955,460,18,Christie,2,9,Fulham,54,42,6
1055,509,18,Rico,1,9,Fulham,54,44,6
1060,510,18,Bryan,2,9,Fulham,54,48,6
40,22,18,Lacazette,4,1,Arsenal,3,94,5
90,45,18,King,4,2,Bournemouth,91,64,5
340,175,18,Calvert-Lewin,4,8,Everton,11,54,5
395,211,18,Mounie,4,10,Huddersfield,38,58,5
555,276,18,Bernardo Silva,3,13,Man City,43,78,5
790,378,18,Holebas,2,18,Watford,57,48,5
820,393,18,Richarlison,3,8,Everton,11,64,5
1005,486,18,Meyer,3,7,Crystal Palace,31,55,5
75,40,18,Fraser,3,2,Bournemouth,91,64,4
295,147,18,McArthur,3,7,Crystal Palace,31,49,4
700,340,18,Højbjerg,3,16,Southampton,20,44,4
70,36,18,Stanislas,3,2,Bournemouth,91,60,3
360,182,18,Cairney,3,9,Fulham,54,46,3
425,224,18,Albrighton,3,11,Leicester,13,51,3
435,230,18,Choudhury,3,11,Leicester,13,43,3
470,249,18,Henderson,3,12,Liverpool,14,53,3
475,251,18,Mané,3,12,Liverpool,14,103,3
650,317,18,Ritchie,3,15,Newcastle,4,58,3
655,319,18,Diamé,3,15,Newcastle,4,48,3
660,320,18,Atsu,3,15,Newcastle,4,51,3
675,328,18,McCarthy,1,16,Southampton,20,43,3
735,357,18,Trippier,2,17,Spurs,6,60,3
805,389,18,Capoue,3,18,Watford,57,48,3
810,390,18,Doucouré,3,18,Watford,57,58,3
925,446,18,Sema,3,18,Watford,57,46,3
990,478,18,Schürrle,3,9,Fulham,54,55,3
0,2,18,Leno,1,1,Arsenal,3,49,2
30,17,18,Xhaka,3,1,Arsenal,3,52,2
35,20,18,Maitland-Niles,3,1,Arsenal,3,44,2
65,33,18,Arter,3,5,Cardiff,97,49,2
85,43,18,Wilson,4,2,Bournemouth,91,69,2
105,58,18,March,3,3,Brighton,36,47,2
110,59,18,Groß,3,3,Brighton,36,67,2
115,60,18,Pröpper,3,3,Brighton,36,48,2
120,65,18,Locadia,4,3,Brighton,36,53,2
150,78,18,Hendrick,3,4,Burnley,90,52,2
200,99,18,Hoilett,3,5,Cardiff,97,50,2
205,101,18,Paterson,3,5,Cardiff,97,48,2
220,113,18,Azpilicueta,2,6,Chelsea,8,64,2
225,115,18,Alonso,2,6,Chelsea,8,62,2
230,116,18,David Luiz,2,6,Chelsea,8,58,2
235,118,18,Rüdiger,2,6,Chelsea,8,59,2
240,122,18,Hazard,3,6,Chelsea,8,110,2
245,124,18,Willian,3,6,Chelsea,8,71,2
250,125,18,Pedro,3,6,Chelsea,8,62,2
255,126,18,Kanté,3,6,Chelsea,8,49,2
370,191,18,Lössl,1,10,Huddersfield,38,44,2
390,206,18,Pritchard,3,10,Huddersfield,38,48,2
430,227,18,Ndidi,3,11,Leicester,13,49,2
495,257,18,Firmino,4,12,Liverpool,14,93,2
530,270,18,Sterling,3,13,Man City,43,117,2
550,275,18,Sané,3,13,Man City,43,93,2
565,281,18,Jesus,4,13,Man City,43,99,2
570,282,18,de Gea,1,14,Man Utd,1,57,2
575,285,18,Jones,2,14,Man Utd,1,51,2
585,292,18,Lindelöf,2,14,Man Utd,1,49,2
590,293,18,Young,2,14,Man Utd,1,57,2
595,296,18,Matic,3,14,Man Utd,1,50,2
670,326,18,Pérez,4,15,Newcastle,4,61,2
680,331,18,Yoshida,2,16,Southampton,20,41,2
685,335,18,Bednarek,2,16,Southampton,20,40,2
695,339,18,Oriol Romeu,3,16,Southampton,20,42,2
710,345,18,Armstrong,3,16,Southampton,20,51,2
765,368,18,Winks,3,17,Spurs,6,55,2
770,369,18,Sissoko,3,17,Spurs,6,49,2
