,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
665,302,22,Fernandes,3,Man Utd,Man Utd,1,113,17
700,313,22,Wan-Bissaka,2,Man Utd,Man Utd,1,58,17
520,239,22,Justin,2,Leicester,Leicester,13,48,15
660,301,22,Lingard,3,West Ham,West Ham,21,66,15
670,303,22,Martial,4,Man Utd,Man Utd,1,86,13
130,79,22,Alzate,3,Brighton,Brighton,36,41,11
225,105,22,Jorginho,3,Chelsea,Chelsea,8,47,11
485,231,22,Maddison,3,Leicester,Leicester,13,72,11
330,144,22,Riedewald,3,Crystal Palace,Crystal Palace,31,44,10
375,164,22,Calvert-Lewin,4,Everton,Everton,11,75,9
620,282,22,Jesus,4,Man City,Man City,43,91,9
675,306,22,Rashford,3,Man Utd,Man Utd,1,96,9
740,343,22,Sharp,4,Sheffield Utd,Sheffield Utd,49,55,9
875,411,22,Phillips,3,West Brom,West Brom,35,51,9
940,449,22,Soucek,3,West Ham,West Ham,21,52,9
955,454,22,Moutinho,3,Wolves,Wolves,39,51,9
1150,570,22,Raphinha,3,Leeds,Leeds,2,56,9
95,62,22,Dunk,2,Brighton,Brighton,36,48,8
280,123,22,James,2,Chelsea,Chelsea,8,51,8
285,125,22,Cahill,2,Crystal Palace,Crystal Palace,31,45,8
335,150,22,Sigurdsson,3,Everton,Everton,11,68,8
575,271,22,Gündogan,3,Man City,Man City,43,55,8
595,276,22,Sterling,3,Man City,Man City,43,109,8
685,309,22,McTominay,3,Man Utd,Man Utd,1,49,8
920,437,22,Antonio,4,West Ham,West Ham,21,67,8
1000,474,22,Neto,3,Wolves,Wolves,39,55,8
1055,510,22,Bogle,2,Sheffield Utd,Sheffield Utd,49,43,8
30,18,22,Pépé,3,Arsenal,Arsenal,3,77,7
240,109,22,Rüdiger,2,Chelsea,Chelsea,8,47,7
465,219,22,Evans,2,Leicester,Leicester,13,56,7
610,280,22,Laporte,2,Man City,Man City,43,60,7
655,300,22,Shaw,2,Man Utd,Man Utd,1,55,7
710,321,22,Shelvey,3,Newcastle,Newcastle,4,53,7
770,353,22,Egan,2,Sheffield Utd,Sheffield Utd,49,47,7
990,466,22,Neves,3,Wolves,Wolves,39,51,7
1025,489,22,Eze,3,Crystal Palace,Crystal Palace,31,58,7
1180,597,22,Sánchez,1,Brighton,Brighton,36,45,7
55,37,22,Grealish,3,Aston Villa,Aston Villa,7,75,6
90,61,22,Burn,2,Brighton,Brighton,36,42,6
100,66,22,Webster,2,Brighton,Brighton,36,43,6
115,69,22,Trossard,3,Brighton,Brighton,36,55,6
120,74,22,White,2,Brighton,Brighton,36,45,6
220,104,22,Alonso,2,Chelsea,Chelsea,8,56,6
460,217,22,Schmeichel,1,Leicester,Leicester,13,54,6
475,226,22,Pereira,2,Leicester,Leicester,13,59,6
495,233,22,Iheanacho,4,Leicester,Leicester,13,62,6
515,238,22,Söyüncü,2,Leicester,Leicester,13,53,6
585,273,22,Stones,2,Man City,Man City,43,51,6
600,277,22,Cancelo,2,Man City,Man City,43,58,6
615,281,22,Bernardo Silva,3,Man City,Man City,43,74,6
640,291,22,de Gea,1,Man Utd,Man Utd,1,53,6
680,308,22,Lindelöf,2,Man Utd,Man Utd,1,48,6
695,311,22,James,3,Man Utd,Man Utd,1,62,6
705,315,22,Greenwood,3,Man Utd,Man Utd,1,73,6
1065,514,22,Watkins,4,Aston Villa,Aston Villa,7,63,6
1110,548,22,Mendy,1,Chelsea,Chelsea,8,53,6
1120,556,22,Dias,2,Man City,Man City,43,59,6
210,102,22,Azpilicueta,2,Chelsea,Chelsea,8,58,5
265,117,22,Werner,4,Chelsea,Chelsea,8,92,5
345,155,22,Digne,2,Everton,Everton,11,62,5
430,202,22,Bamford,4,Leeds,Leeds,2,66,5
605,278,22,Ederson,1,Man City,Man City,43,61,5
645,298,22,Maguire,2,Man Utd,Man Utd,1,55,5
1145,569,22,Cavani,4,Man Utd,Man Utd,1,80,5
1170,587,22,Benrahma,3,West Ham,West Ham,21,59,5
1195,642,22,Willian José,4,Wolves,Wolves,39,68,5
1200,648,22,Diagne,4,West Brom,West Brom,35,60,5
5,6,22,Lacazette,4,Arsenal,Arsenal,3,84,4
20,12,22,Martínez,1,Aston Villa,Aston Villa,7,53,4
1140,566,22,Godfrey,2,Everton,Everton,11,51,4
85,57,22,Groß,3,Brighton,Brighton,36,58,3
125,76,22,Bissouma,3,Brighton,Brighton,36,44,3
235,107,22,Kovacic,3,Chelsea,Chelsea,8,53,3
270,120,22,Mount,3,Chelsea,Chelsea,8,73,3
275,122,22,Hudson-Odoi,3,Chelsea,Chelsea,8,57,3
290,128,22,Guaita,1,Crystal Palace,Crystal Palace,31,48,3
480,228,22,Tielemans,3,Leicester,Leicester,13,64,3
500,234,22,Choudhury,3,Leicester,Leicester,13,46,3
505,235,22,Barnes,3,Leicester,Leicester,13,66,3
590,275,22,Mahrez,3,Man City,Man City,43,81,3
635,286,22,Rodrigo,3,Man City,Man City,43,53,3
650,299,22,Fred,3,Man Utd,Man Utd,1,53,3
1015,483,22,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,3
40,23,22,Smith Rowe,3,Arsenal,Arsenal,3,42,2
45,24,22,Saka,3,Arsenal,Arsenal,3,51,2
60,38,22,McGinn,3,Aston Villa,Aston Villa,7,55,2
110,68,22,Maupay,4,Brighton,Brighton,36,58,2
150,84,22,Cork,3,Burnley,Burnley,90,50,2
155,86,22,Rodriguez,4,Burnley,Burnley,90,57,2
170,89,22,Westwood,3,Burnley,Burnley,90,53,2
175,90,22,Gudmundsson,3,Burnley,Burnley,90,54,2
185,93,22,Vydra,4,Burnley,Burnley,90,48,2
190,96,22,Pope,1,Burnley,Burnley,90,55,2
205,100,22,McNeil,3,Burnley,Burnley,90,57,2
230,106,22,Barkley,3,Aston Villa,Aston Villa,7,58,2
255,115,22,Loftus-Cheek,3,Fulham,Fulham,54,59,2
320,139,22,van Aanholt,2,Crystal Palace,Crystal Palace,31,54,2
360,158,22,André Gomes,3,Everton,Everton,11,53,2
365,159,22,Iwobi,3,Everton,Everton,11,59,2
385,166,22,Richarlison,4,Everton,Everton,11,77,2
415,198,22,Klich,3,Leeds,Leeds,2,52,2
455,213,22,Meslier,1,Leeds,Leeds,2,48,2
535,249,22,Firmino,4,Liverpool,Liverpool,14,91,2
545,254,22,Salah,3,Liverpool,Liverpool,14,129,2
550,255,22,Robertson,2,Liverpool,Liverpool,14,73,2
560,259,22,Alexander-Arnold,2,Liverpool,Liverpool,14,78,2
725,336,22,Hayden,3,Newcastle,Newcastle,4,46,2
735,339,22,Almirón,3,Newcastle,Newcastle,4,56,2
775,355,22,Lundstram,3,Sheffield Utd,Sheffield Utd,49,48,2
795,366,22,Ings,4,Southampton,Southampton,20,84,2
805,370,22,Ward-Prowse,3,Southampton,Southampton,20,59,2
815,377,22,Adams,4,Southampton,Southampton,20,57,2
820,383,22,Lloris,1,Spurs,Spurs,6,56,2
835,389,22,Aurier,2,Spurs,Spurs,6,52,2
840,390,22,Son,3,Spurs,Spurs,6,96,2
855,395,22,Davies,2,Spurs,Spurs,6,45,2
870,405,22,Ndombele,3,Spurs,Spurs,6,59,2
885,417,22,Johnstone,1,West Brom,West Brom,35,46,2
910,431,22,Fabianski,1,West Ham,West Ham,21,50,2
925,438,22,Fredericks,2,West Ham,West Ham,21,42,2
935,448,22,Rice,3,West Ham,West Ham,21,47,2
960,455,22,Patrício,1,Wolves,Wolves,39,53,2
970,459,22,Coady,2,Wolves,Wolves,39,49,2
985,465,22,Traoré,3,Wolves,Wolves,39,60,2
1040,507,22,Fraser,3,Newcastle,Newcastle,4,56,2
1050,509,22,Ampadu,2,Sheffield Utd,Sheffield Utd,49,43,2
1060,512,22,Doucouré,3,Everton,Everton,11,51,2
1070,516,22,Areola,1,Fulham,Fulham,54,45,2
1080,531,22,Thiago,3,Liverpool,Liverpool,14,55,2
1105,546,22,Semedo,2,Wolves,Wolves,39,51,2
1125,557,22,Lookman,3,Fulham,Fulham,54,47,2
1130,558,22,Coufal,2,West Ham,West Ham,21,48,2
1165,576,22,Dawson,2,West Ham,West Ham,21,45,2
1175,589,22,Phillips,2,Liverpool,Liverpool,14,42,2
0,4,22,Aubameyang,3,Arsenal,Arsenal,3,113,1
10,9,22,Xhaka,3,Arsenal,Arsenal,3,52,1
15,11,22,Bellerín,2,Arsenal,Arsenal,3,50,1
65,41,22,Mings,2,Aston Villa,Aston Villa,7,54,1
70,42,22,Targett,2,Aston Villa,Aston Villa,7,50,1
75,45,22,El Ghazi,3,Aston Villa,Aston Villa,7,52,1
80,46,22,Konsa,2,Aston Villa,Aston Villa,7,46,1
140,81,22,Tarkowski,2,Burnley,Burnley,90,53,1
145,83,22,Pieters,2,Burnley,Burnley,90,43,1
165,88,22,Mee,2,Burnley,Burnley,90,47,1
180,92,22,Lowton,2,Burnley,Burnley,90,44,1
260,116,22,Christensen,2,Chelsea,Chelsea,8,47,1
295,132,22,Benteke,4,Crystal Palace,Crystal Palace,31,55,1
300,133,22,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,1
310,137,22,Townsend,3,Crystal Palace,Crystal Palace,31,55,1
