,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
375,3,191,Salah,3,10,Liverpool,14,125,15
469,3,210,Agüero,4,11,Man City,43,116,13
484,3,457,Haller,4,19,West Ham,21,68,13
486,3,460,Abraham,4,6,Chelsea,8,73,13
488,3,278,Pukki,4,14,Norwich,45,64,11
128,3,219,David Silva,3,11,Man City,43,75,10
389,3,320,Redmond,3,16,Southampton,20,62,10
408,3,123,van Aanholt,2,7,Crystal Palace,31,56,10
74,3,455,Engels,2,2,Aston Villa,7,43,9
235,3,304,Vestergaard,2,16,Southampton,20,45,9
250,3,185,Matip,2,10,Liverpool,14,52,9
265,3,468,Ayew,4,7,Crystal Palace,31,51,9
341,3,396,Noble,3,19,West Ham,21,49,9
429,3,409,Jiménez,4,20,Wolves,39,80,9
511,3,428,Wesley,4,2,Aston Villa,7,54,9
31,3,364,Gray,4,18,Watford,57,55,8
163,3,252,Schär,2,13,Newcastle,4,50,8
234,3,166,Vardy,4,9,Leicester,13,97,8
249,3,466,Joelinton,4,13,Newcastle,4,55,8
349,3,463,Mount,3,6,Chelsea,8,60,8
426,3,214,Sterling,3,11,Man City,43,120,8
41,3,319,Gunn,1,16,Southampton,20,42,7
49,3,90,Barnes,4,5,Burnley,90,61,7
182,3,294,Baldock,2,15,Sheffield Utd,49,50,7
236,3,307,Bednarek,2,16,Southampton,20,44,7
244,3,137,Schlupp,3,7,Crystal Palace,31,54,7
410,3,255,Dummett,2,13,Newcastle,4,43,7
493,3,287,Cantwell,3,14,Norwich,45,45,7
502,3,445,Mings,2,2,Aston Villa,7,44,7
45,3,30,El Ghazi,3,2,Aston Villa,7,52,6
89,3,267,Atsu,3,13,Newcastle,4,53,6
113,3,243,James,3,12,Man Utd,1,57,6
146,3,97,McNeil,3,5,Burnley,90,60,6
153,3,519,Krafth,2,13,Newcastle,4,43,6
164,3,197,Fabinho,3,10,Liverpool,14,54,6
194,3,505,Harry Wilson,3,3,Bournemouth,91,57,6
196,3,172,Barnes,3,9,Leicester,13,58,6
222,3,258,Lascelles,2,13,Newcastle,4,42,6
227,3,171,Maddison,3,9,Leicester,13,73,6
257,3,31,McGinn,3,2,Aston Villa,7,52,6
277,3,36,Jota,3,2,Aston Villa,7,57,6
294,3,532,Danso,2,16,Southampton,20,42,6
319,3,19,Torreira,3,1,Arsenal,3,47,6
343,3,262,Dubravka,1,13,Newcastle,4,51,6
391,3,24,Taylor,2,2,Aston Villa,7,42,6
397,3,501,McBurnie,4,15,Sheffield Utd,49,55,6
496,3,94,Heaton,1,2,Aston Villa,7,43,6
78,3,67,Callum Wilson,4,3,Bournemouth,91,74,5
94,3,431,Pulisic,3,6,Chelsea,8,74,5
115,3,313,Ings,4,16,Southampton,20,76,5
151,3,283,Buendía,3,14,Norwich,45,60,5
167,3,390,Felipe Anderson,3,19,West Ham,21,66,5
176,3,458,Guilbert,2,2,Aston Villa,7,43,5
295,3,215,De Bruyne,3,11,Man City,43,106,5
330,3,391,Lanzini,3,19,West Ham,21,61,5
351,3,432,Kovacic,3,6,Chelsea,8,53,5
380,3,438,Djenepo,3,16,Southampton,20,52,5
421,3,11,Aubameyang,4,1,Arsenal,3,109,5
498,3,182,Alexander-Arnold,2,10,Liverpool,14,77,5
518,3,370,Hughes,3,18,Watford,57,53,5
527,3,164,Söyüncü,2,9,Leicester,13,49,5
108,3,105,Azpilicueta,2,6,Chelsea,8,61,4
477,3,508,Boufal,3,16,Southampton,20,55,4
516,3,405,Boly,2,20,Wolves,39,49,4
61,3,366,Foster,1,18,Watford,57,49,3
87,3,139,Kouyaté,3,7,Crystal Palace,31,48,3
147,3,212,Ederson,1,11,Man City,43,61,3
183,3,199,Wijnaldum,3,10,Liverpool,14,54,3
207,3,271,Hayden,3,13,Newcastle,4,44,3
214,3,29,Grealish,3,2,Aston Villa,7,59,3
372,3,266,Almirón,3,13,Newcastle,4,58,3
402,3,328,Oriol Romeu,3,16,Southampton,20,43,3
450,3,411,Patrício,1,20,Wolves,39,53,3
458,3,192,Mané,3,10,Liverpool,14,121,3
5,3,368,Doucouré,3,18,Watford,57,54,2
13,3,526,Adrián,1,10,Liverpool,14,40,2
29,3,181,Robertson,2,10,Liverpool,14,70,2
47,3,378,Masuaku,2,19,West Ham,21,41,2
50,3,101,Westwood,3,5,Burnley,90,55,2
55,3,265,Pérez,3,9,Leicester,13,60,2
65,3,83,Mee,2,5,Burnley,90,49,2
68,3,218,Bernardo Silva,3,11,Man City,43,76,2
88,3,437,Adams,4,16,Southampton,20,53,2
99,3,91,Wood,4,5,Burnley,90,62,2
103,3,403,Coady,2,20,Wolves,39,51,2
109,3,57,Stephens,3,4,Brighton,36,44,2
130,3,54,Pröpper,3,4,Brighton,36,48,2
133,3,395,Rice,3,19,West Ham,21,47,2
136,3,517,Praet,3,9,Leicester,13,52,2
139,3,410,Jota,4,20,Wolves,39,60,2
157,3,346,Lamela,3,17,Spurs,6,57,2
158,3,447,Pieters,2,5,Burnley,90,43,2
184,3,363,Deulofeu,4,18,Watford,57,61,2
190,3,151,Sigurdsson,3,8,Everton,11,73,2
191,3,180,Choudhury,3,9,Leicester,13,42,2
192,3,338,Kane,4,17,Spurs,6,110,2
199,3,342,Son,3,17,Spurs,6,97,2
201,3,340,Lloris,1,17,Spurs,6,53,2
210,3,381,Diop,2,19,West Ham,21,43,2
213,3,102,Cork,3,5,Burnley,90,49,2
228,3,138,McArthur,3,7,Crystal Palace,31,52,2
233,3,321,Ward-Prowse,3,16,Southampton,20,57,2
251,3,126,Ward,2,7,Crystal Palace,31,43,2
261,3,402,Jonny,2,20,Wolves,39,55,2
264,3,162,Evans,2,9,Leicester,13,53,2
266,3,198,Henderson,3,10,Liverpool,14,52,2
273,3,68,King,4,3,Bournemouth,91,61,2
287,3,168,Schmeichel,1,9,Leicester,13,55,2
293,3,111,Kepa,1,6,Chelsea,8,54,2
320,3,388,Fabianski,1,19,West Ham,21,49,2
344,3,128,Kelly,2,7,Crystal Palace,31,41,2
354,3,21,Guendouzi,3,1,Arsenal,3,41,2
356,3,85,Lowton,2,5,Burnley,90,42,2
358,3,401,Doherty,2,20,Wolves,39,65,2
379,3,288,Leitner,3,14,Norwich,45,43,2
381,3,349,Sissoko,3,17,Spurs,6,48,2
390,3,502,Maupay,4,4,Brighton,36,57,2
393,3,93,Pope,1,5,Burnley,90,52,2
394,3,488,Pépé,3,1,Arsenal,3,89,2
396,3,206,Zinchenko,2,11,Man City,43,52,2
398,3,302,Norwood,3,15,Sheffield Utd,49,47,2
415,3,476,Billing,3,3,Bournemouth,91,49,2
422,3,325,Højbjerg,3,16,Southampton,20,48,2
433,3,159,Pereira,2,9,Leicester,13,62,2
435,3,150,Richarlison,3,8,Everton,11,82,2
439,3,187,Firmino,4,10,Liverpool,14,93,2
453,3,75,Fraser,3,3,Bournemouth,91,68,2
454,3,380,Fredericks,2,19,West Ham,21,44,2
456,3,414,Neves,3,20,Wolves,39,52,2
463,3,248,McTominay,3,12,Man Utd,1,48,2
479,3,55,March,3,4,Brighton,36,46,2
491,3,280,Krul,1,14,Norwich,45,46,2
492,3,331,Alderweireld,2,17,Spurs,6,53,2
494,3,371,Cleverley,3,18,Watford,57,48,2
507,3,183,van Dijk,2,10,Liverpool,14,65,2
525,3,448,Tielemans,3,9,Leicester,13,61,2
3,3,494,Ramsdale,1,3,Bournemouth,91,44,1
6,3,417,Traoré,3,20,Wolves,39,56,1
21,3,17,Iwobi,3,8,Everton,11,56,1
33,3,392,Yarmolenko,3,19,West Ham,21,52,1
34,3,135,Townsend,3,7,Crystal Palace,31,56,1
39,3,377,Ogbonna,2,19,West Ham,21,45,1
51,3,224,Young,2,12,Man Utd,1,54,1
71,3,14,Leno,1,1,Arsenal,3,48,1
76,3,453,Callum Robinson,3,15,Sheffield Utd,49,49,1
91,3,343,Eriksen,3,17,Spurs,6,86,1
96,3,423,Basham,2,15,Sheffield Utd,49,46,1
116,3,332,Rose,2,13,Newcastle,4,53,1
119,3,475,Burn,2,4,Brighton,36,45,1
125,3,235,de Gea,1,12,Man Utd,1,53,1
132,3,471,Henderson,1,15,Sheffield Utd,49,52,1
143,3,147,Calvert-Lewin,4,8,Everton,11,61,1
144,3,69,Solanke,4,3,Bournemouth,91,51,1
154,3,291,Stevens,2,15,Sheffield Utd,49,52,1
179,3,503,Cahill,2,7,Crystal Palace,31,43,1
193,3,160,Maguire,2,12,Man Utd,1,53,1
195,3,347,Winks,3,17,Spurs,6,52,1
215,3,293,O'Connell,2,15,Sheffield Utd,49,45,1
231,3,84,Tarkowski,2,5,Burnley,90,55,1
240,3,451,Rodriguez,4,5,Burnley,90,57,1
245,3,100,Hendrick,3,5,Burnley,90,54,1
254,3,295,Egan,2,15,Sheffield Utd,49,47,1
