,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
708,338,16,Kane,4,17,Spurs,6,110,16
381,196,16,Keita,3,10,Liverpool,14,58,14
603,294,16,Baldock,2,15,Sheffield Utd,49,50,14
315,166,16,Vardy,4,9,Leicester,13,97,13
369,191,16,Salah,3,10,Liverpool,14,125,13
849,410,16,Jota,4,20,Wolves,39,60,13
5,11,16,Aubameyang,4,1,Arsenal,3,109,12
280,147,16,Calvert-Lewin,4,8,Everton,11,61,12
718,342,16,Son,3,17,Spurs,6,97,12
993,488,16,Pépé,3,1,Arsenal,3,89,12
688,330,16,Vertonghen,2,17,Spurs,6,52,11
235,131,16,Guaita,1,7,Crystal Palace,31,49,10
320,167,16,Iheanacho,4,9,Leicester,13,57,10
483,239,16,Martial,3,12,Man Utd,1,85,10
330,171,16,Maddison,3,9,Leicester,13,73,9
468,233,16,Rashford,4,12,Man Utd,1,89,9
508,254,16,Fernández,2,13,Newcastle,4,46,9
538,269,16,Shelvey,3,13,Newcastle,4,49,9
588,289,16,Tettey,3,14,Norwich,45,44,9
593,291,16,Stevens,2,15,Sheffield Utd,49,52,9
728,344,16,Alli,3,17,Spurs,6,83,9
894,432,16,Kovacic,3,6,Chelsea,8,53,9
230,128,16,Kelly,2,7,Crystal Palace,31,41,8
310,162,16,Evans,2,9,Leicester,13,53,8
377,193,16,Chamberlain,3,10,Liverpool,14,61,8
653,313,16,Ings,4,16,Southampton,20,76,8
733,345,16,Lucas Moura,3,17,Spurs,6,70,8
738,349,16,Sissoko,3,17,Spurs,6,48,8
1018,502,16,Maupay,4,4,Brighton,36,57,8
1023,503,16,Cahill,2,7,Crystal Palace,31,43,8
75,54,16,Pröpper,3,4,Brighton,36,48,7
385,198,16,Henderson,3,10,Liverpool,14,52,7
413,208,16,Otamendi,2,11,Man City,43,48,7
793,377,16,Ogbonna,2,19,West Ham,21,45,7
1028,504,16,Martinelli,4,1,Arsenal,3,42,7
35,29,16,Grealish,3,2,Aston Villa,7,59,6
290,150,16,Richarlison,3,8,Everton,11,82,6
345,181,16,Robertson,2,10,Liverpool,14,70,6
353,183,16,van Dijk,2,10,Liverpool,14,65,6
365,189,16,Alisson,1,10,Liverpool,14,62,6
693,331,16,Alderweireld,2,17,Spurs,6,53,6
698,333,16,Sánchez,2,17,Spurs,6,53,6
703,336,16,Aurier,2,17,Spurs,6,51,6
713,341,16,Gazzaniga,1,17,Spurs,6,41,6
748,354,16,Kabasele,2,18,Watford,57,43,6
773,366,16,Foster,1,18,Watford,57,49,6
1033,511,16,Sidibé,2,8,Everton,11,50,6
80,57,16,Stephens,3,4,Brighton,36,44,5
225,124,16,Tomkins,2,7,Crystal Palace,31,49,5
357,184,16,Gomez,2,10,Liverpool,14,53,5
488,243,16,James,3,12,Man Utd,1,57,5
753,357,16,Kiko Femenía,2,18,Watford,57,42,5
758,358,16,Cathcart,2,18,Watford,57,41,5
825,399,16,Fornals,3,19,West Ham,21,60,5
844,409,16,Jiménez,4,20,Wolves,39,80,5
879,421,16,Trossard,3,4,Brighton,36,58,5
1043,517,16,Praet,3,9,Leicester,13,52,5
300,154,16,Davies,3,8,Everton,11,53,4
443,217,16,Mahrez,3,11,Man City,43,86,4
543,270,16,Longstaff,3,13,Newcastle,4,50,4
558,275,16,Zimmermann,2,14,Norwich,45,44,4
643,308,16,Stephens,2,16,Southampton,20,44,4
834,402,16,Jonny,2,20,Wolves,39,55,4
1048,520,16,Carroll,4,13,Newcastle,4,54,4
10,14,16,Leno,1,1,Arsenal,3,48,3
220,122,16,Wan-Bissaka,2,12,Man Utd,1,55,3
245,134,16,Milivojevic,3,7,Crystal Palace,31,67,3
250,138,16,McArthur,3,7,Crystal Palace,31,52,3
255,139,16,Kouyaté,3,7,Crystal Palace,31,48,3
285,148,16,Pickford,1,8,Everton,11,52,3
389,200,16,Milner,3,10,Liverpool,14,53,3
523,262,16,Dubravka,1,13,Newcastle,4,51,3
924,452,16,Konsa,2,2,Aston Villa,7,43,3
