,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
875,394,9,Kane,4,17,Spurs,6,131,16
530,245,9,Otamendi,2,11,Man City,43,64,15
35,16,9,Özil,3,1,Arsenal,3,93,13
100,42,9,Stanislas,3,2,Bournemouth,91,57,13
165,71,9,Murray,4,3,Brighton,36,59,13
30,14,9,Sánchez,3,12,Man Utd,1,114,12
40,18,9,Ramsey,3,1,Arsenal,3,68,12
285,109,9,Pedro,3,5,Chelsea,8,77,12
295,113,9,Batshuayi,4,5,Chelsea,8,81,12
560,255,9,Sané,3,11,Man City,43,87,12
415,199,9,Mahrez,3,9,Leicester,13,87,10
95,41,9,Surman,3,2,Bournemouth,91,43,9
385,187,9,Depoitre,4,8,Huddersfield,38,50,9
445,211,9,Okazaki,4,9,Leicester,13,53,9
700,311,9,van Dijk,2,10,Liverpool,14,57,9
855,388,9,Alli,3,17,Spurs,6,90,9
1015,495,9,Merino,3,13,Newcastle,4,49,9
140,58,9,Bruno,2,3,Brighton,36,45,8
645,288,9,Yedlin,2,13,Newcastle,4,45,8
690,308,9,Yoshida,2,14,Southampton,20,46,8
725,322,9,Boufal,3,14,Southampton,20,57,8
790,357,9,Mawson,2,16,Swansea,80,51,8
910,414,9,Doucouré,3,18,Watford,57,52,8
1030,517,9,Izquierdo,3,3,Brighton,36,59,8
15,10,9,Monreal,2,1,Arsenal,3,57,7
135,56,9,Duffy,2,3,Brighton,36,46,7
235,97,9,Azpilicueta,2,5,Chelsea,8,69,7
365,172,9,Mooy,3,8,Huddersfield,38,52,7
505,234,9,Salah,3,10,Liverpool,14,106,7
570,257,9,Agüero,4,11,Man City,43,115,7
630,284,9,Rashford,4,12,Man Utd,1,73,7
640,286,9,Elliot,1,13,Newcastle,4,40,7
775,348,9,Diouf,4,15,Stoke,110,52,7
860,390,9,Son,3,17,Spurs,6,83,7
915,415,9,Pereyra,3,18,Watford,57,58,7
1010,490,9,Pröpper,3,3,Brighton,36,53,7
55,28,9,Lacazette,4,1,Arsenal,3,103,6
125,54,9,Ryan,1,3,Brighton,36,46,6
130,55,9,Dunk,2,3,Brighton,36,45,6
145,59,9,Bong,2,3,Brighton,36,44,6
160,70,9,Groß,3,3,Brighton,36,59,6
350,161,9,Rooney,4,7,Everton,11,71,6
485,225,9,Henderson,3,10,Liverpool,14,53,6
520,240,9,Ederson,1,11,Man City,43,57,6
525,242,9,Stones,2,11,Man City,43,53,6
555,252,9,De Bruyne,3,11,Man City,43,103,6
565,256,9,Bernardo Silva,3,11,Man City,43,72,6
650,290,9,Lascelles,2,13,Newcastle,4,49,6
660,295,9,Ritchie,3,13,Newcastle,4,54,6
680,306,9,Forster,1,14,Southampton,20,46,6
685,307,9,Bertrand,2,14,Southampton,20,53,6
695,310,9,Cédric,2,14,Southampton,20,47,6
825,379,9,Walker,2,11,Man City,43,66,6
835,382,9,Trippier,2,17,Spurs,6,52,6
50,23,9,Xhaka,3,1,Arsenal,3,51,5
115,49,9,Afobe,4,2,Bournemouth,91,57,5
260,104,9,Hazard,3,5,Chelsea,8,105,5
