,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
800,359,32,Son,3,Spurs,Spurs,6,112,21
301,138,32,Mount,3,Chelsea,Chelsea,8,77,19
291,134,32,Werner,4,Chelsea,Chelsea,8,85,15
985,462,32,Mwepu,3,Brighton,Brighton,36,59,14
191,96,32,Mbeumo,3,Brentford,Brentford,94,52,13
256,122,32,Alonso,2,Chelsea,Chelsea,8,57,13
1054,505,32,Dewsbury-Hall,3,Leicester,Leicester,13,44,13
156,78,32,Toney,4,Brentford,Brentford,94,69,12
1192,701,32,Kulusevski,3,Spurs,Spurs,6,63,12
429,196,32,Raphinha,3,Leeds,Leeds,2,63,10
785,353,32,Lloris,1,Spurs,Spurs,6,55,10
795,357,32,Kane,4,Spurs,Spurs,6,125,10
1049,503,32,Gordon,3,Everton,Everton,11,47,10
211,109,32,Wood,4,Newcastle,Newcastle,4,63,9
370,170,32,Pickford,1,Everton,Everton,11,48,9
413,187,32,Rodrigo,4,Leeds,Leeds,2,63,9
437,200,32,Schmeichel,1,Leicester,Leicester,13,50,9
572,251,32,De Bruyne,3,Man City,Man City,43,121,9
617,263,32,Jesus,4,Man City,Man City,43,86,9
637,267,32,Harrison,3,Leeds,Leeds,2,55,9
721,314,32,Krul,1,Norwich,Norwich,45,45,9
726,315,32,Pukki,4,Norwich,Norwich,45,61,9
1154,675,32,Mykolenko,2,Everton,Everton,11,49,9
101,58,32,Burn,2,Newcastle,Newcastle,4,44,8
121,64,32,Trossard,3,Brighton,Brighton,36,59,8
5,7,32,Xhaka,3,Arsenal,Arsenal,3,48,7
161,80,32,Raya,1,Brentford,Brentford,94,44,7
166,83,32,Henry,2,Brentford,Brentford,94,45,7
405,184,32,Cooper,2,Leeds,Leeds,2,44,7
527,230,32,Mané,3,Liverpool,Liverpool,14,118,7
562,240,32,Jota,3,Liverpool,Liverpool,14,83,7
681,295,32,Dubravka,1,Newcastle,Newcastle,4,44,7
731,319,32,Hanley,2,Norwich,Norwich,45,44,7
1000,471,32,Lees-Melou,3,Norwich,Norwich,45,48,7
1099,558,32,Ødegaard,3,Arsenal,Arsenal,3,56,7
1144,587,32,Lookman,3,Leicester,Leicester,13,59,7
