,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
517,14,309,McTominay,3,Man Utd,Man Utd,1,49,18
58,14,302,Fernandes,3,Man Utd,Man Utd,1,113,17
101,14,249,Firmino,4,Liverpool,Liverpool,14,91,16
152,14,254,Salah,3,Liverpool,Liverpool,14,129,16
503,14,45,El Ghazi,3,Aston Villa,Aston Villa,7,52,16
273,14,490,Thiago Silva,2,Chelsea,Chelsea,8,56,14
135,14,540,Traoré,3,Aston Villa,Aston Villa,7,58,13
573,14,118,Abraham,4,Chelsea,Chelsea,8,71,13
48,14,224,Vardy,4,Leicester,Leicester,13,102,12
416,14,303,Martial,4,Man Utd,Man Utd,1,86,12
121,14,162,Mina,2,Everton,Everton,11,55,11
482,14,561,Fofana,2,Leicester,Leicester,13,50,10
530,14,37,Grealish,3,Aston Villa,Aston Villa,7,75,10
559,14,255,Robertson,2,Liverpool,Liverpool,14,73,10
67,14,246,Matip,2,Liverpool,Liverpool,14,54,9
78,14,259,Alexander-Arnold,2,Liverpool,Liverpool,14,78,9
125,14,251,Mané,3,Liverpool,Liverpool,14,118,9
332,14,91,Wood,4,Burnley,Burnley,90,66,9
481,14,556,Dias,2,Man City,Man City,43,59,9
497,14,506,Wilson,4,Newcastle,Newcastle,4,65,9
2,14,276,Sterling,3,Man City,Man City,43,109,8
31,14,244,Henderson,3,Liverpool,Liverpool,14,54,8
83,14,273,Stones,2,Man City,Man City,43,51,8
90,14,588,Welbeck,4,Brighton,Brighton,36,55,8
131,14,239,Justin,2,Leicester,Leicester,13,48,8
134,14,18,Pépé,3,Arsenal,Arsenal,3,77,8
186,14,270,Walker,2,Man City,Man City,43,61,8
207,14,258,Minamino,3,Liverpool,Southampton,20,60,8
226,14,87,Barnes,4,Burnley,Burnley,90,60,8
284,14,570,Raphinha,3,Leeds,Leeds,2,56,8
381,14,277,Cancelo,2,Man City,Man City,43,58,8
70,14,150,Sigurdsson,3,Everton,Everton,11,68,7
118,14,308,Lindelöf,2,Man Utd,Man Utd,1,48,7
167,14,252,Alisson,1,Liverpool,Liverpool,14,60,7
198,14,510,Bogle,2,Sheffield Utd,Sheffield Utd,49,43,7
328,14,102,Azpilicueta,2,Chelsea,Chelsea,8,58,7
398,14,217,Schmeichel,1,Leicester,Leicester,13,54,7
537,14,572,Adarabioyo,2,Fulham,Fulham,54,45,7
94,14,548,Mendy,1,Chelsea,Chelsea,8,53,6
307,14,120,Mount,3,Chelsea,Chelsea,8,73,6
309,14,278,Ederson,1,Man City,Man City,43,61,6
325,14,504,Fabio Silva,4,Wolves,Wolves,39,52,6
330,14,42,Targett,2,Aston Villa,Aston Villa,7,50,6
359,14,110,Zouma,2,Chelsea,Chelsea,8,53,6
364,14,311,James,3,Man Utd,Man Utd,1,62,6
396,14,496,Cash,2,Aston Villa,Aston Villa,7,50,6
425,14,12,Martínez,1,Aston Villa,Aston Villa,7,53,6
470,14,119,Pulisic,3,Chelsea,Chelsea,8,83,6
608,14,219,Evans,2,Leicester,Leicester,13,56,6
69,14,272,De Bruyne,3,Man City,Man City,43,118,5
93,14,117,Werner,4,Chelsea,Chelsea,8,92,5
340,14,15,Maitland-Niles,2,Arsenal,West Brom,35,46,5
343,14,200,Dallas,2,Leeds,Leeds,2,55,5
365,14,97,Taylor,2,Burnley,Burnley,90,44,5
514,14,39,Hause,2,Aston Villa,Aston Villa,7,44,5
110,14,65,March,3,Brighton,Brighton,36,49,4
397,14,344,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,4
30,14,281,Bernardo Silva,3,Man City,Man City,43,74,3
38,14,325,Darlow,1,Newcastle,Newcastle,4,49,3
46,14,95,Brady,3,Burnley,Burnley,90,50,3
56,14,228,Tielemans,3,Leicester,Leicester,13,64,3
120,14,516,Areola,1,Fulham,Fulham,54,45,3
146,14,243,Wijnaldum,3,Liverpool,Liverpool,14,53,3
300,14,38,McGinn,3,Aston Villa,Aston Villa,7,55,3
312,14,69,Trossard,3,Brighton,Brighton,36,55,3
319,14,286,Rodrigo,3,Man City,Man City,43,53,3
427,14,231,Maddison,3,Leicester,Leicester,13,72,3
438,14,253,Fabinho,3,Liverpool,Liverpool,14,54,3
452,14,271,Gündogan,3,Man City,Man City,43,55,3
465,14,363,McCarthy,1,Southampton,Southampton,20,44,3
491,14,235,Barnes,3,Leicester,Leicester,13,66,3
519,14,287,Torres,3,Man City,Man City,43,70,3
532,14,52,Douglas Luiz,3,Aston Villa,Aston Villa,7,48,3
8,14,141,Zaha,3,Crystal Palace,Crystal Palace,31,71,2
24,14,68,Maupay,4,Brighton,Brighton,36,58,2
