,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
126,17,251,De Bruyne,3,Man City,Man City,43,117,16
287,17,431,Saïss,2,Wolves,Wolves,39,51,15
274,17,254,Mahrez,3,Man City,Man City,43,87,13
24,17,518,Broja,4,Southampton,Southampton,20,55,12
206,17,252,Stones,2,Man City,Man City,43,52,12
220,17,40,Watkins,4,Aston Villa,Aston Villa,7,75,12
430,17,265,Foden,3,Man City,Man City,43,78,12
195,17,408,Fabianski,1,West Ham,West Ham,21,50,11
333,17,237,Alexander-Arnold,2,Liverpool,Liverpool,14,85,11
243,17,291,Shelvey,3,Newcastle,Newcastle,4,53,10
375,17,51,Ramsey,3,Aston Villa,Aston Villa,7,48,10
1,17,341,Ward-Prowse,3,Southampton,Southampton,20,65,9
263,17,544,Branthwaite,2,Everton,Everton,11,40,9
38,17,142,James,2,Chelsea,Chelsea,8,62,8
127,17,233,Salah,3,Liverpool,Liverpool,14,133,8
218,17,590,Tomiyasu,2,Arsenal,Arsenal,3,46,8
284,17,437,Semedo,2,Wolves,Wolves,39,48,8
323,17,586,Edouard,4,Crystal Palace,Crystal Palace,31,62,8
338,17,33,Grealish,3,Man City,Man City,43,75,8
348,17,429,Coady,2,Wolves,Wolves,39,49,8
414,17,170,Pickford,1,Everton,Everton,11,49,8
15,17,257,Ederson,1,Man City,Man City,43,61,7
22,17,240,Jota,3,Liverpool,Liverpool,14,83,7
23,17,250,Gündogan,3,Man City,Man City,43,71,7
109,17,138,Mount,3,Chelsea,Chelsea,8,75,7
201,17,30,Martínez,1,Aston Villa,Aston Villa,7,55,7
291,17,153,Ayew,4,Crystal Palace,Crystal Palace,31,58,7
303,17,16,Tierney,2,Arsenal,Arsenal,3,51,7
369,17,26,Martinelli,3,Arsenal,Arsenal,3,53,7
377,17,258,Aké,2,Man City,Man City,43,47,7
18,17,39,Targett,2,Aston Villa,Newcastle,4,47,6
89,17,22,Saka,3,Arsenal,Arsenal,3,67,6
105,17,259,Laporte,2,Man City,Man City,43,58,6
166,17,436,Neves,3,Wolves,Wolves,39,53,6
247,17,122,Alonso,2,Chelsea,Chelsea,8,55,6
249,17,264,Zinchenko,2,Man City,Man City,43,53,6
259,17,475,Sá,1,Wolves,Wolves,39,53,6
261,17,44,Cash,2,Aston Villa,Aston Villa,7,53,6
269,17,21,Smith Rowe,3,Arsenal,Arsenal,3,57,6
292,17,432,Marçal,2,Wolves,Wolves,39,42,6
298,17,439,Kilman,2,Wolves,Wolves,39,46,6
357,17,23,Gabriel,2,Arsenal,Arsenal,3,53,6
439,17,67,White,2,Arsenal,Arsenal,3,45,6
65,17,230,Mané,3,Liverpool,Liverpool,14,117,5
118,17,559,Ramsdale,1,Arsenal,Arsenal,3,51,5
283,17,503,Gordon,3,Everton,Everton,11,45,5
339,17,262,Dias,2,Man City,Man City,43,62,5
113,17,342,Walker-Peters,2,Southampton,Southampton,20,48,4
227,17,266,Rodrigo,3,Man City,Man City,43,55,4
50,17,15,Partey,3,Arsenal,Arsenal,3,50,3
102,17,426,Moutinho,3,Wolves,Wolves,39,49,3
125,17,6,Lacazette,4,Arsenal,Arsenal,3,84,3
132,17,69,Sánchez,1,Brighton,Brighton,36,46,3
238,17,43,Buendía,3,Aston Villa,Aston Villa,7,62,3
403,17,7,Xhaka,3,Arsenal,Arsenal,3,48,3
418,17,558,Ødegaard,3,Arsenal,Arsenal,3,55,3
442,17,438,Podence,3,Wolves,Wolves,39,55,3
27,17,421,Rice,3,West Ham,West Ham,21,50,2
59,17,64,Trossard,3,Brighton,Brighton,36,59,2
64,17,318,McLean,3,Norwich,Norwich,45,49,2
68,17,75,Moder,3,Brighton,Brighton,36,45,2
72,17,462,Mwepu,3,Brighton,Brighton,36,59,2
81,17,234,Robertson,2,Liverpool,Liverpool,14,72,2
139,17,143,Mendy,1,Chelsea,Chelsea,8,61,2
144,17,420,Bowen,3,West Ham,West Ham,21,68,2
150,17,416,Lanzini,3,West Ham,West Ham,21,57,2
163,17,196,Raphinha,3,Leeds,Leeds,2,65,2
181,17,127,Rüdiger,2,Chelsea,Chelsea,8,61,2
202,17,335,Romeu,3,Southampton,Southampton,20,45,2
204,17,137,Pulisic,3,Chelsea,Chelsea,8,79,2
262,17,307,Saint-Maximin,4,Newcastle,Newcastle,4,68,2
311,17,188,Dallas,3,Leeds,Leeds,2,49,2
316,17,584,Cucurella,2,Brighton,Brighton,36,50,2
331,17,71,Lamptey,2,Brighton,Brighton,36,45,2
391,17,267,Harrison,3,Leeds,Leeds,2,55,2
395,17,422,Soucek,3,West Ham,West Ham,21,57,2
399,17,386,Hughes,3,Crystal Palace,Crystal Palace,31,47,2
406,17,413,Antonio,4,West Ham,West Ham,21,75,2
426,17,119,Azpilicueta,2,Chelsea,Chelsea,8,56,2
441,17,121,Thiago Silva,2,Chelsea,Chelsea,8,57,2
7,17,74,Mac Allister,3,Brighton,Brighton,36,52,1
21,17,123,Jorginho,3,Chelsea,Chelsea,8,58,1
47,17,453,Fernandinho,3,Man City,Man City,43,47,1
75,17,186,Klich,3,Leeds,Leeds,2,52,1
143,17,577,Gelhardt,4,Leeds,Leeds,2,46,1
164,17,424,Diop,2,West Ham,West Ham,21,42,1
177,17,419,Benrahma,3,West Ham,West Ham,21,59,1
209,17,337,Ings,4,Aston Villa,Aston Villa,7,77,1
264,17,474,Ward,2,Crystal Palace,Crystal Palace,31,45,1
335,17,150,Kouyaté,2,Crystal Palace,Crystal Palace,31,45,1
345,17,261,Bernardo,3,Man City,Man City,43,71,1
352,17,53,Lallana,3,Brighton,Brighton,36,53,1
385,17,488,Andersen,2,Crystal Palace,Crystal Palace,31,45,1
389,17,162,Mitchell,2,Crystal Palace,Crystal Palace,31,45,1
420,17,464,Olise,3,Crystal Palace,Crystal Palace,31,54,1
428,17,58,Burn,2,Brighton,Newcastle,4,44,1
438,17,414,Dawson,2,West Ham,West Ham,21,49,1
10,17,155,Schlupp,3,Crystal Palace,Crystal Palace,31,54,0
93,17,256,Cancelo,2,Man City,Man City,43,69,0
98,17,343,Bednarek,2,Southampton,Southampton,20,44,0
114,17,517,Elyounoussi,3,Southampton,Southampton,20,54,0
116,17,159,Mateta,4,Crystal Palace,Crystal Palace,31,52,0
128,17,255,Sterling,3,Man City,Man City,43,105,0
167,17,125,Kovacic,3,Chelsea,Chelsea,8,50,0
210,17,263,Jesus,4,Man City,Man City,43,84,0
216,17,582,Vlasic,3,West Ham,West Ham,21,56,0
256,17,406,Noble,3,West Ham,West Ham,21,44,0
260,17,333,Forster,1,Southampton,Southampton,20,44,0
296,17,140,Hudson-Odoi,3,Chelsea,Chelsea,8,53,0
341,17,529,Lukaku,4,Chelsea,Chelsea,8,114,0
360,17,349,Diallo,3,Southampton,Southampton,20,45,0
393,17,63,Maupay,4,Brighton,Brighton,36,65,0
454,17,130,Kanté,3,Chelsea,Chelsea,8,49,0
266,17,418,Coufal,2,West Ham,West Ham,21,47,-2
506,18,256,Cancelo,2,Man City,Man City,43,69,18
666,18,26,Martinelli,3,Arsenal,Arsenal,3,53,15
610,18,254,Mahrez,3,Man City,Man City,43,87,12
646,18,262,Dias,2,Man City,Man City,43,62,12
598,18,264,Zinchenko,2,Man City,Man City,43,53,11
499,18,234,Robertson,2,Liverpool,Liverpool,14,72,9
597,18,122,Alonso,2,Chelsea,Chelsea,8,55,9
530,18,255,Sterling,3,Man City,Man City,43,105,8
713,18,121,Thiago Silva,2,Chelsea,Chelsea,8,57,8
468,18,240,Jota,3,Liverpool,Liverpool,14,83,7
503,18,22,Saka,3,Arsenal,Arsenal,3,67,7
553,18,196,Raphinha,3,Leeds,Leeds,2,65,7
614,18,431,Saïss,2,Wolves,Wolves,39,51,7
642,18,237,Alexander-Arnold,2,Liverpool,Liverpool,14,85,7
650,18,429,Coady,2,Wolves,Wolves,39,49,7
668,18,359,Son,3,Spurs,Spurs,6,109,7
698,18,558,Ødegaard,3,Arsenal,Arsenal,3,55,7
463,18,257,Ederson,1,Man City,Man City,43,61,6
475,18,142,James,2,Chelsea,Chelsea,8,62,6
514,18,259,Laporte,2,Man City,Man City,43,58,6
537,18,143,Mendy,1,Chelsea,Chelsea,8,61,6
579,18,590,Tomiyasu,2,Arsenal,Arsenal,3,46,6
603,18,475,Sá,1,Wolves,Wolves,39,53,6
605,18,21,Smith Rowe,3,Arsenal,Arsenal,3,57,6
615,18,432,Marçal,2,Wolves,Wolves,39,42,6
621,18,439,Kilman,2,Wolves,Wolves,39,46,6
677,18,357,Kane,4,Spurs,Spurs,6,125,6
704,18,119,Azpilicueta,2,Chelsea,Chelsea,8,56,6
527,18,6,Lacazette,4,Arsenal,Arsenal,3,84,5
564,18,127,Rüdiger,2,Chelsea,Chelsea,8,61,5
577,18,263,Jesus,4,Man City,Man City,43,84,5
540,18,577,Gelhardt,4,Leeds,Leeds,2,46,4
690,18,7,Xhaka,3,Arsenal,Arsenal,3,48,4
512,18,426,Moutinho,3,Wolves,Wolves,39,49,3
518,18,138,Mount,3,Chelsea,Chelsea,8,75,3
528,18,251,De Bruyne,3,Man City,Man City,43,117,3
555,18,436,Neves,3,Wolves,Wolves,39,53,3
573,18,137,Pulisic,3,Chelsea,Chelsea,8,79,3
714,18,438,Podence,3,Wolves,Wolves,39,55,3
720,18,130,Kanté,3,Chelsea,Chelsea,8,49,3
481,18,15,Partey,3,Arsenal,Arsenal,3,50,2
490,18,230,Mané,3,Liverpool,Liverpool,14,117,2
496,18,186,Klich,3,Leeds,Leeds,2,52,2
522,18,559,Ramsdale,1,Arsenal,Arsenal,3,51,2
529,18,233,Salah,3,Liverpool,Liverpool,14,133,2
586,18,266,Rodrigo,3,Man City,Man City,43,55,2
624,18,16,Tierney,2,Arsenal,Arsenal,3,51,2
649,18,261,Bernardo,3,Man City,Man City,43,71,2
652,18,353,Lloris,1,Spurs,Spurs,6,54,2
656,18,23,Gabriel,2,Arsenal,Arsenal,3,53,2
712,18,67,White,2,Arsenal,Arsenal,3,45,2
480,18,453,Fernandinho,3,Man City,Man City,43,47,1
509,18,361,Dier,2,Spurs,Spurs,6,46,1
556,18,125,Kovacic,3,Chelsea,Chelsea,8,50,1
574,18,252,Stones,2,Man City,Man City,43,52,1
583,18,367,Sánchez,2,Spurs,Spurs,6,44,1
604,18,307,Saint-Maximin,4,Newcastle,Newcastle,4,68,1
