,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
400,184,15,Vardy,4,8,Leicester,13,99,17
240,111,15,Zaha,3,5,Crystal Palace,31,58,16
770,368,15,Sigurdsson,3,16,Swansea,80,74,13
1040,500,15,Llorente,4,16,Swansea,80,63,13
1075,552,15,Okaka,4,18,Watford,57,51,13
310,143,15,Lukaku,4,6,Everton,11,101,12
470,220,15,Kolarov,2,10,Man City,43,58,11
40,14,15,Özil,3,1,Arsenal,3,95,10
90,33,15,Daniels,2,2,Bournemouth,91,52,10
325,155,15,Snodgrass,3,20,West Ham,21,55,10
185,77,15,Azpilicueta,2,4,Chelsea,8,64,9
335,157,15,Livermore,3,19,West Brom,35,47,9
465,217,15,Origi,4,9,Liverpool,14,60,9
570,262,15,Herrera,3,11,Man Utd,1,62,9
645,303,15,van Dijk,2,13,Southampton,20,56,9
685,328,15,Adam,3,14,Stoke,110,46,9
975,461,15,Payet,3,20,West Ham,21,90,9
230,97,15,Costa,4,4,Chelsea,8,104,8
385,178,15,King,3,8,Leicester,13,47,8
450,212,15,Mané,3,9,Liverpool,14,93,8
525,242,15,de Gea,1,11,Man Utd,1,55,8
530,245,15,Jones,2,11,Man Utd,1,45,8
640,302,15,Martina,2,13,Southampton,20,43,8
1070,551,15,Boufal,3,13,Southampton,20,67,8
1090,560,15,Hendrick,3,3,Burnley,90,53,8
1110,567,15,Slimani,4,8,Leicester,13,82,8
35,13,15,Walcott,3,1,Arsenal,3,72,7
120,52,15,Afobe,4,2,Bournemouth,91,53,7
140,57,15,Ward,2,3,Burnley,90,45,7
190,78,15,Cahill,2,4,Chelsea,8,67,7
435,205,15,Lallana,3,9,Liverpool,14,67,7
535,248,15,Rojo,2,11,Man Utd,1,52,7
585,268,15,Mkhitaryan,3,11,Man Utd,1,87,7
870,409,15,Prödl,2,18,Watford,57,43,7
875,411,15,Holebas,2,18,Watford,57,46,7
980,464,15,Antonio,3,20,West Ham,21,67,7
15,6,15,Bellerín,2,1,Arsenal,3,65,6
60,21,15,Iwobi,3,1,Arsenal,3,53,6
80,31,15,Francis,2,2,Bournemouth,91,45,6
150,62,15,Boyd,3,3,Burnley,90,51,6
180,73,15,Courtois,1,4,Chelsea,8,59,6
350,164,15,Diomande,4,7,Hull,88,43,6
455,213,15,Christian Benteke,4,5,Crystal Palace,31,72,6
515,237,15,Nolito,3,10,Man City,43,84,6
545,251,15,Darmian,2,11,Man Utd,1,50,6
625,294,15,Forster,1,13,Southampton,20,50,6
655,306,15,Ward-Prowse,3,13,Southampton,20,50,6
745,356,15,Fabianski,1,16,Swansea,80,48,6
755,360,15,Taylor,2,16,Swansea,80,41,6
760,361,15,Rangel,2,16,Swansea,80,41,6
765,362,15,Amat,2,16,Swansea,80,38,6
775,369,15,Routledge,3,16,Swansea,80,45,6
1085,558,15,Mawson,2,16,Swansea,80,46,6
1095,561,15,Alonso,2,4,Chelsea,8,69,6
1115,570,15,David Luiz,2,4,Chelsea,8,62,6
30,12,15,Sánchez,3,1,Arsenal,3,117,5
50,18,15,Chamberlain,3,1,Arsenal,3,58,5
260,121,15,Campbell,4,5,Crystal Palace,31,44,5
300,137,15,Barry,3,6,Everton,11,43,5
430,202,15,Allen,3,14,Stoke,110,49,5
500,230,15,Silva,3,10,Man City,43,86,5
540,250,15,Valencia,2,11,Man Utd,1,58,5
635,297,15,Fonte,2,20,West Ham,21,53,5
890,422,15,Amrabat,3,18,Watford,57,50,5
970,460,15,Obiang,3,20,West Ham,21,43,5
110,38,15,Pugh,3,2,Bournemouth,91,46,4
130,55,15,Lowton,2,3,Burnley,90,45,4
135,56,15,Mee,2,3,Burnley,90,44,4
170,68,15,Gray,4,3,Burnley,90,60,4
200,83,15,Fàbregas,3,4,Chelsea,8,70,4
305,142,15,Lennon,3,6,Everton,11,55,4
320,153,15,Maguire,2,7,Hull,88,44,4
375,176,15,Mahrez,3,8,Leicester,13,89,4
790,373,15,Montero,3,16,Swansea,80,50,4
0,2,15,Cech,1,1,Arsenal,3,54,3
195,82,15,Hazard,3,4,Chelsea,8,105,3
215,90,15,Pedro,3,4,Chelsea,8,68,3
220,92,15,Moses,3,4,Chelsea,8,55,3
560,259,15,Carrick,3,11,Man Utd,1,42,3
580,267,15,Martial,3,11,Man Utd,1,92,3
670,311,15,Rodriguez,3,13,Southampton,20,59,3
780,370,15,Britton,3,16,Swansea,80,44,3
785,371,15,Fulton,3,16,Swansea,80,44,3
800,380,15,Lloris,1,17,Spurs,6,55,3
5,3,15,Koscielny,2,1,Arsenal,3,61,2
10,5,15,Gabriel,2,1,Arsenal,3,48,2
20,10,15,Monreal,2,1,Arsenal,3,59,2
25,11,15,Chambers,2,12,Middlesbrough,25,43,2
55,20,15,Coquelin,3,1,Arsenal,3,42,2
65,24,15,Xhaka,3,1,Arsenal,3,52,2
75,29,15,Boruc,1,2,Bournemouth,91,45,2
160,64,15,Marney,3,3,Burnley,90,43,2
210,87,15,Matic,3,4,Chelsea,8,48,2
225,95,15,Kanté,3,4,Chelsea,8,47,2
235,100,15,Hennessey,1,5,Crystal Palace,31,43,2
270,124,15,Stekelenburg,1,6,Everton,11,47,2
290,133,15,Mirallas,3,6,Everton,11,59,2
330,156,15,Clucas,3,7,Hull,88,47,2
345,160,15,Huddlestone,3,7,Hull,88,45,2
380,177,15,Albrighton,3,8,Leicester,13,50,2
395,182,15,Amartey,3,8,Leicester,13,43,2
425,201,15,Henderson,3,9,Liverpool,14,62,2
440,208,15,Milner,3,9,Liverpool,14,63,2
510,235,15,De Bruyne,3,10,Man City,43,105,2
590,272,15,Ibrahimovic,4,11,Man Utd,1,114,2
595,274,15,Valdés,1,12,Middlesbrough,25,45,2
600,278,15,Gibson,2,12,Middlesbrough,25,49,2
620,290,15,de Roon,3,12,Middlesbrough,25,43,2
665,310,15,Oriol Romeu,3,13,Southampton,20,44,2
695,334,15,Imbula,3,14,Stoke,110,45,2
710,337,15,Diouf,4,14,Stoke,110,57,2
740,355,15,Defoe,4,15,Sunderland,56,74,2
795,374,15,Ayew,3,20,West Ham,21,71,2
805,382,15,Alderweireld,2,17,Spurs,6,64,2
820,385,15,Vertonghen,2,17,Spurs,6,58,2
840,394,15,Eriksen,3,17,Spurs,6,89,2
845,398,15,Alli,3,17,Spurs,6,91,2
860,403,15,Kane,4,17,Spurs,6,119,2
880,412,15,Nyom,2,19,West Brom,35,44,2
885,416,15,Capoue,3,18,Watford,57,45,2
895,425,15,Deeney,4,18,Watford,57,66,2
905,430,15,Foster,1,19,West Brom,35,47,2
920,439,15,Fletcher,3,19,West Brom,35,44,2
930,446,15,Phillips,3,19,West Brom,35,53,2
935,449,15,Rondón,4,19,West Brom,35,63,2
