,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
4,1,277,Fernandes,3,Man Utd,Man Utd,1,116,20
146,1,233,Salah,3,Liverpool,Liverpool,14,133,17
70,1,272,Pogba,3,Man Utd,Man Utd,1,74,16
277,1,122,Alonso,2,Chelsea,Chelsea,8,55,15
85,1,527,Chalobah,2,Chelsea,Chelsea,8,47,14
487,1,413,Antonio,4,West Ham,West Ham,21,75,13
66,1,450,Dennis,4,Watford,Watford,57,60,12
200,1,419,Benrahma,3,West Ham,West Ham,21,59,12
384,1,207,Pereira,2,Leicester,Leicester,13,52,12
16,1,180,Richarlison,4,Everton,Everton,11,75,11
211,1,81,Canós,3,Brentford,Brentford,94,55,11
248,1,91,Pinnock,2,Brentford,Brentford,94,45,11
411,1,353,Lloris,1,Spurs,Spurs,6,54,10
434,1,359,Son,3,Spurs,Spurs,6,109,10
10,1,74,Mac Allister,3,Brighton,Brighton,36,52,9
215,1,399,Sarr,3,Watford,Watford,57,57,9
531,1,200,Schmeichel,1,Leicester,Leicester,13,48,9
26,1,240,Jota,3,Liverpool,Liverpool,14,83,8
73,1,77,Nørgaard,3,Brentford,Brentford,94,50,8
232,1,137,Pulisic,3,Chelsea,Chelsea,8,79,8
253,1,173,Doucouré,3,Everton,Everton,11,53,8
428,1,80,Raya,1,Brentford,Brentford,94,43,8
473,1,422,Soucek,3,West Ham,West Ham,21,57,8
508,1,289,Greenwood,3,Man Utd,Man Utd,1,71,8
103,1,35,McGinn,3,Aston Villa,Aston Villa,7,57,7
113,1,361,Dier,2,Spurs,Spurs,6,46,7
124,1,304,Murphy,3,Newcastle,Newcastle,4,47,7
138,1,219,Thomas,2,Leicester,Leicester,13,43,7
198,1,229,van Dijk,2,Liverpool,Liverpool,14,68,7
238,1,337,Ings,4,Aston Villa,Aston Villa,7,77,7
244,1,177,Calvert-Lewin,4,Everton,Everton,11,77,7
266,1,231,Alisson,1,Liverpool,Liverpool,14,60,7
313,1,107,Westwood,3,Burnley,Burnley,90,52,7
332,1,228,Firmino,4,Liverpool,Liverpool,14,87,7
452,1,370,Reguilón,2,Spurs,Spurs,6,52,7
461,1,274,Fred,3,Man Utd,Man Utd,1,49,7
465,1,133,Christensen,2,Chelsea,Chelsea,8,46,7
540,1,411,Cresswell,2,West Ham,West Ham,21,54,7
101,1,55,Groß,3,Brighton,Brighton,36,57,6
118,1,76,Jansson,2,Brentford,Brentford,94,45,6
123,1,245,Tsimikas,2,Liverpool,Liverpool,14,37,6
125,1,138,Mount,3,Chelsea,Chelsea,8,75,6
149,1,513,Woodman,1,Newcastle,Newcastle,4,43,6
157,1,143,Mendy,1,Chelsea,Chelsea,8,61,6
185,1,125,Kovacic,3,Chelsea,Chelsea,8,50,6
189,1,83,Henry,2,Brentford,Brentford,94,45,6
195,1,296,Wilson,4,Newcastle,Newcastle,4,72,6
196,1,224,Matip,2,Liverpool,Liverpool,14,49,6
203,1,127,Rüdiger,2,Chelsea,Chelsea,8,61,6
235,1,217,Söyüncü,2,Leicester,Leicester,13,49,6
282,1,525,A.Armstrong,4,Southampton,Southampton,20,57,6
292,1,307,Saint-Maximin,4,Newcastle,Newcastle,4,68,6
331,1,369,Bergwijn,3,Spurs,Spurs,6,59,6
375,1,371,Tanganga,2,Spurs,Spurs,6,42,6
383,1,237,Alexander-Arnold,2,Liverpool,Liverpool,14,85,6
386,1,98,Tarkowski,2,Burnley,Burnley,90,49,6
389,1,483,Ajer,2,Brentford,Brentford,94,44,6
490,1,185,Ayling,2,Leeds,Leeds,2,43,6
499,1,472,Cucho,4,Watford,Watford,57,50,6
513,1,208,Amartey,2,Leicester,Leicester,13,39,6
515,1,119,Azpilicueta,2,Chelsea,Chelsea,8,56,6
91,1,345,Adams,4,Southampton,Southampton,20,69,5
234,1,381,Cleverley,3,Watford,Watford,57,48,5
250,1,367,Sánchez,2,Spurs,Spurs,6,44,5
265,1,205,Vardy,4,Leicester,Leicester,13,103,5
269,1,423,Fornals,3,West Ham,West Ham,21,60,5
271,1,482,Townsend,3,Everton,Everton,11,52,5
353,1,188,Dallas,3,Leeds,Leeds,2,49,5
471,1,63,Maupay,4,Brighton,Brighton,36,65,5
83,1,75,Moder,3,Brighton,Brighton,36,45,4
156,1,174,Iwobi,3,Everton,Everton,11,58,4
503,1,492,Bailey,3,Aston Villa,Aston Villa,7,63,4
25,1,123,Jorginho,3,Chelsea,Chelsea,8,58,3
81,1,230,Mané,3,Liverpool,Liverpool,14,117,3
246,1,373,Skipp,3,Spurs,Spurs,6,44,3
249,1,84,Janelt,3,Brentford,Brentford,94,49,3
252,1,96,Mbeumo,3,Brentford,Brentford,94,52,3
289,1,475,Sá,1,Wolves,Wolves,39,53,3
306,1,363,Dele,3,Spurs,Everton,11,62,3
307,1,479,Onyeka,3,Brentford,Brentford,94,49,3
365,1,212,Maddison,3,Leicester,Leicester,13,68,3
381,1,365,Højbjerg,3,Spurs,Spurs,6,49,3
388,1,239,Keita,3,Liverpool,Liverpool,14,50,3
410,1,210,Tielemans,3,Leicester,Leicester,13,64,3
451,1,215,Barnes,3,Leicester,Leicester,13,66,3
549,1,216,Ndidi,3,Leicester,Leicester,13,48,3
3,1,341,Ward-Prowse,3,Southampton,Southampton,20,65,2
6,1,148,McArthur,3,Crystal Palace,Crystal Palace,31,43,2
20,1,257,Ederson,1,Man City,Man City,43,61,2
24,1,435,Traoré,3,Wolves,Wolves,39,56,2
27,1,250,Gündogan,3,Man City,Man City,43,71,2
33,1,421,Rice,3,West Ham,West Ham,21,50,2
43,1,56,Duffy,2,Brighton,Brighton,36,41,2
44,1,495,Kucka,3,Watford,Watford,57,55,2
54,1,145,Gilmour,3,Norwich,Norwich,45,43,2
62,1,430,Jiménez,4,Wolves,Wolves,39,77,2
72,1,64,Trossard,3,Brighton,Brighton,36,59,2
90,1,186,Klich,3,Leeds,Leeds,2,52,2
108,1,256,Cancelo,2,Man City,Man City,43,69,2
119,1,426,Moutinho,3,Wolves,Wolves,39,49,2
147,1,255,Sterling,3,Man City,Man City,43,105,2
148,1,154,Zaha,3,Crystal Palace,Crystal Palace,31,68,2
150,1,69,Sánchez,1,Brighton,Brighton,36,46,2
164,1,420,Bowen,3,West Ham,West Ham,21,68,2
